player_name,class,position,games_played,games_started,number,height,bats,throws,hometown,high_school,player_url,team_id,year,team_name,conference_id,conference,division,season_id,prev_team_id,player_id
Drew Daddario,Fr.,C,0.0,0.0,96.0,-,,,,,https://stats.ncaa.org/players/8593889,574568.0,2024,Wartburg,864.0,American Rivers,3.0,16580.0,750.0,8593889
Drew Davis,Fr.,rf,0.0,0.0,16.0,-,,,,,https://stats.ncaa.org/players/8262284,574523.0,2024,RIT,24197.0,Liberty League,3.0,16580.0,580.0,8262284
Drew Dellinger,Jr.,P,8.0,1.0,25.0,-,,,,,https://stats.ncaa.org/players/8260605,574846.0,2024,Messiah,28744.0,MAC Commonwealth,3.0,16580.0,411.0,d3d-7574238
Drew Detmers,Sr.,P,15.0,14.0,24.0,6-2,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8286683,574849.0,2024,Millikin,836.0,CCIW,3.0,16580.0,424.0,8286683
Drew Dorsey,Fr.,INF,15.0,10.0,29.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8679861,574772.0,2024,Concordia-M'head,882.0,MIAC,3.0,16580.0,161.0,8679861
Drew Doty,So.,P,3.0,0.0,2.0,-,RIGHT,RIGHT,"Franklin, IN",Franklin Community,https://stats.ncaa.org/players/8259978,574604.0,2024,Anderson (IN),9174.0,HCAC,3.0,16580.0,939.0,8259978
Drew Doyle,So.,P,15.0,2.0,40.0,6-2,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8287393,574808.0,2024,Haverford,9683.0,Centennial,3.0,16580.0,276.0,8287393
Drew Evans,Fr.,INF,5.0,0.0,21.0,6-2,RIGHT,RIGHT,"Erie, CO",Erie,https://stats.ncaa.org/players/8417611,574725.0,2024,Allegheny,907.0,PAC,3.0,16580.0,19.0,8417611
Drew Fagala,Jr.,OF,30.0,27.0,15.0,5-10,RIGHT,RIGHT,"San Antonio, TX",Smithson Valley,https://stats.ncaa.org/players/8264781,574775.0,2024,Curry,839.0,CCC,3.0,16580.0,170.0,8264781
Drew Firchau,So.,ph,5.0,1.0,16.0,-,,,,,https://stats.ncaa.org/players/8276285,574507.0,2024,Otterbein,901.0,OAC,3.0,16580.0,531.0,8276285
Drew Garth,Jr.,OF,45.0,45.0,44.0,-,LEFT,LEFT,,,https://stats.ncaa.org/players/8407441,574569.0,2024,Wash. & Jeff.,907.0,PAC,3.0,16580.0,751.0,8407441
Drew Gavin,So.,OF,0.0,0.0,2.0,6-0,RIGHT,RIGHT,"Cincinnati, OH",Anderson,https://stats.ncaa.org/players/8274489,574501.0,2024,Ohio Northern,901.0,OAC,3.0,16580.0,517.0,8274489
Drew Girtz,So.,OF,40.0,38.0,3.0,-,,,,,https://stats.ncaa.org/players/8280715,574696.0,2024,Crown (MN),30115.0,UMAC,3.0,16580.0,30035.0,d3d-7994357
Drew Grumbles,Fr.,P,12.0,3.0,31.0,6-1,,RIGHT,"Maumelle, AR",Episcopal Collegiate School,https://stats.ncaa.org/players/8591396,574821.0,2024,Johns Hopkins,9683.0,Centennial,3.0,16580.0,322.0,8591396
Drew Hack,So.,INF,0.0,0.0,8.0,-,RIGHT,RIGHT,"Fort Thomas, KY",Highlands,https://stats.ncaa.org/players/8275296,574621.0,2024,Hanover,9174.0,HCAC,3.0,16580.0,1115.0,8275296
Drew Haines,Fr.,INF,38.0,38.0,11.0,6-0,RIGHT,RIGHT,"Hammonton, NJ",Hammonton,https://stats.ncaa.org/players/8587427,574672.0,2024,Gwynedd Mercy,30233.0,Atlantic East,3.0,16580.0,12399.0,8587427
Drew Hallgren,Sr.,INF,22.0,1.0,6.0,5-11,LEFT,RIGHT,,,https://stats.ncaa.org/players/8274690,574762.0,2024,Chapman,910.0,SCIAC,3.0,16580.0,134.0,8274690
Drew Haltom,Fr.,C,0.0,0.0,7.0,5-8,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8409013,574733.0,2024,Averett,903.0,ODAC,3.0,16580.0,44.0,8409013
Drew Hanson,So.,1B,12.0,7.0,18.0,-,LEFT,RIGHT,"Edgerton, WI",,https://stats.ncaa.org/players/8423229,574737.0,2024,Beloit,23119.0,MWC,3.0,16580.0,53.0,8423229
Drew Hedtke,So.,P,8.0,8.0,34.0,6-0,RIGHT,RIGHT,"Norwood Young America, MN",Glencoe-Silver Lake,https://stats.ncaa.org/players/8714308,574699.0,2024,Bethany Lutheran,30115.0,UMAC,3.0,16580.0,30038.0,8714308
Drew Hosterman,Fr.,INF,1.0,0.0,19.0,5-10,RIGHT,RIGHT,"Lexington, MI",Croswell-Lexington,https://stats.ncaa.org/players/8416673,574727.0,2024,Alma,873.0,Michigan Intercol. Ath. Assn.,3.0,16580.0,21.0,d3d-8416673
Drew Hurst,Fr.,INF,46.0,46.0,1.0,-,,,,,https://stats.ncaa.org/players/8590537,574846.0,2024,Messiah,28744.0,MAC Commonwealth,3.0,16580.0,411.0,8590537
Drew Jabaley,So.,INF,30.0,21.0,18.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8264158,574652.0,2024,Oglethorpe,30169.0,SAA,3.0,16580.0,2713.0,8264158
Drew Jenkins,So.,INF,33.0,33.0,12.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8268892,574730.0,2024,Augsburg,882.0,MIAC,3.0,16580.0,38.0,8268892
Drew Kamihara,Jr.,OF,39.0,39.0,7.0,-,,,,,https://stats.ncaa.org/players/8279021,574514.0,2024,Puget Sound,25300.0,NWC,3.0,16580.0,557.0,d3d-7556247
Drew Kinsey,So.,C,29.0,28.0,9.0,-,,,,,https://stats.ncaa.org/players/8262153,574571.0,2024,Washington Col.,9683.0,Centennial,3.0,16580.0,753.0,8262153
Drew Knecht,Sr.,INF,42.0,39.0,7.0,-,,,,,https://stats.ncaa.org/players/8273770,574755.0,2024,Carthage,836.0,CCIW,3.0,16580.0,121.0,8273770
Drew Knight,So.,1B,37.0,37.0,3.0,-,,,,,https://stats.ncaa.org/players/8281007,574869.0,2024,UMSV,13054.0,Skyline,3.0,16580.0,451.0,8281007
Drew Koenig,Fr.,P,0.0,0.0,33.0,-,,,,,https://stats.ncaa.org/players/8588375,574573.0,2024,Webster,12974.0,SLIAC,3.0,16580.0,759.0,8588375
Drew Larsen,Sr.,C,35.0,35.0,37.0,-,LEFT,RIGHT,,,https://stats.ncaa.org/players/8286608,574570.0,2024,Wash. & Lee,903.0,ODAC,3.0,16580.0,752.0,8286608
Drew Lenz,Jr.,P,12.0,5.0,36.0,6-0,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8586050,574616.0,2024,Edgewood,30097.0,NACC,3.0,16580.0,1066.0,8586050
Drew Mason,So.,INF,4.0,0.0,9.0,5-10,RIGHT,RIGHT,"Wadsworth, OH",Wadsworth,https://stats.ncaa.org/players/8282149,574811.0,2024,Hiram,897.0,NCAC,3.0,16580.0,281.0,8282149
Drew McGowan,Fr.,,9.0,1.0,28.0,-,,,,,https://stats.ncaa.org/players/8588228,574557.0,2024,Trinity (CT),12817.0,NESCAC,3.0,16580.0,713.0,8588228
Drew McKenna,---,1b,2.0,0.0,0.0,-,,,,,https://stats.ncaa.org/players/8595456,574838.0,2024,Marietta,901.0,OAC,3.0,16580.0,385.0,8595456
Drew Metzdorf,Sr.,INF,4.0,3.0,20.0,6-1,RIGHT,RIGHT,"Burlington, MA",UMass Amherst (NCAADI),https://stats.ncaa.org/players/8448447,574667.0,2024,Endicott,839.0,CCC,3.0,16580.0,8981.0,8448447
Drew Mistele,Fr.,ph,1.0,0.0,35.0,-,,,,,https://stats.ncaa.org/players/8714460,574593.0,2024,Wis.-Stevens Point,1473.0,WIAC,3.0,16580.0,802.0,8714460
Drew Moerschbacher,Fr.,P,6.0,0.0,27.0,-,,,,,https://stats.ncaa.org/players/8682141,574847.0,2024,Methodist,842.0,USA South,3.0,16580.0,412.0,8682141
Drew Noblet,Sr.,UT,1.0,0.0,21.0,6-2,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8278882,574546.0,2024,Sewanee,30169.0,SAA,3.0,16580.0,652.0,8278882
Drew Norton,Fr.,P,4.0,0.0,38.0,6-3,RIGHT,RIGHT,"Alexandria, VA",St. Stephen's & St. Agnes,https://stats.ncaa.org/players/8428467,574779.0,2024,Dickinson,9683.0,Centennial,3.0,16580.0,185.0,8428467
Drew Oppenheim,Fr.,P,12.0,0.0,37.0,5-10,,,"Wayne, NJ",,https://stats.ncaa.org/players/8458676,574673.0,2024,Centenary (NJ),30233.0,Atlantic East,3.0,16580.0,12884.0,8458676
Drew Osterman,Sr.,P,6.0,1.0,36.0,-,,,,,https://stats.ncaa.org/players/8263107,574768.0,2024,Coe,864.0,American Rivers,3.0,16580.0,150.0,8263107
Drew Pecorilli,Sr.,P,5.0,0.0,7.0,-,,,,,https://stats.ncaa.org/players/8281327,574608.0,2024,Arcadia,28745.0,MAC Freedom,3.0,16580.0,966.0,d3d-7136602
Drew Petitt,Jr.,OF,18.0,6.0,2.0,-,,,,,https://stats.ncaa.org/players/8285178,574784.0,2024,East. Mennonite,903.0,ODAC,3.0,16580.0,203.0,8285178
Drew Ramos,Sr.,P,17.0,17.0,32.0,6-3,RIGHT,RIGHT,"Williamsburg, VA",Lafayette,https://stats.ncaa.org/players/8281638,574516.0,2024,Randolph-Macon,903.0,ODAC,3.0,16580.0,565.0,8281638
Drew Reynolds,Fr.,P,2.0,0.0,28.0,-,,,,,https://stats.ncaa.org/players/8527884,574655.0,2024,Thomas (ME),30026.0,North Atlantic,3.0,16580.0,2758.0,8527884
Drew Ries,Jr.,3B,25.0,21.0,7.0,6-0,RIGHT,RIGHT,"Beloit, WI",Beloit Turner,https://stats.ncaa.org/players/8263110,574594.0,2024,Wis.-Stout,1473.0,WIAC,3.0,16580.0,803.0,8263110
Drew Robinson,Sr.,OF,31.0,31.0,1.0,6-3,RIGHT,RIGHT,"Winnetka, IL",New Trier,https://stats.ncaa.org/players/8260262,574826.0,2024,Kenyon,897.0,NCAC,3.0,16580.0,335.0,8260262
Drew Romesser,Fr.,OF,2.0,0.0,32.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8447007,574510.0,2024,Plattsburgh St.,917.0,SUNYAC,3.0,16580.0,547.0,8447007
Drew Sale,Jr.,OF,8.0,1.0,4.0,6-2,RIGHT,RIGHT,"Leawood, KS",Blue Valley,https://stats.ncaa.org/players/8266532,574782.0,2024,Earlham,9174.0,HCAC,3.0,16580.0,195.0,d3d-7586031
Drew Salyers,Jr.,INF,40.0,38.0,26.0,6-0,RIGHT,RIGHT,"Centennial, CO",Arapahoe,https://stats.ncaa.org/players/8282257,574857.0,2024,Wis.-Eau Claire,1473.0,WIAC,3.0,16580.0,793.0,8282257
Drew Sassaman,Jr.,INF,46.0,46.0,40.0,-,,,,,https://stats.ncaa.org/players/8261403,574708.0,2024,Penn St. Harrisburg,30071.0,United East,3.0,16580.0,30081.0,8261403
Drew Schaly,Sr.,P,5.0,0.0,30.0,6-0,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8262913,574735.0,2024,Baldwin Wallace,901.0,OAC,3.0,16580.0,46.0,8262913
Drew Schreck,Jr.,P,13.0,7.0,9.0,-,,,,,https://stats.ncaa.org/players/8263636,574669.0,2024,Chatham,907.0,PAC,3.0,16580.0,10972.0,8263636
Drew Skinner,Fr.,C,29.0,26.0,10.0,5-9,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8408998,574733.0,2024,Averett,903.0,ODAC,3.0,16580.0,44.0,8408998
Drew Snipes,Fr.,UT,13.0,7.0,43.0,5-11,RIGHT,RIGHT,"Pickerington, OH",North,https://stats.ncaa.org/players/8421484,574610.0,2024,Bluffton,9174.0,HCAC,3.0,16580.0,987.0,8421484
Drew Sorrentino,Jr.,P,13.0,1.0,48.0,5-10,RIGHT,RIGHT,"Schnecksville, PA",Parkland,https://stats.ncaa.org/players/8264657,574704.0,2024,Keystone,21062.0,CSAC,3.0,16580.0,30047.0,8264657
Drew Sparrow,Fr.,P,0.0,0.0,56.0,6-4,RIGHT,RIGHT,"Edina, MN",Edina,https://stats.ncaa.org/players/8595503,574538.0,2024,St. Scholastica,882.0,MIAC,3.0,16580.0,618.0,8595503
Drew Straub,Jr.,OF,26.0,15.0,21.0,6-0,LEFT,LEFT,"Troy, IL",Triad,https://stats.ncaa.org/players/8280857,574776.0,2024,DePauw,897.0,NCAC,3.0,16580.0,177.0,8280857
Drew Sutton,Sr.,P,23.0,0.0,4.0,5-10,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8271661,574849.0,2024,Millikin,836.0,CCIW,3.0,16580.0,424.0,8271661
Drew Taylor,Jr.,P,43.0,43.0,24.0,-,,,,,https://stats.ncaa.org/players/8271557,574747.0,2024,Buena Vista,864.0,American Rivers,3.0,16580.0,84.0,8271557
Drew Tower,Fr.,P,11.0,5.0,36.0,6-1,RIGHT,RIGHT,"West Chester, OH",Lakota East,https://stats.ncaa.org/players/8411529,574649.0,2024,Wilmington (OH),901.0,OAC,3.0,16580.0,1461.0,8411529
Dreyer Homan,So.,P,16.0,0.0,5.0,-,,,,,https://stats.ncaa.org/players/8596252,574694.0,2024,Northwestern-St. Paul,30115.0,UMAC,3.0,16580.0,30031.0,8596252
Dreyton LaVeine,Sr.,P,5.0,1.0,14.0,-,,,,,https://stats.ncaa.org/players/8261071,574568.0,2024,Wartburg,864.0,American Rivers,3.0,16580.0,750.0,8261071
Drifton Padgett,Sr.,OF,35.0,34.0,5.0,-,,,,,https://stats.ncaa.org/players/8419287,574495.0,2024,N.C. Wesleyan,842.0,USA South,3.0,16580.0,491.0,8419287
Dryden Schroeder,Sr.,UT,44.0,44.0,19.0,6-3,RIGHT,RIGHT,"Carmel, IN",Carmel,https://stats.ncaa.org/players/8277244,574684.0,2024,Spalding,12974.0,SLIAC,3.0,16580.0,23260.0,8277244
Dryden Seeley,Fr.,1B,0.0,0.0,18.0,-,,,,,https://stats.ncaa.org/players/8592399,574805.0,2024,Hamline,882.0,MIAC,3.0,16580.0,268.0,8592399
Duncan Cullinane,Fr.,C,6.0,2.0,12.0,-,,,,,https://stats.ncaa.org/players/8597801,574769.0,2024,Colby,12817.0,NESCAC,3.0,16580.0,151.0,8597801
Duncan Oakes Nelson,Fr.,P,0.0,0.0,40.0,-,,,,,https://stats.ncaa.org/players/8415190,574624.0,2024,Husson,30026.0,North Atlantic,3.0,16580.0,1133.0,8415190
Duncan Ortega,So.,UT,28.0,28.0,9.0,-,,,,,https://stats.ncaa.org/players/8278876,574487.0,2024,Neb. Wesleyan,864.0,American Rivers,3.0,16580.0,462.0,8278876
Duncan Weir,Jr.,OF,20.0,13.0,11.0,5-10,LEFT,RIGHT,,,https://stats.ncaa.org/players/8272665,574831.0,2024,Lebanon Valley,28745.0,MAC Freedom,3.0,16580.0,351.0,8272665
Dustan Green,Jr.,UT,34.0,29.0,3.0,5-10,RIGHT,RIGHT,"Prior Lake, MN",Prior Lake,https://stats.ncaa.org/players/8273945,574857.0,2024,Wis.-Eau Claire,1473.0,WIAC,3.0,16580.0,793.0,8273945
Dustin Bellis,Sr.,UT,8.0,0.0,15.0,5-9,RIGHT,RIGHT,"Audubon, NJ",Audubon,https://stats.ncaa.org/players/8287949,574528.0,2024,Rutgers-Camden,891.0,NJAC,3.0,16580.0,588.0,8287949
Dustin Ferraro,Fr.,P,0.0,0.0,36.0,-,,,,,https://stats.ncaa.org/players/8595323,574542.0,2024,Scranton,30101.0,Landmark,3.0,16580.0,633.0,8595323
Dustin Hendrix,Fr.,OF,30.0,26.0,39.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8591744,574657.0,2024,Hilbert,30022.0,AMCC,3.0,16580.0,8398.0,8591744
Dustin Isanogle,Jr.,UT,41.0,35.0,4.0,-,,,,,https://stats.ncaa.org/players/8266224,574846.0,2024,Messiah,28744.0,MAC Commonwealth,3.0,16580.0,411.0,d3d-7574195
Dustin Lee,Jr.,1B,32.0,31.0,20.0,6-3,RIGHT,LEFT,"Nashville, TN",Montgomery Bell Academy,https://stats.ncaa.org/players/8260953,574826.0,2024,Kenyon,897.0,NCAC,3.0,16580.0,335.0,8260953
Dustin Sutton,Sr.,OF,35.0,35.0,13.0,6-1,,LEFT,"Bear, DE",,https://stats.ncaa.org/players/8527183,574748.0,2024,Cabrini,30233.0,Atlantic East,3.0,16580.0,88.0,8527183
Dusty Shaver,Fr.,P,16.0,3.0,4.0,-,,,,,https://stats.ncaa.org/players/8590229,574827.0,2024,King's (PA),28745.0,MAC Freedom,3.0,16580.0,336.0,8590229
Dutch DeProspero,Jr.,P,10.0,9.0,12.0,6-0,RIGHT,RIGHT,"Leesburg, VA",Loudoun County,https://stats.ncaa.org/players/8268131,574658.0,2024,Hood,28744.0,MAC Commonwealth,3.0,16580.0,8404.0,d3d-7575554
Dutch Hamilton,Fr.,P,14.0,0.0,29.0,-,,,,,https://stats.ncaa.org/players/8681488,574518.0,2024,Rensselaer,24197.0,Liberty League,3.0,16580.0,570.0,8681488
Dwight Parker,Jr.,P,12.0,1.0,6.0,5-10,RIGHT,RIGHT,"Youngstown, OH",Liberty,https://stats.ncaa.org/players/8264664,574647.0,2024,Westminster (PA),907.0,PAC,3.0,16580.0,1451.0,8264664
Dylan Abbott,Jr.,3B,18.0,11.0,23.0,-,,,,,https://stats.ncaa.org/players/8265676,574661.0,2024,McMurry,14825.0,ASC,3.0,16580.0,8530.0,8265676
Dylan Ackermann,Jr.,P,2.0,1.0,24.0,6-4,LEFT,LEFT,,,https://stats.ncaa.org/players/8276407,574832.0,2024,Loras,864.0,American Rivers,3.0,16580.0,364.0,8276407
Dylan Adams,Fr.,P,3.0,2.0,21.0,6-2,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8280468,574730.0,2024,Augsburg,882.0,MIAC,3.0,16580.0,38.0,8280468
Dylan Adamson,Fr.,,22.0,16.0,21.0,6-1,,,,,https://stats.ncaa.org/players/8594410,574539.0,2024,Salem St.,870.0,MASCAC,3.0,16580.0,621.0,8594410
Dylan Aliberti,So.,C,32.0,31.0,30.0,5-9,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8278986,574676.0,2024,Rivier,23257.0,Great Northeast,3.0,16580.0,18422.0,8278986
Dylan Alphin,Fr.,OF,2.0,0.0,4.0,-,,,,,https://stats.ncaa.org/players/8678531,574860.0,2024,Mary Baldwin,842.0,USA South,3.0,16580.0,389.0,8678531
Dylan Altermatt,Fr.,UT,10.0,0.0,40.0,6-0,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8678687,574854.0,2024,Dean,23257.0,Great Northeast,3.0,16580.0,30219.0,8678687
Dylan Amend,Fr.,P,2.0,0.0,2.0,-,,,,,https://stats.ncaa.org/players/8425107,574792.0,2024,Ferrum,903.0,ODAC,3.0,16580.0,225.0,8425107
Dylan Ameral,Fr.,P,7.0,1.0,45.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8597069,574547.0,2024,UMass Dartmouth,867.0,Little East,3.0,16580.0,656.0,8597069
Dylan Andrews,So.,INF,0.0,0.0,36.0,-,,,,,https://stats.ncaa.org/players/8427076,574507.0,2024,Otterbein,901.0,OAC,3.0,16580.0,531.0,8427076
Dylan Azcarate,Sr.,C,15.0,11.0,25.0,5-10,RIGHT,RIGHT,"Tiburon, CA",Marin Catholic,https://stats.ncaa.org/players/8282806,574736.0,2024,Bates,12817.0,NESCAC,3.0,16580.0,50.0,8282806
Dylan Barnes,Fr.,INF,42.0,42.0,6.0,6-4,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8426229,574509.0,2024,Penn St.-Behrend,30022.0,AMCC,3.0,16580.0,538.0,8426229
Dylan Bass,So.,OF,18.0,7.0,4.0,-,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8446968,574510.0,2024,Plattsburgh St.,917.0,SUNYAC,3.0,16580.0,547.0,8446968
Dylan Bates,Jr.,INF,0.0,0.0,4.0,-,,,,,https://stats.ncaa.org/players/8260662,574722.0,2024,Adrian,873.0,Michigan Intercol. Ath. Assn.,3.0,16580.0,4.0,8260662
Dylan Beard,Jr.,INF,46.0,45.0,13.0,-,,,,,https://stats.ncaa.org/players/8266234,574846.0,2024,Messiah,28744.0,MAC Commonwealth,3.0,16580.0,411.0,8266234
Dylan Becker,So.,P,4.0,0.0,41.0,-,,,,,https://stats.ncaa.org/players/8263717,574530.0,2024,St. John Fisher,863.0,Empire 8,3.0,16580.0,601.0,8263717
Dylan Beers,Jr.,P,6.0,3.0,18.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8278234,574774.0,2024,Cortland,917.0,SUNYAC,3.0,16580.0,168.0,8278234
Dylan Bivins,Sr.,INF,44.0,44.0,19.0,6-2,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8271499,574683.0,2024,Texas-Dallas,14825.0,ASC,3.0,16580.0,23121.0,8271499
Dylan Blazer,So.,P,0.0,0.0,35.0,6-3,LEFT,RIGHT,"Virginia Beach, VA",Cox,https://stats.ncaa.org/players/8276593,574764.0,2024,Chris. Newport,15810.0,C2C,3.0,16580.0,139.0,8276593
Dylan Bonzon,Fr.,INF,41.0,35.0,19.0,-,,,,,https://stats.ncaa.org/players/8448550,574522.0,2024,Roanoke,903.0,ODAC,3.0,16580.0,578.0,8448550
Dylan Boprey,Sr.,INF,33.0,32.0,32.0,5-8,RIGHT,RIGHT,"Hilton, NY",Hilton,https://stats.ncaa.org/players/8271298,574714.0,2024,Houghton,863.0,Empire 8,3.0,16580.0,30160.0,8271298
Dylan Branca,So.,P,12.0,0.0,13.0,6-4,RIGHT,RIGHT,"Los Angeles, CA",Campbell Hall,https://stats.ncaa.org/players/8286244,574491.0,2024,NYU,1471.0,UAA,3.0,16580.0,479.0,8286244
Dylan Brander,So.,INF,37.0,33.0,11.0,6-2,RIGHT,RIGHT,"Merrimack, NH",Merrimack,https://stats.ncaa.org/players/8274875,574532.0,2024,St. Joseph's (ME),23257.0,Great Northeast,3.0,16580.0,605.0,8274875
Dylan Brenner,Fr.,P,1.0,0.0,51.0,5-9,RIGHT,RIGHT,"Andover, MA",Andover,https://stats.ncaa.org/players/8585924,574526.0,2024,Roger Williams,839.0,CCC,3.0,16580.0,583.0,8585924
Dylan Brown,Jr.,P,10.0,0.0,27.0,-,RIGHT,RIGHT,"La Plata, MD",La Plata,https://stats.ncaa.org/players/8283039,574697.0,2024,Mount Aloysius,30022.0,AMCC,3.0,16580.0,30036.0,8283039
Dylan Burnaman,Jr.,INF,49.0,49.0,3.0,5-10,RIGHT,RIGHT,"Sugar Land, TX",Clements,https://stats.ncaa.org/players/8284270,574614.0,2024,East Tex. Baptist,14825.0,ASC,3.0,16580.0,1062.0,8284270
Dylan Butler,Sr.,P,0.0,0.0,41.0,-,,,,,https://stats.ncaa.org/players/8280343,574722.0,2024,Adrian,873.0,Michigan Intercol. Ath. Assn.,3.0,16580.0,4.0,8280343
Dylan Byler,Jr.,INF,18.0,9.0,10.0,5-11,RIGHT,RIGHT,"Lancaster, PA",Lampeter-Strasburg,https://stats.ncaa.org/players/8452780,574704.0,2024,Keystone,21062.0,CSAC,3.0,16580.0,30047.0,d3d-8452780
Dylan Cantwell,Fr.,P,13.0,7.0,16.0,5-10,LEFT,RIGHT,"Island Park, NY",Long Branch,https://stats.ncaa.org/players/8425931,574707.0,2024,St. Joseph's (Brkln),13054.0,Skyline,3.0,16580.0,30072.0,d3d-8425931
Dylan Carrell,Jr.,UT,3.0,3.0,7.0,5-8,RIGHT,RIGHT,"White Oak, TX",White Oak,https://stats.ncaa.org/players/8421463,574660.0,2024,LeTourneau,14825.0,ASC,3.0,16580.0,8490.0,8421463
Dylan Carrington,Sr.,INF,22.0,13.0,26.0,5-11,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8275239,574616.0,2024,Edgewood,30097.0,NACC,3.0,16580.0,1066.0,8275239
Dylan Chan,---,P,10.0,0.0,23.0,-,,,,,https://stats.ncaa.org/players/8680030,574518.0,2024,Rensselaer,24197.0,Liberty League,3.0,16580.0,570.0,8680030
Dylan Cheeley,Jr.,P,18.0,7.0,34.0,-,,,,,https://stats.ncaa.org/players/8267677,574495.0,2024,N.C. Wesleyan,842.0,USA South,3.0,16580.0,491.0,8267677
Dylan Collins,Jr.,P,12.0,12.0,15.0,6-3,RIGHT,RIGHT,"Fairview, TX",Lovejoy HS,https://stats.ncaa.org/players/8528003,574683.0,2024,Texas-Dallas,14825.0,ASC,3.0,16580.0,23121.0,d3d-7567562
Dylan Colvin,Fr.,,9.0,0.0,38.0,-,,,,,https://stats.ncaa.org/players/8415925,574583.0,2024,Whitman,25300.0,NWC,3.0,16580.0,780.0,8415925
Dylan Correa,Fr.,P,3.0,0.0,39.0,5-9,RIGHT,RIGHT,"New Haven, CT",Hillhouse,https://stats.ncaa.org/players/8595912,574656.0,2024,Albertus Magnus,23257.0,Great Northeast,3.0,16580.0,2798.0,8595912
Dylan Cortes,Sr.,OF,21.0,1.0,22.0,6-0,RIGHT,RIGHT,"Houston, TX",Westside,https://stats.ncaa.org/players/8274222,574660.0,2024,LeTourneau,14825.0,ASC,3.0,16580.0,8490.0,8274222
Dylan Costello,So.,OF,34.0,27.0,42.0,6-0,RIGHT,RIGHT,"New Berlin, WI",New Berlin Eisenhower,https://stats.ncaa.org/players/8265485,574628.0,2024,Lakeland,30097.0,NACC,3.0,16580.0,1164.0,8265485
Dylan Crammer,Sr.,OF,22.0,19.0,6.0,-,,,,,https://stats.ncaa.org/players/8263978,574563.0,2024,Ursinus,9683.0,Centennial,3.0,16580.0,730.0,8263978
Dylan Crump,Sr.,P,7.0,1.0,24.0,6-1,RIGHT,RIGHT,"Falls Village, CT",Houston Valley Regional,https://stats.ncaa.org/players/8282231,574706.0,2024,VTSU Lyndon,30026.0,North Atlantic,3.0,16580.0,30065.0,d3d-7133680
Dylan Dampeer,So.,OF,4.0,0.0,15.0,5-10,LEFT,LEFT,,,https://stats.ncaa.org/players/8283771,574792.0,2024,Ferrum,903.0,ODAC,3.0,16580.0,225.0,8283771
Dylan Davis,Jr.,P,4.0,0.0,34.0,6-4,LEFT,LEFT,"Random Lake, WI",Random Lake,https://stats.ncaa.org/players/8265426,574632.0,2024,Marian (WI),30097.0,NACC,3.0,16580.0,1196.0,8265426
Dylan Decker,Fr.,ph,1.0,0.0,39.0,-,,,,,https://stats.ncaa.org/players/8683504,574506.0,2024,Oswego St.,917.0,SUNYAC,3.0,16580.0,530.0,8683504
Dylan Drake,So.,INF,0.0,0.0,58.0,5-10,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8259805,574525.0,2024,Rockford,30097.0,NACC,3.0,16580.0,582.0,8259805
Dylan Duffy,So.,,4.0,1.0,82.0,-,,,,,https://stats.ncaa.org/players/8268722,574869.0,2024,UMSV,13054.0,Skyline,3.0,16580.0,451.0,8268722
Dylan Dula,Fr.,P,15.0,6.0,29.0,5-11,RIGHT,RIGHT,"Granite Falls, NC",South Caldwell,https://stats.ncaa.org/players/8585794,574866.0,2024,Pfeiffer,842.0,USA South,3.0,16580.0,542.0,8585794
Dylan Dye,Fr.,OF,4.0,0.0,49.0,-,,,,,https://stats.ncaa.org/players/8453270,574651.0,2024,Franklin,9174.0,HCAC,3.0,16580.0,2694.0,8453270
Dylan Eaton,Jr.,P,6.0,0.0,35.0,6-1,RIGHT,RIGHT,,,https://stats.ncaa.org/players/8259780,574814.0,2024,Illinois Col.,23119.0,MWC,3.0,16580.0,297.0,8259780
Dylan Eckrote,Fr.,P,6.0,5.0,39.0,6-3,LEFT,LEFT,"Vernon Hills, IL",Vernon Hills,https://stats.ncaa.org/players/8454697,574754.0,2024,Carroll (WI),836.0,CCIW,3.0,16580.0,120.0,8454697
