Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Jacob Beauchamp,6907651?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,1,0,0.0,0.2,0,0,0,1,0,0,0,0,0,3,1,1,9,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,-33.33333333333333,0.0,19.649911633225905,26.298746250039713,200.0,-0.012376266743423452,Fr,0,0,,,,,2,2021
Cole Moore,6907654?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Matthew Gatewood,6907657?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,4,0,8.31,4.1,7,4,4,4,5,1,2,0,1,24,3,4,79,0.0,10.975609756097562,8.78048780487805,2.1951219512195124,8.78048780487805,15.365853658536587,100.0,20.833333333333336,16.666666666666664,4.166666666666671,25.0,9.040155535664931,7.1667574121164055,62.54903263504274,-0.07359275884742564,Fr,3,3,,,,,2,2021
Ricky Maddock,6907660?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,1,0,81.0,0.1,2,3,3,0,0,0,1,0,1,4,0,1,16,0.0,0.0,0.0,0.0,270.0,180.0,0.0,0.0,0.0,0.0,0.0,34.649911633225905,34.649911633225905,-1139.774772149403,-0.012384416732148882,Fr,0,0,,,,,2,2021
Garrett Pennington,6907661?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,31,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Sam Tatum,6907664?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Collin Jones,6907667?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,18,17,4.58,88.1,89,50,45,20,78,11,18,2,8,375,80,91,0,0.0,7.968217934165722,2.0431328036322363,1.12372304199773,5.10783200908059,9.091940976163452,0.0,20.8,5.333333333333334,15.466666666666667,12.087912087912088,5.455814016880844,5.206197558606284,124.24483387105845,0.8500530649877877,Jr,0,0,,,,,2,2021
Mason Green,6907668?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,18,18,2.32,104.2,71,31,27,26,123,5,17,3,14,429,74,113,0,0.0,10.623800383877159,2.2456813819577732,0.43186180422264875,2.677543186180422,6.132437619961611,0.0,28.671328671328673,6.0606060606060606,22.61072261072261,6.329113924050633,4.0644989652796495,4.4488712008425875,161.62620405695537,2.388084505546254,Jr,0,0,,,,,2,2021
John Prudhom,6907669?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Conor Dryer,6907670?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,17,16,3.89,71.2,71,34,31,16,78,5,20,0,6,301,58,71,801,0.0,9.859550561797752,2.0224719101123596,0.6320224719101123,4.297752808988764,8.974719101123595,0.0,25.91362126245847,5.3156146179401995,20.59800664451827,7.936507936507936,4.298788037720289,4.562486298560934,135.65773007825706,1.4147425630717305,Jr,2,0,,,,,2,2021
Gavin Strobel,6907671?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Cole Taylor,6907672?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,51,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
Donovan Ditto,6907673?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,42,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
Micah Evans,6907675?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,53,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
Harrison Schnurbusch,6907676?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
Cole Young,6907677?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,9,0,1.86,9.2,5,2,2,8,17,0,1,0,1,43,9,3,117,0.0,16.6304347826087,7.82608695652174,0.0,1.956521739130435,4.891304347826088,100.0,39.53488372093023,18.6046511627907,20.930232558139533,0.0,3.889042068008515,5.189901014776434,169.23480152842112,0.03278299272305382,So,2,2,,,,,2,2021
Harrison Babbitt,6907679?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,11,0,5.11,12.1,11,10,7,6,10,3,1,1,1,53,8,16,99,0.0,7.43801652892562,4.462809917355372,2.231404958677686,7.43801652892562,8.181818181818183,50.0,18.867924528301888,11.320754716981133,7.547169811320755,27.27272727272727,7.9556967571928485,5.941435282563955,115.47840634958703,-0.16370405196785698,Fr,2,1,,,,,2,2021
Max Abramovich,6907680?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,11,1,5.54,13.0,8,8,8,12,12,3,0,1,4,63,17,8,169,0.0,8.307692307692308,8.307692307692308,2.076923076923077,5.538461538461538,5.538461538461538,50.0,19.047619047619047,19.047619047619047,0.0,15.0,9.496065479379752,8.541860746091693,108.36602175669516,-0.2506221521199101,So,4,2,,,,,2,2021
Brady Gavin,6907681?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,17,0,3.75,24.0,24,14,10,2,20,1,6,0,2,100,26,25,343,0.0,7.5,0.75,0.375,5.25,9.0,41.66666666666667,20.0,2.0,18.0,3.7037037037037033,4.024911633225907,4.9792327553423466,137.9733901782684,0.0723014043316273,Fr,12,5,,,,,2,2021
Brennan van Breusegen,6907682?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Patrick Connor,6907684?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Isaiah Pani,6907685?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Carter Young,6907688?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Ryan Lumpkin,7083472?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,2,0,9.0,2.0,3,2,2,1,4,0,0,0,1,11,1,1,40,0.0,18.0,4.5,0.0,9.0,13.5,0.0,36.36363636363637,9.090909090909092,27.272727272727273,0.0,3.6499116332259067,4.3147950949072875,51.136136427844114,0.00918882051158228,So,0,0,,,,,2,2021
Seth Kenagy,7097451?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Tyler Kuhlmann,7083437?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,19,0,2.74,23.0,18,7,7,6,29,1,5,1,7,98,16,20,265,0.0,11.347826086956522,2.3478260869565215,0.3913043478260869,2.739130434782609,7.043478260869565,20.0,29.591836734693878,6.122448979591836,23.46938775510204,5.88235294117647,4.389042068008515,4.806695880928817,154.67922375692143,0.03272128180556913,Sr,5,1,,,,,2,2021
Alex Madera,7083438?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,54,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Chase Plymell,7083439?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,25,0,1.88,38.1,41,9,8,5,49,1,6,1,4,163,32,31,494,0.0,11.5748031496063,1.1811023622047243,0.23622047244094488,2.1259842519685037,9.68503937007874,27.27272727272727,30.061349693251532,3.067484662576687,26.993865030674847,3.0303030303030303,3.1276019219398172,3.9381611993931283,168.90399294270523,0.2655513106165567,Sr,11,3,,,,,2,2021
Hunter Little,7083458?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,19,0,5.82,17.0,17,12,11,7,13,4,4,0,3,73,14,18,222,0.0,6.88235294117647,3.705882352941176,2.1176470588235294,6.352941176470589,9.0,29.411764705882355,17.80821917808219,9.58904109589041,8.21917808219178,22.22222222222222,7.94402928028473,6.2931942579629485,103.73470155667252,-0.2295847969083476,So,17,5,,,,,2,2021
Braedyn McLaughlin,7083460?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,1,0,16.2,1.2,2,3,3,1,2,0,0,0,0,8,2,1,32,0.0,15.0,7.5,0.0,22.5,15.0,0.0,25.0,12.5,12.5,0.0,3.8165782998925732,6.032856505497176,-67.95495442988057,0.004675599047112749,So,0,0,,,,,2,2021
Josh Schumacher,7083440?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,51,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Dusty Stroup,7083441?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,52,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Erik Webb,7083442?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,54,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Scott Wolverton,7083444?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Derek Beauchamp,7083453?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,7,2,7.24,13.2,15,11,11,9,16,4,3,0,0,67,17,8,187,0.0,10.90909090909091,6.136363636363637,2.7272727272727275,7.5,10.227272727272728,25.0,23.88059701492537,13.432835820895523,10.447761194029848,19.047619047619047,8.210517693831967,6.3866620416060575,80.24729197084348,-0.17197916765261073,Fr,4,1,,,,,2,2021
Ethan Peterson,7083464?year_stat_category_id=14841,0.0,Central Mo.,Mid-America Intercollegiate,5,0,7.71,4.2,8,4,4,2,5,2,1,1,0,24,6,3,60,0.0,10.714285714285714,4.285714285714286,4.285714285714286,8.571428571428571,17.142857142857142,0.0,20.833333333333336,8.333333333333332,12.500000000000004,25.0,9.888006871321146,6.230420058678786,72.47329020651978,-0.09001927457843269,So,0,0,,,,,2,2021
Blake Bautz,7112515?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,10,0,7.56,8.1,8,7,7,6,9,0,1,2,0,36,4,9,101,0.0,10.0,6.666666666666667,0.0,7.777777777777779,8.88888888888889,42.857142857142854,25.0,16.666666666666664,8.333333333333336,0.0,4.649911633225907,5.306586657108752,81.9182528715748,0.013248592268609381,So,7,3,,,,,2,2021
Kyle Crowl,7112521?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Kaden Marshall,6910422?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Cacy Harper,6910423?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Luke Anderson,6910424?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,13,13,3.96,72.2,68,36,32,32,76,8,14,1,8,320,57,74,725,0.0,9.473684210526315,3.988919667590028,0.997229916897507,4.487534626038781,8.476454293628809,0.0,23.75,10.0,13.75,12.307692307692308,5.647141550123414,5.403856924341967,138.14765626606297,0.8504817793764154,Sr,0,0,,,,,2,2021
Jake Terry,6910425?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,13,0,6.75,10.2,6,8,8,8,15,3,0,0,1,47,10,6,115,0.0,13.23529411764706,7.058823529411765,2.6470588235294117,7.058823529411765,5.294117647058823,20.0,31.914893617021278,17.02127659574468,14.893617021276597,23.076923076923077,8.179323397931789,6.050594966923544,94.56986863533463,-0.12620144209334488,Sr,5,1,,,,,2,2021
Beaux Bonvillain,6910426?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,15,0,4.15,17.1,18,8,8,9,28,4,3,0,3,81,11,12,271,0.0,14.736842105263158,4.7368421052631575,2.1052631578947367,4.2105263157894735,9.473684210526315,46.666666666666664,34.5679012345679,11.11111111111111,23.456790123456788,26.666666666666668,6.521256662465673,4.64678320342716,135.17999330913165,-0.10002512763091666,Sr,15,7,,,,,2,2021
Zac Freeman,6910427?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,39,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Lawson Isaacs,6910428?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,21,1,6.26,27.1,28,19,19,10,20,5,6,1,2,119,27,29,221,0.0,6.642066420664206,3.321033210332103,1.6605166051660516,6.309963099630996,9.29889298892989,46.15384615384615,16.80672268907563,8.403361344537815,8.403361344537815,15.625,6.900834142450998,6.072514642362747,102.2233152084733,-0.19265436724267965,Sr,13,6,,,,,2,2021
Bennett Laurence,6910429?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Brett Hopkins,6910430?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Garrett Takamatsu,6910431?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Jacob Bailey,6910432?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,16,6,4.73,51.1,53,33,27,23,60,4,11,0,8,235,39,48,694,0.0,10.567514677103718,4.050880626223091,0.7045009784735812,5.812133072407045,9.334637964774952,12.5,25.53191489361702,9.787234042553191,15.74468085106383,9.30232558139535,5.139148423832561,5.240517850537037,126.12081165113077,0.493661639166132,Sr,8,1,,,,,2,2021
Chase Freeman,6910435?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Owen Logan,6910436?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,8,0,4.5,8.0,9,4,4,5,5,2,1,0,2,39,6,11,58,0.0,5.625,5.625,2.25,4.5,10.125,50.0,12.82051282051282,12.82051282051282,0.0,25.0,9.274911633225907,7.354678556588668,129.71324575688973,-0.13266093794561007,Sr,4,2,,,,,2,2021
Brady Smith,6910437?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,6,0,6.75,2.2,4,4,2,4,1,0,1,0,1,15,5,0,16,0.0,4.090909090909091,16.363636363636363,0.0,16.363636363636363,16.363636363636363,0.0,6.666666666666667,26.666666666666668,-20.0,0.0,10.559002542316815,13.581200095414001,94.56986863533463,-0.04782665662771038,Sr,7,0,,,,,2,2021
Colton Bertus,6910438?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Carson Green,6910439?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Brendan Ezell,6910445?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Colton Croft,6910446?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,22,1,6.75,32.0,36,26,24,19,36,5,7,0,1,151,18,40,298,0.0,10.125,5.34375,1.40625,7.3125,10.125,42.857142857142854,23.841059602649008,12.582781456953644,11.258278145695364,21.73913043478261,6.306161633225907,5.230681609392891,94.56986863533463,-0.15261274716723242,Jr,14,6,,,,,2,2021
Mason Carrier,6910447?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Kyler Patterson,6910448?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,23,4,5.84,37.0,43,24,24,13,49,1,5,1,4,167,26,33,319,0.0,11.91891891891892,3.1621621621621623,0.24324324324324326,5.837837837837839,10.459459459459458,18.75,29.34131736526946,7.784431137724551,21.556886227544908,3.7037037037037033,3.730992714306988,4.350011820544679,108.78341227116357,0.7084761463037034,Sr,16,3,,,,,2,2021
Blake Adams,6910450?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Zach Moore,6910451?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,5,0,9.64,4.2,5,5,5,5,4,1,1,0,1,24,4,5,64,0.0,8.571428571428571,10.714285714285714,2.142857142857143,10.714285714285714,10.714285714285714,50.0,16.666666666666664,20.833333333333336,-4.166666666666671,20.0,10.126102109416383,8.613919875324433,49.430153132537114,-0.08351807428493639,Sr,4,2,,,,,2,2021
Joe Mondragon,7112546?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,44,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Hunter Freese,7112524?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,4,1,12.0,3.0,4,9,4,7,3,2,1,0,1,23,4,2,0,0.0,9.0,21.0,6.0,27.0,12.0,0.0,13.043478260869565,30.434782608695656,-17.391304347826093,33.33333333333333,19.316578299892573,13.30944547995143,12.56865535170597,-0.15776661567436756,Jr,1,0,,,,,2,2021
Kameron Kilchrist,7112534?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
Grant Larson,7112536?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,12,8,7.28,38.1,55,35,31,18,34,8,8,1,4,189,26,49,341,0.0,8.031496062992126,4.251968503937007,1.889763779527559,8.26771653543307,12.992125984251969,0.0,17.989417989417987,9.523809523809524,8.465608465608463,23.52941176470588,7.327076987556615,5.784086840426271,86.29165091336827,-0.18415575179676746,Sr,4,0,,,,,2,2021
Ethan Wayland,7112552?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,12,0,12.19,10.1,13,17,14,9,14,3,3,1,1,55,4,12,51,0.0,12.475247524752476,8.01980198019802,2.673267326732673,15.14851485148515,11.584158415841584,70.0,25.454545454545453,16.363636363636363,9.09090909090909,42.857142857142854,8.709317573819966,5.769552075160494,9.600992394774677,-0.14572826636824687,Fr,10,7,,,,,2,2021
Ryan Harrell,7112528?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Phillip Scott,7112548?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2021
Brayden Nelson,7129176?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,16,11,3.39,58.1,43,22,22,8,50,6,10,2,4,223,53,65,635,0.0,7.74526678141136,1.2392426850258174,0.9294320137693631,3.4079173838209984,6.660929432013769,40.0,22.421524663677133,3.587443946188341,18.834080717488792,10.16949152542373,4.890875488647594,4.898728302389468,147.05064513685693,0.8654454501390235,Sr,5,2,,,,,2,2021
Shane Nixon,7138276?year_stat_category_id=14841,0.0,Central Okla.,Mid-America Intercollegiate,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Zach Berryman,7125976?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Colby Musselmann,7125979?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fr,0,0,,,,,2,2021
Dylan Weese,7125981?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,8,4,3.52,30.2,33,17,12,11,25,2,6,1,6,143,51,13,237,0.0,7.450331125827814,3.2781456953642385,0.5960264900662252,5.066225165562914,9.834437086092716,42.857142857142854,17.482517482517483,7.6923076923076925,9.79020979020979,3.7735849056603774,5.543951368325245,7.0167211344916804,150.86938615906342,0.5008049612396672,So,7,3,,,,,2,2021
Tyler McClain,7125982?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,So,0,0,,,,,2,2021
Justin Culpepper,7125991?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jr,0,0,,,,,2,2021
JJ Asinas,7125996?year_stat_category_id=14841,0.0,Central Wash.,Great Northwest,10,0,17.47,11.1,26,23,22,9,13,2,7,0,3,73,11,10,77,0.0,10.54054054054054,7.297297297297297,1.6216216216216217,18.64864864864865,21.08108108108108,22.22222222222222,17.80821917808219,12.32876712328767,5.479452054794519,15.384615384615385,7.893154876469151,7.108197219146258,-43.838586307148255,-0.05696418495324203,Sr,9,2,,,,,2,2021
