Team,App,Conference,IP_float,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,IP,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Principia,10,SLIAC,20.0,35,5,1,5,2,3,46,31,-0.016674625109023414,19,21,6,12,124,158,2025,3,20.0,13.95,40.0,20.7,5.3999999999999995,15.75,9.450000000000001,1.3499999999999999,16.93548387096774,9.67741935483871,-7.25806451612903,13.636363636363635,9.711080907074898,8.699055590619201,101.44161156993312,-15.914920726696913,Principia,10.322000000000001,-1.4416,-0.8435320129337442,0.5563008130081301,-1.7478717137743305
Puget Sound,23,NWC,54.0,47,3,0,4,1,5,16,16,0.5315203837146665,68,14,9,41,226,556,2025,3,54.0,2.6666666666666665,25.0,2.6666666666666665,6.833333333333334,7.833333333333333,2.333333333333333,0.8333333333333333,6.1946902654867255,18.141592920353983,11.946902654867257,6.8493150684931505,5.874043870037861,5.823069996279177,98.59805733922336,157.5356029733901,Puget Sound,145.64000000000001,0.7249999999999975,0.09825894168385814,1.202844141069397,0.5044791648138225
RIT,9,Liberty League,16.666666666666668,6,2,0,0,0,1,11,9,0.3244462415703603,9,14,4,25,75,324,2025,3,16.2,4.859999999999999,0.0,5.9399999999999995,13.5,3.2399999999999998,7.56,0.54,18.666666666666668,33.33333333333333,14.66666666666666,10.0,5.931080907074898,5.662703461735427,98.59201997601032,122.60389729537454,RIT,29.677,-0.9633999999999998,-0.5230898314192429,0.8314814814814815,-0.635564956999465
Ramapo,4,NJAC,8.0,9,3,0,0,0,0,9,9,0.11871747892414293,9,3,4,10,40,145,2025,3,8.0,10.125,0.0,10.125,11.25,10.125,3.375,0.0,7.5,25.0,17.5,0.0,5.036080907074898,5.99537319706339,101.77054924828994,43.79407565429183,Ramapo,16.032,-0.1360000000000002,-0.0031405912170620193,1.2195652173913043,-0.10837456029808967
Randolph-Macon,14,ODAC,34.0,23,5,1,0,0,2,17,13,0.6895267600742445,31,13,3,41,147,573,2025,3,34.0,3.4411764705882355,0.0,4.5,10.852941176470587,6.088235294117648,3.441176470588235,0.5294117647058824,8.843537414965986,27.89115646258503,19.047619047619044,6.0606060606060606,4.675786789427839,4.738705627849284,103.96827024117692,148.03263293127125,Randolph-Macon,89.386,0.3217999999999997,0.11607502624094101,0.9871376811594202,0.20991800000240612
Redlands,53,SCIAC,120.0,147,26,8,0,0,13,117,109,1.7915057470073255,140,70,18,97,591,2018,2025,3,120.0,8.175,0.0,8.775,7.275,11.025,5.25,0.9750000000000001,11.844331641285956,16.412859560067684,4.568527918781728,8.49673202614379,6.902747573741564,6.581612169061856,104.09976678253167,76.70013746643242,Redlands,252.222,-2.9934000000000016,-2.347590748324788,0.9411949685534591,-0.8328342433223903
Rhode Island Col.,3,Little East,8.0,6,0,1,0,0,0,3,3,0.16175859295005995,5,1,3,6,33,95,2025,3,8.0,3.375,0.0,3.375,6.75,6.75,1.125,0.0,3.0303030303030303,18.181818181818183,15.151515151515152,0.0,4.911080907074898,5.444021068179616,107.18266049379773,150.56052709999844,Rhode Island Col.,18.903,0.04200000000000001,-0.014089556642188174,0.8837837837837839,0.06161249242200469
Rhodes,38,SAA,103.0,103,16,2,0,0,3,68,56,1.3590070620680632,95,60,16,79,485,1654,2025,3,103.0,4.893203883495145,0.0,5.941747572815534,6.902912621359223,9.0,5.242718446601941,0.2621359223300971,12.371134020618557,16.288659793814432,3.917525773195875,3.061224489795918,5.969333334259364,6.402003404756644,99.09890299706052,122.47370090066694,Rhodes,247.961,0.30359999999999876,-0.7489425186245383,1.0461005199306759,1.039163194568871
Ripon,6,MWC,18.0,33,5,2,6,1,2,21,17,0.27016639320954267,17,8,3,17,99,0,2025,3,18.0,8.5,16.666666666666664,10.5,8.5,16.5,4.0,1.0,8.080808080808081,17.17171717171717,9.090909090909088,10.526315789473683,6.299969795963786,5.755602068051756,100.74166962876016,67.52486552669347,Ripon,32.193,-0.9063999999999994,-0.8484242862998409,0.8423387096774194,-0.22762741307785095
Roanoke,27,ODAC,70.0,69,13,0,0,0,1,45,34,1.4432651920811153,51,34,9,49,320,1147,2025,3,70.0,4.371428571428571,0.0,5.7857142857142865,6.3,8.871428571428572,4.371428571428571,0.12857142857142856,10.625,15.312500000000002,4.687500000000002,1.9230769230769231,5.539652335646327,5.987375498559363,105.12315667038254,134.7095622290861,Roanoke,163.575,-1.6844000000000017,-0.9849032612049191,1.3077631578947368,-0.30309754370503295
Rockford,6,NACC,17.0,16,4,0,2,0,0,12,7,0.3037622114787501,17,12,3,16,86,0,2025,3,17.0,3.7058823529411766,0.0,6.352941176470589,8.470588235294118,8.470588235294118,6.352941176470589,0.0,13.953488372093023,18.6046511627907,4.651162790697676,0.0,5.675786789427839,6.528491047195388,110.88868435223424,147.52783483475264,Rockford,41.193,-0.6939999999999993,-0.5636618707624801,1.5152380952380953,0.10564804298121094
Rose-Hulman,9,HCAC,17.666666666666668,22,4,0,0,0,1,21,14,0.17171152538249085,12,14,4,20,96,397,2025,3,17.2,7.132075471698113,0.0,10.69811320754717,10.18867924528302,11.20754716981132,7.132075471698113,0.5094339622641509,14.583333333333334,20.833333333333336,6.250000000000002,7.6923076923076925,6.439382793867351,6.330995360903849,99.3752544278762,87.31599758074924,Rose-Hulman,32.193,-2.4356999999999998,-0.4377939477911709,1.2388471177944862,-1.5283082168861504
Rosemont,18,United East,35.0,43,7,2,0,0,2,40,34,0.813195114373421,40,24,13,29,184,455,2025,3,35.0,8.742857142857142,0.0,10.285714285714285,7.457142857142857,11.057142857142857,6.171428571428572,0.5142857142857142,13.043478260869565,15.760869565217392,2.717391304347828,4.761904761904762,7.168223764217755,7.448611730681671,113.29393937343984,78.83664462851745,Rosemont,68.447,-0.7989999999999992,-0.6481401633955423,0.7641184573002754,-0.3975092282223026
Rutgers-Camden,13,NJAC,35.0,40,10,2,5,2,4,21,19,0.5091040893273251,28,8,3,28,150,119,2025,3,35.0,4.885714285714286,40.0,5.3999999999999995,7.2,10.285714285714285,2.057142857142857,1.0285714285714285,5.333333333333334,18.666666666666668,13.333333333333334,12.5,5.739652335646326,5.033553371319514,105.13085159019413,127.03367532488564,Rutgers-Camden,88.515,-1.4594000000000011,-0.9166476486645722,0.9240740740740742,-0.662662972577914
Rutgers-Newark,17,NJAC,26.0,41,10,0,7,2,4,38,38,0.0131207319425867,24,34,5,27,157,198,2025,3,26.0,13.153846153846153,28.57142857142857,13.153846153846153,9.346153846153847,14.192307692307692,11.76923076923077,1.3846153846153846,21.656050955414013,17.197452229299362,-4.458598726114651,14.285714285714285,9.33415783015182,8.252454723132258,105.86947584695768,4.922768837135205,Rutgers-Newark,40.225,-0.8925999999999985,-1.3494858979537352,0.45950080515297903,-0.5930569441699693
SUNY Brockport,13,Empire 8,27.0,23,6,1,0,0,0,12,11,0.7863790229521457,16,17,6,33,126,310,2025,3,27.0,3.6666666666666665,0.0,4.0,11.0,7.666666666666667,5.666666666666667,0.0,13.492063492063492,26.190476190476193,12.698412698412701,0.0,5.022192018186009,5.527498245011223,105.77629105018038,145.57384135341286,SUNY Brockport,69.354,0.06739999999999938,-0.1534481750700338,1.0207831325301204,0.2194759118655481
SUNY Canton,8,SUNYAC,16.0,16,4,0,6,3,0,13,12,0.3341652290794645,11,13,7,14,81,0,2025,3,16.0,6.75,50.0,7.3125,7.875,9.0,7.3125,0.0,16.049382716049383,17.28395061728395,1.2345679012345663,0.0,6.911080907074898,7.497315084290088,108.53904334513018,102.35671744436958,SUNY Canton,35.996,-0.4551999999999996,-0.28359426908974655,1.168,-0.10613175830751342
SUNY Maritime,16,Skyline,33.0,43,8,1,12,3,2,36,31,0.9071738705056532,31,21,11,31,176,0,2025,3,33.0,8.454545454545455,25.0,9.818181818181817,8.454545454545455,11.727272727272727,5.7272727272727275,0.5454545454545454,11.931818181818182,17.613636363636363,5.681818181818182,6.0606060606060606,6.729262725256716,6.794088195145477,102.70958509160484,70.75793865353575,SUNY Maritime,60.999,-1.7171999999999992,-1.540154406927787,0.8444687045123725,-0.493313489305945
SUNY New Paltz,16,SUNYAC,22.333333333333332,24,4,1,7,3,4,26,21,0.49435882823904786,24,16,10,20,118,85,2025,3,22.1,8.46268656716418,42.857142857142854,10.477611940298507,8.059701492537314,9.671641791044776,6.447761194029852,1.611940298507463,13.559322033898304,16.94915254237288,3.3898305084745743,14.285714285714285,8.940931653343554,7.681635498902869,108.34189520187208,77.35879316849741,SUNY New Paltz,42.967,-1.285199999999999,-1.1800719919478202,0.8962659380692168,-0.25387740343882625
SUNY Oneonta,20,SUNYAC,22.333333333333332,38,14,0,0,0,5,41,33,0.14226414890749728,24,29,9,18,141,161,2025,3,22.1,13.298507462686567,0.0,16.522388059701495,7.253731343283582,15.313432835820896,11.686567164179104,2.0149253731343286,20.56737588652482,12.76595744680851,-7.801418439716311,17.24137931034483,11.314065981701763,9.510861062683507,101.91194721113548,-4.881332165898966,SUNY Oneonta,30.967,-2.0793999999999984,-1.0793714405147703,0.5035381750465548,-3.0502062222071205
SUNY Poly,5,Empire 8,8.0,11,4,0,1,1,0,16,10,0.05931661603621801,11,10,3,5,48,0,2025,3,8.0,11.25,100.0,18.0,5.625,12.375,11.25,0.0,20.833333333333336,10.416666666666668,-10.416666666666668,0.0,8.536080907074897,9.708549261505278,108.96646889400252,37.89954553243182,SUNY Poly,5.9030000000000005,-0.7373999999999994,-0.4965511729011716,0.6109375,-0.7104462695540703
Saint Elizabeth,18,United East,26.666666666666664,26,7,4,0,0,1,29,23,0.5894666096102595,21,21,7,20,130,514,2025,3,26.2,7.762500000000001,0.0,9.787500000000001,6.750000000000001,8.775,7.0875,0.3375,16.153846153846153,15.384615384615385,-0.7692307692307683,4.545454545454546,7.048580907074898,7.264561919733126,112.82660687176838,91.97738824878216,Saint Elizabeth,47.483,-1.004599999999999,-0.8183201380758963,0.8388613861386138,-0.3792555479671832
Saint Joseph (CT),6,Great Northeast,18.0,15,2,2,0,0,1,6,5,0.16912821243943205,17,7,4,21,78,286,2025,3,18.0,2.5,0.0,3.0,10.5,7.5,3.5,0.5,8.974358974358974,26.923076923076923,17.94871794871795,5.555555555555555,5.13330312929712,5.263785164842447,85.25695803218466,153.96005847854818,Saint Joseph (CT),50.322,0.4279999999999997,0.05144875350768101,1.071264367816092,0.3480791434880268
Salisbury,19,C2C,33.0,26,7,0,0,0,3,20,14,0.6258307888666772,26,12,4,31,139,518,2025,3,33.0,3.8181818181818183,0.0,5.454545454545455,8.454545454545455,7.090909090909091,3.272727272727273,0.8181818181818182,8.633093525179856,22.302158273381295,13.66906474820144,10.344827586206897,5.668656664650656,5.23618464874941,101.74638906847004,141.0800746953463,Salisbury,83.257,-0.9509999999999998,-0.2044950964145775,0.8114973262032086,-0.9674126465837749
Salve Regina,12,NEWMAC,27.0,20,2,0,3,1,2,10,9,0.34009664245431903,17,17,3,25,114,295,2025,3,27.0,3.0,33.33333333333333,3.333333333333333,8.333333333333334,6.666666666666666,5.666666666666667,0.6666666666666666,14.912280701754385,21.929824561403507,7.0175438596491215,10.526315789473683,6.244414240408231,5.88150242180021,106.85406844782244,155.91866081525532,Salve Regina,49.272,0.23599999999999982,0.008951122913596135,0.42994100294985255,0.5399613985272267
Schreiner,31,SCAC,84.66666666666667,117,23,3,4,2,7,95,72,1.684191786429178,113,36,12,47,424,797,2025,3,84.2,7.653543307086614,50.0,10.098425196850394,4.996062992125984,12.437007874015748,3.826771653543307,0.7440944881889763,8.49056603773585,11.084905660377359,2.5943396226415096,5.833333333333333,6.576435237783559,6.710189303910794,99.7739615577992,79.56023062592948,Schreiner,155.995,-4.135799999999999,-3.47751625754852,0.8520087884494665,-1.3766590233503546
Scranton,6,Landmark,9.0,6,0,0,0,0,1,9,6,0.14745188178402555,6,8,1,8,43,157,2025,3,9.0,6.0,0.0,9.0,8.0,6.0,8.0,1.0,18.6046511627907,18.6046511627907,0.0,14.285714285714285,7.577747573741565,6.796517552005214,104.41431028839988,109.77730118585704,Scranton,19.161,-0.4520000000000003,-0.3505155566655587,0.6254545454545454,-0.37215886193909303
Sewanee,27,SAA,68.0,57,10,1,0,0,5,26,25,0.9315078877613236,57,37,8,63,297,1093,2025,3,68.0,3.3088235294117645,0.0,3.441176470588235,8.338235294117647,7.544117647058823,4.897058823529411,0.6617647058823529,12.457912457912458,21.21212121212121,8.754208754208753,8.064516129032258,5.999316201192545,5.820899495039428,97.9535858597884,146.96313392774903,Sewanee,185.704,0.9805999999999984,0.33132506493162084,1.0227674624226348,0.6274461475170484
Shenandoah,41,ODAC,66.0,45,14,1,0,0,1,27,19,1.1709782070789783,41,40,13,66,291,1132,2025,3,66.0,2.590909090909091,0.0,3.681818181818182,9.0,6.136363636363636,5.454545454545455,0.13636363636363635,13.745704467353953,22.68041237113402,8.934707903780069,2.380952380952381,5.517141513135504,5.86280179838152,100.53516511014928,159.53693590342888,Shenandoah,179.514,0.5513999999999988,0.2752531060054332,1.0796768707482993,0.23545525029920455
Simpson,6,American Rivers,13.666666666666666,23,4,1,0,0,3,15,13,0.15233524864589298,8,4,3,13,69,0,2025,3,13.2,8.560975609756097,0.0,9.878048780487806,8.560975609756099,15.146341463414636,2.634146341463415,1.975609756097561,5.797101449275362,18.84057971014493,13.043478260869566,27.27272727272727,7.398885785123678,5.231550187717072,97.54537809859568,62.20255949489668,Simpson,28.806,-0.4297999999999996,-0.4648247524214981,0.42891566265060244,-0.53723704533131
Southern Me.,4,Little East,8.0,12,1,3,0,0,0,13,8,0.022573480186747603,12,4,5,2,48,172,2025,3,8.0,9.0,0.0,14.625,2.25,13.5,4.5,0.0,8.333333333333332,4.166666666666666,-4.166666666666666,0.0,7.786080907074898,9.06513729372622,99.68834109358822,58.250110809958855,Southern Me.,12.032,-0.3749999999999993,-0.3147303140214878,0.5747222222222222,-0.33775881115975787
Southern Va.,11,USA South,31.0,45,10,1,0,0,1,30,27,0.7771402634683513,38,11,4,20,152,547,2025,3,31.0,7.838709677419355,0.0,8.70967741935484,5.806451612903226,13.064516129032258,3.1935483870967745,0.29032258064516125,7.236842105263158,13.157894736842104,5.921052631578946,2.564102564102564,5.491726068365221,6.145128199105041,119.43175267528676,96.94967596903943,Southern Va.,29.014,-0.9379999999999998,-1.1145765580824392,0.9523316062176166,0.12962552435012165
Southwestern (TX),25,SCAC,62.666666666666664,68,10,2,0,0,2,44,31,2.1561205032749227,47,39,11,83,305,987,2025,3,62.2,4.452127659574468,0.0,6.319148936170213,11.920212765957448,9.765957446808512,5.601063829787234,0.2872340425531915,12.786885245901638,27.21311475409836,14.426229508196721,4.081632653061225,5.070655375160005,5.322503917137822,102.38984839171638,131.72915214092086,Southwestern (TX),89.644,-0.7910000000000001,-0.893623202117562,1.3860515021459228,0.3229373374326261
Spalding,13,SLIAC,30.0,28,2,0,0,0,4,20,14,0.456011210677644,29,16,3,23,138,129,2025,3,30.0,4.2,0.0,6.0,6.9,8.4,4.8,1.2,11.594202898550725,16.666666666666664,5.07246376811594,12.121212121212121,7.0110809070748985,6.215722257285869,101.64821193386048,135.12548344070717,Spalding,54.838,-0.2082,-0.24490692608045642,0.29231884057971014,-0.46732906797011375
St. John Fisher,13,Empire 8,26.0,31,4,0,13,5,3,16,11,0.5804076733415392,23,12,3,17,123,0,2025,3,26.0,3.8076923076923075,38.46153846153847,5.538461538461538,5.884615384615385,10.73076923076923,4.153846153846154,1.0384615384615385,9.75609756097561,13.821138211382115,4.065040650406505,11.538461538461538,6.834157830151821,6.18686208791937,105.76016995538178,143.47191225760224,St. John Fisher,65.354,-0.03299999999999957,-0.5197772902458382,1.4519406392694063,0.4970490883431732
St. Joseph's (Brkln),3,Skyline,9.0,4,0,1,0,0,0,10,1,0.11963711922505349,3,16,2,11,47,199,2025,3,9.0,1.0,0.0,10.0,11.0,4.0,16.0,0.0,34.04255319148936,23.404255319148938,-10.638297872340424,0.0,8.466636462630454,8.750871215219636,94.29550574907913,183.34925792733452,St. Joseph's (Brkln),18.161,-0.2285999999999997,-0.2505549284049265,0.3301169590643275,-0.44192691393342515
St. Joseph's (L.I.),7,Skyline,15.0,14,1,1,0,0,0,9,8,0.4311966978364952,19,12,4,6,75,115,2025,3,15.0,4.8,0.0,5.3999999999999995,3.6,8.4,7.2,0.0,16.0,8.0,-8.0,0.0,7.311080907074897,8.391172966913793,104.3480192667976,127.77598704619182,St. Joseph's (L.I.),37.935,-0.2669999999999999,-0.2437200273319342,1.1452631578947368,0.010585836155463685
St. Mary's (MD),4,United East,6.666666666666667,12,3,0,0,0,2,12,11,0.03406429425897837,10,4,1,2,38,74,2025,3,6.2,14.85,0.0,16.2,2.6999999999999997,16.2,5.3999999999999995,2.6999999999999997,10.526315789473683,5.263157894736842,-5.263157894736842,16.666666666666664,10.461080907074898,8.095948571056486,97.71584077877932,-38.608586540755006,St. Mary's (MD),6.774,-1.4764,-0.4578559773559774,0.7214814814814815,-1.5884889918432012
St. Norbert,6,NACC,14.0,21,5,0,0,0,1,19,16,0.21242629598711688,11,11,5,14,81,0,2025,3,14.0,10.285714285714286,0.0,12.214285714285715,9.0,13.5,7.071428571428571,0.6428571428571428,13.580246913580247,17.28395061728395,3.7037037037037024,8.333333333333332,7.268223764217755,7.070541699447082,101.18806503932878,40.401151792381484,St. Norbert,27.935,-1.5819999999999994,-0.6679220382988194,0.8163663663663663,-1.2699333966837072
St. Scholastica,10,MIAC,13.0,18,7,0,0,0,0,16,5,0.29545265010604843,11,9,1,8,69,0,2025,3,13.0,3.4615384615384617,0.0,11.076923076923077,5.538461538461538,12.461538461538462,6.230769230769231,0.0,13.043478260869565,11.594202898550725,-1.44927536231884,0.0,5.988003983997975,6.709522971339747,114.43789824275431,152.50762633795222,St. Scholastica,24.677,-0.3231999999999996,-0.40972908757908166,0.3909420289855073,-0.4169919504190637
St. Thomas (TX),20,SCAC,42.33333333333333,54,6,1,1,0,4,33,28,0.9797471737364557,37,22,8,40,207,766,2025,3,42.1,5.952755905511812,0.0,7.015748031496064,8.503937007874017,11.480314960629922,4.677165354330709,0.8503937007874017,10.628019323671497,19.32367149758454,8.695652173913045,9.75609756097561,6.375647836208756,5.973148810267091,104.97789846323816,110.96827504932412,St. Thomas (TX),58.354,-0.7249999999999992,-1.0777093580428376,1.6403409090909091,0.6357280625804205
Stevens,16,MAC Freedom,33.0,26,6,1,3,0,3,13,12,0.7273235130027551,26,15,2,36,142,534,2025,3,33.0,3.272727272727273,0.0,3.5454545454545454,9.818181818181817,7.090909090909091,4.090909090909091,0.8181818181818182,10.56338028169014,25.352112676056336,14.788732394366196,10.344827586206897,5.456535452529444,5.024063436628198,115.86458685793612,155.65101488725966,Stevens,86.128,0.19859999999999972,-0.1355021531716677,0.6398625429553265,0.4458813153628595
Stevenson,24,MAC Commonwealth,39.0,49,8,2,0,0,1,44,35,0.8645235064839348,20,32,2,39,164,636,2025,3,39.0,8.076923076923077,0.0,10.153846153846153,9.0,11.307692307692307,7.384615384615384,0.23076923076923075,19.51219512195122,23.78048780487805,4.26829268292683,4.761904761904762,5.859798855792847,5.985613968949732,109.8133223472462,84.5176791609806,Stevenson,55.741,-1.0627999999999993,-0.9620462016311868,0.634077380952381,-0.7140899166509054
Stockton,11,NJAC,23.0,19,2,0,0,0,1,16,13,0.05039322552947649,24,16,3,13,104,0,2025,3,23.0,5.086956521739131,0.0,6.260869565217391,5.08695652173913,7.434782608695652,6.260869565217391,0.3913043478260869,15.384615384615385,12.5,-2.884615384615385,4.0,6.824124385335768,7.185759448126582,98.82284848921418,119.1788091103126,Stockton,55.967,-0.764,-0.40958536417951213,1.068452380952381,-0.30546756061157426
Susquehanna,11,Landmark,23.0,32,8,0,0,0,2,42,33,0.23193097305867938,24,23,11,15,137,289,2025,3,23.0,12.91304347826087,0.0,16.434782608695652,5.869565217391305,12.521739130434781,9.0,0.7826086956521738,16.78832116788321,10.948905109489052,-5.839416058394159,7.6923076923076925,9.17195047229229,9.005442241942562,101.01560432728236,-0.708023677338776,Susquehanna,23.634,-2.5326999999999984,-1.2565052774911172,0.35196629213483144,-5.939354259619813
Swarthmore,27,Centennial,38.666666666666664,49,14,1,3,3,0,38,35,0.3683810168425605,35,28,13,27,204,179,2025,3,38.2,8.146551724137932,100.0,8.844827586206897,6.2844827586206895,11.405172413793105,6.517241379310345,0.0,13.725490196078432,13.23529411764706,-0.4901960784313726,0.0,6.6955636656955875,7.467408036950697,100.6936205839356,72.97288048321002,Swarthmore,77.773,-1.8493999999999997,-0.881065317980399,1.0178249678249678,-0.935946504741988
Texas Lutheran,21,SCAC,75.0,88,17,3,0,0,4,60,50,1.5770542795555569,75,50,11,58,364,1305,2025,3,75.0,6.0,0.0,7.2,6.96,10.56,6.0,0.48000000000000004,13.736263736263737,15.934065934065933,2.1978021978021953,5.063291139240507,6.497747573741565,6.70259605859005,102.78921629587587,108.35088340473375,Texas Lutheran,159.03,-0.7681999999999998,-1.1494023578779191,0.8954746136865341,0.2915332589009687
Transylvania,11,HCAC,17.0,22,2,0,0,0,0,12,11,0.30897870673381533,21,10,1,8,85,316,2025,3,17.0,5.823529411764706,0.0,6.352941176470589,4.235294117647059,11.647058823529413,5.294117647058823,0.0,11.76470588235294,9.411764705882353,-2.352941176470587,0.0,5.911080907074898,6.964421460787753,100.6676519301822,109.17175515392037,Transylvania,41.193,-0.28319999999999984,-0.16034253465832407,0.7299694189602446,-0.22761892323861752
Trine,13,Michigan Intercol. Ath. Assn.,14.0,24,6,0,0,0,1,30,27,0.20632222580597462,14,25,3,12,92,0,2025,3,14.0,17.357142857142858,0.0,19.285714285714285,7.7142857142857135,15.428571428571427,16.071428571428573,0.6428571428571428,27.173913043478258,13.043478260869565,-14.130434782608694,6.666666666666667,10.125366621360612,10.11040689754013,102.9137022665584,-64.80709898069831,Trine,13.806,-2.2411999999999987,-0.94374801091582,0.5877777777777777,-2.869257660161683
Trinity (TX),19,SCAC,49.0,37,6,0,5,2,0,28,17,1.1774063721395,39,32,10,60,232,571,2025,3,49.0,3.122448979591837,40.0,5.142857142857142,11.020408163265307,6.795918367346938,5.877551020408163,0.0,13.793103448275861,25.862068965517242,12.06896551724138,0.0,5.033529886666734,5.712212867338866,94.60089508367382,148.17674435019956,Trinity (TX),124.253,-0.16400000000000048,0.090430297665314,0.6838300220750552,-0.3302559775942954
UChicago,42,UAA,87.0,73,12,1,0,0,7,49,42,1.4666271932765662,59,32,21,100,378,745,2025,3,87.0,4.344827586206897,0.0,5.068965517241379,10.344827586206897,7.551724137931034,3.310344827586207,0.7241379310344828,8.465608465608465,26.455026455026452,17.989417989417987,10.606060606060606,5.485793550753058,5.086695631358326,97.87822021637264,130.30348366521525,UChicago,171.726,-0.585400000000001,-0.8222513915168816,0.8514459665144597,0.13471510263593656
UMSV,11,Skyline,17.0,23,8,1,6,6,1,26,22,0.3671083297187865,14,14,9,16,97,200,2025,3,17.0,11.647058823529411,100.0,13.76470588235294,8.470588235294118,12.176470588235295,7.411764705882352,0.5294117647058824,14.432989690721648,16.49484536082474,2.0618556701030926,6.666666666666667,7.8522573776631335,7.839937605105089,101.9964670516061,20.710140225380847,UMSV,26.193,-1.0999999999999992,-0.689800486141286,1.235820895522388,-0.20029613221620135
UMass Boston,5,Little East,9.0,4,2,0,0,0,0,2,2,0.12931166068396993,8,5,4,10,39,131,2025,3,9.0,2.0,0.0,2.0,10.0,4.0,5.0,0.0,12.82051282051282,25.64102564102564,12.82051282051282,0.0,5.688858684852676,6.446818025090497,99.9161415975324,168.57184195194668,UMass Boston,51.086,0.7439999999999997,0.12487101760152056,1.1292483660130719,0.5339743014550556
UMass Dartmouth,9,Little East,16.666666666666668,22,6,0,0,0,2,18,17,0.09614748614962008,12,20,1,19,93,0,2025,3,16.2,9.18,0.0,9.719999999999999,10.26,11.879999999999999,10.799999999999999,1.08,21.50537634408602,20.43010752688172,-1.0752688172043001,14.285714285714285,7.971080907074898,7.127352483599639,100.46692069930036,56.53558973141068,UMass Dartmouth,32.064,-0.8947999999999996,-0.7676406246797567,1.3127118644067797,0.08599827477659372
Union (NY),6,Liberty League,15.0,15,1,2,0,0,1,10,9,0.26283927945453894,14,4,4,8,62,0,2025,3,15.0,5.4,0.0,6.0,4.8,9.0,2.4,0.6,6.451612903225806,12.903225806451612,6.451612903225806,6.666666666666667,6.311080907074897,6.297118498175781,108.70053611024107,122.00142625299983,Union (NY),33.806,-0.43,-0.14324816192579407,0.5391891891891891,-0.6542455724100457
Ursinus,15,Centennial,35.0,22,3,0,0,0,1,17,13,0.5843351166799058,33,22,7,31,154,585,2025,3,35.0,3.342857142857143,0.0,4.371428571428571,7.9714285714285715,5.657142857142857,5.657142857142857,0.2571428571428571,14.285714285714285,20.12987012987013,5.844155844155846,2.941176470588235,5.996795192789183,6.453707900334803,105.3304586802026,150.17028197378676,Ursinus,86.257,-0.01460000000000089,-0.39311261608521597,0.9164166666666667,0.37718099837129304
VTSU Castleton,17,Little East,46.333333333333336,69,13,1,1,0,1,54,43,0.6520804625881028,46,27,12,28,240,657,2025,3,46.1,8.35251798561151,0.0,10.489208633093524,5.438848920863309,13.402877697841726,5.244604316546762,0.19424460431654675,11.25,11.666666666666666,0.4166666666666661,2.127659574468085,6.508203209233171,7.092601053443419,103.51256953038497,73.30808003994672,VTSU Castleton,86.80499999999999,-3.4093999999999984,-1.5587902003444545,0.9508629989212514,-2.026794688191479
Va. Wesleyan,13,ODAC,21.0,18,2,0,0,0,1,8,6,-0.0020871015866487635,16,21,4,24,104,408,2025,3,21.0,2.5714285714285716,0.0,3.4285714285714284,10.285714285714285,7.7142857142857135,9.0,0.42857142857142855,20.192307692307693,23.076923076923077,2.8846153846153832,5.88235294117647,6.815842811836802,6.887079591934342,98.83541842320344,159.15052799320404,Va. Wesleyan,66.225,-0.1490000000000002,-0.648917376374269,1.342887473460722,0.5379624356628064
Valley Forge,19,United East,33.333333333333336,61,19,6,0,0,1,64,63,0.5622612515739215,42,34,19,28,215,722,2025,3,33.1,17.009999999999998,0.0,17.28,7.56,16.47,9.18,0.27,15.813953488372093,13.023255813953488,-2.7906976744186043,2.3255813953488373,8.391080907074898,9.101069399595037,114.67606292555249,-32.8928346716745,Valley Forge,41.2,-2.4011999999999984,-1.9013856913739562,0.8576436781609196,-0.8983784311215186
Wabash,11,NCAC,22.999999999999996,22,6,1,4,1,2,13,12,0.4246064531050514,28,4,2,20,98,149,2025,3,23.0,4.695652173913044,25.0,5.086956521739131,7.82608695652174,8.608695652173914,1.5652173913043481,0.7826086956521741,4.081632653061225,20.408163265306122,16.3265306122449,6.666666666666667,5.084993950553159,5.066782112858657,96.55240026515722,123.64149227147277,Wabash,58.967,-0.5370000000000004,-0.28950590229334133,0.962962962962963,-0.26814794386050517
Wartburg,7,American Rivers,14.666666666666666,18,6,1,0,0,1,19,18,0.12449898300705792,10,15,1,15,80,325,2025,3,14.2,11.045454545454547,0.0,11.659090909090908,9.204545454545455,11.045454545454545,9.204545454545455,0.6136363636363638,18.75,18.75,0.0,9.090909090909092,7.024717270711262,6.777881827673287,96.76234339590091,20.773673740676667,Wartburg,24.806,-1.4347999999999994,-0.5447719916129671,0.8866336633663366,-1.0734837314467756
