Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Jack Bach,8012230?year_stat_category_id=15001,R/R,Central Mich.,MAC,7,0,14.09,7.2,19,16,12,9,7,0,6,0,1,53,6,10,198,0.0,8.75,11.25,0.0,20.0,23.75,100.0,13.20754716981132,16.9811320754717,-3.7735849056603783,0.0,6.487607212452056,7.733976135879429,-24.975539589432394,-0.04629426549348963,Fr,1,1,,,,,1,2023
Evan Waters,8012242?year_stat_category_id=15001,L/L,Central Mich.,MAC,20,4,4.91,36.2,32,23,20,21,38,4,6,0,7,170,42,27,647,0.0,9.447513812154696,5.220994475138121,0.9944751381215469,5.718232044198895,7.955801104972375,30.0,22.35294117647059,12.352941176470589,10.000000000000002,8.695652173913043,5.922843553765745,6.386919923190911,121.60185242128367,0.04956088573902934,Fr,10,3,,,,,1,2023
Christian Mitchelle,8012240?year_stat_category_id=15001,R/R,Central Mich.,MAC,11,0,3.18,17.0,16,6,6,2,10,2,0,1,0,69,26,14,219,0.0,5.294117647058823,1.0588235294117647,1.0588235294117647,3.1764705882352944,8.470588235294118,50.0,14.492753623188406,2.898550724637681,11.594202898550725,7.142857142857142,4.97126734317101,5.905267097709819,149.22482498975194,-0.009363663477881229,Fr,6,3,,,,,1,2023
Ryan Daugherty,8009133?year_stat_category_id=15001,L/L,Charleston So.,Big South,13,0,10.13,13.1,20,17,15,10,17,4,5,0,4,74,17,4,221,0.0,11.679389312977099,6.870229007633588,2.7480916030534353,11.679389312977099,13.740458015267176,71.42857142857143,22.972972972972975,13.513513513513514,9.459459459459461,19.047619047619047,8.84553766198556,7.273667194074857,46.8699886457868,-0.16732307188306658,Sr,7,5,,,,,1,2023
Chris Chiriboga,8009132?year_stat_category_id=15001,0,Charleston So.,Big South,1,0,27.0,0.1,1,1,1,2,0,0,0,0,0,4,0,1,17,0.0,0.0,180.0,0.0,90.0,90.0,0.0,0.0,50.0,-50.0,0.0,64.26538499022983,64.26538499022983,-208.14514378714276,-0.020984822065767343,Jr,0,0,,,,,1,2023
Evan Truitt,7824758?year_stat_category_id=15001,R/R,Charleston So.,Big South,15,4,4.61,68.1,70,47,35,22,62,16,12,3,7,306,84,52,0,0.0,8.193832599118943,2.907488986784141,2.1145374449339207,6.211453744493392,9.251101321585903,21.428571428571427,20.26143790849673,7.18954248366013,13.071895424836601,16.0,6.776398206088865,5.918311140175279,130.31299582004712,0.005203687685231939,So,14,3,,,,,1,2023
Daniel Padysak,7824764?year_stat_category_id=15001,L/R,Charleston So.,Big South,16,2,3.19,42.1,36,18,15,20,46,3,4,3,2,184,56,21,733,0.0,9.833729216152017,4.275534441805226,0.6413301662707839,3.847980997624703,7.695961995249406,28.57142857142857,25.0,10.869565217391305,14.130434782608695,5.084745762711865,4.574173588804655,5.7438391417419,151.77840708588943,0.1600212235123495,Jr,7,2,,,,,1,2023
Sam Massey,7824765?year_stat_category_id=15001,L/L,Charleston So.,Big South,13,13,6.18,39.1,41,34,27,18,36,7,8,2,5,182,47,28,719,0.0,8.286445012787723,4.143222506393862,1.6112531969309463,7.826086956521739,9.437340153452686,0.0,19.78021978021978,9.89010989010989,9.89010989010989,12.962962962962962,6.516024376419091,6.254252157444508,106.58011153316511,0.365276144159944,Jr,0,0,,,,,1,2023
Zac Robinson,7824771?year_stat_category_id=15001,R/R,Charleston So.,Big South,15,1,4.89,42.1,35,30,23,23,47,9,3,1,4,183,43,30,742,0.0,10.04750593824228,4.916864608076009,1.9239904988123515,6.413301662707838,7.4821852731591445,50.0,25.683060109289617,12.568306010928962,13.114754098360654,17.307692307692307,6.7356937788284075,5.8039460548822825,126.08037951410638,-0.20019609799320567,Sr,8,4,,,,,1,2023
Ryan Gleason,7824773?year_stat_category_id=15001,L/L,Charleston So.,Big South,10,8,12.0,21.0,32,34,28,22,26,4,6,1,4,121,14,21,493,0.0,11.142857142857142,9.428571428571429,1.7142857142857142,14.571428571428571,13.714285714285714,0.0,21.487603305785125,18.181818181818183,3.305785123966942,22.22222222222222,7.979670704515548,6.7854596924217985,18.602158316825435,-0.07062055676760524,Jr,0,0,,,,,1,2023
Simon Aluko,7824777?year_stat_category_id=15001,L/L,Charleston So.,Big South,1,0,27.0,1.0,2,3,3,2,2,0,0,0,2,9,0,1,41,0.0,18.0,18.0,0.0,27.0,18.0,0.0,22.22222222222222,22.22222222222222,0.0,0.0,12.265384990229833,12.265384990229833,-208.14514378714276,-0.024855281430481574,So,0,0,,,,,1,2023
Kaleb Hill,7824784?year_stat_category_id=15001,L/L,Charleston So.,Big South,18,9,5.4,51.2,58,35,31,30,56,2,14,1,4,240,34,56,827,0.0,9.84375,5.2734375,0.3515625,6.15234375,10.1953125,0.0,23.333333333333332,12.5,10.833333333333332,5.555555555555555,4.577884990229833,5.12169626937168,118.37097124257143,0.986239351741755,Sr,6,0,,,,,1,2023
Dylan Matsuoka,8012192?year_stat_category_id=15001,R/R,Charleston So.,Big South,18,0,4.5,32.0,28,18,16,15,36,2,5,0,9,143,21,32,514,0.0,10.125,4.21875,0.5625,5.0625,7.875,9.090909090909092,25.174825174825177,10.48951048951049,14.685314685314687,8.695652173913043,5.077884990229833,5.3403781866859426,131.97580936880954,0.03624148334047683,Jr,11,1,,,,,1,2023
Eddie Olsen,8012188?year_stat_category_id=15001,R/R,Charleston So.,Big South,18,1,5.17,38.1,48,36,22,11,33,5,15,1,8,188,41,39,648,0.0,7.7952755905511815,2.5984251968503935,1.1811023622047243,8.503937007874015,11.338582677165354,58.333333333333336,17.5531914893617,5.851063829787234,11.702127659574467,10.869565217391305,5.735201263195712,5.834927367478942,121.84776320816565,-0.04075050944237557,Sr,12,7,,,,,1,2023
Devin MacWatters,8011279?year_stat_category_id=15001,R/R,Charleston So.,Big South,14,2,10.68,30.1,45,36,36,17,28,6,9,0,4,154,36,22,534,0.0,8.372093023255815,5.0830564784053145,1.7940199335548173,10.764119601328902,13.455149501661129,33.33333333333333,18.181818181818183,11.03896103896104,7.142857142857144,14.285714285714285,7.089305256010564,6.584886443410552,38.55592090197466,-0.17089304684465767,Jr,3,1,,,,,1,2023
Johnny Alkire,8017455?year_stat_category_id=15001,0,Charleston So.,Big South,11,10,5.09,35.1,45,25,20,14,23,4,3,1,7,171,50,26,583,0.0,5.897435897435897,3.58974358974359,1.0256410256410255,6.410256410256411,11.538461538461537,0.0,13.450292397660817,8.187134502923977,5.263157894736841,7.4074074074074066,6.231196956041799,7.050704256272391,123.05708215272013,0.37121949615163624,Fr,1,0,,,,,1,2023
Jared Restmeyer,8018137?year_stat_category_id=15001,0,Charleston So.,Big South,7,0,4.63,11.2,15,8,6,0,7,2,3,0,1,52,18,9,180,0.0,5.625,0.0,1.6071428571428572,6.428571428571429,12.05357142857143,25.0,13.461538461538462,0.0,13.461538461538462,10.0,5.604670704515548,5.9540326832884904,130.0106660839085,-0.009796976425660284,Jr,4,1,,,,,1,2023
Hale Sims,7828663?year_stat_category_id=15001,R/R,Charlotte,C-USA,22,4,4.15,39.0,33,19,18,19,40,2,6,0,5,170,45,28,628,0.0,9.23076923076923,4.384615384615384,0.4615384615384615,4.384615384615384,7.615384615384615,40.0,23.52941176470588,11.176470588235295,12.352941176470585,4.25531914893617,4.726923451768295,5.862697997442753,135.65092508086667,0.35526929360584797,Sr,20,8,,,,,1,2023
A.J. Wilson,7828664?year_stat_category_id=15001,L/L,Charlotte,C-USA,9,0,11.25,4.0,6,5,5,2,6,1,1,1,4,24,4,2,84,0.0,13.5,4.5,2.25,11.25,13.5,25.0,25.0,8.333333333333332,16.666666666666668,20.0,9.015384990229833,7.6349383753708935,25.559736665,-0.07322022011104684,Jr,12,3,,,,,1,2023
Christian Lothes,7828665?year_stat_category_id=15001,R/L,Charlotte,C-USA,2,0,0.0,1.0,1,1,0,3,0,0,1,0,0,8,2,1,15,0.0,0.0,27.0,0.0,9.0,9.0,0.0,0.0,37.5,-37.5,0.0,13.265384990229833,16.25667040645553,200.0,-0.03559521987918511,Jr,0,0,,,,,1,2023
Evan Michelson,7828671?year_stat_category_id=15001,R/R,Charlotte,C-USA,25,0,4.59,33.1,30,20,17,8,33,5,3,2,5,142,28,33,487,0.0,8.972809667673715,2.1752265861027187,1.3595166163141994,5.438066465256798,8.157099697885197,39.285714285714285,23.239436619718308,5.633802816901409,17.6056338028169,15.151515151515152,5.413421244006268,4.94079917052361,128.82837255932,-0.10772126773132001,Jr,28,11,,,,,1,2023
Paxton Thompson,7828673?year_stat_category_id=15001,R/R,Charlotte,C-USA,22,4,4.22,64.0,56,35,30,26,69,6,11,3,4,273,69,44,904,0.0,9.703125,3.65625,0.84375,4.921875,7.875,7.6923076923076925,25.274725274725274,9.523809523809524,15.75091575091575,8.0,4.734134990229833,5.268091288799577,134.56551899789332,0.5866499839329812,Jr,13,1,,,,,1,2023
Cameron Hansen,7828674?year_stat_category_id=15001,R/R,Charlotte,C-USA,19,12,4.66,73.1,64,41,38,25,66,9,14,0,7,315,90,59,0,0.0,8.125854993160056,3.077975376196991,1.1080711354309167,5.047879616963065,7.879616963064296,30.0,20.952380952380953,7.936507936507936,13.015873015873016,9.090909090909092,5.37345612566075,5.798471557988684,127.74296647634667,0.5925033533045589,So,10,3,,,,,1,2023
Collin Kramer,7828681?year_stat_category_id=15001,L/L,Charlotte,C-USA,20,13,5.12,63.1,69,38,36,35,67,4,20,2,4,293,57,60,0,0.0,9.556259904912837,4.992076069730587,0.5705229793977813,5.419968304278922,9.841521394611728,37.5,22.866894197952217,11.945392491467576,10.92150170648464,6.557377049180328,4.820060109088788,5.441838321369037,120.61029793109333,0.8273979759698002,So,8,3,,,,,1,2023
Matt Little,7828682?year_stat_category_id=15001,L/L,Charlotte,C-USA,1,0,13.5,0.2,0,1,1,2,1,0,0,0,1,5,1,0,25,0.0,45.0,90.0,0.0,45.0,0.0,50.0,20.0,40.0,-20.0,0.0,39.26538499022983,46.743598530794074,-9.328316001999992,-0.02797914837870377,So,2,1,,,,,1,2023
Breven Yarbro,7828685?year_stat_category_id=15001,R/R,Charlotte,C-USA,6,0,4.5,4.0,2,2,2,3,1,1,0,0,1,15,2,6,48,0.0,2.25,6.75,2.25,4.5,4.5,0.0,6.666666666666667,20.0,-13.333333333333332,33.33333333333333,10.015384990229833,7.887117021314469,130.223894666,-0.08935982036583018,So,5,0,,,,,1,2023
Andrew Spolyar,7995215?year_stat_category_id=15001,L/L,Charlotte,C-USA,18,2,5.27,41.0,42,27,24,15,45,11,7,1,6,183,37,38,706,0.0,9.878048780487806,3.292682926829268,2.414634146341464,5.926829268292683,9.21951219512195,40.909090909090914,24.59016393442623,8.19672131147541,16.393442622950822,22.916666666666664,7.09465328291276,5.357844746069265,118.28442775329333,-0.3985923112591927,Jr,22,9,,,,,1,2023
Sam Conte,7995213?year_stat_category_id=15001,L/L,Charlotte,C-USA,14,2,7.16,16.1,18,13,13,11,23,4,6,0,6,83,16,9,344,0.0,12.857142857142856,6.149068322981366,2.2360248447204967,7.267080745341614,10.062111801242235,25.0,27.710843373493976,13.253012048192772,14.457831325301203,20.0,7.805757661037287,6.433885248755111,88.97846351301335,-0.20159486597035015,Jr,12,3,,,,,1,2023
Aubrey Gillentine,7995243?year_stat_category_id=15001,R/R,Charlotte,C-USA,12,0,9.64,9.1,15,10,10,3,11,3,3,0,1,46,10,6,156,0.0,10.87912087912088,2.967032967032967,2.967032967032967,9.89010989010989,14.835164835164836,36.36363636363637,23.91304347826087,6.521739130434782,17.39130434782609,23.076923076923077,7.45219817704302,5.303116331489946,50.524076573386665,-0.10738695803837564,Sr,11,4,,,,,1,2023
Joel Sarver,7995224?year_stat_category_id=15001,R/R,Charlotte,C-USA,1,0,27.0,0.1,2,1,1,1,0,1,0,0,0,3,0,0,13,0.0,0.0,90.0,90.0,90.0,180.0,100.0,0.0,33.33333333333333,-33.33333333333333,100.0,164.26538499022985,49.221812071358315,-218.656632004,-0.061038492574586524,Jr,2,2,,,,,1,2023
Donye Evans,7995226?year_stat_category_id=15001,R/R,Charlotte,C-USA,27,2,4.7,46.0,33,26,24,28,64,7,8,0,3,202,29,42,719,0.0,12.521739130434781,5.478260869565218,1.3695652173913044,5.08695652173913,6.456521739130435,17.647058823529413,31.683168316831683,13.861386138613863,17.82178217821782,19.444444444444446,5.4827762945776595,4.6750184139703235,127.12273442893331,-0.14603206437932903,Jr,17,3,,,,,1,2023
Miles Langhorne,7995232?year_stat_category_id=15001,R/R,Charlotte,C-USA,13,6,7.11,25.1,24,21,20,20,25,4,7,1,2,121,22,27,463,0.0,8.96414342629482,7.171314741035856,1.4342629482071714,7.529880478087649,8.605577689243027,100.0,20.66115702479339,16.528925619834713,4.132231404958677,15.384615384615385,6.9745483368433785,6.4521065205459305,89.75375357228002,-0.17786267847542642,So,1,1,,,,,1,2023
Nick Cosentino,7995259?year_stat_category_id=15001,R/R,Charlotte,C-USA,5,0,10.13,2.2,2,3,3,3,4,1,0,0,3,16,2,2,36,0.0,16.363636363636363,12.272727272727272,4.090909090909091,12.272727272727272,8.181818181818182,0.0,25.0,18.75,6.25,33.33333333333333,14.719930444775287,10.850352319474625,42.92623399257334,-0.09135521352790968,Jr,3,0,,,,,1,2023
Clark Dearman,7995210?year_stat_category_id=15001,L/L,Charlotte,C-USA,20,2,4.75,30.1,34,23,16,7,35,4,8,2,2,138,30,25,482,0.0,10.465116279069766,2.0930232558139537,1.1960132890365447,6.877076411960133,10.166112956810629,35.0,25.36231884057971,5.072463768115942,20.28985507246377,11.76470588235294,4.564388312488969,4.526243863181223,126.34744436966668,0.026852695071168026,Sr,20,7,,,,,1,2023
Wyatt Hudepohl,7995244?year_stat_category_id=15001,R/R,Charlotte,C-USA,17,17,4.27,105.1,94,57,50,27,129,15,17,2,4,440,66,117,0,0.0,11.046622264509992,2.312083729781161,1.2844909609895339,4.881065651760228,8.049476688867745,0.0,29.318181818181817,6.136363636363637,23.18181818181818,18.51851851851852,4.550827426005285,3.848135317129364,133.79022893862665,2.043085849083059,Jr,0,0,,,,,1,2023
Max Bergmann,7825674?year_stat_category_id=15001,R/R,Cincinnati,AAC,21,0,8.18,33.0,44,36,30,19,34,9,9,1,5,163,23,35,554,0.0,9.272727272727273,5.1818181818181825,2.454545454545454,9.818181818181817,12.0,54.54545454545454,20.858895705521473,11.65644171779141,9.202453987730063,28.125,7.932051656896499,5.836917313248353,73.61534092707585,-0.4206469064975815,Jr,22,12,,,,,1,2023
Jackson Murphy,7825675?year_stat_category_id=15001,R/R,Cincinnati,AAC,20,0,5.97,31.2,33,23,21,7,23,6,6,0,11,141,16,49,453,0.0,6.634615384615385,2.019230769230769,1.7307692307692308,6.634615384615385,9.51923076923077,23.52941176470588,16.312056737588655,4.964539007092199,11.347517730496456,27.27272727272727,7.02179524664009,5.5764151049247905,107.76082950301257,-0.286621853373453,Sr,17,4,,,,,1,2023
Alex Shea,7825677?year_stat_category_id=15001,L/L,Cincinnati,AAC,24,1,8.47,34.0,37,34,32,23,33,4,6,2,4,165,38,28,651,0.0,8.735294117647058,6.088235294117648,1.0588235294117647,9.0,9.794117647058822,85.71428571428571,20.0,13.939393939393941,6.060606060606059,9.523809523809524,6.235973225523951,6.554120100251588,69.13471120444161,-0.1990778391048938,Jr,7,6,,,,,1,2023
Zach Segal,7825685?year_stat_category_id=15001,R/R,Cincinnati,AAC,21,0,8.56,27.1,30,27,26,13,25,8,8,1,7,131,29,25,459,0.0,8.302583025830257,4.317343173431734,2.6568265682656826,8.966789667896679,9.96309963099631,36.666666666666664,19.083969465648856,9.923664122137405,9.160305343511451,21.62162162162162,8.472027056650496,6.676410089867301,67.74417094569304,-0.40276162932998,Jr,30,11,,,,,1,2023
Conner Linn,7825691?year_stat_category_id=15001,L/L,Cincinnati,AAC,1,1,9.0,1.0,2,1,1,1,1,0,0,0,0,5,0,1,23,0.0,9.0,9.0,0.0,9.0,18.0,0.0,20.0,20.0,0.0,0.0,5.265384990229833,5.265384990229833,60.94597412514457,0.0028439149341281614,Jr,0,0,,,,,1,2023
Chase Hopewell,7825696?year_stat_category_id=15001,R/R,Cincinnati,AAC,15,15,5.79,65.1,74,42,42,27,52,9,7,2,5,292,58,73,0,0.0,7.188940092165899,3.732718894009217,1.2442396313364057,5.806451612903227,10.23041474654378,0.0,17.80821917808219,9.246575342465754,8.561643835616437,13.432835820895523,5.939732148447959,5.68179146401725,110.54191002050966,0.530564865327131,Jr,0,0,,,,,1,2023
Garrett Harker,7825697?year_stat_category_id=15001,R/R,Cincinnati,AAC,18,9,7.04,55.0,62,52,43,35,45,8,11,4,12,270,55,55,999,0.0,7.363636363636364,5.7272727272727275,1.309090909090909,8.50909090909091,10.145454545454545,50.0,16.666666666666664,12.962962962962962,3.7037037037037024,12.698412698412698,7.083566808411652,6.905848455886368,91.22885087122421,-0.3261999676479135,So,6,3,,,,,1,2023
Carter Earls,7825701?year_stat_category_id=15001,L/L,Cincinnati,AAC,2,0,18.0,1.0,2,2,2,4,0,1,0,0,0,9,2,1,38,0.0,0.0,36.0,9.0,18.0,18.0,0.0,0.0,44.44444444444444,-44.44444444444444,33.33333333333333,29.265384990229833,20.752313114568377,-78.10805174971085,-0.0922597258284922,So,0,0,,,,,1,2023
Tommy O'Connor,7825705?year_stat_category_id=15001,L/L,Cincinnati,AAC,9,3,7.47,15.2,17,16,13,25,15,3,2,1,2,90,10,20,358,0.0,8.881578947368421,14.80263157894737,1.7763157894736843,9.473684210526315,10.06578947368421,0.0,16.666666666666664,27.77777777777778,-11.111111111111114,23.076923076923077,10.186437621808782,8.899816253747401,84.58515852387,-0.47614348321850924,So,0,0,,,,,1,2023
Nick McClanahan,7979118?year_stat_category_id=15001,R/R,Cincinnati,AAC,15,0,5.63,16.0,17,10,10,14,16,2,5,0,7,82,16,12,317,0.0,9.0,7.875,1.125,5.625,9.5625,69.23076923076923,19.51219512195122,17.073170731707318,2.439024390243901,11.11111111111111,7.827884990229833,7.885483036856788,113.01398159161822,-0.19793646134422757,Sr,13,9,,,,,1,2023
Dylan Brosky,7979124?year_stat_category_id=15001,R/R,Cincinnati,AAC,13,6,5.2,45.0,46,36,26,22,33,6,9,2,3,207,61,35,680,0.0,6.6,4.3999999999999995,1.2,7.2,9.2,62.5,15.942028985507244,10.628019323671497,5.3140096618357475,8.955223880597014,6.198718323563167,6.69223080008674,119.65767393897242,0.03017715050040931,Sr,8,5,,,,,1,2023
Griffin Hugus,7979113?year_stat_category_id=15001,B/R,Cincinnati,AAC,18,2,6.75,21.1,22,21,16,19,27,5,6,0,5,112,27,10,429,0.0,11.516587677725118,8.104265402843602,2.1327014218009475,8.957345971563981,9.38388625592417,57.14285714285714,24.107142857142858,16.964285714285715,7.142857142857142,15.625,8.199034279329359,7.386738860353584,95.70948059385842,-0.27975714835691917,Fr,14,8,,,,,1,2023
Mitch White,7979115?year_stat_category_id=15001,R/R,Cincinnati,AAC,21,0,6.59,27.1,30,22,20,15,30,2,4,0,8,132,22,26,464,0.0,9.96309963099631,4.981549815498155,0.6642066420664207,7.306273062730627,9.96309963099631,26.31578947368421,22.727272727272727,11.363636363636363,11.363636363636363,8.333333333333332,5.556897905358984,5.92204273911206,98.18155216496696,-0.09026648485036329,Sr,19,5,,,,,1,2023
Tommy Boba,7979141?year_stat_category_id=15001,R/R,Cincinnati,AAC,14,12,6.27,47.1,48,35,33,23,43,7,12,0,10,221,38,58,829,0.0,8.21656050955414,4.3949044585987265,1.3375796178343948,6.687898089171974,9.171974522292993,0.0,19.457013574660635,10.407239819004525,9.04977375565611,15.555555555555555,6.47345293078185,5.970351484180537,103.12569530718405,0.11463527185731476,Fr,0,0,,,,,1,2023
Chase Horst,7979108?year_stat_category_id=15001,L/L,Cincinnati,AAC,18,8,4.99,48.2,55,34,27,23,47,7,15,3,15,238,38,53,878,0.0,8.775933609958505,4.2946058091286305,1.3070539419087135,6.348547717842323,10.269709543568464,20.0,19.747899159663866,9.663865546218489,10.084033613445378,15.555555555555555,6.568289554545186,6.076669676227306,122.90226787605238,-0.11795712412225962,Fr,5,1,,,,,1,2023
Brenden Garula,7979144?year_stat_category_id=15001,R/L,Cincinnati,AAC,7,0,17.28,8.1,14,16,16,10,8,1,1,0,7,54,7,7,174,0.0,8.88888888888889,11.111111111111112,1.1111111111111112,17.77777777777778,15.555555555555557,33.33333333333333,14.814814814814813,18.51851851851852,-3.703703703703706,12.5,10.19131091615576,10.063550627872154,-66.98372967972244,-0.1739266553551066,Fr,6,2,,,,,1,2023
Rob Hughes,7825747?year_stat_category_id=15001,R/R,Clemson,ACC,12,0,1.56,17.1,12,4,3,3,21,1,3,1,1,64,16,10,80,0.0,11.052631578947366,1.5789473684210527,0.5263157894736842,2.1052631578947367,6.315789473684211,0.0,32.8125,4.6875,28.125,5.88235294117647,3.2712329434462077,3.997895284844945,175.5734641102759,0.0827970890600771,Jr,8,0,,,,,1,2023
Nick Clayton,7825748?year_stat_category_id=15001,R/R,Clemson,ACC,24,0,3.17,48.1,35,17,17,27,53,4,5,0,5,207,23,62,273,0.0,9.916839916839916,5.051975051975052,0.7484407484407484,3.1808731808731805,6.548856548856548,26.923076923076923,25.60386473429952,13.043478260869565,12.560386473429956,14.814814814814813,5.138565863410706,4.897034743224571,150.3640264292145,-0.19567696419619515,Jr,26,7,,,,,1,2023
Jackson Lindley,7825749?year_stat_category_id=15001,R/R,Clemson,ACC,21,1,2.73,33.0,31,14,10,14,33,2,8,0,3,146,25,36,140,0.0,9.0,3.8181818181818183,0.5454545454545454,3.8181818181818183,8.454545454545455,31.25,22.602739726027394,9.58904109589041,13.013698630136984,7.4074074074074066,4.598718323563166,5.0345472059585274,157.25356219298283,-0.04245207908381432,Sr,16,5,,,,,1,2023
Caden Grice,7825750?year_stat_category_id=15001,L/L,Clemson,ACC,14,14,3.35,78.0,54,35,29,33,101,7,9,1,9,322,41,83,491,0.0,11.653846153846155,3.8076923076923075,0.8076923076923077,4.038461538461538,6.230769230769231,0.0,31.366459627329192,10.248447204968944,21.11801242236025,14.583333333333334,4.457692682537526,4.211421528555689,147.5455799804002,1.289454062751049,Jr,0,0,,,,,1,2023
Ty Olenchuk,7825754?year_stat_category_id=15001,L/R,Clemson,ACC,17,1,3.97,22.2,27,16,10,10,18,6,4,0,4,110,26,22,132,0.0,7.297297297297297,4.054054054054054,2.4324324324324325,6.486486486486487,10.945945945945946,81.81818181818183,16.363636363636363,9.090909090909092,7.272727272727272,18.75,8.049168774013618,6.691536641563669,137.8375977678175,-0.3785393780486473,Jr,11,9,,,,,1,2023
Ryan Ammons,7825758?year_stat_category_id=15001,L/L,Clemson,ACC,13,2,4.05,20.0,17,9,9,8,26,4,3,0,0,86,27,6,64,0.0,11.700000000000001,3.6,1.8,4.05,7.6499999999999995,18.181818181818183,30.23255813953488,9.30232558139535,20.93023255813953,12.903225806451612,5.4653849902298335,5.183631187804748,136.5849549016778,-0.09657912911922395,Jr,11,2,,,,,1,2023
Nick Hoffmann,7825760?year_stat_category_id=15001,R/R,Clemson,ACC,17,0,6.58,26.0,36,21,19,9,18,6,5,0,2,123,32,24,88,0.0,6.230769230769231,3.1153846153846154,2.076923076923077,7.269230769230769,12.461538461538462,23.52941176470588,14.634146341463413,7.317073170731707,7.317073170731707,15.789473684210526,7.150000374845218,6.335939717471689,96.97012426000988,-0.3458589818745551,Jr,17,4,,,,,1,2023
Casey Tallent,7825769?year_stat_category_id=15001,R/R,Clemson,ACC,16,1,3.43,21.0,22,10,8,10,19,2,5,0,1,97,22,20,112,0.0,8.142857142857142,4.285714285714286,0.8571428571428571,4.285714285714286,9.428571428571429,25.0,19.587628865979383,10.309278350515463,9.27835051546392,8.333333333333332,5.265384990229833,5.736595704263564,146.29293711426047,-0.09142168340130842,So,12,3,,,,,1,2023
Austin Gordon,7825772?year_stat_category_id=15001,R/R,Clemson,ACC,16,16,4.61,84.0,77,45,43,22,76,19,15,0,8,352,96,69,429,0.0,8.142857142857142,2.357142857142857,2.0357142857142856,4.821428571428571,8.25,0.0,21.59090909090909,6.25,15.34090909090909,16.52173913043478,6.467765942610786,5.574895840622423,127.81645483869993,-0.19929681691619672,So,0,0,,,,,1,2023
Reed Garris,7825777?year_stat_category_id=15001,R/R,Clemson,ACC,27,0,2.12,29.2,19,8,7,13,39,1,7,3,3,124,36,14,197,0.0,12.020547945205479,4.006849315068493,0.3082191780821918,2.4657534246575343,5.856164383561644,26.666666666666668,31.451612903225808,10.483870967741936,20.967741935483872,2.7027027027027026,3.6831932094079156,5.133151435441319,166.80496404729803,0.08188516795508424,So,30,8,,,,,1,2023
Billy Barlow,7825779?year_stat_category_id=15001,R/R,Clemson,ACC,3,1,8.1,3.1,6,3,3,0,3,2,1,0,0,16,4,3,26,0.0,8.709677419354838,0.0,5.806451612903226,8.709677419354838,17.419354838709676,0.0,18.75,0.0,18.75,33.33333333333333,10.71699789345564,5.2246934575450235,73.16990980335565,-0.08514852601543316,So,0,0,,,,,1,2023
Jay Dill,7825781?year_stat_category_id=15001,R/R,Clemson,ACC,11,3,8.47,17.0,21,18,16,10,18,6,6,0,4,84,15,15,58,0.0,9.529411764705882,5.294117647058823,3.1764705882352944,9.529411764705882,11.117647058823529,83.33333333333334,21.428571428571427,11.904761904761903,9.523809523809524,28.57142857142857,9.206561460818069,6.46588480613394,67.37643654745953,-0.5791856028503752,So,6,5,,,,,1,2023
Rocco Reid,7825782?year_stat_category_id=15001,R/L,Clemson,ACC,16,2,8.1,16.2,24,18,15,14,22,1,5,0,7,93,8,17,141,0.0,12.222222222222223,7.777777777777779,0.5555555555555556,10.0,13.333333333333334,14.285714285714285,23.655913978494624,15.053763440860216,8.602150537634408,11.11111111111111,6.240693632205142,6.269137112020921,73.16990980335565,-0.1386679077696777,So,7,1,,,,,1,2023
Ethan Darden,7972189?year_stat_category_id=15001,L/L,Clemson,ACC,19,12,5.53,55.1,60,37,34,23,45,7,7,1,9,257,29,85,313,0.0,7.350272232304899,3.756805807622505,1.1433756805807622,6.043557168784028,9.800362976406532,50.0,17.509727626459142,8.949416342412452,8.56031128404669,19.444444444444446,6.025820561917674,5.35146734035801,113.41106187809342,-0.11947137252217244,Fr,8,4,,,,,1,2023
Nathan Dvorsky,7972193?year_stat_category_id=15001,R/R,Clemson,ACC,3,0,12.0,3.0,4,5,4,3,3,2,0,0,0,17,2,4,0,0.0,9.0,9.0,6.0,15.0,12.0,0.0,17.647058823529413,17.647058823529413,0.0,50.0,13.9320516568965,7.259575267713631,12.10357007904539,-0.1283430560615606,Fr,0,0,,,,,1,2023
Willie Weiss,7972214?year_stat_category_id=15001,R/R,Clemson,ACC,14,0,7.0,9.0,11,7,7,10,13,0,0,0,4,50,6,6,54,0.0,13.0,10.0,0.0,7.0,11.0,20.0,26.0,20.0,6.0,0.0,6.043162768007611,7.04025790674951,90.39374921277647,-0.07449401128845588,Sr,10,2,,,,,1,2023
Tristan Smith,7972210?year_stat_category_id=15001,R/L,Clemson,ACC,24,6,4.55,31.2,24,16,16,25,43,4,6,0,6,145,31,16,194,0.0,12.403846153846153,7.211538461538462,1.153846153846154,4.615384615384616,6.923076923076923,39.130434782608695,29.655172413793103,17.24137931034483,12.413793103448274,11.428571428571429,6.156410631255474,6.167548284587195,128.7559369883047,-0.22477774693436656,Fr,23,9,,,,,1,2023
