Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,IP_float,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Treyson Martin,9220206,R/R,Centenary (LA),SCAC,3,0,5.4,3.1,3.3333333333333335,2,2,2,3,3,1,1,0,1,15,4,2,49,0.8555555555555555,8.1,8.1,2.6999999999999997,5.3999999999999995,5.3999999999999995,0.0,20.0,20.0,0.0,20.0,10.939641282876092,8.318697669527415,111.28814201306855,-0.05070712908250469,So,0,0,0.10735629963538176,0.08279999999999989,6.371,-0.0362833382619913,3,2025
Roman Ardoin,d3d-9219798,R/R,Centenary (LA),SCAC,4,0,9.64,4.2,4.666666666666667,4,5,5,3,6,0,0,0,1,22,5,3,87,0.37222222222222223,11.57142857142857,5.785714285714285,0.0,9.642857142857142,7.7142857142857135,0.0,27.27272727272727,13.636363636363635,13.636363636363635,0.0,5.239641282876092,6.153252987627037,41.632905371477925,0.0915662563873907,Fr,0,0,0.21573807992615052,0.1281999999999996,31.083,0.1538857808857787,3,2025
Tyler Hughes,9220187,R/R,Centenary (LA),SCAC,3,3,2.4,15.0,15.0,14,4,4,3,11,1,1,0,7,64,15,13,221,0.0,6.6,1.8,0.6,2.4,8.4,0.0,17.1875,4.6875,12.5,6.25,6.639641282876092,6.68252582449481,160.5725075613638,0.3563127067107401,Fr,0,0,0.17946523978885176,0.11200000000000017,44.781,-0.03474613866525603,3,2025
Carson Dingler,d3d-9220204,R/R,Centenary (LA),SCAC,5,1,14.14,7.0,7.0,12,13,11,5,8,0,2,0,0,40,5,8,154,1.25,10.285714285714285,6.428571428571429,0.0,16.714285714285715,15.428571428571427,0.0,20.0,12.5,7.5,0.0,5.096784140018949,5.705858609852912,-32.293642950964994,0.20632536294019577,Fr,0,0,-0.1849790972868739,-0.6931999999999999,11.694,-0.43174688136081285,3,2025
Anthony Aguilera,9116383,0,Centenary (NJ),Atlantic East,1,0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,4,0,2,15,0.4,0.0,9.0,0.0,0.0,9.0,0.0,0.0,25.0,-25.0,0.0,8.239641282876093,8.239641282876093,200.0,-0.001090067516909727,Fr,0,0,0.031663561076604466,0.015999999999999993,3.129,0.003119047619047695,3,2025
Aiden Gerena,d3d-9116388,0,Centenary (NJ),Atlantic East,1,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,3,0,2,0,0.0833333333333333,9.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3.239641282876092,3.239641282876092,200.0,0.022141205992057426,Fr,0,0,0.02000000000000001,0.002,3.129,0.012000000000000005,3,2025
Drew Oppenheim,d3d-8458676,0,Centenary (NJ),Atlantic East,1,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,3,0,2,0,0.2,9.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3.239641282876092,3.239641282876092,200.0,0.02348427940843528,So,0,0,-0.007142857142857215,0.0109999999999999,3.129,0.0699999999999995,3,2025
Will Henderson,d3d-8008568,0,Centenary (NJ),Atlantic East,1,0,13.5,0.2,0.6666666666666666,2,1,1,0,0,0,1,0,0,4,2,0,0,1.3,0.0,0.0,0.0,13.5,27.0,0.0,0.0,0.0,0.0,0.0,5.239641282876092,7.797754056178739,-27.599914158526893,0.012116663596482086,Jr,0,0,-0.01152621507845386,-0.139,1.444,-0.09220512820512823,3,2025
Carter Sari,d3d-8008496,0,Centenary (NJ),Atlantic East,2,1,10.8,5.0,5.0,6,7,6,2,5,0,1,0,2,26,4,5,25,0.3999999999999999,9.0,3.6,0.0,12.6,10.799999999999999,0.0,19.230769230769234,7.6923076923076925,11.53846153846154,0.0,5.6396412828760925,6.321804689090131,17.920068673178502,0.08096696099639326,Jr,1,0,-0.4751748910690606,-0.3621999999999999,11.306999999999999,-0.15093291562238925,3,2025
Louie Vassalo,d3d-8008555,0,Centenary (NJ),Atlantic East,2,0,7.2,5.0,5.0,8,5,4,0,4,0,4,2,0,23,5,5,25,1.1,7.2,0.0,0.0,9.0,14.4,0.0,17.391304347826086,0.0,17.391304347826086,0.0,3.639641282876092,4.492345540643641,78.61337911545235,0.15431308656571593,Jr,1,0,-0.2002379208101848,-0.5020000000000002,10.262,-0.19408232088165825,3,2025
Jake Keenan,d3d-7578490,R/R,Centenary (NJ),Atlantic East,1,1,2.45,3.2,3.6666666666666665,4,4,1,1,4,0,0,1,4,20,4,2,0,0.0,9.81818181818182,2.454545454545455,0.0,9.81818181818182,9.81818181818182,0.0,20.0,5.0,15.0,0.0,7.148732191967001,8.078955018622509,158.69483039345255,0.04102097381115215,Sr,0,0,-0.005493178133882531,-0.32899999999999996,7.8309999999999995,-0.24342129555032793,3,2025
A. Pitshone,d3d-8015771,0,Centenary (NJ),Atlantic East,1,0,18.0,1.0,1.0,4,2,2,0,0,0,0,0,0,7,0,3,0,1.6,0.0,0.0,0.0,18.0,36.0,100.0,0.0,0.0,0.0,0.0,5.239641282876092,5.239641282876092,-103.46655221136913,0.019289736574905188,Sr,2,2,-0.025017060802828478,-0.2249999999999997,-0.01000000000000012,-0.1465931086886967,3,2025
Anthony DiGrande,8894506,0,Centenary (NJ),Atlantic East,1,0,0.0,1.2,1.6666666666666665,1,0,0,2,1,0,1,0,0,8,4,0,27,0.0,5.4,10.8,0.0,0.0,5.4,0.0,12.5,25.0,-12.5,0.0,7.6396412828760925,9.68613150151821,200.0,0.007133871670148308,So,0,0,0.01070999999999988,-0.0162000000000001,3.83,-0.05445000000000015,3,2025
Colin Ferschman,9116387,0,Centenary (NJ),Atlantic East,1,0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,5,2,1,17,0.3,0.0,9.0,0.0,0.0,9.0,0.0,0.0,20.0,-20.0,0.0,8.239641282876093,9.94504979841119,200.0,-0.0003215048383565667,Fr,0,0,0.02799999999999974,0.0159999999999999,3.129,0.014666666666666661,3,2025
Jackson Ponzo,d3d-7148589,R/R,Centenary (NJ),Atlantic East,1,1,40.5,1.1,1.3333333333333333,8,7,6,0,0,1,3,0,0,13,2,2,0,0.0,0.0,0.0,6.75,47.25,54.0,0.0,0.0,0.0,0.0,33.33333333333333,14.989641282876093,7.158225862853078,-482.79974247558056,-0.0222837812388258,Sr,0,0,0.05114758775986017,-0.4755999999999997,-2.397,-0.5982980302377359,3,2025
M. Costello,8893006,0,Centenary (NJ),Atlantic East,1,0,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,4,1,1,17,0.4666666666666666,9.0,9.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,6.239641282876092,7.092345540643641,200.0,0.009466234324810962,Sr,0,0,0.00960857142857139,0.0256000000000001,1.421,0.03647142857142879,3,2025
Matt Perine,d3d-7141696,R/R,Centenary (NJ),Atlantic East,1,0,9.0,1.0,1.0,1,2,1,1,0,0,0,0,1,6,1,1,0,0.5,0.0,9.0,0.0,18.0,9.0,0.0,0.0,16.666666666666664,-16.666666666666664,0.0,11.239641282876093,12.092345540643642,48.26672389431543,-0.01836519474187502,Sr,1,0,-0.023956349206349162,-0.113,1.2320000000000002,-0.11729365079365082,3,2025
Zach Gehman,d3d-7578499,R/R,Centenary (NJ),Atlantic East,2,0,0.0,3.1,3.3333333333333335,0,0,0,1,2,0,0,0,0,11,6,2,40,0.55,5.3999999999999995,2.6999999999999997,0.0,0.0,0.0,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,4.939641282876092,6.47450894685768,200.0,0.057396921931894204,Sr,0,0,0.05345562435500609,0.1419999999999997,10.455,0.14437719298245483,3,2025
Tyler Voltaire,d3d-8458667,0,Centenary (NJ),Atlantic East,1,0,6.75,1.1,1.3333333333333333,2,1,1,0,0,0,1,0,0,6,1,3,0,0.5,0.0,0.0,0.0,6.75,13.5,0.0,0.0,0.0,0.0,0.0,5.239641282876092,5.879169476201754,86.20004292073655,0.020297162046556738,So,2,0,0.051258064516129236,-0.0020000000000001002,2.711,-0.059000000000000594,3,2025
Adam Yarrison,d3d-8008584,0,Centenary (NJ),Atlantic East,2,0,2.45,3.2,3.6666666666666665,5,1,1,0,2,0,2,0,0,15,3,4,32,1.1833333333333333,4.90909090909091,0.0,0.0,2.454545454545455,12.272727272727273,50.0,13.333333333333334,0.0,13.333333333333334,0.0,4.148732191967001,4.846399311958632,158.69483039345255,0.09940564104725332,Jr,2,1,-0.04059042088396237,-0.0532000000000003,4.672,-0.03219133807369277,3,2025
Anthony Frasier,8899737,0,Centenary (NJ),Atlantic East,2,0,18.0,3.0,3.0,5,6,6,1,1,0,1,1,0,16,2,5,18,0.25,3.0,3.0,0.0,18.0,15.0,0.0,6.25,6.25,0.0,0.0,5.572974616209425,6.141444121387791,-103.46655221136913,0.03806900046568117,Jr,0,0,-0.14822829736211007,-0.0677999999999999,7.095,-0.15906666666666652,3,2025
Anthony Spungin,8902287,0,Centenary (NJ),Atlantic East,1,1,15.43,2.1,2.3333333333333335,4,4,4,2,1,0,1,1,1,14,3,3,0,0.0,3.8571428571428568,7.7142857142857135,0.0,15.428571428571427,15.428571428571427,0.0,7.142857142857142,14.285714285714285,-7.142857142857142,0.0,8.239641282876093,9.335975328577227,-60.138272256745836,0.01669710478959,So,0,0,0.07641387495927744,-0.085,6.533,-0.16344459168282693,3,2025
Sam Castillo,d3d-7578578,L/L,Centenary (NJ),Atlantic East,1,1,0.0,4.0,4.0,3,0,0,3,3,0,0,0,0,17,5,3,68,0.0,6.75,6.75,0.0,0.0,6.75,0.0,17.647058823529413,17.647058823529413,0.0,0.0,5.989641282876092,7.055521605085528,200.0,0.06195920818642898,Sr,0,0,0.05600142912642908,0.2100000000000001,12.516,0.11899857087357102,3,2025
Isaac Rose,9103013,R/R,Centre,SAA,1,1,4.5,4.0,4.0,4,2,2,2,5,0,1,0,1,18,2,4,71,0.0,11.25,4.5,0.0,4.5,9.0,0.0,27.77777777777778,11.11111111111111,16.666666666666668,0.0,4.989641282876092,5.4159934117598665,128.14285307279306,0.07801552777488774,Fr,0,0,-0.018635021741055625,-0.017000000000000008,10.516,0.002861825864766958,3,2025
Aidan Christmas,d3d-7981993,R/R,Centre,SAA,3,0,5.79,4.2,4.666666666666667,6,3,3,1,6,0,0,0,2,22,2,5,77,1.3166666666666667,11.57142857142857,1.9285714285714284,0.0,5.785714285714285,11.57142857142857,0.0,27.27272727272727,4.545454545454546,22.727272727272723,0.0,4.596784140018949,4.962228821919327,107.54380428699375,0.11678098696796863,Jr,0,0,0.07451980056403862,0.0439999999999999,12.264,-0.03511681548941185,3,2025
Perry Nadreau,d3d-7570457,R/R,Centre,SAA,2,0,0.0,0.2,0.6666666666666666,1,0,0,0,0,0,0,0,0,3,1,1,11,0.7333333333333334,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,5.239641282876092,6.518697669527416,200.0,0.010645748331812057,Sr,0,0,0.008750000000000216,0.019199999999999898,-1.524,0.021249999999999623,3,2025
Harrison Cowdrey,d3d-8423182,R/R,Centre,SAA,3,3,2.25,16.0,16.0,14,4,4,7,20,0,2,0,1,66,11,12,264,0.0,11.25,3.9375,0.0,2.25,7.875,0.0,30.303030303030305,10.606060606060606,19.6969696969697,0.0,4.239641282876092,4.825875460091282,164.07142653639656,0.5887896018284717,So,0,0,0.13678639641014617,0.43319999999999986,46.064,0.2504129924363014,3,2025
TJ Schira,d3d-8423197,R/R,Centre,SAA,3,0,3.6,5.0,5.0,2,2,2,5,8,0,1,0,1,24,7,0,112,0.8666666666666667,14.4,9.0,0.0,3.6,3.6,0.0,33.33333333333333,20.833333333333336,12.499999999999993,0.0,5.6396412828760925,6.833427243750661,142.51428245823445,0.06517928430238079,So,0,0,0.1274033250402345,0.1509999999999996,13.645,0.07103610001109968,3,2025
Zach Heavern,d3d-7981987,R/R,Centre,SAA,4,0,0.77,11.2,11.666666666666666,4,2,1,3,12,0,1,0,2,44,16,7,165,1.3333333333333333,9.257142857142858,2.3142857142857145,0.0,1.542857142857143,3.085714285714286,0.0,27.27272727272727,6.8181818181818175,20.454545454545453,0.0,4.468212711447521,5.637635693528731,187.70444374801124,0.3113787873745021,Jr,0,0,-0.019615095119253467,0.3447999999999995,18.155,0.21332296028779252,3,2025
Ben Prather,d3d-7981952,R/R,Centre,SAA,2,2,1.17,7.2,7.666666666666667,8,4,1,1,8,0,2,0,0,34,9,5,119,0.0,9.391304347826086,1.1739130434782608,0.0,4.695652173913043,9.391304347826086,0.0,23.52941176470588,2.941176470588235,20.588235294117645,0.0,3.5439891089630486,4.544989759385824,181.3171417989262,0.2041594866191606,Jr,0,0,0.046519311098258465,0.151,9.387,0.08770291112396375,3,2025
Ethan McGriff,d3d-7981953,R/R,Centre,SAA,1,0,54.0,0.1,0.3333333333333333,0,2,2,3,1,0,0,0,0,4,0,0,21,0.2,27.0,81.0,0.0,54.0,0.0,0.0,25.0,75.0,-50.0,0.0,26.239641282876093,26.239641282876093,-662.2857631264832,-0.03203930563262776,Jr,0,0,-0.01789090909090909,-0.0167999999999999,2.653,-0.049309090909090504,3,2025
Cam Tegge,d3d-7570448,L/L,Centre,SAA,2,0,0.0,0.2,0.6666666666666666,0,0,0,0,1,0,0,0,0,2,1,0,14,0.5333333333333333,13.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,2.239641282876092,3.5186976695274153,200.0,0.024306759626309037,Sr,0,0,0.0003068181818181859,0.0102,0.854,0.018818181818181817,3,2025
Aidan Carr,9102977,R/R,Centre,SAA,2,0,3.86,2.1,2.3333333333333335,5,1,1,1,2,0,1,0,1,14,4,1,52,0.15,7.7142857142857135,3.8571428571428568,0.0,3.8571428571428568,19.285714285714285,0.0,14.285714285714285,7.142857142857142,7.142857142857142,0.0,6.096784140018949,7.558562867620461,138.36253619132916,0.021810983587038615,Fr,0,0,0.07270062455325557,0.00020000000000010027,7.533,-0.07214042799305873,3,2025
Andrew Zimmerman,d3d-9103027,R/R,Centre,SAA,2,1,3.38,8.0,8.0,6,4,3,2,5,0,1,0,1,34,2,15,121,1.1,5.625,2.25,0.0,4.5,6.75,0.0,14.705882352941178,5.88235294117647,8.823529411764707,0.0,5.114641282876092,5.327817347317979,146.02729853023123,0.19063598103648238,Fr,0,0,0.014497685279120716,-0.05399999999999991,21.032,-0.06794946192886682,3,2025
Jordan Kingston,9218395,R/R,Chapman,SCIAC,2,0,6.43,7.0,7.0,7,5,5,6,5,1,2,0,1,37,9,7,49,0.5,6.428571428571429,7.7142857142857135,1.2857142857142856,6.428571428571429,9.0,0.0,13.513513513513514,16.216216216216218,-2.7027027027027035,10.0,8.66821271144752,8.029218793972591,85.9623861651792,-0.044311453985670615,Fr,0,0,0.05195820971766535,-0.059799999999999805,14.645999999999999,-0.17951948051948036,3,2025
Luke Bradley,8887792,R/R,Chapman,SCIAC,2,0,19.29,2.1,2.3333333333333335,6,5,5,2,5,1,1,0,1,16,1,1,56,0.7666666666666666,19.285714285714285,7.7142857142857135,3.8571428571428568,19.285714285714285,23.14285714285714,0.0,31.25,12.5,18.75,50.0,10.382498425733235,5.541959218105419,-142.11284150446238,-0.052169745227357615,So,0,0,-0.2542245247506101,-0.24939999999999987,1.1370000000000002,-0.14123002070393523,3,2025
Henry Chabot,d3d-7992009,R/R,Chapman,SCIAC,3,3,2.37,19.0,19.0,10,7,5,7,28,1,3,0,1,76,10,18,281,0.0,13.26315789473684,3.31578947368421,0.47368421052631576,3.31578947368421,4.7368421052631575,0.0,36.84210526315789,9.210526315789473,27.631578947368418,9.090909090909092,4.239641282876092,4.049101642636252,157.96747359431956,0.666924063920179,Jr,0,0,0.22530567199468135,0.27599999999999963,46.193,0.01856127187226216,3,2025
Matthew Kuromoto,d3d-8447758,R/R,Chapman,SCIAC,3,0,2.0,9.0,9.0,4,2,2,2,15,1,0,0,1,34,6,6,100,1.1333333333333333,15.0,2.0,1.0,2.0,4.0,0.0,44.11764705882353,5.88235294117647,38.23529411764706,14.285714285714285,4.350752393987204,3.5695223722508524,164.52951358170424,0.2221858087317652,So,0,0,0.13340024713555762,0.4859999999999992,23.032,0.18663038073580482,3,2025
Colin Godfrey,d3d-7991986,R/R,Chapman,SCIAC,2,2,12.6,5.0,5.0,5,7,7,9,2,0,3,0,3,28,3,6,87,0.0,3.6,16.2,0.0,12.6,9.0,0.0,7.142857142857142,32.142857142857146,-25.000000000000004,0.0,11.639641282876092,12.151263837536622,-23.464064435263143,-0.03624362551694099,Jr,0,0,-0.029269404960879764,-0.4679999999999996,10.902000000000001,-0.3745884630594245,3,2025
Graham Stogner,d3d-7992037,R/R,Chapman,SCIAC,2,2,4.09,11.0,11.0,11,10,5,3,10,2,3,1,5,54,8,14,86,0.0,8.181818181818182,2.454545454545454,1.6363636363636365,8.181818181818182,9.0,0.0,18.51851851851852,5.555555555555555,12.962962962962964,20.0,7.96691401014882,6.378463335392046,127.46285527458521,0.07627498021460496,Jr,0,0,0.09584844138533644,-0.5870000000000001,24.419,-0.6104546820985609,3,2025
Jake Fields,9218389,R/R,Chapman,SCIAC,1,0,0.0,0.1,0.3333333333333333,0,0,0,0,0,0,0,0,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.239641282876093,16.79775405617874,200.0,-0.00832217632656837,Fr,0,0,,0.0,0.381,0.0,3,2025
Ryan Iveson,9218391,L/R,Chapman,SCIAC,2,0,9.82,3.2,3.6666666666666665,3,4,4,3,4,0,0,0,1,17,4,2,73,1.7999999999999998,9.81818181818182,7.363636363636364,0.0,9.81818181818182,7.363636363636364,0.0,23.52941176470588,17.647058823529413,5.8823529411764675,0.0,6.330550373785183,7.26077320044069,25.839911686167905,0.01993283552796543,Fr,0,0,-0.17108526417841136,-0.3390000000000002,8.088000000000001,-0.027876361103755798,3,2025
Pierce Martin,9218396,R/R,Chapman,SCIAC,1,0,27.0,0.2,0.6666666666666666,3,2,2,3,0,0,1,0,0,6,0,0,0,0.0333333333333333,0.0,40.5,0.0,27.0,40.5,0.0,0.0,50.0,-50.0,0.0,18.739641282876093,18.739641282876093,-278.8515666469926,-0.02905258767948416,Fr,0,0,-0.06257142857142442,-0.0015999999999999001,0.7480000000000002,-0.005999999999999967,3,2025
Blake Wittman,d3d-7580354,R/R,Chapman,SCIAC,2,0,54.0,1.0,1.0,3,6,6,4,1,1,1,0,0,9,0,1,38,0.25,9.0,36.0,9.0,54.0,27.0,0.0,11.11111111111111,44.44444444444444,-33.33333333333333,100.0,28.239641282876093,16.09234554064364,-757.7031332939852,-0.10099862411931768,Sr,0,0,-0.036715447154471614,-0.0407999999999998,-2.322,-0.15733333333333233,3,2025
Finean Hunter-Kinney,9218390,R/R,Chapman,SCIAC,3,0,27.0,3.0,3.0,5,9,9,6,4,2,1,0,0,19,4,0,42,0.9277777777777777,12.0,18.0,6.0,27.0,15.0,0.0,21.052631578947366,31.57894736842105,-10.526315789473685,33.33333333333333,17.239641282876093,10.278383131744523,-278.8515666469926,-0.22925504497091576,Fr,0,0,-0.6619627817019855,-0.4579999999999998,0.387,-0.22538333333333194,3,2025
Matthew Bamford,d3d-9304948,L/R,Chatham,PAC,1,1,13.5,2.0,2.0,3,4,3,3,3,0,2,0,2,16,2,1,73,0.0,13.5,13.5,0.0,18.0,13.5,0.0,18.75,18.75,0.0,0.0,9.739641282876093,10.592345540643642,-32.173243781402185,0.004192775592425778,Jr,0,0,,,,,3,2025
Connor Carr-Mathews,d3d-7560842,0,Chatham,PAC,1,0,0.0,1.0,1.0,2,0,0,0,0,0,0,0,0,5,2,1,17,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.239641282876092,6.9450497984111905,200.0,0.015075185674109162,Sr,0,0,,,,,3,2025
Cooper Baxter,d3d-8002395,R/R,Chatham,PAC,1,0,0.0,1.0,1.0,1,1,0,0,1,0,1,0,0,5,1,1,0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,20.0,0.0,20.0,0.0,3.239641282876092,4.092345540643641,200.0,0.023537364647400576,So,0,0,,,,,3,2025
C. Bennett,9304950,0,Chatham,PAC,1,0,4.91,3.2,3.6666666666666665,4,2,2,5,3,0,3,0,0,20,7,1,76,0.0,7.363636363636364,12.272727272727273,0.0,4.90909090909091,9.81818181818182,0.0,15.0,25.0,-10.0,0.0,7.694186737421546,9.322076684068685,115.55773133580114,0.018816194065304992,0,0,0,,,,,3,2025
E. Botkin,9304951,0,Chatham,PAC,2,0,15.43,2.1,2.3333333333333335,6,4,4,0,1,1,0,0,1,12,2,2,28,0.0,3.8571428571428568,0.0,3.8571428571428568,15.428571428571427,23.14285714285714,0.0,8.333333333333332,0.0,8.333333333333332,33.33333333333333,11.239641282876093,6.764546757148655,-65.36541863311372,-0.020970600703780852,Fr,0,0,,,,,3,2025
R. Baum,9304955,0,Chatham,PAC,1,0,11.57,2.1,2.3333333333333335,2,3,3,3,3,0,0,1,1,13,2,2,48,0.0,11.57142857142857,11.57142857142857,0.0,11.57142857142857,7.7142857142857135,0.0,23.076923076923077,23.076923076923077,0.0,0.0,7.811069854304663,8.541959218105418,1.0189310703093923,0.010715938535052351,Fr,0,0,,,,,3,2025
Dawson Morrow,d3d-7565045,0,Chatham,PAC,1,0,0.0,1.2,1.6666666666666665,1,0,0,2,1,0,0,0,0,8,2,2,26,2.0,5.4,10.8,0.0,0.0,5.4,0.0,12.5,25.0,-12.5,0.0,7.6396412828760925,8.662886392197152,200.0,-0.006070558898150849,Sr,0,0,-0.09397619047619075,-0.119,1.9829999999999999,-0.03959523809523781,3,2025
Drew Schreck,d3d-7565059,0,Chatham,PAC,1,0,0.0,1.0,1.0,2,2,0,0,1,0,1,0,0,5,1,1,0,0.0,9.0,0.0,0.0,18.0,18.0,0.0,20.0,0.0,20.0,0.0,3.239641282876092,4.092345540643641,200.0,0.023537364647400576,Sr,0,0,,0.0,1.129,0.0,3,2025
Gianni Cantini,8884473,0,Chatham,PAC,1,1,4.5,4.0,4.0,3,2,2,3,7,0,0,0,0,17,2,2,0,0.0,15.75,6.75,0.0,4.5,6.75,0.0,41.17647058823529,17.647058823529413,23.529411764705877,0.0,3.989641282876092,4.4159934117598665,122.60891873953261,0.10287698085906474,So,0,0,0.023512856420823854,0.01,10.516,-0.011579154763365289,3,2025
Carter Beneigh,d3d-7553701,0,Chatham,PAC,1,1,5.4,5.0,5.0,2,3,3,3,4,1,0,0,1,22,4,7,57,2.4,7.2,5.3999999999999995,1.8,5.3999999999999995,3.6,0.0,18.181818181818183,13.636363636363635,4.5454545454545485,20.0,8.639641282876092,6.892345540643641,107.13070248743915,-0.0013080611140637438,Sr,0,0,0.21741074128547372,-0.16600000000000042,19.134,-0.3251206649495961,3,2025
Tyler Cote,d3d-7565051,0,Chatham,PAC,1,0,0.0,1.0,1.0,1,0,0,0,2,0,0,0,0,4,1,0,0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,50.0,0.0,50.0,0.0,1.239641282876092,2.092345540643641,200.0,0.03221590198295346,Sr,0,0,,,,,3,2025
David McSorley,d3d-7565046,0,Chatham,PAC,1,0,18.0,1.0,1.0,3,2,2,0,0,0,0,0,0,6,3,0,0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,5.239641282876092,7.797754056178739,-109.56432504186955,0.015075185674109162,Sr,0,0,-0.10799999999999998,-0.0024000000000000002,1.129,0.01799999999999999,3,2025
Jackson Chappell,d3d-9299948,0,Chris. Newport,C2C,1,0,27.0,0.2,0.6666666666666666,1,2,2,3,1,0,0,0,0,6,0,1,27,3.9,13.5,40.5,0.0,27.0,13.5,66.66666666666666,16.666666666666664,50.0,-33.333333333333336,0.0,15.739641282876093,15.739641282876093,-235.98750911938532,-0.13854173912496046,Fr,3,2,0.024424233826259814,-0.21499999999999989,0.18400000000000016,-0.10148516572590136,3,2025
Charlie Gunn,9299278,0,Chris. Newport,C2C,4,0,7.71,7.0,7.0,7,6,6,8,5,0,1,0,5,41,5,11,123,0.525,6.428571428571429,10.285714285714285,0.0,7.7142857142857135,9.0,0.0,12.195121951219512,19.51219512195122,-7.317073170731707,0.0,9.382498425733235,9.991572895567199,75.5013446181311,-0.0853162133188451,Fr,0,0,-0.012778525748325664,-0.15579999999999977,18.611,-0.21532644662736458,3,2025
Cooper Newell,9299320,0,Chris. Newport,C2C,3,3,4.5,10.0,10.0,4,5,5,7,11,0,1,0,1,43,10,8,205,0.0,9.9,6.3,0.0,4.5,3.6,0.0,25.581395348837212,16.27906976744186,9.302325581395351,0.0,5.439641282876092,6.292345540643641,127.33541514676912,0.28849579730659647,Jr,0,0,-0.1515426338741987,-0.06899999999999983,26.29,0.07493901545314624,3,2025
Eli Novario,d3d-8594229,0,Chris. Newport,C2C,4,0,0.0,4.0,4.0,3,0,0,1,3,0,0,0,1,16,5,3,57,1.225,6.75,2.25,0.0,0.0,6.75,33.33333333333333,18.75,6.25,12.5,0.0,5.239641282876092,6.305521605085528,200.0,0.08819637804508354,So,3,1,0.0869029217682253,0.1467999999999998,10.584,0.04289918349493242,3,2025
Connor Godshalk,8882643,0,Chris. Newport,C2C,2,0,40.5,1.1,1.3333333333333333,4,7,6,4,1,1,1,1,2,14,3,0,44,0.5416666666666666,6.75,27.0,6.75,47.25,27.0,0.0,7.142857142857142,28.57142857142857,-21.428571428571427,25.0,26.989641282876093,19.79775405617874,-453.98126367907787,-0.17756827136119852,So,0,0,-0.21437305329174058,-0.23559999999999992,0.782,-0.18078831900813222,3,2025
Marcus Dux,8887881,L/L,Chris. Newport,C2C,4,0,7.5,6.0,6.0,8,6,5,4,6,0,3,0,1,32,6,6,138,0.9458333333333334,9.0,6.0,0.0,9.0,12.0,0.0,18.75,12.5,6.25,0.0,5.739641282876092,6.592345540643641,78.89235857794854,0.09376994204299752,Jr,0,0,-0.047543583950314106,-0.2104000000000001,10.065999999999999,-0.15042022787115764,3,2025
Christian Williams,d3d-7580387,L/L,Chris. Newport,C2C,4,0,0.0,3.2,3.6666666666666665,1,0,0,1,4,0,1,0,0,13,4,3,54,1.4666666666666666,9.81818181818182,2.454545454545455,0.0,0.0,2.454545454545455,0.0,30.76923076923077,7.6923076923076925,23.076923076923077,0.0,3.8760049192397283,4.806227745895236,200.0,0.14825613135159266,Sr,1,0,0.0607241603036722,0.2825999999999996,10.795,0.17510337794389352,3,2025
Nate Toomey,d3d-7992338,R/R,Chris. Newport,C2C,3,0,1.8,5.0,5.0,4,1,1,1,2,0,2,0,1,20,9,3,71,1.6333333333333335,3.6,1.8,0.0,1.8,7.2,100.0,10.0,5.0,5.0,0.0,5.6396412828760925,7.17450894685768,170.93416605870763,0.09526748262761187,Jr,2,2,-0.03672346474024619,-0.009800000000000404,10.937,0.029067214740245872,3,2025
Ryan Morrison,d3d-7992334,L/L,Chris. Newport,C2C,4,1,3.18,11.1,11.333333333333334,11,6,4,9,12,0,1,0,3,56,7,11,249,0.8055555555555555,9.529411764705882,7.147058823529411,0.0,4.764705882352941,8.735294117647058,33.33333333333333,21.428571428571427,16.071428571428573,5.357142857142854,0.0,6.298464812287857,6.825135089144284,148.65036003705018,0.14111477372659118,Jr,3,1,0.06913495966070471,-0.032,29.691,-0.10307200566554732,3,2025
