Player,Pos,B/T,player_id,Team,Conference,Yr,R/PA,GP,BB,CS,GS,HBP,IBB,K,RBI,SF,AB,PA,H,2B,3B,HR,R,SB,OPS+,Picked,Sac,BA,SlgPct,OBPct,ISO,wOBA,K%,BB%,SB%,wRC+,wRC,Batting,Baserunning,Adjustment,WAR,Clutch,WPA,REA,WPA/LI,wSB,wGDP,wTEB,EBT,Opportunities,OutsOB,GDPOpps,GDP,Division,Season
James Broderick,INF,L/R,8282969.0,Elon,CAA,Sr,0.15602836879432624,47,11,0,39,3,0,28,14,0,127,141,33,4,0,4,22,2,73.0371449075101,0,4,0.26,0.386,0.333,0.126,0.32547517730496456,19.858156028368796,7.801418439716312,100.0,64.55615499248947,16.575659463107854,-8.58799660453672,-0.5385089878358087,0.5251294945609002,-0.5526332920429402,-0.46055484310280975,-0.2745999999999982,-85.09299999999999,0.15175937140469858,0.2891445158424,0.763971366081917,-1.5916248697601256,4.0,17.0,2.0,102.0,4.0,1,2024
Alex Duffey,UT,L/R,8287962.0,Elon,CAA,Jr,0.18137254901960784,52,22,1,48,6,0,40,32,1,175,204,52,9,0,6,37,1,102.93841588456796,0,1,0.297,0.451,0.392,0.15400000000000003,0.380343137254902,19.607843137254903,10.784313725490197,50.0,98.48768004393793,35.763977633074305,-0.6430141243689137,-2.0825962984272763,0.5809943344078045,-0.07266842348008595,-0.3380035483198035,0.19500000000000117,-92.911,0.5400825503988068,-0.5862028786454598,-1.2207457452585078,-0.2756476745233085,5.0,19.0,0.0,142.0,1.0,1,2024
Charlie Granatell,OF,R/L,8281377.0,Elon,CAA,Jr,0.1721311475409836,53,26,2,53,5,0,30,38,1,212,244,69,15,1,7,42,1,119.68975350430573,0,0,0.325,0.505,0.41,0.18,0.40591393442622953,12.295081967213115,10.655737704918032,33.33333333333333,114.30121030086882,49.3441796457514,5.798562053515405,-3.1813286127322957,0.23877713805531667,0.29838254977601697,0.7489245849246551,2.636400000000001,-113.30299999999998,1.8122055596804625,-1.2217559967690532,-1.0479297954132942,-0.9116428205499485,8.0,29.0,1.0,169.0,2.0,1,2024
Cole Mascolo,OF,L/L,8287415.0,Elon,CAA,So,0.0,10,0,0,0,0,0,1,0,0,6,6,1,0,0,0,0,0,-19.155951974655473,0,0,0.167,0.167,0.167,0.0,0.15333333333333335,16.666666666666664,0.0,0.0,-41.90005909776298,-0.3818644349405393,-1.4526583101594572,0.0,0.04505229019911635,0.0,-0.044294117647060996,-0.0056000000000001,-3.8489999999999998,-0.0149999999999989,-0.002842448311733334,-0.06058963891755309,0.0,0.0,0.0,0.0,5.0,0.0,1,2024
Joe Yovino,C,R/R,8410997.0,Elon,CAA,Fr,0.09090909090909091,18,0,0,5,1,0,7,2,0,21,22,4,0,0,0,2,0,1.6289390045966634,0,0,0.19,0.19,0.227,0.0,0.20381818181818182,31.818181818181817,0.0,0.0,-10.679144329923712,-0.23104678776443432,-4.157290996900468,-0.4071272954071165,1.0023233523499406,-0.190887807010598,0.06997809152221265,-0.06209999999999989,-13.104999999999999,-0.1521143640673027,-0.01421224155866667,-0.2060047723196805,-0.18691028152876932,0.0,2.0,0.0,17.0,0.0,1,2024
Tanner McCammon,INF,R/R,8410996.0,Elon,CAA,Fr,0.19230769230769232,21,2,0,4,1,0,7,4,1,22,26,5,1,0,0,5,0,41.28725654917162,0,0,0.227,0.273,0.308,0.04600000000000001,0.28007692307692306,26.923076923076923,7.6923076923076925,0.0,36.480899378168544,1.8140260450822234,-2.826080747533088,-0.010868610655143052,0.23463232735699796,-0.1199524269516797,-0.04510450120833934,-0.09570000000000001,-13.744,-0.0788235563456175,-0.019897138182133338,0.26975937211329826,-0.26073084458630796,1.0,6.0,0.0,19.0,1.0,1,2024
Tank Yaghoubi,OF,L/L,8410986.0,Elon,CAA,So,0.18478260869565216,41,18,0,23,2,0,15,9,0,72,92,21,3,0,2,17,2,109.43211910708106,0,1,0.292,0.417,0.446,0.125,0.40776086956521734,16.304347826086957,19.565217391304348,100.0,115.4433946648245,18.78404357652576,2.3652041565023505,1.870853869345388,0.18471438981637706,0.40191767175866355,0.04275533027526979,0.31379999999999997,-56.83,0.3430159429841908,0.2976718607776,0.6880988385047886,0.8850831700629995,7.0,13.0,0.0,67.0,3.0,1,2024
Vincent Fattore,OF,R/R,8410987.0,Elon,CAA,Fr,0.1322314049586777,36,17,1,32,5,0,35,19,0,99,121,20,3,1,6,16,0,87.40556437160423,0,0,0.202,0.434,0.347,0.23199999999999998,0.3491487603305785,28.92561983471074,14.049586776859504,0.0,79.19640726766232,17.239768983085085,-4.354574167163093,-1.3155224493971551,0.16218824471681886,-0.32651440115505936,-0.5511818808778903,0.0017999999999996717,-54.854,0.552929955541772,-0.6924020843582599,-0.4936700782478707,-0.12945028679102444,5.0,11.0,1.0,82.0,1.0,1,2024
Justin Szestowicki,UT,R/R,8410988.0,Elon,CAA,So,0.2066115702479339,40,12,0,29,4,0,19,9,1,104,121,27,6,0,2,25,1,76.31945178388277,1,0,0.26,0.375,0.355,0.11499999999999999,0.33854545454545454,15.702479338842975,9.917355371900827,100.0,72.63909520057658,15.889242667295614,-5.705100482952567,0.6131066787395684,0.4469187187752342,-0.2630188035799458,0.062223141440781615,0.15899999999999995,-66.522,0.09425046183958738,0.10051430908933331,-0.3724908004127645,0.8850831700629995,7.0,13.0,0.0,72.0,1.0,1,2024
Trey Tiffan,1B,R/R,8410998.0,Elon,CAA,Fr,0.2647058823529412,20,3,0,8,1,0,14,3,1,29,34,4,1,0,1,9,0,22.91652487259732,0,0,0.138,0.276,0.235,0.138,0.23405882352941176,41.17647058823529,8.823529411764707,0.0,8.022318103392914,0.7252243423544867,-5.3426076172193815,0.6248393395034217,-1.113692613722156,-0.3569726623422031,-0.2896115749039151,-0.09559999999999998,-23.349,0.16374323634592142,-0.017054689870400003,0.20916973319574517,0.4327242961780766,3.0,5.0,0.0,24.0,1.0,1,2024
Shane Paradine,C,R/R,8410985.0,Elon,CAA,Sr,0.1171875,38,15,0,28,1,0,10,23,1,111,128,30,1,0,6,15,0,92.09838309361832,0,1,0.27,0.441,0.359,0.17099999999999999,0.353828125,7.8125,11.71875,0.0,82.09022689664452,18.86759380898779,-3.976008862349127,0.6286985767652529,2.116015966072097,-0.011264971432884557,0.7462398616147229,1.3880000000000008,-52.248,0.6140315292635289,-0.11085548415760003,0.9820940661851081,-0.24254000526225516,4.0,9.0,1.0,84.0,4.0,1,2024
Evan Waggoner,C,L/R,8264322.0,Evansville,MVC,Jr,0.12222222222222222,32,16,0,17,2,1,17,9,1,70,90,19,2,0,0,11,0,75.48501715484339,0,0,0.271,0.3,0.416,0.02899999999999997,0.3654090909090909,18.88888888888889,17.77777777777778,0.0,93.7741505387596,14.363421035700522,-1.1454280641360552,0.6396448957023879,1.7819081819554499,0.11201601484185467,0.1439170996604301,0.4619999999999987,-44.242,0.2698142436231508,-0.09664324259893335,0.35774982747393724,0.3785383108273841,5.0,12.0,0.0,53.0,2.0,1,2024
Brendan Hord,C,R/R,8277852.0,Evansville,MVC,Sr,0.20481927710843373,62,39,0,59,7,0,63,44,5,198,249,48,19,0,9,51,0,104.64521220538413,1,0,0.242,0.475,0.378,0.23299999999999998,0.3760080321285141,25.301204819277107,15.66265060240964,0.0,100.32876346466075,42.51683647628341,-0.3909793665977839,0.0,3.4524471025386845,0.0,0.0,0.0,0.0,0.0,-0.18760158857440004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024
Drew Howard,INF,R/R,8277026.0,Evansville,MVC,So,0.5714285714285714,14,2,1,0,0,0,2,0,0,5,7,0,0,0,0,4,0,-25.402845923236082,0,0,0.0,0.0,0.286,0.0,0.22171428571428572,28.57142857142857,28.57142857142857,0.0,4.910196298811617,0.05835114169217773,-1.1478926771840003,-0.3950664367016259,0.15642155157133197,-0.03647273041832471,0.36120562711784854,1.223300000000001,-97.859,0.99469331338745,-0.6071286350062599,0.9157164212361737,-0.7036542229315397,7.0,30.0,0.0,172.0,6.0,1,2024
Kip Fougerousse,INF,R/R,8267539.0,Evansville,MVC,Sr,0.2282958199356913,65,31,0,65,8,0,75,71,2,270,311,94,21,1,22,71,1,163.00985054632582,0,0,0.348,0.678,0.428,0.33000000000000007,0.45849196141479104,24.115755627009648,9.967845659163988,100.0,151.33859717221782,80.10599170119609,26.514302033983036,0.03692830281050896,0.7262429180097556,1.8990882416690664,-0.010545882860678368,3.572199999999999,-91.103,4.036712539982263,-0.0529778997442667,-0.06900069010425103,0.1589068926590267,17.0,40.0,2.0,212.0,5.0,1,2024
Kevin McCormick,INF,L/R,8267791.0,Evansville,MVC,So,0.16666666666666666,10,3,0,1,1,0,4,1,0,8,12,1,0,0,0,2,0,36.674141332133956,0,0,0.125,0.125,0.417,0.0,0.3376666666666667,33.33333333333333,25.0,0.0,76.61763945235094,1.564692182750501,-0.503154363894376,0.19636098609658376,0.11172967969380855,0.04834863706215239,0.14334287518037497,0.10459999999999987,-8.873,0.008802579365079395,-0.01421224155866667,-0.10906135005159556,0.319634577706846,2.0,3.0,0.0,9.0,0.0,1,2024
Ty Rumsey,OF,L/R,8268750.0,Evansville,MVC,Jr,0.19148936170212766,61,27,2,55,10,0,61,45,3,195,235,55,8,1,7,45,16,100.44491781549402,2,3,0.282,0.441,0.391,0.15900000000000003,0.37734893617021287,25.957446808510635,11.48936170212766,88.88888888888889,101.1580073280011,40.458028929741175,-0.03729927538765876,2.181563387581056,0.27481897021460977,0.11322143780055753,0.1038596956032013,0.9728000000000013,-84.27199999999999,0.8825043730211013,1.7810864515426803,-0.28133538417606085,0.6818123202144362,13.0,28.0,1.0,147.0,3.0,1,2024
Simon Scherry,SS,R/R,8281687.0,Evansville,MVC,Sr,0.1912751677852349,65,35,0,65,4,0,35,44,6,253,298,73,15,0,6,57,16,91.62060817478108,1,0,0.289,0.419,0.376,0.13,0.36022147651006714,11.74496644295302,11.74496644295302,100.0,90.56601835928113,45.93161025760234,-5.419912317412102,2.687602753194027,2.1670151585774966,-0.14241840807103862,-0.03347124249027389,1.2848000000000008,-137.12199999999999,1.3636331750626134,2.941337203632267,-0.6417082568053147,0.387973806367075,15.0,44.0,0.0,218.0,4.0,1,2024
Ben Stuart,INF,R/R,8284159.0,Evansville,MVC,Jr,0.3333333333333333,6,0,0,0,1,0,3,0,0,5,6,2,1,0,0,2,0,164.37473657022662,0,0,0.4,0.6,0.5,0.19999999999999996,0.49500000000000005,50.0,0.0,0.0,173.91595246232788,1.7760303019015662,0.7421070285791278,0.0,0.06703780781628513,0.0,-0.08600000000000182,-0.0052000000000001,-3.5269999999999997,-0.0180000000000002,-0.005684896623466668,-0.04847171113404247,0.0,0.0,0.0,0.0,4.0,0.0,1,2024
Chase Hug,UT,L/L,8414377.0,Evansville,MVC,Sr,0.17857142857142858,39,35,1,38,5,0,34,31,2,126,168,35,11,0,6,30,2,129.74940572412046,0,0,0.278,0.508,0.446,0.22999999999999998,0.42789285714285713,20.238095238095237,20.833333333333336,66.66666666666666,132.41545379122917,37.86148003219121,8.911628379162934,-1.2329986192743758,0.43574575080585337,0.5706435786332412,0.3975852118150709,1.5575999999999992,-65.58,1.3935784601875416,-0.36630574046332653,-1.2845003450521255,0.41780746624107623,7.0,18.0,0.0,106.0,0.0,1,2024
Cal McGinnis,INF,L/R,8414529.0,Evansville,MVC,Jr,0.17194570135746606,52,16,0,50,2,0,22,39,5,198,221,69,14,2,6,38,1,121.09815829090618,0,2,0.348,0.53,0.394,0.18200000000000005,0.4002805429864253,9.95475113122172,7.239819004524888,100.0,115.33940557689237,43.38237927793573,5.299538710559254,-0.8520577510388614,0.5809943344078045,0.3132502597952008,0.6139549905612536,2.1881000000000013,-93.76299999999999,1.6446436663466177,0.015240859737333301,-0.2570995286090396,-0.610199082167155,7.0,29.0,0.0,145.0,3.0,1,2024
Harrison Taubert,OF,R/R,8414574.0,Evansville,MVC,Jr,0.18947368421052632,64,30,1,62,14,0,71,49,1,240,285,70,21,1,9,54,8,115.96512697421196,0,0,0.292,0.5,0.4,0.20800000000000002,0.3996456140350877,24.912280701754387,10.526315789473683,88.88888888888889,114.9467518744792,55.75512355085069,6.643768068034863,-0.06974809266643311,0.28833465727434465,0.41161248147200374,0.5453696912003663,1.717899999999999,-122.351,1.3404823219927375,0.7626330517433402,-1.7418166399494641,0.9094354955396908,13.0,32.0,0.0,185.0,1.0,1,2024
Brent Widder,INF,R/R,8414480.0,Evansville,MVC,Sr,0.14935064935064934,65,30,3,65,15,1,50,58,1,261,308,73,20,0,12,46,2,110.45225829786487,1,0,0.28,0.494,0.384,0.21399999999999997,0.3884313725490196,16.233766233766232,9.740259740259742,40.0,108.01162404642248,56.618884702980075,3.544156672428231,0.33507955905082754,0.7262429180097556,0.23237944734152058,0.7612097095958849,1.5295000000000007,-126.354,0.8669677097589547,-1.645939321645713,3.1006502988648976,-1.119631418168357,9.0,28.0,2.0,198.0,11.0,1,2024
Brodie Peart,INF,R/R,8414546.0,Evansville,MVC,Fr,0.14925373134328357,40,11,2,29,0,0,28,17,1,122,134,33,5,0,2,20,2,66.15132670967871,0,0,0.27,0.361,0.328,0.09099999999999997,0.3146716417910448,20.8955223880597,8.208955223880597,50.0,62.397022113237796,14.228887268784096,-8.86206583541703,0.004602444571376929,0.4469187187752342,-0.6259798098052836,-0.24586388228080763,-0.05599999999999918,-59.995,0.18092309012074323,-0.9080580642997197,0.9093864994840444,0.0032740093870522458,7.0,16.0,1.0,90.0,4.0,1,2024
Mark Shallenberger,OF,L/L,8414445.0,Evansville,MVC,Sr,0.22291021671826625,65,45,4,65,28,4,28,64,3,243,323,91,21,2,17,72,6,187.45056458448053,2,0,0.374,0.687,0.514,0.31300000000000006,0.5187682539682539,8.6687306501548,13.93188854489164,60.0,188.61475128205532,103.69083760157393,48.03130138771601,-2.660511547710276,0.2928398862942563,3.2452579604146923,2.006185698280504,5.022399999999998,-129.349,3.7215598177939437,-1.5468687509391728,-0.4688923069601012,-0.6447504898110017,10.0,39.0,0.0,245.0,5.0,1,2024
Kaleb Wilkey,C,R/R,8414583.0,Evansville,MVC,Fr,0.12962962962962962,26,6,0,14,2,0,16,5,0,46,54,6,1,0,0,7,0,1.4913320622141457,0,2,0.13,0.152,0.259,0.021999999999999992,0.22425925925925927,29.629629629629626,11.11111111111111,0.0,6.484062607588818,0.5947990329035664,-8.71051042699838,-0.3854563617111811,1.447800397838803,-0.5241362696816841,-0.25452403446314975,-0.5425999999999987,-32.071,-0.3977607598123407,-0.036951828052533345,-0.3877736890723398,0.039269155413692025,2.0,6.0,0.0,32.0,0.0,1,2024
JR Bozek,INF,R/R,8262068.0,FDU,NEC,So,0.13559322033898305,22,10,4,13,1,0,12,8,0,48,59,9,2,0,0,8,5,39.54921908132132,1,2,0.188,0.229,0.339,0.04100000000000001,0.296542372881356,20.33898305084746,16.94915254237288,55.55555555555556,43.10836085552445,5.139034810803997,-5.141563947481659,-1.1370876791472275,0.2458052953263788,-0.34160670792748576,0.30358681994163966,0.021799999999999688,-39.331,-0.2817900348067041,-1.4569390231423727,-0.2997832337117008,0.6196345777068459,3.0,3.0,0.0,66.0,1.0,1,2024
Zack Will,UT,R/R,8272712.0,FDU,NEC,Sr,0.08888888888888889,27,7,3,21,0,0,24,8,1,82,90,18,2,0,2,8,1,43.286123227080566,0,2,0.22,0.317,0.278,0.097,0.26982222222222224,26.666666666666668,7.777777777777778,25.0,26.58404571247696,5.307822949576121,-10.374446342724035,-2.837626426464019,0.30167013517328306,-0.830498180855541,0.06591516634108593,-0.21600000000000008,-52.441,-0.28119033412632094,-1.6640226296947795,-0.7997832337117008,-0.37382056305753864,0.0,4.0,0.0,66.0,0.0,1,2024
Luke Russo,OF,R/R,8273918.0,FDU,NEC,So,0.14925373134328357,26,13,1,12,0,0,12,3,1,53,67,11,0,2,0,10,3,56.56138591111768,0,0,0.208,0.283,0.358,0.07499999999999998,0.3236119402985075,17.91044776119403,19.402985074626866,75.0,59.84876282754995,7.744969950181522,-3.929608300753038,-0.7730717738171273,0.11713595451770252,-0.2306549648620901,-0.3164875411170788,-0.4967999999999994,-46.533,-0.21018141593813533,-0.06397760124092645,-0.44836332798989287,-0.26073084458630796,1.0,6.0,0.0,37.0,0.0,1,2024
Joan Sosa,SS,R/R,8262320.0,FDU,NEC,Sr,0.16942148760330578,52,27,4,52,23,1,29,31,2,189,242,52,12,0,2,41,13,92.93950363836095,0,0,0.275,0.37,0.423,0.09499999999999997,0.38681666666666664,11.983471074380166,11.15702479338843,76.47058823529412,98.93592331406961,44.0749414749421,1.9070618223127935,0.41595439339775897,1.7336121268619973,0.502560032426697,-0.4156433097138259,1.032399999999998,-120.338,1.4364231119649278,-0.05306795665197275,0.43995227680319493,0.029070073246536765,11.0,35.0,0.0,170.0,5.0,1,2024
Hunter D'Amato,INF,B/R,8268349.0,FDU,NEC,Sr,0.17490494296577946,56,35,9,56,3,1,22,51,4,220,263,80,17,3,5,46,27,137.04419536959782,2,6,0.364,0.536,0.45,0.17200000000000004,0.44070881226053643,8.365019011406844,13.307984790874524,75.0,132.26398380626193,62.819241522321526,16.992165701488855,-1.5430318943939763,0.6256862062853279,1.3986433919803525,-0.5916676771784095,1.606,-99.914,2.3775961552584857,-0.27449889012460477,-0.03581186762978383,-1.2327211366395876,8.0,26.0,2.0,168.0,4.0,1,2024
TJ Werner,INF,R/R,8259076.0,FDU,NEC,Sr,0.1643835616438356,42,17,2,38,4,0,22,19,0,125,146,28,6,1,2,24,9,62.656288242609335,0,6,0.224,0.336,0.336,0.11200000000000002,0.3185,15.068493150684931,11.643835616438356,81.81818181818183,56.68742913738579,16.0914741883767,-9.348651552465775,0.939013986145612,0.4692646547139959,-0.43363846198448364,-0.1999486317179186,-0.05279999999999805,-77.573,0.13741228121238408,0.4834145907650803,0.26397136608191696,0.19162802929861478,5.0,14.0,0.0,102.0,3.0,1,2024
Jeremy Cheeseman,P,L/R,8276061.0,FDU,NEC,So,0.1722488038277512,53,31,2,48,13,0,49,41,2,163,209,42,11,1,8,36,8,115.48524499633368,3,1,0.258,0.485,0.411,0.22699999999999998,0.40206220095693784,23.444976076555022,14.832535885167463,80.0,108.36408920842857,41.41873972676421,5.001025481311622,0.32782007269854985,0.5921673023771853,0.6214226387189219,0.07369154942913614,1.1536,-91.14999999999999,1.1902479566443898,0.20951093466001366,-0.3176891675265927,0.43599830556512886,10.0,21.0,1.0,150.0,3.0,1,2024
Anthony Chiappetta,C,R/R,8284172.0,FDU,NEC,So,0.06666666666666667,7,1,0,6,1,0,6,0,0,13,15,2,0,0,0,1,0,4.024499514486135,0,2,0.154,0.154,0.267,0.0,0.228,40.0,6.666666666666667,0.0,0.7202851072825327,0.22428628106970425,-2.3894252676469883,0.1320689362551487,0.38979241480275467,-0.05953410012425285,-0.06913395741266135,-0.296,-14.568,-0.176329457221485,-0.011369793246933336,0.33034901103085135,-0.18691028152876932,0.0,2.0,0.0,14.0,1.0,1,2024
Tommy Verga,INF,R/R,8284690.0,FDU,NEC,Sr,0.08571428571428572,13,3,0,9,2,0,14,4,0,30,35,5,0,0,0,3,2,11.882724022319735,0,0,0.167,0.167,0.286,0.0,0.24388571428571432,40.0,8.571428571428571,100.0,10.544352062527192,1.1085978137240478,-4.990062466614901,0.3938349685496425,0.14524858360195111,-0.23853349165421994,0.14036840976190235,0.16299999999999992,-20.046,0.06216020059232101,0.37157551688266666,0.20916973319574517,-0.18691028152876932,0.0,2.0,0.0,24.0,1.0,1,2024
Franklin Gomez Jr.,INF,R/R,8283629.0,FDU,NEC,So,0.09230769230769231,20,5,1,14,1,0,15,10,2,57,65,10,0,0,0,6,5,3.2356907071873664,1,1,0.175,0.175,0.246,0.0,0.2136,23.076923076923077,7.6923076923076925,83.33333333333334,-8.18498421905433,-0.013355939926017607,-11.339439317698352,-0.08482139484931855,0.2234593593876171,-0.7185807349313459,0.08788485756333544,-0.1160000000000001,-21.789,-0.2607325396825409,0.35307708862947346,-0.15753306118563803,-0.280365422293154,0.0,3.0,0.0,13.0,0.0,1,2024
Brelon Harden,INF,R/R,8286138.0,FDU,NEC,Sr,0.07547169811320754,35,6,1,25,1,0,31,16,2,97,106,22,7,2,0,8,9,47.37794476258135,0,1,0.227,0.34,0.274,0.11300000000000002,0.2778867924528302,29.245283018867923,5.660377358490567,90.0,31.571349178082713,7.151272175699597,-11.318956101898362,1.4988842134159372,0.39105387892832993,-0.5654137463819471,0.0393576839208063,0.46199999999999997,-39.452999999999996,0.4730984291753565,1.1417072953825402,0.22445262185532044,0.13272429617807668,2.0,5.0,0.0,64.0,2.0,1,2024
Patrick Gardner,P,L/L,8287422.0,FDU,NEC,Jr,0.0,16,0,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,-100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.27981255971795,-0.22504758126201974,-0.3992950178431326,0.0,0.1787674875100937,0.0,3.469446951953614e-18,-0.019,-1.0299999999999998,-0.02375,0.0,-0.012117927783510618,0.0,0.0,0.0,0.0,1.0,0.0,1,2024
Brian Sanders,OF,R/R,8425489.0,FDU,NEC,Sr,0.20952380952380953,48,35,4,48,6,0,41,39,1,168,210,50,11,0,10,44,13,133.94970011401054,1,0,0.298,0.542,0.433,0.24400000000000005,0.4274761904761905,19.523809523809526,16.666666666666664,76.47058823529412,124.08064624493187,47.234744777081126,10.642783095047434,1.0538037487874423,0.21625099295575848,1.0629145885414366,0.09644687917162598,1.4796,-92.893,1.3782161122689658,-0.00474633535250607,0.17019290468989667,0.8883571794500518,14.0,29.0,1.0,151.0,4.0,1,2024
Joey DiMotta,OF,L/R,8425607.0,FDU,NEC,Fr,0.20540540540540542,44,37,1,41,5,1,36,28,1,141,185,36,5,1,4,38,13,97.66567056645022,1,0,0.255,0.39,0.424,0.135,0.39070491803278684,19.45945945945946,20.0,92.85714285714286,101.34050148238889,34.45083939922694,2.2150636317210735,3.0590775197268245,0.19823007687611194,0.5750714097151146,0.4358254208202147,1.2955999999999994,-88.107,0.8775872013431109,1.8081122247310735,0.4004335325765984,0.8505317624191528,10.0,23.0,0.0,132.0,4.0,1,2024
Thomas Iaquinto,INF,L/R,8425624.0,FDU,NEC,Fr,0.2,9,1,0,0,1,0,5,0,0,8,10,1,1,0,0,2,0,34.06548449296747,0,0,0.125,0.25,0.3,0.125,0.2826,50.0,10.0,0.0,34.48609796964318,0.7242610294850661,-1.0182133363260621,0.022579327363189683,0.10055671172442769,0.009252545581875962,-0.1340743228363795,-0.0699999999999999,-7.894,-0.041657894736842,-0.005684896623466668,-0.08482549448457433,0.11308971847123067,1.0,2.0,0.0,7.0,0.0,1,2024
Justin Sierra,OF,R/R,8425491.0,FDU,NEC,Sr,0.19066147859922178,55,23,8,55,7,0,51,31,2,225,257,69,7,3,4,49,44,93.74480417940707,1,4,0.307,0.418,0.385,0.11099999999999999,0.36859533073929956,19.844357976653697,8.949416342412452,84.61538461538461,87.66745776414862,41.87750845776618,-2.9040827435798158,5.010101731584594,0.24778759609513992,0.3855848851459468,-0.5603827689777544,0.16060000000000085,-126.449,0.7254711082003701,3.7468419864403217,-0.2054628565989325,1.4687226017432056,15.0,26.0,1.0,182.0,4.0,1,2024
Ben Avila,C,R/R,8425581.0,FDU,NEC,Sr,0.1956521739130435,23,13,0,22,3,0,30,15,1,75,92,20,3,0,2,18,0,88.38850597681132,1,0,0.267,0.387,0.391,0.12,0.36432608695652174,32.608695652173914,14.130434782608695,0.0,85.02726570127184,14.577727787052082,-1.4530363784102995,0.7093019664710757,1.2807465057804797,0.16020365232028388,-0.1285797272916801,-0.1816,-40.198,-0.07421515444542731,-0.08811589766373336,0.21233469407180983,0.5850831700629993,6.0,13.0,0.0,65.0,2.0,1,2024
Nate Dudeck,P,B/R,8425614.0,FDU,NEC,So,0.16176470588235295,24,10,1,13,0,0,16,14,0,58,68,21,7,0,1,11,0,138.16263685814647,0,0,0.362,0.534,0.456,0.17200000000000004,0.44385294117647056,23.52941176470588,14.705882352941178,0.0,134.20838066689504,16.46729078997213,4.618465102456458,-1.3112962147916725,0.2681512312651405,0.37045581985851445,0.38230380631555105,0.8335999999999999,-22.432999999999996,0.6320166735473451,-0.6668200495526598,-0.49683503912393534,-0.1476411261150773,2.0,8.0,0.0,41.0,0.0,1,2024
Jimmy Mantuano,OF,L/L,8425629.0,FDU,NEC,Fr,0.0,14,4,0,4,0,0,8,1,0,21,25,3,1,0,0,0,1,15.452887137703275,0,0,0.143,0.19,0.28,0.047000000000000014,0.2476,32.0,16.0,100.0,12.841346134796588,0.8895999421337168,-3.4665859723941037,-0.7265879876170687,0.0630732062787629,-0.22047678486993,-0.09812629857521835,-0.2455999999999999,-15.937,-0.1905971377473136,0.1829453101296,-0.12117927783510618,-0.7883540199115625,0.0,2.0,1.0,10.0,0.0,1,2024
Nick Quagliato,C,R/R,8425663.0,FDU,NEC,Fr,0.16546762589928057,35,10,0,29,3,1,18,23,2,123,139,44,11,0,2,23,9,118.46283916136775,0,1,0.358,0.496,0.413,0.138,0.40786861313868605,12.949640287769784,7.194244604316546,100.0,111.9548992291363,28.3960043375028,4.175610652728114,2.350093323619684,1.9489620740137734,0.7704488494834889,-0.4194926859367065,0.21040000000000011,-63.187999999999995,0.6610332364860215,1.6777747225954667,0.8003251494324488,-0.12800654840823134,3.0,11.0,0.0,99.0,4.0,1,2024
Harrison Povey,UT,L/R,8270217.0,FGCU,ASUN,Jr,0.1596958174904943,56,29,2,56,12,1,57,35,3,218,263,54,12,1,7,42,1,85.77389269910223,0,1,0.248,0.408,0.363,0.15999999999999998,0.3533371647509579,21.673003802281368,11.02661596958175,33.33333333333333,87.05266721340962,38.63109068545926,-4.645194456411837,-1.9066385603316476,0.6256862062853279,-0.3302669163360956,0.5853925218854336,1.1427999999999998,-122.645,0.5023536579815907,-1.213228651833853,-0.47522222871223074,-0.21818767978556375,10.0,28.0,1.0,163.0,3.0,1,2024
David Parker,C,R/R,8261265.0,FGCU,ASUN,Jr,0.0,11,3,0,6,0,0,8,1,0,24,27,6,0,0,0,0,0,42.67284842490178,0,0,0.25,0.25,0.333,0.0,0.2906666666666667,29.629629629629626,11.11111111111111,0.0,48.295884973389335,2.1847679375044153,-2.258044605577408,0.1628401243268242,0.6125309375471859,-0.0358213408461733,-0.27305070179355206,-0.3909999999999998,-14.559999999999999,-0.05820497142883811,-0.025582034805600007,0.2818772998968089,-0.09345514076438466,0.0,1.0,0.0,18.0,1.0,1,2024
Jacob Lojewski,C,R/R,8269696.0,FGCU,ASUN,Sr,0.1417910447761194,56,18,2,56,15,0,32,55,1,234,268,76,25,3,8,38,2,131.18694459871412,0,0,0.325,0.56,0.407,0.23500000000000004,0.4211529850746269,11.940298507462686,6.7164179104477615,50.0,128.99142725290562,58.496721905989254,14.397693700584481,-1.653239613841677,3.1183393184220374,1.273863095480892,0.4092291538173167,2.0499,-95.442,1.537145274884694,-1.0103862035221198,-0.011576012062762597,-0.6312773982567945,8.0,26.0,1.0,166.0,4.0,1,2024
Mac Moise,C,R/R,8274602.0,FGCU,ASUN,Sr,0.24311926605504589,53,31,0,51,27,0,46,35,1,159,218,48,16,1,10,53,2,161.61619517301213,2,3,0.302,0.604,0.486,0.302,0.47741743119266056,21.100917431192663,14.220183486238533,100.0,163.786569348618,60.49436412698496,24.622766556916908,-0.33482373643716856,2.951285426363714,2.1041551528782656,0.04352561556780232,2.7880000000000003,-93.591,2.7935781026318067,0.17544658337306662,-0.9509863731452095,0.4407160533349743,15.0,37.0,1.0,161.0,2.0,1,2024
