Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Colo. Sch. of Mines,50,RMAC,1636,225,2,19,82,1964,534,140,8,71,424,84,10,20,457.2391291155401,20.545266400060235,0.9736150724362003,9.5024,3.0077027201729574,362,23,378,50,2024,2,106.21991970096904,315,78.50467289719626,11.456211812627291,18.43177189409369,0.3264058679706601,0.5519559902200489,0.42922606924643586,0.2255501222493888,133.6504483194779,0.2158859470468432,0.4308795918367347,Colo. Sch. of Mines,-735.2429999999999,15.729099999999995,15.345708836094719,0.8129457050243112,4.002569779301393
Colorado Mesa,56,RMAC,1908,270,4,35,100,2317,668,144,15,111,603,67,5,46,606.7645950050547,132.10898584020777,6.183731929526809,13.2578,12.582024202340762,331,16,559,55,2024,2,96.37408164707196,398,80.72289156626506,11.652999568407424,14.285714285714285,0.350104821802935,0.6158280922431866,0.44971946482520503,0.26572327044025157,153.28120295266325,0.26025032369443246,0.4571368557817237,Colorado Mesa,-713.1739999999999,22.645999999999994,21.330380102650004,0.8333446404341927,5.844451175080277
Columbus St.,54,Peach Belt,1874,234,6,30,62,2206,574,82,11,53,400,54,3,16,397.7911612722755,26.930953722370063,-8.3138721413725,11.2382,4.3407245607616725,336,23,353,54,2024,2,97.99927443999869,428,70.12987012987013,10.607434270172257,15.231187669990934,0.3062966915688367,0.4466382070437567,0.3970988213961922,0.14034151547491996,101.70403333066633,0.1813236627379873,0.3828618960802188,Columbus St.,-949.4969999999998,10.016200000000001,9.915592652234169,0.8532150497042909,1.823768958266534
Concord,46,MEC,1395,196,4,21,53,1669,454,83,6,46,346,33,2,21,354.1204510569851,44.681206811898605,-0.998047137948515,6.8724,4.2271097349475095,254,12,310,46,2024,2,104.65717379046602,319,73.33333333333333,11.743559017375674,15.218693828639903,0.3254480286738351,0.4924731182795699,0.42360695026962253,0.1670250896057348,118.78737824208696,0.20730976632714201,0.41166465984346784,Concord,-648.5199999999999,10.3488,8.457890736184428,0.8471504307488403,3.7581214670462995
Concordia-St. Paul,51,NSIC,1687,237,2,31,62,2019,551,103,11,64,429,33,6,16,435.48290669585685,24.570413244439024,8.521122108791399,8.5378,4.393058158512292,388,6,390,51,2024,2,109.94291624484649,373,84.61538461538461,11.738484398216938,19.217434373452207,0.3266152934202727,0.5145228215767634,0.42199108469539376,0.18790752815649076,123.35793212874017,0.212481426448737,0.41542828784119107,Concordia-St. Paul,-796.0489999999999,17.215999999999998,13.98951562447603,0.9568397198187062,4.003048483608797
D'Youville,51,ECC,1657,222,5,25,49,1958,492,81,16,32,353,76,5,21,336.26395020364856,-25.38902317481446,-2.452526604519425,0.052599999999999536,1.2810359143686951,300,21,304,51,2024,2,105.7838576215184,363,78.35051546391753,11.338100102145047,15.321756894790603,0.29692214846107423,0.4230537115268558,0.3922369765066394,0.12613156306578155,95.14225848399458,0.18028600612870277,0.3753126283367556,D'Youville,-882.4749999999999,14.875700000000002,7.469431614749538,0.9473302338686953,8.233329120808119
Davenport,54,GLIAC,1741,228,2,15,69,2055,485,86,14,35,318,46,5,15,328.88681031935675,-21.48189431169884,0.2210928278583447,7.246199999999999,1.182333743447013,385,25,285,54,2024,2,101.00690295260746,350,64.7887323943662,11.094890510948906,18.734793187347933,0.2785755313038484,0.40436530729465825,0.38150851581508516,0.12578977599080987,88.1970690742599,0.15474452554744525,0.3648576304241833,Davenport,-1033.668,6.6358000000000015,6.876706612940983,0.892469761997659,0.5586153246300594
Davis & Elkins,49,MEC,1363,132,0,12,51,1558,337,68,5,9,192,22,11,18,161.6380423016491,-113.22348017281725,1.5247880502754227,8.954600000000001,-6.191530848839085,298,13,175,46,2024,2,99.59981896851066,255,62.857142857142854,8.472400513478819,19.127086007702182,0.24724871606749815,0.32428466617754953,0.3337612323491656,0.07703595011005138,57.98590656228764,0.12323491655969192,0.3140417201540437,Davis & Elkins,-797.084,1.265800000000005,0.4293765330630796,0.6862478632478632,1.4151465143519553
Delta St.,54,Gulf South,1897,219,5,19,66,2206,553,75,4,53,369,27,4,14,356.70944670055786,-39.97939996358714,4.0575421311590585,-0.9059999999999997,-2.1132297665513033,349,9,330,53,2024,2,99.80704171388044,421,75.0,9.927470534904804,15.820489573889393,0.2915129151291513,0.419082762256194,0.38213961922030826,0.12756984712704272,91.68179913222731,0.1672710788757933,0.36652322404371585,Delta St.,-1007.7469999999998,10.494400000000004,8.317141384359903,0.9225966038240406,3.057710806188064
Dominican (NY),47,CACC,1455,163,1,9,35,1663,421,65,5,10,269,68,5,30,234.4778708899478,-90.81574174428668,-8.248712062724154,8.5754,-3.8386633208965217,259,22,227,46,2024,2,110.2834510331511,341,75.55555555555556,9.801563439567047,15.574263379434756,0.2893470790378007,0.3615120274914089,0.3728202044497895,0.07216494845360821,76.31124700907463,0.16175586289837643,0.3477754364840458,Dominican (NY),-787.4659999999999,4.419800000000004,4.0364603459921335,0.9967351237493417,0.3978170208717762
Drury,52,GLVC,1598,235,0,17,84,1934,454,100,13,46,339,76,13,46,358.37137403270646,-24.129151451713685,-2.978823277751599,7.21,-0.6498279310433408,368,21,301,52,2024,2,103.21509631312648,295,78.35051546391753,12.150982419855222,19.027921406411583,0.28410513141426785,0.4493116395494368,0.3996897621509824,0.16520650813516896,102.96570687714421,0.1752843846949328,0.38792916235780767,Drury,-924.1669999999999,10.997600000000006,10.051997243534528,0.9618143459915611,1.382226051047624
East Central,50,GAC,1510,148,0,10,54,1722,390,61,10,15,196,21,6,10,198.5721733955603,-133.01138693476878,1.053996177384796,7.5298,-7.600911355690277,391,17,176,50,2024,2,109.7313411851918,304,55.26315789473685,8.59465737514518,22.7061556329849,0.2582781456953642,0.34172185430463575,0.3437862950058072,0.08344370860927153,64.4698850744613,0.11382113821138211,0.3245220673635308,East Central,-972.5009999999999,0.7886000000000087,1.1413574817543988,0.7823716381418093,-0.13339660797708208
East Stroudsburg,57,PSAC,1685,262,1,35,61,2044,522,97,15,37,386,116,12,11,396.96854151364795,87.31157750752313,-0.7037722528684278,9.8042,8.20239454560199,305,32,370,57,2024,2,95.00540678776818,373,78.37837837837837,12.818003913894325,14.921722113502936,0.30979228486646887,0.45103857566765576,0.41389432485322897,0.1412462908011869,106.96198536562589,0.1888454011741683,0.39598041136141043,East Stroudsburg,-835.8629999999999,13.377799999999999,12.167801525862501,0.9668823529411765,1.6682147788159671
Eastern N.M.,50,Lone Star,1596,220,0,22,76,1914,483,86,22,35,368,51,7,25,364.55894163472504,-50.76901312371172,11.57987333409006,10.2478,-1.983708982632266,316,12,328,50,2024,2,115.62376237623762,340,80.95238095238095,11.494252873563218,16.509926854754443,0.3026315789473684,0.449874686716792,0.4070010449320794,0.14724310776942356,104.94904462867751,0.1922675026123302,0.39261233019853703,Eastern N.M.,-825.189,13.4774,11.712693972966502,1.0508890832240199,1.112065761574387
Eckerd,49,Sunshine State,1665,185,3,20,55,1928,471,78,6,24,270,71,3,18,277.37130351097267,-27.032367825969548,-0.698727562738711,3.9382,-0.3452733437936763,339,15,234,49,2024,2,100.11629530829089,363,82.55813953488372,9.595435684647304,17.58298755186722,0.2828828828828829,0.3801801801801802,0.3703319502074689,0.0972972972972973,79.89646873528744,0.1400414937759336,0.3503647242455776,Eckerd,-966.3929999999999,3.0144000000000033,4.918056352612776,0.9453026391279403,-1.7292363121008356
Edward Waters,48,SIAC,1777,265,5,30,90,2167,547,101,15,30,506,122,5,27,420.4306825140801,0.6035863123861889,5.155782759710112,14.507,4.264470501113914,304,20,453,48,2024,2,98.92228081624128,401,85.91549295774648,12.22888786340563,14.028610982925704,0.30782217220033764,0.4321890827236916,0.4185509921550531,0.12436691052335397,103.88630669803653,0.233502538071066,0.39565044042651837,Edward Waters,-758.737,18.703999999999994,13.640830881964941,0.8993894763343404,7.155498730687697
Embry-Riddle (FL),56,Sunshine State,2002,246,7,38,65,2358,597,105,21,32,406,40,2,31,395.4289990195505,27.399512057235317,-5.902773265857689,9.861,4.133792422552953,353,14,365,56,2024,2,99.09815319802094,439,74.07407407407408,10.432569974554708,14.970313825275658,0.2982017982017982,0.4195804195804196,0.3880407124681934,0.12137862137862138,93.29235422535066,0.17217981340118746,0.3717525597269624,Embry-Riddle (FL),-1060.7649999999999,14.3892,10.43648618778891,0.9414086324184846,4.84826849205087
Emmanuel (GA),52,Conference Carolinas,1716,256,9,22,85,2088,460,74,11,42,350,65,6,22,339.4484664662331,-24.813830958743534,0.8788883417850195,9.6836,0.6300929155702761,358,20,312,52,2024,2,98.09819193917254,333,76.47058823529412,12.260536398467432,17.1455938697318,0.2680652680652681,0.3974358974358974,0.3879310344827586,0.12937062937062932,88.26230950342593,0.16762452107279693,0.3669106280193237,Emmanuel (GA),-877.997,9.082400000000002,6.914825081506064,1.0454156135916877,1.7730114898227365
Emory & Henry,48,SAC,1519,194,0,25,63,1801,393,72,9,37,253,35,10,29,252.81091712917635,-99.97435210868453,-15.348520671650869,8.288599999999999,-6.580640670147942,338,23,234,47,2024,2,113.89769604734728,275,60.3448275862069,10.771793448084397,18.767351471404776,0.2587228439763002,0.39104674127715605,0.3609106052193226,0.13232389730085586,79.95925986064381,0.1404775124930594,0.34722431982232094,Emory & Henry,-961.7909999999999,3.4816000000000065,3.8299836692586706,0.9788823618014763,-0.2732743690801698
Emporia St.,50,Mid-America Intercollegiate,1656,297,3,18,57,2031,444,70,14,63,358,48,4,16,361.0449207921812,-22.686371702337023,-1.4088135982926364,5.0856,-0.46949253176454986,454,16,314,50,2024,2,98.03751673131929,297,75.0,14.623338257016247,22.353520433284096,0.26811594202898553,0.4414251207729469,0.39438700147710487,0.17330917874396135,99.83799216927144,0.17626784835056622,0.3809051851851853,Emporia St.,-888.7439999999999,11.906199999999998,10.090871389808063,1.0218138234119056,1.5611533990564972
Erskine,52,Conference Carolinas,1893,232,6,27,91,2249,585,101,3,73,420,41,5,35,440.6214959981307,24.63590129652828,-10.464738007696116,7.742,3.835470896665785,349,17,393,51,2024,2,104.01399289830456,408,70.6896551724138,10.315695864828813,15.518008003557139,0.3090332805071315,0.48124669836238776,0.4064028457092041,0.17221341785525623,111.88376386591487,0.18674966651845265,0.397363880196692,Erskine,-977.858,12.305600000000002,11.071000927271836,0.9623742816091954,1.7157081890853565
Fairmont St.,49,MEC,1438,232,9,23,58,1760,418,71,9,37,292,45,10,15,324.84241554354884,4.075045993797104,1.2787903086014043,2.9864,1.1995781949291247,322,14,260,49,2024,2,102.88416565003502,301,76.27118644067797,13.18181818181818,18.295454545454547,0.2906815020862309,0.4297635605006954,0.40738636363636366,0.13908205841446453,100.5039886055425,0.16590909090909092,0.38675028702640646,Fairmont St.,-822.9459999999999,13.6706,9.4744039603492,1.1027099646860126,2.9228722390116992
Felician,52,CACC,1572,207,2,19,69,1869,425,75,10,24,296,109,8,51,277.8277617243049,-57.97068941316079,-8.730800983994486,9.1874,-0.7777620150477507,346,30,258,52,2024,2,101.31140923661404,316,78.41726618705036,11.075441412520064,18.512573568753343,0.2703562340966921,0.37659033078880405,0.37613697164258963,0.10623409669211192,80.5593114850794,0.15837346174424827,0.3546278820375335,Felician,-932.223,4.910600000000003,5.7579400324962,1.0414494642339993,-1.0427808542140173
Findlay,50,G-MAC,1592,266,2,44,91,1995,502,95,11,41,421,119,13,29,419.5409851271299,66.93207049066692,7.428157206572236,9.0148,8.42359241076832,351,21,376,50,2024,2,102.46319363729476,355,85.0,13.333333333333334,17.593984962406015,0.31532663316582915,0.46608040201005024,0.43157894736842106,0.1507537688442211,114.84944892068785,0.21102756892230576,0.41053440482169773,Findlay,-796.7839999999999,13.639099999999997,13.068449459861574,0.9107634789452971,1.9070082910296406
Fla. Southern,48,Sunshine State,1683,208,7,17,43,1958,444,65,11,30,261,75,4,20,258.6807565903996,-62.70293019721913,4.496777431433572,7.0766,-2.4028351855213534,338,10,229,48,2024,2,103.63610773431115,338,88.23529411764706,10.623084780388151,17.262512768130744,0.2638146167557932,0.3689839572192513,0.3585291113381001,0.1051693404634581,74.37092167084852,0.13329928498467825,0.3397536008230453,Fla. Southern,-1028.77,2.2851000000000035,3.6908261920901717,1.1221200456230398,-1.6544130570487803
Flagler,52,Peach Belt,1856,202,9,22,59,2148,532,92,11,19,331,79,12,29,313.85638797678484,-51.21270907382092,2.0477254560298546,10.6906,-0.5300280880952886,305,16,290,52,2024,2,99.0368911018532,410,83.15789473684211,9.404096834264433,14.199255121042832,0.28663793103448276,0.37877155172413796,0.37337057728119183,0.0921336206896552,80.34970665190914,0.15409683426443202,0.35235868544600935,Flagler,-1029.926,6.724800000000006,5.498222097578909,1.0413155254577375,0.9597628604806996
Florida Tech,50,Sunshine State,1695,192,3,19,64,1973,464,69,4,25,235,57,12,15,269.1847994297289,-89.8214312103185,2.896013311827497,9.401,-2.4463061449983354,343,13,216,50,2024,2,113.66738210753698,366,81.42857142857143,9.73137354282818,17.384693360364928,0.2737463126843658,0.36342182890855457,0.36644703497212366,0.08967551622418879,75.1246616195207,0.11910795742524075,0.34368937468225724,Florida Tech,-1059.0339999999999,3.3693000000000093,4.308512518640189,1.0762605042016806,-1.1779507384332701
Fort Hays St.,51,Mid-America Intercollegiate,1627,222,2,19,78,1948,447,97,13,62,327,58,7,36,345.8550073430375,-31.57319964655803,-2.850661470148072,11.0884,-1.4988530374246993,398,12,300,51,2024,2,100.74759666150052,275,82.85714285714286,11.39630390143737,20.431211498973305,0.27473878303626303,0.46465888137676703,0.3844969199178645,0.189920098340504,102.57539505546683,0.16786447638603696,0.38081532921810696,Fort Hays St.,-934.0809999999999,11.850400000000002,10.404045064573829,0.9932289462547609,1.5271416418599184
Francis Marion,48,Conference Carolinas,1976,287,4,33,72,2372,508,103,6,29,305,26,4,30,325.8848345298751,-83.56775574314885,-5.534567292596492,9.847199999999999,-2.236014420311852,427,15,286,48,2024,2,97.06472088518994,370,63.41463414634146,12.099494097807757,18.00168634064081,0.25708502024291496,0.35931174089068824,0.3672006745362563,0.10222672064777327,74.38756886116118,0.12858347386172006,0.34422588832487316,Francis Marion,-941.454,4.039600000000005,4.644130672391631,0.9504827688651217,-0.39407992731258457
Franklin Pierce,48,NE10,1603,203,5,21,61,1893,430,90,15,51,315,73,4,8,303.08337009757406,-30.489503167855336,6.73712915975864,1.3669999999999998,0.6652620415254217,425,10,283,48,2024,2,109.68223396955594,274,87.95180722891565,10.723718964606444,22.451135763338616,0.26824703680598877,0.438552713661884,0.3692551505546751,0.1703056768558952,92.80879962545482,0.1664025356576862,0.36444981412639404,Franklin Pierce,-821.036,10.546000000000003,9.335022621367061,0.9455917874396136,1.8177815168282283
Fresno Pacific,46,PacWest,1460,188,3,17,32,1700,433,79,9,34,278,51,6,19,287.84029509345817,2.9158713848368927,-5.332159020936087,8.1104,2.307322501677366,312,19,253,46,2024,2,100.69981409183563,311,72.85714285714285,11.058823529411764,18.352941176470587,0.2965753424657534,0.4328767123287671,0.38588235294117645,0.13630136986301372,95.74788479815362,0.1635294117647059,0.373288665879575,Fresno Pacific,-809.1869999999999,8.479800000000004,7.813611249620118,1.0030748871243969,0.6401942526886817
Frostburg St.,53,MEC,1628,230,8,24,92,1982,526,104,11,55,413,86,8,26,439.15455428605605,67.05610877229817,7.315478332950615,8.8332,6.704691468335542,350,22,373,52,2024,2,105.97147632401833,356,79.62962962962963,11.60443995963673,17.658930373360242,0.3230958230958231,0.5018427518427518,0.4318869828456105,0.17874692874692877,123.00596682583773,0.20837537840565085,0.4202619532044762,Frostburg St.,-786.3609999999999,15.807599999999999,13.065382346808356,0.9711737089201878,3.2114174211506494
Ga. Southwestern,53,Peach Belt,1938,304,2,24,78,2346,628,100,9,55,488,59,1,10,495.9822747983397,94.24612540887426,4.47206653445178,7.1252,9.929008161214998,353,24,437,53,2024,2,99.76041036469854,464,71.08433734939759,12.958226768968457,15.046888320545609,0.3240454076367389,0.47007223942208465,0.43137254901960786,0.14602683178534576,115.69876103413633,0.20801364023870417,0.41159906063193846,Ga. Southwestern,-904.6929999999999,17.782099999999996,14.083399027298718,0.9335257082896117,4.964924807917377
Gannon,45,PSAC,1297,128,0,16,47,1488,327,60,5,12,200,57,7,27,160.9783037431512,-70.12753765265522,-2.955223941989498,2.3676000000000004,-3.8255759596299876,385,13,184,45,2024,2,97.15425673815474,250,81.42857142857143,8.60215053763441,25.873655913978492,0.25212027756360833,0.3338473400154202,0.33736559139784944,0.08172706245181188,61.06106431913885,0.13440860215053763,0.31806182795698923,Gannon,-827.6379999999999,3.307200000000007,0.6721473726147086,1.065038468420111,2.4330925769863057
Georgia College,59,Peach Belt,2038,291,6,31,65,2431,629,132,5,54,451,70,11,27,465.7357856986702,47.09416967177323,-8.964200712194945,5.764399999999999,5.820217059572359,396,29,406,59,2024,2,100.3045072363887,438,70.70707070707071,11.970382558617851,16.289592760180994,0.3086359175662414,0.457801766437684,0.4076511723570547,0.14916584887144257,106.90473448188635,0.18552036199095023,0.39340512608515915,Georgia College,-1012.7639999999999,14.232600000000001,13.024592582118416,0.924168639386766,2.3758434351046667
Glenville St.,49,MEC,1441,250,6,21,81,1799,418,61,7,58,347,67,10,12,361.9117758358573,53.08700042933968,-5.427995915656509,10.642599999999998,5.570206784821672,359,15,301,49,2024,2,96.92337319652738,292,81.70731707317073,13.896609227348527,19.955530850472485,0.2900763358778626,0.4628730048577377,0.4196775986659255,0.1727966689798751,111.10347920081529,0.19288493607559756,0.4018975937325126,Glenville St.,-720.7379999999999,10.8972,10.238676672055131,0.8408810572687224,2.7205877872910555
Goldey-Beacom,55,CACC,1729,276,2,25,80,2112,505,110,17,55,448,162,13,19,415.43561318504516,25.023742510962645,15.560093895718149,10.0168,6.404515577792176,376,16,391,55,2024,2,104.23096376717208,323,91.01123595505618,13.068181818181818,17.803030303030305,0.29207634470792365,0.4707923655292076,0.40861742424242425,0.17871602082128396,110.0844728953625,0.21212121212121213,0.3981954459203037,Goldey-Beacom,-813.5169999999999,13.388199999999998,11.975818970066516,0.8027757487216947,4.701565743309278
Grand Valley St.,55,GLIAC,1855,217,1,27,82,2182,544,103,15,53,375,57,5,21,381.9316767141209,13.048871292243131,-5.233248933645441,4.4916,2.732922002974981,391,16,348,55,2024,2,100.19716366139666,373,78.08219178082192,9.945004582951421,17.919340054995416,0.29326145552560645,0.45067385444743935,0.386801099908341,0.1574123989218329,100.00130728899981,0.17186067827681026,0.37860550458715597,Grand Valley St.,-1007.5279999999999,9.721000000000002,11.048007100621458,0.9931751498915677,-1.2602068308892616
Harding,56,GAC,1786,216,4,24,83,2113,502,92,8,48,356,67,8,22,344.5318828717271,-29.308862748216182,2.574433940349782,10.335,-0.46649956467546466,371,17,315,56,2024,2,100.93153489083213,354,79.76190476190477,10.222432560340748,17.5579744439186,0.2810750279955207,0.4221724524076148,0.3809749171793658,0.1410974244120941,92.08403693577223,0.16848083293894936,0.3677477434679335,Harding,-982.2309999999999,12.9852,11.203392753005721,1.0466456610213994,1.2030982721689476
Hawaii Hilo,50,PacWest,1542,132,5,17,63,1759,420,78,5,24,235,61,6,41,229.1379800400694,-61.05318101343097,-1.0668922517085722,6.2542,-3.023455477448397,298,16,198,49,2024,2,99.22078932997566,313,79.22077922077922,7.504263786242182,16.941444002274018,0.2723735408560311,0.3761348897535668,0.35247299602046617,0.10376134889753569,74.44874137887807,0.13359863558840251,0.33775929102344193,Hawaii Hilo,-954.0099999999999,5.058900000000006,4.244399643699454,1.1070553064275037,0.3252907508348599
Hawaii Pacific,52,PacWest,1668,200,2,27,44,1941,513,92,19,23,328,86,3,55,333.6180588384492,-1.4932026945772323,-5.150215273895457,5.252399999999999,0.7451925597640223,278,28,287,52,2024,2,103.54028443408563,379,75.43859649122807,10.303967027305513,14.322514167954662,0.30755395683453235,0.42685851318944845,0.3910355486862442,0.1193045563549161,95.69670823494694,0.1689850592478104,0.3758203407330924,Hawaii Pacific,-933.3329999999999,11.150800000000004,8.744366379231488,1.044868154158215,1.9276020941339453
Henderson St.,49,GAC,1639,220,2,30,78,1969,470,76,4,36,351,53,9,29,324.84203888123494,-20.25910288093835,1.512290942991629,4.1066,-0.22646217005421243,347,14,300,49,2024,2,99.99884608617732,354,79.1044776119403,11.1731843575419,17.623158963941087,0.2867602196461257,0.40390482001220257,0.39106145251396646,0.11714460036607688,90.51830164265087,0.1782630777044185,0.36943918575063617,Henderson St.,-877.228,13.546100000000001,9.498767219858523,0.9840421139554087,4.267005411102101
Hillsdale,49,G-MAC,1590,189,5,18,33,1835,459,93,14,53,318,47,7,30,310.59309256058606,-19.493243319503318,5.431739092134176,3.5146,0.9118727624296814,321,6,297,49,2024,2,104.22913457277316,299,88.67924528301887,10.299727520435967,17.493188010899182,0.28867924528301886,0.4647798742138365,0.37384196185286106,0.17610062893081763,99.89769884408761,0.17329700272479565,0.3732383561643836,Hillsdale,-888.6259999999999,11.414200000000006,7.548289883572123,0.9356171470805617,4.651358269110977
Ill. Springfield,49,GLVC,1553,255,3,19,62,1892,508,94,14,60,396,41,1,5,434.43106372136657,56.969467540841904,-3.9818490698117746,10.9864,5.414317849051054,309,14,359,49,2024,2,104.18728313540674,340,74.54545454545455,13.477801268498943,16.331923890063425,0.3271088216355441,0.5215711526078558,0.4376321353065539,0.1944623309723117,128.92094261742324,0.20930232558139536,0.42810127253446445,Ill. Springfield,-729.2969999999999,16.724399999999996,13.160303396951395,0.9831349206349206,3.8509934748952226
Indiana (PA),59,PSAC,1801,266,6,25,70,2168,496,75,18,30,366,56,12,36,344.1401951272582,-24.42802264588538,5.79257336590533,11.3568,0.46471737675737634,343,13,327,59,2024,2,105.42361572055783,373,81.15942028985508,12.269372693726938,15.821033210332104,0.27540255413659076,0.3870072182121044,0.3865313653136531,0.11160466407551362,85.55124637553824,0.1688191881918819,0.3636623376623377,Indiana (PA),-859.2359999999999,11.8328,7.375262593483088,1.0972529091176904,3.408759851729519
Jefferson,50,CACC,1523,252,4,30,74,1883,502,93,14,58,483,159,9,47,437.63482526322304,75.88082361881476,6.636511314624103,10.2076,9.547231958135269,310,27,413,50,2024,2,108.31853198191496,337,85.48387096774194,13.382899628252787,16.463090812533192,0.32961260669730796,0.5233092580433355,0.44184811471056823,0.19369665134602754,130.38389286083668,0.25650557620817843,0.43059200000000003,Jefferson,-612.3439999999999,17.648699999999995,14.759145380781435,0.876970297029703,5.365481484890202
Kentucky St.,47,SIAC,1568,291,3,21,66,1949,446,80,7,45,386,106,16,12,368.4771426385988,-38.89045649049679,-0.5262991841610616,6.107,0.999175300394207,347,25,323,46,2024,2,107.52170889037691,314,80.91603053435115,14.930733709594666,17.804002052334532,0.2844387755102041,0.430484693877551,0.4135454079014879,0.14604591836734693,102.23051174936467,0.19805028219599793,0.3912660833762224,Kentucky St.,-786.9379999999999,10.568999999999997,10.34005199605849,0.9193438003220612,1.1561912986670553
King (TN),45,Conference Carolinas,1491,165,2,16,55,1729,391,79,6,53,267,75,7,20,251.79059879821799,-61.11949146202656,-9.168816531308458,8.4792,-2.6410318900778464,383,23,228,43,2024,2,101.76961317328936,253,76.53061224489795,9.543088490456912,22.15153267784847,0.2622401073105298,0.42991281019450034,0.3545401966454598,0.16767270288397051,87.12138347014613,0.15442452284557548,0.35201739130434784,King (TN),-754.036,5.306600000000002,6.498105685285798,0.9106122103838998,-0.6705976203952302
Kutztown,50,PSAC,1428,176,0,25,46,1675,401,64,1,31,265,27,4,26,246.33950251416715,-24.59273629212199,2.970311583085114,7.0062,-0.07162819173946225,320,3,241,50,2024,2,100.77791752136034,305,90.0,10.507462686567164,19.1044776119403,0.280812324929972,0.39215686274509803,0.3719402985074627,0.11134453781512604,83.01018693650222,0.1582089552238806,0.3532907462686567,Kutztown,-827.444,5.3434000000000035,4.618075906844809,1.0723607647547797,0.3647621226889335
Ky. Wesleyan,50,G-MAC,1489,140,6,18,42,1695,355,80,11,18,216,56,4,38,166.9644463196024,-141.0577789325419,-1.7809182571251592,8.408,-8.077379699385153,331,17,182,50,2024,2,105.26512598925362,246,76.71232876712328,8.259587020648967,19.52802359882006,0.2384150436534587,0.3431833445265279,0.32035398230088497,0.10476830087306918,58.8511417453895,0.12743362831858407,0.30909150326797385,Ky. Wesleyan,-953.501,0.05100000000000817,1.3530252905120779,0.968769508789223,-1.3003811893741835
Lake Erie,43,G-MAC,1308,195,1,26,57,1587,338,62,9,35,251,73,4,19,239.53096423190777,-29.695383209186165,-3.3537223029106062,9.102599999999999,0.3670665602980546,368,12,222,43,2024,2,98.4657881846358,232,85.88235294117646,12.287334593572778,23.18840579710145,0.25840978593272174,0.39984709480122327,0.3724007561436673,0.14143730886850153,84.86422313589306,0.1581600504095778,0.35682460567823343,Lake Erie,-773.5519999999999,5.962800000000002,4.803596205609811,1.0155268490374874,1.0680358498612215
Lander,53,Peach Belt,1819,304,7,42,98,2270,521,99,12,52,445,117,9,10,428.70512918591936,39.53314235900059,14.073068456094886,5.962599999999999,7.281316594226556,394,24,397,53,2024,2,99.8720741073021,358,82.97872340425532,13.392070484581497,17.356828193832598,0.28642111050027486,0.439802089059923,0.40969162995594716,0.15338097855964816,103.35682950373295,0.1960352422907489,0.3905376773049645,Lander,-936.4419999999999,15.281599999999997,11.088319954307886,0.9427658839779005,5.121006517626915
Lane,44,SIAC,1458,250,2,12,68,1790,436,66,13,22,328,52,6,41,341.43473788276634,-39.212023227308386,-4.433985788680254,12.1554,-0.15266906786919532,219,21,271,43,2024,2,109.56962477105868,335,71.23287671232876,13.966480446927374,12.23463687150838,0.299039780521262,0.4074074074074074,0.4223463687150838,0.10836762688614537,99.25195412748118,0.18324022346368715,0.39292385218365056,Lane,-616.3639999999999,8.545800000000002,6.087070490238862,1.060276134122288,1.972905326414164
LeMoyne-Owen,32,SIAC,907,104,1,8,25,1045,217,36,4,14,119,43,5,5,109.0119247727603,-94.0387481605515,-7.4681245994778,3.0018,-3.7597707586053364,248,20,111,32,2024,2,99.24331063584924,163,68.25396825396825,9.952153110047847,23.732057416267942,0.2392502756339581,0.3340683572216097,0.3320574162679426,0.09481808158765162,59.76337684423238,0.11387559808612441,0.3143470757430489,LeMoyne-Owen,-532.602,0.45060000000000283,0.6247621820072508,0.7340194396798171,-0.010881982599239448
Lee,57,Gulf South,1909,296,10,25,81,2321,602,114,12,99,512,87,6,12,525.6769737879235,90.75431206540024,7.31014013610786,4.235,7.706318182302594,386,17,481,57,2024,2,104.06434576471236,377,83.65384615384616,12.753123653597587,16.63076260232658,0.31534834992142485,0.5432163436354112,0.4261094355881086,0.2278679937139863,130.88502449504372,0.22059457130547178,0.4249230769230769,Lee,-841.661,18.1925,16.366412430612797,0.7529638869090045,7.794772874942975
Lenoir-Rhyne,51,SAC,1835,252,5,30,85,2207,591,108,10,75,481,78,5,30,478.09195468833815,86.6251660013834,8.625732049919145,2.2974,8.69054125241539,283,10,432,51,2024,2,103.47965206294394,398,88.63636363636364,11.418214771182601,12.822836429542365,0.3220708446866485,0.514441416893733,0.42274580879021295,0.19237057220708453,123.53114927574308,0.2179429089261441,0.41605143377332726,Lenoir-Rhyne,-829.0929999999998,17.592200000000002,16.233060225277544,0.8600833333333333,4.2210043033534035
Lewis,55,GLVC,1855,222,2,27,58,2164,602,121,5,76,430,58,2,26,448.32839389563395,20.268560953017257,0.7376444753484388,10.9768,3.5822548943335706,306,9,392,55,2024,2,103.23346597841932,400,86.56716417910447,10.258780036968576,14.140480591497228,0.32452830188679244,0.5180592991913746,0.40850277264325324,0.19353099730458218,120.7324381281503,0.1987060998151571,0.40767129629629634,Lewis,-878.4639999999999,13.144400000000001,14.3990637506546,0.9249935048064433,-0.1888018064364161
