Team,Season,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,BA,SlgPct,OBPct,iPF,PF,1B,SB%,BB%,K%,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch,Division
Limestone,2025,11,SAC,362,66,2,9,23,462,98,23,5,2,84,25,4,2,68.4681157176907,-17.611439865269503,2.8530187984683604,5.019419540229886,0.20997581408762941,84,2,77,11,0.27071823204419887,0.3784530386740331,0.4090909090909091,1.0308473811835055,101.85084287101034,68,92.5925925925926,14.285714285714285,18.181818181818183,0.10773480662983426,88.90809684231212,0.18181818181818182,0.29384934497816595,Limestone,-192.27700000000002,1.442799999999999,1.5944945300945037,0.9082346305696559,-0.0059182399622312865,2
Lincoln (MO),2025,7,GLVC,110,16,1,1,6,134,31,6,0,3,19,9,1,1,23.41972741162312,3.0635199731736735,1.2213744925421497,3.496925287356322,0.6723697198439907,32,1,15,7,0.2818181818181818,0.41818181818181815,0.40298507462686567,,100.0,22,90.0,11.940298507462686,23.88059701492537,0.13636363636363635,96.52737993705087,0.1417910447761194,0.3778484848484848,Lincoln (MO),-69.22200000000001,-0.3699999999999993,-0.20251455765176837,0.853448275862069,-0.23102079588358435,2
Lincoln Memorial,2025,11,SAC,316,44,1,5,9,375,77,15,4,7,55,20,0,2,61.413349539009204,-10.288689297358314,3.436927545526889,15.535971264367818,1.3935434714810595,73,5,49,11,0.24367088607594936,0.3829113924050633,0.34933333333333333,1.078846667507153,104.73080005042918,51,80.0,11.733333333333333,19.466666666666665,0.13924050632911392,75.05650366289633,0.14666666666666667,0.34303753351206434,Lincoln Memorial,-218.23000000000002,1.8416000000000021,0.844725877980272,1.3502252252252251,0.5191947225201468,2
Lock Haven,2025,4,PSAC,100,31,0,1,2,134,34,9,1,4,32,4,1,0,26.822008149752918,7.117978505650021,0.5750121928583951,6.904494252873564,1.3890191016380138,19,1,26,4,0.34,0.57,0.5,1.0168602569511354,101.01161541706811,20,80.0,23.134328358208954,14.17910447761194,0.22999999999999993,155.60510392026416,0.23880597014925373,0.4603283582089552,Lock Haven,-51.36300000000001,0.9837999999999998,1.1254965738387912,0.668298969072165,0.3465990682745905,2
Lubbock Christian,2025,12,Lone Star,425,66,3,6,15,515,169,31,5,22,149,8,0,1,124.73208557985993,14.010175250528123,-0.2925495494814312,16.438126436781612,3.0384866936039203,58,5,131,12,0.3976470588235294,0.6494117647058824,0.4912621359223301,1.1465888203300456,108.79532921980272,111,61.53846153846154,12.815533980582524,11.262135922330096,0.25176470588235295,171.69797191619443,0.28932038834951457,0.5944282907662082,Lubbock Christian,-129.324,4.639199999999998,4.5063098725135315,0.746084656084656,1.7117512579027485,2
Lynn,2025,11,Sunshine State,345,32,0,3,11,391,91,15,4,3,48,7,0,4,60.00821408417224,-4.762638215303338,-1.8890188284236293,7.134758620689656,-0.5696390213475101,75,1,43,11,0.263768115942029,0.3565217391304348,0.34271099744245526,1.0741099213447356,104.44659528068414,69,87.5,8.184143222506394,19.18158567774936,0.0927536231884058,67.33701528544299,0.12276214833759591,0.31196675191815854,Lynn,-225.27700000000002,1.1226000000000018,0.5282322247001011,1.0254960317460318,0.5664575305480385,2
MSU Denver,2025,7,RMAC,184,28,0,0,6,218,42,5,1,4,27,5,0,0,32.96899755333479,-3.7403473697054546,-1.2945996666400919,8.05237931034483,0.6115813474651892,51,2,21,7,0.22826086956521738,0.33152173913043476,0.3486238532110092,0.9097467720392324,94.58480632235394,32,71.42857142857143,12.844036697247708,23.394495412844037,0.10326086956521738,63.05796342904251,0.12385321100917432,0.3060596330275229,MSU Denver,-140.585,-0.03919999999999859,0.1507591447156853,0.9418355855855857,-0.1923799972295835,2
Mars Hill,2025,12,SAC,371,58,0,2,17,448,101,25,1,7,79,18,2,1,73.63106491779708,-17.410311049431552,3.603227880776828,12.422247126436783,0.6628642541949181,86,1,74,12,0.2722371967654987,0.40161725067385445,0.39285714285714285,1.1968485910457614,111.81091546274568,68,94.73684210526315,12.946428571428573,19.196428571428573,0.12938005390835577,90.19534754898075,0.17633928571428573,0.3459486607142857,Mars Hill,-226.687,2.8036,1.5127340861448566,1.0522078621432418,1.1517584546059303,2
Mary,2025,4,NSIC,110,9,0,1,10,130,30,8,1,1,18,0,0,1,20.58459881261366,-1.4677248128880773,-2.036891060964987,3.747810344827587,0.640196672550388,31,3,17,4,0.2727272727272727,0.39090909090909093,0.3769230769230769,1.0047578558894297,100.28547135336578,20,0.0,6.923076923076923,23.846153846153847,0.11818181818181822,83.76505775274619,0.13846153846153847,0.32773846153846153,Mary,-78.504,0.3066000000000005,0.3612002017079803,1.3972972972972972,-0.1417766040290631,2
McKendree,2025,4,GLVC,76,6,0,1,1,84,24,2,0,3,9,2,1,0,16.72579927295778,3.2064162394623312,-0.7903372087435495,0.0446781609195403,0.38454635613463206,23,2,11,4,0.3157894736842105,0.4605263157894737,0.36904761904761907,1.0887381963843334,105.32429178306,19,50.0,7.142857142857142,27.380952380952383,0.14473684210526316,97.81944964398394,0.10714285714285714,0.4660595238095238,McKendree,-78.41000000000001,-0.27019999999999983,-0.06147469749680841,0.704617117117117,-0.3219959753496034,2
Menlo,2025,5,PacWest,120,10,0,2,6,138,31,2,2,2,25,6,1,1,21.653031420128748,-0.5722728538593631,0.4255182310049941,-0.008591954022988846,-0.014012793736610851,39,0,21,5,0.25833333333333336,0.35833333333333334,0.34057971014492755,,100.0,25,100.0,7.246376811594203,28.26086956521739,0.09999999999999998,67.22315850771894,0.18115942028985507,0.3273550724637681,Menlo,-93.927,1.0492000000000006,0.480205483303823,1.200353107344633,0.393870647778133,2
Mercy,2025,4,ECC,122,10,0,2,4,138,33,7,1,2,20,9,0,1,22.99991095568753,4.580901971587402,-1.752571571740774,5.340758620689655,0.5547918854516574,39,0,15,4,0.27049180327868855,0.39344262295081966,0.34057971014492755,0.988758650441642,99.32551902649853,23,100.0,7.246376811594203,28.26086956521739,0.12295081967213112,75.2998584134792,0.14492753623188406,0.3542028985507247,Mercy,-56.150000000000006,0.6212000000000003,0.6733032225589134,0.9306799336650082,-0.005834227548221604,2
Miles,2025,5,SIAC,83,13,0,0,5,101,19,5,1,3,19,5,0,4,17.826806372345338,-2.3651281086134572,-4.06367132706857,1.1719425287356326,0.1355362730408666,24,2,13,5,0.2289156626506024,0.42168674698795183,0.36633663366336633,1.1201113226434714,107.20667935860828,10,71.42857142857143,12.871287128712872,23.762376237623762,0.19277108433734944,88.20969400582226,0.18811881188118812,0.3862376237623763,Miles,-87.739,1.2100000000000004,0.939452996106236,1.2313605442176871,0.043199895999172844,2
Millersville,2025,3,PSAC,97,19,0,1,4,121,28,2,1,1,22,13,0,0,17.97843941508081,0.5996430676747978,1.3206708404435548,2.7872298850574717,0.5313542969234284,25,1,19,3,0.28865979381443296,0.36082474226804123,0.4214876033057851,0.9832770198460636,98.99662119076382,24,92.85714285714286,15.702479338842975,20.66115702479339,0.07216494845360827,87.93907788681554,0.18181818181818182,0.2988429752066115,Millersville,-59.269000000000005,1.2626000000000004,0.48715476594054596,1.5829501915708812,0.3104698256121591,2
Minn.-Crookston,2025,4,NSIC,56,9,0,0,2,67,15,2,0,2,6,2,0,1,11.806795076327838,0.7263415682454035,-0.43522093149118724,3.402413793103449,0.5645687487016001,13,1,11,3,0.26785714285714285,0.4107142857142857,0.3880597014925373,0.9629740170516616,97.77844102309969,11,66.66666666666666,13.432835820895523,19.402985074626866,0.14285714285714285,91.09370231521964,0.08955223880597014,0.38868656716417915,Minn.-Crookston,-71.316,-0.1559999999999997,0.09069810134892001,1.646875,-0.1854229590339293,2
Mississippi Col.,2025,10,Gulf South,301,46,0,7,18,372,88,21,1,10,64,11,0,2,68.50751537862433,11.257319059569319,-1.3463036990911,12.032172413793106,1.3515419338803216,45,2,64,10,0.292358803986711,0.4684385382059801,0.40860215053763443,0.967298495224635,98.0379097134781,56,84.61538461538461,12.365591397849462,12.096774193548388,0.1760797342192691,109.48708741443882,0.17204301075268819,0.41212634408602145,Mississippi Col.,-161.525,2.2408,1.3922178318987195,1.1199845679012346,0.6085240213565337,2
Missouri S&T,2025,1,GLVC,6,0,0,0,1,7,2,1,0,0,1,0,0,1,1.2622007376714937,0.1557117191367587,-1.4952414081544227,0.14950000000000002,0.024940478963487445,1,1,0,1,0.3333333333333333,0.5,0.42857142857142855,1.0604932254160762,103.62959352496458,1,0.0,0.0,14.285714285714285,0.16666666666666669,121.7191693773544,0.14285714285714285,0.39442857142857146,Missouri S&T,-25.423000000000002,-0.18199999999999966,-0.2651662607258577,1.0888888888888888,0.09802340358300085,2
Missouri Western,2025,7,Mid-America Intercollegiate,183,8,0,2,12,205,52,7,2,2,30,14,3,3,32.94574812200086,-2.1747771495074297,0.10906145881709092,6.478333333333334,0.44926798278543056,40,4,26,7,0.28415300546448086,0.3770491803278688,0.35121951219512193,0.9426517358131428,96.55910414878856,41,77.77777777777779,3.902439024390244,19.51219512195122,0.09289617486338797,74.1775159089293,0.14634146341463414,0.3391951219512195,Missouri Western,-143.679,-0.4311999999999986,0.12029493284328958,0.960571736785329,-0.5691942534115402,2
Mo. Southern St.,2025,9,Mid-America Intercollegiate,292,33,2,4,11,342,81,18,5,4,49,8,0,4,57.71696594875214,-5.8325426100432605,-1.178404497830435,8.734580459770116,-0.01349005489281202,65,2,44,9,0.2773972602739726,0.4143835616438356,0.3713450292397661,1.0850727228135972,105.10436336881584,54,80.0,9.649122807017543,19.005847953216374,0.136986301369863,87.77652358762596,0.14327485380116958,0.35806508875739645,Mo. Southern St.,-164.644,1.16,1.147072072248026,1.0595354523227385,-0.05225264222610404,2
Mo.-St. Louis,2025,7,GLVC,175,18,0,4,10,207,52,13,0,2,38,9,2,2,33.773886752834635,3.2960276833704296,-2.422466351450941,4.969586206896552,0.6715671535728515,61,5,31,7,0.29714285714285715,0.4057142857142857,0.3864734299516908,0.9540645906713788,97.24387544028274,37,64.28571428571429,8.695652173913043,29.468599033816425,0.10857142857142854,89.5485623961226,0.18357487922705315,0.3427004830917874,Mo.-St. Louis,-118.58500000000001,1.9218000000000008,0.9847939875174884,1.0057575757575756,0.9260044457455437,2
Mont. St. Billings,2025,11,Great Northwest,342,41,0,7,13,403,114,28,4,10,71,11,1,2,80.97849724798479,18.444046411291303,-1.5103380126294046,12.35007471264368,1.3117839627618924,69,6,70,11,0.3333333333333333,0.5263157894736842,0.41687344913151364,1.0740848337579836,104.44509002547902,72,64.70588235294117,10.173697270471465,17.121588089330025,0.19298245614035087,124.86065020649559,0.1761786600496278,0.46518362282878417,Mont. St. Billings,-213.418,5.151600000000002,2.051661857163906,1.2175521821631878,2.1794504314669694,2
Montevallo,2025,10,Gulf South,274,23,1,3,14,315,67,9,0,14,42,2,0,4,61.18197486214122,8.354324241355965,-1.2001375971606245,6.3803850574712655,0.9314782680049574,80,2,38,10,0.24452554744525548,0.4306569343065693,0.3333333333333333,1.102949053771669,106.17694322630014,44,50.0,7.301587301587302,25.396825396825395,0.18613138686131384,82.05675307993975,0.13333333333333333,0.44753035143769965,Montevallo,-229.27700000000002,0.8784000000000026,0.7648517005546046,0.9629098360655737,0.1473832430504205,2
Mount Olive,2025,10,Conference Carolinas,312,53,2,1,8,376,81,12,2,6,56,11,2,2,59.561262533988206,-11.117052923437445,2.1868379135379636,7.3547126436781625,0.34866413367330773,68,4,47,10,0.25961538461538464,0.3685897435897436,0.3829787234042553,1.0761403368151468,104.56842020890879,61,73.33333333333333,14.095744680851062,18.085106382978726,0.10897435897435898,80.1382244699159,0.14893617021276595,0.32775806451612904,Mount Olive,-200.948,1.3086000000000009,1.1332434187116938,1.2463963963963964,-0.08333666048979205,2
N.M. Highlands,2025,12,RMAC,374,65,3,4,13,459,125,29,2,14,93,1,0,5,94.08041262797681,4.52048934840182,3.384901146053237,6.730936781609195,1.1002481208093144,74,1,89,12,0.3342245989304813,0.5347593582887701,0.44880174291938996,1.172317218874857,110.33903313249142,80,50.0,14.161220043572984,16.122004357298476,0.2005347593582888,134.75189738178352,0.20261437908496732,0.476205298013245,N.M. Highlands,-176.13600000000002,4.9723999999999995,3.7494619150509596,1.0673356602675974,0.9092412325168286,2
Newberry,2025,11,SAC,312,50,0,7,13,382,100,18,4,1,83,19,2,8,60.33209822800368,-9.068864232984055,-1.4111343613888925,16.50686206896552,1.5940313158006925,56,7,79,11,0.32051282051282054,0.41346153846153844,0.42670157068062825,0.9852507873766512,99.11504724259908,77,73.07692307692307,13.089005235602095,14.659685863874344,0.0929487179487179,101.34595118116931,0.21727748691099477,0.3258821989528796,Newberry,-168.982,2.8135999999999988,2.741229263313441,0.8024744027303754,0.7649261859156908,2
Newman,2025,8,Mid-America Intercollegiate,235,29,0,3,14,281,81,17,0,7,51,11,1,5,54.88265034622438,2.8161180258070884,-5.487813437829563,11.17641379310345,0.6237963926863668,37,3,47,8,0.3446808510638298,0.5063829787234042,0.4412811387900356,1.0798943777165022,104.79366266299013,57,78.57142857142857,10.320284697508896,13.167259786476867,0.16170212765957442,126.35174113101853,0.18149466192170818,0.4499644128113879,Newman,-140.995,3.2254,2.433468149995652,0.8632510288065843,1.3028726041636656,2
North Georgia,2025,10,Peach Belt,359,48,0,4,10,421,109,20,1,11,82,10,0,1,78.429422719393,8.494472948971813,-3.550210538144926,10.112729885057473,1.2220633168385817,77,3,76,10,0.30362116991643456,0.4568245125348189,0.39667458432304037,1.0655979402985434,103.9358764179126,77,76.92307692307693,11.401425178147269,18.28978622327791,0.15320334261838436,103.84586408179328,0.19477434679334918,0.41965795724465554,North Georgia,-164.80700000000002,3.0787999999999993,2.2788257050845995,0.9638831615120276,0.9153373666826639,2
North Greenville,2025,11,Conference Carolinas,379,79,0,10,27,495,113,17,3,9,114,30,0,3,82.14283072497435,-7.897239737580479,0.23071096400669494,16.269724137931036,1.5600251811725712,80,3,98,11,0.29815303430079154,0.43007915567282323,0.44242424242424244,1.016460054874249,100.98760329245495,84,90.9090909090909,15.95959595959596,16.161616161616163,0.1319261213720317,109.08305073666557,0.23030303030303031,0.3548686868686869,North Greenville,-175.39200000000002,4.1476,3.602081965147318,0.6910200097608589,2.4000597115247637,2
Northeastern St.,2025,7,Mid-America Intercollegiate,153,28,0,3,8,192,43,6,1,7,34,12,1,0,36.336141651479686,0.37900977128984326,-0.36458589285659415,7.1897471264367825,0.6370961791940597,34,4,22,7,0.28104575163398693,0.47058823529411764,0.4114583333333333,1.09940999340148,105.96459960408879,29,75.0,14.583333333333334,17.708333333333336,0.1895424836601307,110.69268715434832,0.17708333333333334,0.43164583333333334,Northeastern St.,-129.632,2.2685999999999997,1.4165760447442255,1.1647378832838773,0.5311583189770601,2
Northwest Mo. St.,2025,8,Mid-America Intercollegiate,242,44,0,8,20,314,69,15,1,7,72,14,2,2,53.78438332827638,-3.0147825993784263,0.8457295308381025,10.452971264367818,0.7179662816777265,48,0,63,8,0.28512396694214875,0.44214876033057854,0.42356687898089174,1.0366592628456242,102.19955577073745,46,100.0,14.012738853503185,15.286624203821656,0.15702479338842978,107.16487843853261,0.22929936305732485,0.37127707006369426,Northwest Mo. St.,-90.99400000000001,2.371999999999999,1.7621186884257627,0.7093924860111911,1.5815874358629278,2
Northwest Nazarene,2025,14,Great Northwest,423,44,0,5,14,486,125,28,2,14,89,14,1,3,93.753217045874,16.47748924084264,0.25518532152555035,21.766856321839082,1.8964380718375093,92,6,73,14,0.29550827423167847,0.47044917257683216,0.3765432098765432,1.111721730315578,106.70330381893467,81,70.0,9.053497942386832,18.930041152263374,0.1749408983451537,101.96824668759072,0.1831275720164609,0.4403065843621399,Northwest Nazarene,-243.251,2.566400000000002,3.719119483059954,0.7689228529839883,-0.3814634489851758,2
Northwestern Okla.,2025,12,GAC,378,54,1,4,20,457,117,22,3,16,103,11,0,3,92.13385199397757,10.308085276469882,-0.7149979336115986,5.598517241379311,0.9140412492623254,78,1,96,12,0.30952380952380953,0.5105820105820106,0.4201312910284464,1.0979916106777563,105.87949664066538,76,91.66666666666666,11.816192560175056,17.067833698030636,0.20105820105820105,122.05225101045815,0.22538293216630198,0.47092527472527473,Northwestern Okla.,-180.358,3.4708000000000006,2.629577706773065,0.9776237085372484,0.9206635258102995,2
Northwood,2025,4,G-MAC,98,6,0,1,1,106,22,4,1,1,7,4,0,0,15.63445338484343,-1.4240879010017362,-1.8540954074400349,5.065816091954024,0.5899719982943133,25,0,6,4,0.22448979591836735,0.3163265306122449,0.27358490566037735,1.0875356935153837,105.25214161092302,16,100.0,5.660377358490567,23.58490566037736,0.09183673469387757,40.8807339473336,0.0660377358490566,0.29097169811320756,Northwood,-89.504,-1.3839999999999986,-0.743035149807596,0.8801397205588823,-0.8294424553630564,2
Nova Southeastern,2025,11,Sunshine State,320,47,0,2,16,385,89,16,3,12,73,4,3,9,72.1304745341963,9.358391810183713,-0.41151372696459615,26.3876091954023,2.530165140197428,61,4,71,10,0.278125,0.459375,0.3948051948051948,1.048470139409046,102.90820836454277,58,50.0,12.207792207792208,15.844155844155845,0.18124999999999997,103.9671875812898,0.18961038961038962,0.4239636363636364,Nova Southeastern,-197.23000000000002,3.3702000000000005,1.9271281097079138,1.1694068343004513,0.9548458117255809,2
Ohio Dominican,2025,3,G-MAC,71,9,0,2,4,86,20,4,0,1,12,3,0,0,13.471499587390976,0.8771433040806931,0.7373258019103148,0.2818160919540231,0.45051320118488347,13,1,11,3,0.28169014084507044,0.38028169014084506,0.38372093023255816,0.9452523325180752,96.71513995108451,15,75.0,10.465116279069768,15.11627906976744,0.09859154929577463,83.01267218011508,0.13953488372093023,0.3229767441860465,Ohio Dominican,-63.175000000000004,0.02620000000000041,0.321793302570751,0.7343010752688172,-0.28611311513481547,2
Okla. Baptist,2025,10,GAC,268,44,0,6,16,334,72,15,1,7,60,10,0,3,55.7476274014908,-4.130924229254481,0.11524627726338615,11.023477011494254,0.3120358734253948,63,3,51,10,0.26865671641791045,0.41044776119402987,0.39520958083832336,1.1002243779902217,106.0134626794133,49,76.92307692307693,13.17365269461078,18.862275449101794,0.14179104477611942,92.81241982071955,0.17964071856287425,0.35631736526946106,Okla. Baptist,-173.559,2.4385999999999997,1.3917340276204464,0.821551081282625,1.5765537095130737,2
Okla. Christian,2025,8,Lone Star,209,38,0,3,6,256,66,9,2,4,50,6,1,3,43.79681005877021,-6.894488267165402,-3.7133541953573346,13.542637931034484,0.8389479996156273,36,5,47,8,0.3157894736842105,0.4354066985645933,0.4296875,0.9797708271726664,98.78624963035998,51,54.54545454545454,14.84375,14.0625,0.11961722488038279,107.13769046003367,0.1953125,0.37044921875,Okla. Christian,-118.632,0.5219999999999999,1.479938945438856,0.7781065088757396,-0.8090796298495025,2
Ouachita Baptist,2025,10,GAC,259,39,1,1,9,309,53,7,0,3,39,10,1,5,40.54524139560412,-11.82633448705279,1.3028547642133692,17.872982758620694,0.6761334724187477,83,0,29,10,0.20463320463320464,0.26640926640926643,0.3300970873786408,1.0040519737271871,100.24311842363123,43,100.0,12.62135922330097,26.860841423948216,0.06177606177606179,43.46678208470793,0.1262135922330097,0.23863192182410425,Ouachita Baptist,-185.478,0.4780000000000012,0.20008518302633085,1.1702802359882007,0.20836399461561353,2
Palm Beach Atl.,2025,10,Sunshine State,296,28,0,4,12,340,78,15,4,1,43,9,0,4,50.385889447838295,-6.81692788044797,1.4510309695441623,3.5192643678160924,-0.5842984501059865,59,3,41,10,0.2635135135135135,0.35135135135135137,0.34705882352941175,1.0995457986373958,105.97274791824374,58,75.0,8.235294117647058,17.352941176470587,0.08783783783783788,67.23002825799784,0.1264705882352941,0.2938764705882353,Palm Beach Atl.,-196.76000000000002,1.2284000000000006,0.7909917173416299,1.1979872881355933,0.2343947889807687,2
Pitt.-Johnstown,2025,2,PSAC,8,6,0,0,0,14,0,0,0,0,2,0,0,0,0.9360125058219422,-1.0082612695798678,-1.760424932727772,1.1478850574712647,-0.051055965083261046,4,0,0,2,0.0,0.0,0.42857142857142855,0.936617049195488,96.19702295172928,0,,42.857142857142854,28.57142857142857,0.0,6.696906128005997,0.14285714285714285,0.022714285714285715,Pitt.-Johnstown,-50.846000000000004,-0.3739999999999996,-0.474655066634357,1.0666666666666667,0.1240300666343574,2
Pittsburg St.,2025,7,Mid-America Intercollegiate,184,24,0,5,16,229,62,20,4,6,62,13,0,4,47.83087177908894,5.571873612214167,1.2502841366280393,7.413137931034484,1.153044085869706,37,1,49,7,0.33695652173913043,0.5869565217391305,0.44541484716157204,1.072496705179198,104.34980231075188,32,92.85714285714286,10.480349344978166,16.157205240174672,0.25000000000000006,145.91636943524318,0.27074235807860264,0.48995633187772925,Pittsburg St.,-79.209,2.334599999999999,2.702570560579771,0.46413373860182366,2.327445156512565,2
Point Loma,2025,10,PacWest,257,42,2,3,13,317,66,10,2,8,56,15,2,5,54.178054562086125,5.424276639327379,5.008645783545261,12.834660919540232,1.3198764940182004,47,3,48,10,0.25680933852140075,0.4046692607003891,0.38801261829652994,0.9287236647141488,95.72341988284893,46,83.33333333333334,13.249211356466878,14.826498422712934,0.14785992217898836,89.69135559175427,0.17665615141955837,0.3691693290734825,Point Loma,-147.196,1.5072000000000012,1.8404817662165136,0.9502232142857142,-0.25432813690009226,2
Quincy,2025,6,GLVC,209,24,0,1,11,245,57,12,0,2,30,6,1,1,37.28878198686222,-2.2208426437437856,-0.8458021325282377,6.433655172413794,0.3096814199869378,64,0,26,6,0.2727272727272727,0.3588516746411483,0.37551020408163266,1.091869393022075,105.51216358132451,43,100.0,9.795918367346939,26.122448979591837,0.0861244019138756,76.03867656443546,0.12244897959183673,0.30788979591836735,Quincy,-133.431,0.20640000000000105,0.38462412827874487,1.0883002207505519,-0.19497057858300354,2
Regis (CO),2025,10,RMAC,328,51,1,1,25,406,114,24,1,22,106,20,1,0,96.66366600700759,20.620742806735628,3.2492215375865556,9.21057471264368,2.726088425024794,64,3,99,10,0.3475609756097561,0.6280487804878049,0.47044334975369456,1.0954777480880862,105.72866488528516,67,86.95652173913044,12.561576354679804,15.763546798029557,0.2804878048780488,161.6005008222352,0.26108374384236455,0.5902252475247526,Regis (CO),-125.66600000000001,3.1733999999999996,3.4551536021091294,0.8055048661800487,0.4844874022329506,2
Rogers St.,2025,6,Mid-America Intercollegiate,205,38,0,3,6,252,71,18,0,5,56,19,1,3,47.77362423396767,5.084859185697194,-1.189482896269516,-1.8318045977011501,0.19987612663544702,43,6,50,6,0.3463414634146341,0.5073170731707317,0.45634920634920634,0.9237923826589952,95.42754295953971,48,76.0,15.079365079365079,17.063492063492063,0.1609756097560976,130.31796222227206,0.2222222222222222,0.4272539682539682,Rogers St.,-88.256,3.5269999999999984,2.258264076546454,0.9573080967402733,1.4260252468278853,2
Rollins,2025,9,Sunshine State,309,39,1,2,19,370,99,18,1,14,81,9,0,1,76.6928669318865,20.90715405884528,3.1466631964553633,-3.579408045977013,1.2071074073003834,47,0,77,9,0.32038834951456313,0.5210355987055016,0.42702702702702705,0.9279115535570012,95.67469321342007,66,100.0,10.54054054054054,12.702702702702704,0.20064724919093851,126.17380036576185,0.21891891891891893,0.4902065217391305,Rollins,-135.33700000000002,2.4731999999999985,2.75200832080711,0.7180921052631579,0.6921181107091496,2
Saginaw Valley,2025,2,GLIAC,16,7,0,0,1,24,4,0,0,0,5,1,0,0,2.694122205709272,-0.3627733333510501,0.11943524879311385,0.9794827586206898,0.30927512621094755,4,0,4,2,0.25,0.25,0.5,0.990100318269842,99.40601909619052,4,100.0,29.166666666666668,16.666666666666664,0.0,81.99085544068119,0.20833333333333334,0.17995833333333333,Saginaw Valley,-35.705,0.18900000000000033,-0.10770790157554831,0.5031914893617021,0.48331043857343486,2
Saint Leo,2025,10,Sunshine State,301,31,2,4,14,352,87,19,3,3,50,22,4,5,57.62785552460734,-1.4045843897587318,2.228399670044674,12.458333333333336,0.7697767454258277,54,2,45,10,0.28903654485049834,0.4019933554817276,0.3806818181818182,1.0942627395484783,105.65576437290869,62,91.66666666666666,8.806818181818182,15.340909090909092,0.11295681063122925,87.25070629551257,0.14204545454545456,0.3439827586206896,Saint Leo,-206.995,2.100000000000001,1.183064964438575,1.297561790247161,0.4353550721132031,2
Saint Martin's,2025,7,Great Northwest,160,24,0,3,1,188,44,10,0,2,19,0,1,0,29.554465260639418,5.166191624707579,-3.1779581633672276,1.905695402298851,0.2091365071699488,43,5,19,7,0.275,0.375,0.3670212765957447,0.8240955785515338,89.44573471309202,32,0.0,12.76595744680851,22.872340425531913,0.09999999999999998,77.64011172748451,0.10106382978723404,0.3211914893617021,Saint Martin's,-157.86700000000002,-0.16179999999999892,0.2559589113439398,0.9523875114784205,-0.42584774131067443,2
Salem (WV),2025,3,DII Independent,63,10,0,0,3,76,13,2,0,0,6,3,0,0,8.92790367560234,2.015294464312036,-0.5699671322868101,-0.03608620689655184,0.18415948421650938,17,1,5,3,0.20634920634920634,0.23809523809523808,0.34210526315789475,1.017965889111616,101.07795334669696,11,75.0,13.157894736842104,22.36842105263158,0.031746031746031744,39.94284365700778,0.07894736842105263,0.1946710526315789,Salem (WV),-73.269,-0.41679999999999984,-0.36165298386067085,0.7958005249343831,-0.16209635650872217,2
San Fran. St.,2025,7,CCAA,164,24,1,0,9,198,52,15,0,5,37,7,0,2,38.42280058395992,5.768092374325601,-0.4231962489034812,9.341172413793105,1.3824516797381623,33,4,33,7,0.3170731707317073,0.5,0.43434343434343436,0.9123165703821388,94.73899422292833,32,63.63636363636363,12.121212121212121,16.666666666666664,0.18292682926829268,123.15616474608176,0.18686868686868688,0.44310204081632654,San Fran. St.,-123.632,1.3103999999999998,1.1752073919359776,1.2500957854406132,-0.1269677168152974,2
Savannah St.,2025,7,SIAC,171,40,0,5,8,224,48,12,3,3,49,23,0,0,36.7637182353862,-5.867455827465823,1.748593085637435,8.99405747126437,0.918998243208257,27,2,45,6,0.2807017543859649,0.43859649122807015,0.42857142857142855,1.0257798674633465,101.54679204780079,30,92.0,17.857142857142858,12.053571428571429,0.15789473684210525,107.59362827655723,0.21875,0.34371874999999996,Savannah St.,-84.021,1.3045999999999993,1.1382718035984036,1.1144761904761904,0.03232296652636091,2
Seton Hill,2025,2,PSAC,48,6,0,1,5,60,15,2,0,1,10,8,0,1,9.949238750847925,1.2713747497025385,0.17803430511221421,1.1942816091954025,0.42729081591169193,18,1,7,2,0.3125,0.4166666666666667,0.43333333333333335,0.993146441268745,99.5887864761247,12,88.88888888888889,10.0,30.0,0.10416666666666669,103.73431334832972,0.16666666666666666,0.3578666666666666,Seton Hill,-35.752,0.4412000000000002,0.48815174423508356,0.7778816199376947,0.07902967346615819,2
Shepherd,2025,6,PSAC,159,26,0,2,8,195,37,8,0,0,15,6,1,2,24.71913334228769,-4.238746559669365,-2.0180770680201383,3.3439885057471264,-0.45490820613019606,50,3,14,6,0.23270440251572327,0.2830188679245283,0.3641025641025641,1.0311729565712118,101.87037739427271,29,66.66666666666666,13.333333333333334,25.64102564102564,0.05031446540880502,55.75371470226962,0.07692307692307693,0.22361538461538463,Shepherd,-137.35,-1.3481999999999985,-0.3801735167777673,0.893419434194342,-1.1288601446802058,2
Shippensburg,2025,5,PSAC,142,13,0,1,4,160,42,9,3,6,31,8,1,0,34.23686695436564,10.243538022479989,2.6300611834250525,6.067637931034484,1.4814870001579084,35,0,25,5,0.29577464788732394,0.528169014084507,0.36875,1.045479828142549,102.72878968855295,24,100.0,8.125,21.875,0.23239436619718307,113.30618707065909,0.19375,0.5088,Shippensburg,-96.021,0.6477999999999998,0.8898693654129575,0.6860433604336044,0.05438581926016095,2
