Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,IP_float,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Will Pryor,8887808,R/R,Belmont,MVC,3,3,11.68,12.1,12.333333333333334,15,17,16,15,13,2,4,1,2,68,15,8,275,0.0,9.486486486486486,10.945945945945946,1.4594594594594592,12.405405405405405,10.945945945945946,0.0,19.11764705882353,22.058823529411764,-2.9411764705882355,11.76470588235294,8.731164008063002,8.484367833209273,-2.1786343602665514,-0.05124538689427502,Jr,0,0,-0.010701170765913703,-0.8433999999999996,20.396000000000004,-0.7033903624148639,1,2025
Jake Timbes,8874775,R/R,Belmont,MVC,2,2,1.8,5.0,5.0,3,1,1,3,4,1,1,0,0,21,6,5,80,0.0,7.2,5.3999999999999995,1.8,1.8,5.3999999999999995,0.0,19.047619047619047,14.285714285714285,4.761904761904763,14.285714285714285,7.396028872927867,6.686537856115649,168.84233374584934,0.010468558183938933,Jr,0,0,0.08172424304403994,0.1399999999999999,13.830000000000002,0.07462093462093458,1,2025
Joe Ruzicka,8878945,R/R,Belmont,MVC,3,3,4.5,14.0,14.0,11,9,7,9,10,2,1,1,6,64,12,15,269,0.0,6.428571428571429,5.7857142857142865,1.2857142857142856,5.7857142857142865,7.071428571428571,0.0,15.625,14.0625,1.5625,14.285714285714285,8.23888601578501,7.732106718061997,122.10583436462335,-0.008990346915131335,Jr,0,0,0.08141110472333526,-0.24199999999999966,32.524,-0.29808322246658925,1,2025
Zach Hernandez,8898704,R/R,Belmont,MVC,2,0,0.0,1.2,1.6666666666666665,2,3,0,3,2,0,0,0,0,10,0,2,38,0.3333333333333333,10.8,16.200000000000003,0.0,16.200000000000003,10.8,0.0,20.0,30.0,-10.0,0.0,7.596028872927867,7.596028872927867,200.0,-0.007590161850477148,So,1,0,-0.09166897340577654,-0.15499999999999992,2.848,-0.15033846153846123,1,2025
Ethan Harden,8891043,R/L,Belmont,MVC,4,0,5.4,5.0,5.0,3,3,3,3,4,1,1,0,0,21,6,5,90,0.5958333333333333,7.2,5.3999999999999995,1.8,5.3999999999999995,5.3999999999999995,0.0,19.047619047619047,14.285714285714285,4.761904761904763,14.285714285714285,7.396028872927867,6.686537856115649,106.52700123754799,-0.020024826121252514,Jr,0,0,-0.976081682396751,-0.5686000000000002,14.796000000000001,0.0054473304473301384,1,2025
Cade Granzow,8902534,R/R,Belmont,MVC,3,1,15.19,5.1,5.333333333333333,7,9,9,4,5,2,1,0,1,28,2,8,104,0.5,8.4375,6.75,3.375,15.1875,11.8125,0.0,17.857142857142858,14.285714285714285,3.571428571428573,50.0,10.408528872927867,6.54630154249275,-62.936083555860336,-0.09509557660887794,Sr,3,0,-0.18243195444402382,-0.2404,5.982,-0.20441862026861984,1,2025
Andrew Perry,9101718,R/L,Belmont,MVC,4,0,1.74,10.1,10.333333333333334,6,2,2,2,11,2,0,0,2,38,11,6,162,0.8583333333333333,9.580645161290322,1.7419354838709677,1.7419354838709677,1.7419354838709677,5.225806451612902,100.0,28.947368421052634,5.263157894736842,23.68421052631579,15.384615384615385,6.144415969702061,5.3271314154238,169.8809226209877,0.045612452435723844,Fr,1,1,0.059679094795813716,0.084599999999999,24.336000000000002,0.048082072829129734,1,2025
Zane Brown,9101747,R/R,Belmont,MVC,3,0,10.97,10.2,10.666666666666666,16,14,13,4,9,3,3,0,2,53,5,16,190,0.7000000000000001,7.59375,3.375,2.53125,11.8125,13.5,0.0,16.9811320754717,7.547169811320755,9.433962264150944,37.5,8.252278872927867,5.60880154249275,10.111333995537297,-0.10041474969418963,So,0,0,-0.22769733241876222,-0.9480000000000001,19.266000000000002,-0.6781346280425227,1,2025
Owen Marsh,9101790,L/R,Belmont,MVC,4,0,7.71,4.2,4.666666666666667,7,5,4,2,5,1,1,0,1,23,2,5,97,1.1583333333333332,9.642857142857142,3.8571428571428568,1.9285714285714284,9.642857142857142,13.5,75.0,21.73913043478261,8.695652173913043,13.043478260869566,33.33333333333333,7.1674574443564385,5.249834018269195,66.54132954472132,-0.014707847335648465,Jr,4,3,-0.1524549339996999,-0.3299999999999998,4.258000000000001,-0.2807798383243684,1,2025
Jonathon Van Ness,9101798,R/R,Belmont,MVC,3,1,12.0,3.0,3.0,2,5,4,8,5,1,0,0,1,20,0,3,94,0.04999999999999995,15.0,24.0,3.0,15.0,6.0,0.0,25.0,40.0,-15.0,100.0,14.596028872927867,10.712816726067814,-7.717775027671125,-0.08651744050278345,Fr,0,0,0.1465031408513574,0.0480000000000001,4.830000000000002,-0.04481335522714533,1,2025
Lake Morris,9101825,L/L,Belmont,MVC,1,0,54.0,0.2,0.6666666666666666,3,4,4,2,1,2,1,0,0,7,1,0,24,0.6,13.5,27.0,27.0,54.0,40.5,0.0,14.285714285714285,28.57142857142857,-14.285714285714285,66.66666666666666,49.59602887292787,16.672664890317165,-734.72998762452,-0.15035167222578566,Fr,0,0,-0.009482828282829536,-0.1279999999999999,-1.6760000000000002,-0.22324444444444297,1,2025
Trey Maeker,9101805,L/L,Belmont,MVC,5,0,8.1,6.2,6.666666666666667,7,6,6,8,4,2,2,0,0,33,7,7,133,0.8266666666666665,5.3999999999999995,10.799999999999999,2.6999999999999997,8.1,9.450000000000001,50.0,12.121212121212121,24.242424242424242,-12.121212121212121,22.22222222222222,10.896028872927868,8.819019678144656,59.790501856322024,-0.18652605190854035,Sr,2,1,-0.2801269271210671,-0.5407999999999998,11.568000000000001,-0.4102560516023369,1,2025
Carlos Jazmin,9300441,0,Bethune-Cookman,SWAC,4,0,3.52,7.2,7.666666666666667,4,4,3,6,8,0,1,0,3,36,5,10,156,0.0,9.391304347826086,7.0434782608695645,0.0,4.695652173913043,4.695652173913043,0.0,22.22222222222222,16.666666666666664,5.555555555555557,0.0,6.03081148162352,6.9114833682016785,142.5805365897675,0.04597906748173999,Fr,3,0,,,,,1,2025
Joel Core,8883768,R/R,Bethune-Cookman,SWAC,3,3,2.84,19.0,19.0,13,6,6,5,32,1,0,0,1,77,13,12,294,0.2,15.157894736842104,2.3684210526315788,0.47368421052631576,2.8421052631578947,6.157894736842105,0.0,41.55844155844156,6.493506493506493,35.064935064935064,7.142857142857142,2.8591867676647094,3.169980969342489,153.67293293038057,0.8961789869712273,So,0,0,-0.12470233407240167,0.3019999999999992,50.996,0.3894614862882006,1,2025
Aaron Schaefer,8881976,R/R,Bethune-Cookman,SWAC,4,0,12.46,4.1,4.333333333333333,5,6,6,4,3,1,0,0,0,22,8,2,91,0.33749999999999997,6.230769230769232,8.307692307692308,2.076923076923077,12.461538461538463,10.384615384615385,60.0,13.636363636363635,18.181818181818183,-4.5454545454545485,11.11111111111111,8.980644257543252,8.785245496338312,-3.2518505941752984,-0.015826158848283388,Sr,5,3,-0.08416974789915785,-0.0110000000000001,2.577,0.03979999999999778,1,2025
Marcos Gamboa,8877302,R/R,Bethune-Cookman,SWAC,3,0,16.2,3.1,3.3333333333333335,8,9,6,4,3,2,2,0,0,23,3,4,82,2.6277777777777778,8.1,10.799999999999999,5.3999999999999995,24.299999999999997,21.599999999999998,100.0,13.043478260869565,17.391304347826086,-4.3478260869565215,40.0,14.196028872927867,8.421574212057632,-64.26003046754731,-0.21081771974427235,Sr,4,4,-0.3159455147808007,-1.115,-1.7109999999999999,-0.48153792892780856,1,2025
Jeffrey Gonzalez,8876618,R/R,Bethune-Cookman,SWAC,1,0,27.0,0.2,0.6666666666666666,0,2,2,2,1,0,0,0,0,4,0,1,23,4.0,13.5,27.0,0.0,27.0,0.0,0.0,25.0,50.0,-25.0,0.0,10.596028872927867,10.596028872927867,-240.4333841125789,-0.0232171800326617,Sr,2,0,0.01019004406681891,-0.01200000000000001,2.5360000000000005,-0.013719455831524795,1,2025
Tanner Boccabello,8902544,R/R,Bethune-Cookman,SWAC,3,3,1.83,19.2,19.666666666666668,10,7,4,7,17,0,3,1,2,76,21,18,305,0.0,7.779661016949152,3.2033898305084745,0.0,3.2033898305084745,4.576271186440678,0.0,22.36842105263158,9.210526315789473,13.157894736842106,0.0,4.240096669538037,5.682010300782954,170.14840396570298,0.7154539087359084,Sr,0,0,-0.08795113835253177,0.34499999999999936,51.678000000000004,0.4132036636050564,1,2025
Brandon Vazquez,9094424,L/L,Bethune-Cookman,SWAC,2,2,17.18,3.2,3.6666666666666665,4,7,7,5,4,2,0,0,1,21,6,0,91,0.0,9.81818181818182,12.272727272727273,4.90909090909091,17.181818181818183,9.81818181818182,0.0,19.047619047619047,23.809523809523807,-4.761904761904759,25.0,14.414210691109686,10.269549366207526,-80.24613107607794,-0.04938002998099574,Jr,0,0,-0.01535798969719887,-0.2889999999999999,9.895000000000001,-0.304273346708331,1,2025
Jean Zambrano,9094428,R/R,Bethune-Cookman,SWAC,4,1,2.53,10.2,10.666666666666666,8,3,3,4,12,1,2,0,2,44,10,7,201,1.2,10.125,3.375,0.84375,2.53125,6.75,0.0,27.27272727272727,9.090909090909092,18.18181818181818,9.090909090909092,5.252278872927867,5.4260912935795815,158.72976067389538,0.2436674797953401,Jr,1,0,-0.05916990262297273,0.008799999999998975,51.396,0.06597555898638077,1,2025
Julian Carrasquilla,9094406,R/R,Bethune-Cookman,SWAC,5,0,4.5,6.0,6.0,4,4,3,4,6,0,2,0,2,26,7,3,115,1.0699999999999998,9.0,6.0,0.0,6.0,6.0,75.0,23.076923076923077,15.384615384615385,7.692307692307692,0.0,5.596028872927867,7.171453025584352,126.59443598123686,0.09803907957987937,Jr,4,3,-0.07582998819377593,-0.0906,8.694,-0.046026764129898194,1,2025
Robert Lastra,9094413,R/R,Bethune-Cookman,SWAC,4,0,10.5,6.0,6.0,8,7,7,5,6,1,1,0,1,30,6,4,130,0.7000000000000001,9.0,7.5,1.5,10.5,12.0,100.0,20.0,16.666666666666664,3.3333333333333357,14.285714285714285,7.762695539594533,7.171453025584352,28.72035062288598,0.011445068122764086,Jr,1,1,0.07218267168265505,0.0756000000000001,10.225000000000001,0.03173807135140081,1,2025
Isaias Duccasse,9094409,R/R,Bethune-Cookman,SWAC,2,0,23.63,2.2,2.6666666666666665,6,7,7,3,2,0,0,1,1,18,3,3,59,1.9,6.75,10.125,0.0,23.625,20.25,0.0,11.11111111111111,16.666666666666664,-5.555555555555554,0.0,7.596028872927867,9.115187877275192,-185.46077283630513,0.014705604916465163,Fr,3,0,-0.004106809035657744,-0.36699999999999977,3.2030000000000007,-0.2613334425366691,1,2025
Edwin Sanchez,9094422,L/L,Bethune-Cookman,SWAC,2,2,1.64,11.0,11.0,10,5,2,6,14,0,2,0,1,49,9,8,181,0.0,11.454545454545455,4.909090909090908,0.0,4.090909090909091,8.181818181818182,0.0,28.57142857142857,12.244897959183673,16.326530612244895,0.0,3.959665236564231,5.064508148816831,173.24775000205076,0.20277970617999025,Jr,0,0,0.18367710990847316,0.3529999999999999,27.626,0.16646013276152047,1,2025
Angel Lopez,9094415,L/L,Bethune-Cookman,SWAC,2,0,0.0,0.1,0.3333333333333333,1,1,0,2,0,0,0,0,0,4,0,1,16,0.7000000000000001,0.0,54.0,0.0,27.0,27.0,100.0,0.0,50.0,-50.0,0.0,22.596028872927867,22.596028872927867,200.0,-0.024578383610033273,Jr,2,2,-0.07834810951760138,-0.1279999999999998,-1.99,-0.12992307692307625,1,2025
Jake Dally,8882879,R/R,Binghamton,America East,1,0,27.0,1.0,1.0,3,3,3,3,1,0,1,0,0,8,0,1,35,1.2,9.0,27.0,0.0,27.0,27.0,100.0,12.5,37.5,-25.0,0.0,11.596028872927867,11.596028872927867,-253.98174033371976,-0.02982513989195985,So,1,1,0.00785353535353539,-0.18199999999999988,-0.3179999999999996,-0.16535353535353528,1,2025
Conner Griffin,8877257,R/R,Binghamton,America East,2,0,0.0,3.1,3.3333333333333335,0,0,0,4,3,0,0,0,0,14,2,5,59,1.425,8.1,10.799999999999999,0.0,0.0,0.0,33.33333333333333,21.428571428571427,28.57142857142857,-7.142857142857142,0.0,6.396028872927867,7.206247008579773,200.0,0.0344540587972094,So,3,1,-0.02689595924056072,-0.0428,5.0840000000000005,-0.03811669898728738,1,2025
Ryan Bates,8876509,R/R,Binghamton,America East,1,1,4.5,4.0,4.0,3,2,2,2,7,0,2,0,1,18,3,1,77,0.0,15.75,4.5,0.0,4.5,6.75,0.0,38.88888888888889,11.11111111111111,27.777777777777782,0.0,3.3460288729278673,4.35880154249275,124.3363766110467,0.08160176987235358,So,0,0,0.006613767412225559,-0.03599999999999991,9.864,-0.041503635253635165,1,2025
Caden Rothbaum,8893720,0,Binghamton,America East,2,0,0.0,2.0,2.0,4,1,0,0,1,0,0,1,0,10,3,2,28,0.3,4.5,0.0,0.0,4.5,18.0,100.0,10.0,0.0,10.0,0.0,3.5960288729278673,5.621574212057633,200.0,0.03594181697189565,Sr,2,2,-0.20998333333333105,-0.0426000000000001,2.471,-0.013666666666669491,1,2025
Jackson Mitchell,8898796,R/R,Binghamton,America East,3,0,5.4,3.1,3.3333333333333335,4,2,2,4,2,0,1,0,0,18,3,5,83,2.5,5.3999999999999995,10.799999999999999,0.0,5.3999999999999995,10.799999999999999,100.0,11.11111111111111,22.22222222222222,-11.11111111111111,0.0,6.996028872927868,8.211356076405727,109.20365193325603,0.02679353813227151,So,3,3,-0.0020558749150091926,-0.26799999999999996,5.259,-0.1244476215884873,1,2025
Ben Griffith,8899255,R/R,Binghamton,America East,3,0,6.75,4.0,4.0,6,3,3,2,2,1,1,0,0,17,3,4,69,0.3055555555555555,4.5,4.5,2.25,6.75,13.5,0.0,11.76470588235294,11.76470588235294,0.0,25.0,8.346028872927867,6.446392432347711,86.50456491657006,-0.015197715412975698,Fr,0,0,0.10924852941176233,0.017399999999999798,10.511000000000001,-0.05359411764705708,1,2025
Hayden Tarsia,8900112,R/R,Binghamton,America East,3,0,7.71,7.0,7.0,9,6,6,3,5,0,5,0,0,33,10,6,127,1.4666666666666668,6.428571428571429,3.8571428571428568,0.0,7.7142857142857135,11.571428571428573,0.0,15.151515151515152,9.090909090909092,6.0606060606060606,0.0,4.453171730070724,6.382262529241929,70.3629919269267,0.19597361896037663,So,3,0,-0.021650094663296926,-0.1520000000000002,17.374000000000002,-0.07365537157464531,1,2025
Brady Lesiak,9100009,R/R,Binghamton,America East,1,0,6.75,1.1,1.3333333333333333,2,1,1,1,0,0,1,0,0,7,2,2,17,0.3,0.0,6.75,0.0,6.75,13.5,100.0,0.0,14.285714285714285,-14.285714285714285,0.0,6.846028872927867,8.871574212057633,86.50456491657006,0.00394891637020686,Fr,1,1,0.016764912280701857,-0.012800000000000098,1.5270000000000001,-0.08413333333333396,1,2025
Brady Bouchard,9099996,R/R,Binghamton,America East,3,3,9.82,11.0,11.0,20,12,12,2,6,2,4,0,2,56,14,12,189,0.0,4.909090909090908,1.6363636363636365,1.6363636363636365,9.818181818181817,16.363636363636363,0.0,10.714285714285714,3.571428571428571,7.142857142857142,12.5,6.959665236564231,6.560194050265822,34.88515962677303,0.1581224046575932,Fr,0,0,-0.1023943797442014,-0.8039999999999995,19.512,-0.5946459790001928,1,2025
Aiden Milburn,9099999,R/R,Binghamton,America East,3,0,8.1,3.1,3.3333333333333335,3,3,3,1,3,1,0,0,1,15,6,1,71,0.5555555555555555,8.1,2.6999999999999997,2.6999999999999997,8.1,8.1,0.0,20.0,6.666666666666667,13.333333333333332,14.285714285714285,8.496028872927868,7.431792347709539,63.80547789988409,-0.017065963753890176,Fr,2,0,-0.07102745076705513,-0.04139999999999999,6.24,-0.010952747252746836,1,2025
Ryan Packard,9099977,R/R,Binghamton,America East,3,2,1.2,15.0,15.0,8,3,2,5,14,1,4,1,0,57,24,5,207,0.9,8.4,3.0,0.6,1.8,4.8,0.0,24.561403508771928,8.771929824561402,15.789473684210526,4.0,4.596028872927867,5.979968138627607,179.82303376294578,0.4103910586616524,Sr,0,0,0.1382621826365758,0.3099999999999997,39.17100000000001,0.24283873479461648,1,2025
Colin Rhein,9099983,0,Binghamton,America East,2,2,5.63,8.0,8.0,11,10,5,3,5,2,1,1,1,39,7,10,165,0.0,5.625,3.375,2.25,11.25,12.375,0.0,12.82051282051282,7.6923076923076925,5.128205128205127,22.22222222222222,8.096028872927867,6.365187877275192,105.33640007115399,0.021738233545241285,Sr,0,0,-0.017417702300575433,-0.37199999999999966,17.972,-0.3659078246315085,1,2025
Vincent Luther,9100005,L/L,Binghamton,America East,2,0,0.0,3.0,3.0,0,0,0,1,1,0,0,0,1,10,2,5,35,0.06666666666666665,3.0,3.0,0.0,0.0,0.0,100.0,10.0,10.0,0.0,0.0,5.9293622062612,6.829604579207762,200.0,0.017029247322562575,Fr,1,1,0.03999999999999706,0.0017999999999999,7.251,0.01399999999999998,1,2025
John Ryder,9100011,R/R,Binghamton,America East,1,0,0.0,0.2,0.6666666666666666,0,0,0,0,1,0,0,0,0,2,1,0,8,0.0666666666666666,13.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1.5960288729278673,3.621574212057633,200.0,0.014745957309882471,Fr,0,0,0.0,0.0016,1.9060000000000004,0.024000000000000025,1,2025
Jacob Burnham,9279254,R/L,Boston College,ACC,1,0,4.5,2.0,2.0,1,1,1,1,2,1,0,0,0,8,3,1,25,0.0333333333333333,9.0,4.5,4.5,4.5,4.5,0.0,25.0,12.5,12.5,25.0,10.596028872927867,6.796755991767554,122.72142130914352,-0.06488354780936417,Fr,0,0,-0.05039999999999902,-0.0016000000000002,4.932,-0.036000000000011974,1,2025
Karl Meyer,9279226,R/R,Boston College,ACC,1,0,0.0,0.2,0.6666666666666666,1,0,0,1,1,0,1,0,0,4,0,1,19,0.95,13.5,13.5,0.0,0.0,13.5,100.0,25.0,25.0,0.0,0.0,6.096028872927867,6.096028872927867,200.0,-0.010057343348254586,Sr,2,2,0.011779806659505862,0.0174000000000001,-1.228,0.009526315789473853,1,2025
Peter Schaefer,9279235,L/R,Boston College,ACC,3,0,10.38,4.1,4.333333333333333,9,5,5,0,6,0,4,0,0,22,4,3,78,1.05,12.461538461538463,0.0,0.0,10.384615384615385,18.692307692307693,0.0,27.27272727272727,0.0,27.27272727272727,0.0,1.8267981036970977,3.073287543161569,21.744078486424414,0.15907913493616263,Sr,2,0,-0.3077013547381971,-0.3052000000000002,10.264000000000001,-0.10473107769423563,1,2025
John Kwiatkowski,9279224,L/L,Boston College,ACC,2,0,10.8,1.2,1.6666666666666665,2,2,2,2,1,0,1,0,0,9,2,2,39,1.075,5.4,10.8,0.0,10.8,10.8,100.0,11.11111111111111,22.22222222222222,-11.11111111111111,0.0,6.996028872927868,8.616465144231679,14.531411141944472,-0.044353896884480555,Jr,1,1,-0.13519971567507388,-0.2274000000000001,1.5370000000000001,-0.10911433391170308,1,2025
JD Ogden,9279229,B/L,Boston College,ACC,2,0,27.0,1.1,1.3333333333333333,4,5,4,2,3,1,0,0,1,11,0,1,42,0.65,20.25,13.5,6.75,33.75,27.0,0.0,27.27272727272727,18.181818181818183,9.090909090909086,100.0,16.596028872927867,7.85880154249275,-263.6714721451388,-0.14300643799106538,Sr,0,0,-0.43477401129943494,-0.43819999999999987,-1.1379999999999995,-0.23366666666666666,1,2025
Joey Ryan,9279232,L/R,Boston College,ACC,3,0,0.0,7.0,7.0,2,0,0,1,11,0,0,0,0,24,7,3,98,2.3333333333333335,14.142857142857142,1.2857142857142856,0.0,0.0,2.571428571428571,100.0,45.83333333333333,4.166666666666666,41.666666666666664,0.0,1.881743158642153,3.2321067180619973,200.0,0.4232700103062505,Sr,2,2,-0.07559843756140389,0.3869999999999995,17.704,0.3242065746063714,1,2025
Matthew Spada,9279238,L/L,Boston College,ACC,2,0,27.0,0.2,0.6666666666666666,2,2,2,1,1,0,0,0,0,5,1,0,22,1.3,13.5,13.5,0.0,27.0,27.0,100.0,20.0,20.0,0.0,0.0,6.096028872927867,8.121574212057633,-263.6714721451388,-0.011788193678745819,Jr,1,1,-0.10456666666666664,-0.2016,1.948,-0.10450000000000004,1,2025
Gavin Soares,9279278,R/R,Boston College,ACC,2,0,0.0,2.0,2.0,2,0,0,0,3,0,0,0,0,8,1,2,29,0.24166666666666664,13.5,0.0,0.0,0.0,9.0,0.0,37.5,0.0,37.5,0.0,1.5960288729278673,2.271210652637789,200.0,0.046671152962477855,Fr,0,0,0.036432396897688554,0.0141999999999999,5.932,0.007695093142151775,1,2025
Cesar Gonzalez,9279255,R/R,Boston College,ACC,2,0,6.75,4.0,4.0,2,3,3,2,2,1,0,0,3,18,2,6,67,0.7333333333333334,4.5,4.5,2.25,6.75,4.5,0.0,11.11111111111111,11.11111111111111,0.0,33.33333333333333,10.596028872927867,8.358801542492749,84.0821319637153,-0.21463213885066265,Fr,0,0,0.12067083622494762,0.041999999999999996,8.864,-0.06689034842006958,1,2025
Dylan Howanitz,9279221,R/R,Boston College,ACC,5,0,6.0,3.0,3.0,5,3,2,2,5,1,1,0,0,16,3,1,70,0.48,15.0,6.0,3.0,9.0,15.0,100.0,31.25,12.5,18.75,25.0,7.596028872927867,5.063180285487658,96.96189507885803,-0.0734387168368089,Sr,1,1,-0.1992620465236166,-0.16779999999999992,5.9,-0.10046190476190428,1,2025
Kyle Kipp,8885800,R/R,Boston College,ACC,3,0,10.13,5.1,5.333333333333333,9,6,6,3,7,1,0,0,0,28,0,8,105,0.8333333333333334,11.8125,5.0625,1.6875,10.125,15.1875,0.0,25.0,10.714285714285714,14.285714285714286,100.0,6.096028872927867,3.9117220403190878,26.03733285813865,-0.07475171021721255,So,0,0,0.03355121496896546,-0.1420000000000001,11.225000000000001,-0.1719788879249404,1,2025
Eric Schroeder,8886063,R/R,Boston College,ACC,3,3,9.0,8.0,8.0,11,8,8,4,2,0,1,0,0,38,11,10,132,0.0,2.25,4.5,0.0,9.0,12.375,0.0,5.263157894736842,10.526315789473683,-5.263157894736842,0.0,5.596028872927867,7.452778767130153,45.44284261828706,0.004458570885114095,Sr,0,0,-0.1541694472809294,-0.4809999999999997,12.762,-0.2575424525103021,1,2025
Bobby Chicoine,8884049,R/R,Boston College,ACC,1,0,6.75,2.2,2.6666666666666665,2,2,2,4,4,0,0,0,2,15,1,2,56,3.6,13.5,13.5,0.0,6.75,6.75,0.0,26.666666666666668,26.666666666666668,0.0,0.0,8.346028872927867,8.852415207710308,84.0821319637153,-0.23200939151876876,Jr,0,0,-0.06218471297140016,-0.5379999999999999,6.898000000000001,-0.07074116479192882,1,2025
A.J. Colarusso,8876038,L/L,Boston College,ACC,3,3,7.56,8.1,8.333333333333334,14,7,7,5,7,1,5,1,1,43,8,8,160,0.0,7.56,5.3999999999999995,1.08,7.56,15.12,0.0,16.27906976744186,11.627906976744185,4.651162790697676,11.11111111111111,6.636028872927867,6.534421517101299,70.17198779936113,-0.08995155317208907,Jr,0,0,0.2802619015445357,-0.2499999999999998,19.71,-0.48059579136089614,1,2025
Tyler Mudd,8892474,L/L,Boston College,ACC,2,0,11.37,6.1,6.333333333333333,10,8,8,5,9,4,0,0,0,35,4,6,123,1.9000000000000001,12.789473684210526,7.105263157894737,5.68421052631579,11.36842105263158,14.210526315789474,100.0,25.71428571428571,14.285714285714285,11.428571428571427,50.0,12.332870978191025,5.82806705324767,4.742791174436012,-0.6646842622355016,Sr,3,3,0.3121108730223,-0.7139999999999999,6.190000000000001,-0.898026903556651,1,2025
Joe Gold,8892047,R/R,Boston College,ACC,1,0,0.0,1.0,1.0,2,0,0,0,1,0,0,0,0,5,2,0,21,0.1666666666666666,9.0,0.0,0.0,0.0,18.0,0.0,20.0,0.0,20.0,0.0,2.5960288729278673,5.296755991767554,200.0,0.014686472746693326,So,0,0,0.022000000000000026,0.0028000000000000004,2.966,0.001999999999999993,1,2025
Alex Bryant,9220285,R/R,Boston College,ACC,1,1,10.8,3.1,3.3333333333333335,4,4,4,2,2,0,2,0,1,16,1,6,60,0.0,5.3999999999999995,5.3999999999999995,0.0,10.799999999999999,10.799999999999999,0.0,12.5,12.5,0.0,0.0,6.096028872927867,6.501137940753821,14.531411141944472,-0.00994076325793859,Sr,0,0,0.012707926993641205,-0.06699999999999978,10.46,-0.07423853923853896,1,2025
Logan Bell,9300279,R/R,Bowling Green,MAC,3,0,11.57,2.1,2.3333333333333335,5,3,3,3,2,0,1,0,2,16,4,0,30,0.0,7.7142857142857135,11.57142857142857,0.0,11.57142857142857,19.285714285714285,100.0,12.5,18.75,-6.25,0.0,9.310314587213583,11.625223546219027,20.10202189043948,-0.01320865807780863,Sr,2,2,,,,,1,2025
CJ BOUDREAUX,9300275,0,Bowling Green,MAC,2,0,18.0,2.0,2.0,4,4,4,1,1,0,0,0,0,10,2,2,16,0.0,4.5,4.5,0.0,18.0,18.0,0.0,10.0,10.0,0.0,0.0,5.096028872927867,6.446392432347711,-79.87585185584174,0.0184770217219416,Fr,2,0,,,,,1,2025
Carrson SOVA,9300278,0,Bowling Green,MAC,3,0,6.35,5.2,5.666666666666667,6,4,4,5,2,0,1,0,1,28,6,8,33,0.0,3.176470588235294,7.9411764705882355,0.0,6.352941176470588,9.529411764705882,0.0,7.142857142857142,17.857142857142858,-10.714285714285715,0.0,7.066617108221985,8.496413818195936,101.2660189286336,0.012458624126947745,Fr,0,0,,,,,1,2025
Nic Good,8887711,R/L,Bowling Green,MAC,3,3,5.87,15.1,15.333333333333334,18,10,10,5,16,1,6,0,1,67,9,20,97,0.0,9.391304347826086,2.9347826086956523,0.5869565217391304,5.869565217391305,10.565217391304348,0.0,23.88059701492537,7.462686567164178,16.417910447761194,10.0,4.53081148162352,4.563657281245157,108.72937497812272,0.5400283626778146,Sr,0,0,0.2628114213688701,0.0032000000000002443,35.386,-0.2587737899355549,1,2025
Nate Kress,8876699,R/R,Bowling Green,MAC,3,0,15.0,3.0,3.0,6,6,5,1,3,2,2,0,1,17,5,3,40,0.5777777777777778,9.0,3.0,6.0,18.0,18.0,100.0,17.647058823529413,5.88235294117647,11.764705882352942,28.57142857142857,13.262695539594533,7.746877178240837,-33.229876546534776,-0.08810674288641694,So,2,2,-0.05196452648475208,-0.11079999999999969,3.4760000000000004,-0.25927142857142677,1,2025
Luke Krouse,8884920,L/L,Bowling Green,MAC,3,0,9.82,3.2,3.6666666666666665,9,5,4,1,4,0,1,0,0,21,3,4,55,0.725,9.81818181818182,2.454545454545455,0.0,12.272727272727273,22.09090909090909,0.0,19.047619047619047,4.761904761904762,14.285714285714285,0.0,3.2323925092915036,4.337235421544103,47.312174154201905,0.10493172402482911,Jr,1,0,-0.12773054982982707,-0.2664000000000002,10.469000000000001,-0.26531863049804205,1,2025
DJ Newman,8884134,R/R,Bowling Green,MAC,1,1,0.0,4.0,4.0,4,0,0,0,4,0,1,0,0,15,5,2,0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,26.666666666666668,0.0,26.666666666666668,0.0,2.5960288729278673,4.283983322202672,200.0,0.09979753894741922,Jr,0,0,,,,,1,2025
Connar Penrod,8875036,R/R,Bowling Green,MAC,3,0,0.0,4.2,4.666666666666667,6,0,0,3,11,0,0,0,1,25,3,0,59,1.95,21.214285714285715,5.785714285714285,0.0,0.0,11.57142857142857,0.0,44.0,12.0,32.0,0.0,2.4531717300707245,3.321262589697767,200.0,0.27463479330781704,Sr,2,0,0.2366595979101557,0.3505999999999998,12.636000000000001,-0.044324174712663644,1,2025
