Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Coker,48,SAC,1574,184,5,15,40,1818,397,73,6,21,227,42,7,18,217.03436717489492,-95.59833872131588,-4.443766842913616,8.713507511045655,-4.624870921465581,435,21,198,48,2022,2,101.17237470929932,297,66.66666666666666,10.121012101210122,23.927392739273927,0.25222363405336723,0.3462515883100381,0.34433443344334436,0.09402795425667088,67.41474947953306,0.12486248624862487,0.3373429203539823,Coker,-975.635,4.380000000000005,3.7833750482235557,0.9921300318563567,0.6313688455830513
Colo. Christian,49,RMAC,1624,161,4,19,48,1856,523,123,25,50,363,35,9,12,379.0970330291759,-10.641945389019455,-5.083074682951306,10.644570919801849,-0.9186491014880789,346,17,333,49,2022,2,100.82343207603284,325,67.3076923076923,8.674568965517242,18.642241379310345,0.32204433497536944,0.520935960591133,0.39655172413793105,0.19889162561576357,120.4722631011152,0.19558189655172414,0.41556439393939393,Colo. Christian,-802.16,10.769800000000002,9.553458421860634,0.8213803956834532,3.5583714399157476
Colo. Sch. of Mines,52,RMAC,1729,194,0,16,56,1995,549,136,10,81,386,51,6,23,425.7642111242324,-12.134093336874056,-2.4195280789549116,14.756239255589772,-0.8612017161107702,378,23,349,52,2022,2,106.21991970096904,322,68.91891891891892,9.724310776942357,18.947368421052634,0.3175245806824754,0.5482938114517062,0.4005012531328321,0.23076923076923078,127.68887428636928,0.19348370927318295,0.4242651629072682,Colo. Sch. of Mines,-833.2,15.031600000000003,14.365566551575943,0.9156104252400549,2.051459276913304
Colorado Mesa,60,RMAC,2154,264,20,27,58,2523,799,156,21,129,610,62,9,44,702.5292232452355,192.50877567557777,-2.054543280938547,18.082061507564603,14.437573352371318,401,22,550,59,2022,2,96.37408164707196,493,73.80952380952381,10.46373365041617,15.893777249306382,0.3709377901578459,0.6425255338904364,0.452239397542608,0.27158774373259054,162.4022444491972,0.24177566389219182,0.48153765606121623,Colorado Mesa,-826.544,22.722399999999997,24.940307465807415,0.8767364465915192,0.9767170725674603
Columbus St.,59,Peach Belt,2042,325,5,39,84,2495,654,104,9,111,572,80,7,20,574.1284410435665,153.64098755120966,4.576898523652149,13.43670984067479,12.008095257930627,393,15,523,59,2022,2,97.99927443999869,430,84.21052631578947,13.026052104208416,15.751503006012024,0.32027424094025464,0.5430950048971597,0.4280561122244489,0.22282076395690503,133.63345000811054,0.22925851703406813,0.43930181086519116,Columbus St.,-866.6560000000001,20.7553,18.683569017822013,0.7995269526952695,7.2759060568233345
Concord,53,MEC,1631,227,4,29,41,1932,553,114,8,35,417,80,6,26,417.95109279883343,65.01057382475464,18.282977645354936,9.980087990360156,8.068807977686058,309,10,388,53,2022,2,104.65717379046602,396,88.88888888888889,11.749482401656316,15.993788819875776,0.33905579399141633,0.48313917841814835,0.42701863354037267,0.14408338442673202,119.78696110457943,0.21583850931677018,0.4267037422037422,Concord,-719.265,16.000799999999998,11.849784468687009,0.8759343538822231,6.417337866546166
Concordia-St. Paul,44,NSIC,1344,183,0,12,40,1579,334,64,4,25,221,49,4,14,204.28113982312743,-76.94231763817015,-8.833876609115595,7.439587575311287,-3.2374942366190735,390,19,188,44,2022,2,109.94291624484649,241,72.05882352941177,11.589613679544016,24.699176694110196,0.24851190476190477,0.35788690476190477,0.35275490816972765,0.109375,72.22622346666712,0.13996200126662445,0.3468625712476251,Concordia-St. Paul,-818.368,4.484000000000004,3.447034069756259,0.9683068257123923,1.1837295280331954
D'Youville,34,ECC,1058,137,3,12,39,1249,310,61,13,18,202,28,3,7,220.1087797916494,7.5279300911254685,-12.881178866862957,1.5816528584817244,1.6143175598422395,238,22,174,34,2022,2,105.7838576215184,218,56.00000000000001,10.968775020016013,19.055244195356284,0.29300567107750475,0.42627599243856334,0.3915132105684548,0.1332703213610586,97.73211877756094,0.16172938350680544,0.3899300080450523,D'Youville,-582.67,5.173800000000002,4.676041759081627,0.9704373047746542,0.6553691157315722
Davenport,59,GLIAC,1956,283,5,36,67,2347,591,109,32,64,459,85,7,29,467.9262962884624,42.92778448191873,11.91654969100507,2.3724792877225855,6.199159126113441,384,19,413,59,2022,2,101.00690295260746,386,81.73076923076923,12.05794631444397,16.36131231359182,0.30214723926380366,0.4887525562372188,0.40306774605879847,0.18660531697341515,114.86777418458911,0.19556881124840222,0.41101497646555407,Davenport,-987.688,17.026200000000003,13.234736756265551,0.9638663511381564,4.429745440768361
Davis & Elkins,42,MEC,1116,146,7,4,20,1293,229,36,6,8,125,39,6,14,95.93585431603739,-128.7484909381911,-7.176459896045038,2.637223965724997,-7.605120841545542,377,20,106,41,2022,2,99.59981896851066,179,66.10169491525424,11.291569992266048,29.156999226604796,0.20519713261648745,0.26971326164874554,0.3109048723897912,0.06451612903225809,41.440569001686576,0.09667440061871617,0.2958780297107114,Davis & Elkins,-805.176,-0.9091999999999909,-2.1415110116917777,1.0167185554171856,1.2472615705306267
Delta St.,49,Gulf South,1611,239,6,28,87,1971,488,102,7,53,389,48,5,18,405.69325605945846,61.29461198199258,-1.7153105345271733,12.84850483331102,6.942567367776973,367,18,350,49,2022,2,99.80704171388044,326,72.72727272727273,12.125824454591577,18.619989852866563,0.30291744258224707,0.47361887026691496,0.41603247082699135,0.1707014276846679,114.79133794379943,0.19736174530695078,0.4172001020929046,Delta St.,-777.808,15.8958,12.202799128930387,0.9062353589637592,5.337677351899227
Dominican (NY),50,CACC,1545,206,3,17,70,1841,411,83,10,30,310,74,8,12,285.5597121171807,-76.27938322052259,1.5550600689147607,10.365671575846834,-1.3862569026901288,387,21,276,50,2022,2,110.2834510331511,288,77.89473684210526,11.189570885388376,21.02118413905486,0.26601941747572816,0.39093851132686086,0.3747963063552417,0.1249190938511327,85.40842461390774,0.1683867463335144,0.37033297002724797,Dominican (NY),-836.19,8.107900000000003,6.432869697649105,1.0478425026968716,1.3048389552566473
Drury,53,GLVC,1736,260,4,28,77,2105,601,144,28,72,506,78,3,29,541.9970626174555,138.91176557613474,2.435331377551991,13.359121301379034,12.270003169162202,343,22,453,53,2022,2,103.21509631312648,357,78.0,12.351543942992874,16.294536817102138,0.34619815668202764,0.5858294930875576,0.4475059382422803,0.23963133640552997,148.33872591877025,0.24038004750593825,0.4647963757749166,Drury,-685.443,20.97169999999999,20.018899189769247,0.8102022867194372,5.865624149353625
East Central,48,GAC,1438,160,2,9,51,1660,374,67,7,17,228,44,5,13,213.4223773125818,-131.35213454824145,-1.051293947643337,11.966721569152497,-7.730070273979563,366,21,202,48,2022,2,109.7313411851918,283,67.6923076923077,9.63855421686747,22.048192771084338,0.26008344923504867,0.3518776077885953,0.3536144578313253,0.09179415855354661,71.08744718293794,0.13734939759036144,0.3460223429951691,East Central,-865.072,3.2368000000000037,2.6159191686023737,0.8913365539452496,1.0154813227981219
East Stroudsburg,60,PSAC,1900,282,2,29,69,2282,560,114,15,58,410,140,17,10,435.3243296590499,63.912916042134235,10.891298273212008,13.54208346498862,7.070930383842029,390,26,360,60,2022,2,95.00540678776818,373,84.33734939759037,12.357581069237511,17.090271691498685,0.29473684210526313,0.46210526315789474,0.40008764241893074,0.1673684210526316,108.06264704212852,0.1796669588080631,0.40333757682177346,East Stroudsburg,-1040.848,13.0896,12.221944267201469,0.9149197355996223,2.084884507697904
Eastern N.M.,48,Lone Star,1484,190,3,11,57,1745,406,78,24,11,262,73,4,17,268.5749673248497,-108.25415292024293,5.094205064602031,7.681527513723391,-5.810237754744341,386,16,210,48,2022,2,115.62376237623762,293,82.02247191011236,10.888252148997136,22.120343839541547,0.27358490566037735,0.3807277628032345,0.37593123209169055,0.10714285714285715,83.38931073454985,0.1501432664756447,0.36933007475560664,Eastern N.M.,-870.744,8.489200000000002,5.936091619359216,1.0127054955378112,2.4466021029570584
Eckerd,48,Sunshine State,1722,174,4,21,52,1973,488,81,7,31,283,91,12,16,286.8668608536894,-30.194965163015326,1.216465322903158,9.794504592314903,-0.18398710559690634,404,21,257,48,2022,2,100.11629530829089,369,81.25,8.819057273188038,20.476431829700964,0.28339140534262486,0.39256678281068524,0.3639128231120122,0.10917537746806039,82.96418555830174,0.1434363912823112,0.3613826972010178,Eckerd,-977.807,6.221600000000008,5.7531146442044365,1.0945548654244306,-0.06897746978560448
Edward Waters,48,SIAC,1475,213,0,24,45,1757,435,83,7,21,335,96,5,16,302.1201571510751,-59.55125616289261,1.7127225404782984,15.36331715089035,-0.5867425960750082,308,11,281,44,2022,2,98.92228081624128,324,89.7196261682243,12.122936824132042,17.52988047808765,0.29491525423728815,0.4033898305084746,0.3944223107569721,0.10847457627118645,93.3009358647179,0.1906659077973819,0.3860774046670461,Edward Waters,-638.112,9.5894,7.7706604918247315,0.9830328826573193,1.9842522574599943
Embry-Riddle (FL),48,Sunshine State,1641,192,3,19,43,1898,427,77,14,32,288,47,7,16,252.1417176499499,-49.46241337099039,-4.967570562990755,14.700406962110057,-1.4797077674568868,370,16,260,48,2022,2,99.09815319802094,304,74.60317460317461,10.1159114857745,19.494204425711274,0.26020719073735527,0.3826934795856185,0.35036880927291886,0.12248628884826324,77.22750424275189,0.1517386722866175,0.350034355179704,Embry-Riddle (FL),-922.714,7.232600000000008,4.205767902779719,1.0705241708825182,2.550361661336148
Emmanuel (GA),48,Conference Carolinas,1598,163,1,18,34,1814,391,76,8,12,213,80,11,7,178.4632323064841,-137.1593918629253,-7.174330714438406,13.05925208193868,-8.031456849582016,460,22,186,48,2022,2,98.09819193917254,295,78.43137254901961,8.985667034178611,25.358324145534727,0.24468085106382978,0.32478097622027535,0.324696802646086,0.08010012515644557,57.47661271757063,0.11742006615214995,0.3183526490066226,Emmanuel (GA),-893.88,-0.014599999999994881,0.9981232414866287,0.9739362575981599,-1.0131139555976323
Emory & Henry,37,DII Independent,1163,132,3,14,52,1364,324,58,5,14,213,34,3,4,204.4287142268337,-48.631255398300304,1.1790227900976604,4.363306841611997,-0.4880862741104804,246,13,184,37,2022,2,113.89769604734728,247,72.3404255319149,9.67741935483871,18.035190615835777,0.27858985382631124,0.37317282889079967,0.374633431085044,0.09458297506448843,81.34289116369379,0.156158357771261,0.3655677466863034,Emory & Henry,-642.072,4.502800000000004,4.1810660777699695,1.0769151776545491,0.00013602006545010425
Emporia St.,52,Mid-America Intercollegiate,1699,188,2,12,55,1956,449,92,15,51,290,64,13,19,289.8376344983133,-71.15291420391287,-5.802122902573986,-9.03513297630205,-5.602580563693613,432,17,257,52,2022,2,98.03751673131929,291,79.01234567901234,9.611451942740286,22.085889570552148,0.26427310182460273,0.4261330194231901,0.35480572597137017,0.16185991759858737,88.21214596281254,0.14826175869120656,0.36390983606557376,Emporia St.,-982.952,8.235400000000007,6.695239211642837,1.0465448881336732,1.173892913866255
Erskine,49,Conference Carolinas,1628,215,4,16,52,1915,500,102,10,42,352,112,15,22,368.9150257277506,15.756588338272406,4.628114077362091,8.156757316909895,3.1141801994705665,380,23,310,49,2022,2,104.01399289830456,346,82.96296296296296,11.22715404699739,19.843342036553523,0.3071253071253071,0.4594594594594595,0.40261096605744123,0.15233415233415237,108.1156360388225,0.18381201044386422,0.40500943890928165,Erskine,-807.235,14.8436,13.522159281003118,1.0607293796864348,0.4716079175522374
Fairmont St.,49,MEC,1462,223,3,22,68,1778,405,73,11,47,302,51,3,10,319.5696694279347,0.31699164393113033,2.879990665194654,6.676808354532066,1.7867180869307178,402,10,269,49,2022,2,102.88416565003502,274,83.60655737704919,12.542182227221597,22.609673790776153,0.2770177838577291,0.4384404924760602,0.3931383577052868,0.16142270861833108,100.90708509842958,0.16985376827896512,0.3931523702031603,Fairmont St.,-783.4110000000001,9.897400000000006,8.708190624926674,1.084900218272529,0.41467600677102645
Felician,48,CACC,1501,209,3,25,49,1787,398,85,13,41,342,72,5,22,280.47349618492245,-42.50014386128229,-3.619850839980869,5.03329436336859,-0.02481213960185668,378,22,291,48,2022,2,101.31140923661404,259,76.59574468085107,11.695579182988249,21.152770005595972,0.26515656229180545,0.42105263157894735,0.36877448237269167,0.1558960692871419,90.67201066956588,0.19138220481253498,0.371976417742841,Felician,-777.227,9.6394,7.727677452019777,0.8163029244871236,4.080929023396632
Findlay,49,G-MAC,1509,227,3,15,75,1829,385,71,16,37,299,74,9,18,290.20315366247473,-31.74017092285673,1.768985585975332,13.028845762484938,-0.40887281331292313,420,20,241,49,2022,2,102.46319363729476,261,78.72340425531915,12.411153635866594,22.963367960634226,0.2551358515573227,0.39695162359178265,0.37725533078184803,0.14181577203445994,87.40579960829771,0.16347731000546747,0.37370543060888645,Findlay,-841.776,7.708200000000002,8.50801626765186,0.9921972269383136,-0.7391979412938143
Fla. Southern,50,Sunshine State,1754,167,6,16,45,1988,480,79,8,59,287,37,5,12,287.65735393287304,-44.14516731148343,-0.04428935557497926,5.783229535413041,-1.4371186278358739,359,9,254,50,2022,2,103.63610773431115,334,80.43478260869566,8.400402414486921,18.058350100603622,0.27366020524515394,0.42873432155074115,0.35110663983903423,0.1550741163055872,87.84518534990076,0.1443661971830986,0.360461032388664,Fla. Southern,-1006.176,6.865000000000009,6.802120578983177,1.023485494880546,-0.09464887143226264
Flagler,52,Peach Belt,1820,180,6,28,75,2109,506,101,5,21,311,61,13,27,297.2388897993345,-62.05128602925549,0.2992780157460373,10.5850688981122,-3.244858420778354,329,11,286,52,2022,2,99.0368911018532,379,84.72222222222221,8.534850640113797,15.599810336652443,0.27802197802197803,0.37362637362637363,0.3636794689426268,0.0956043956043956,78.61439266007105,0.14746325272641062,0.3573891273247496,Flagler,-1024.848,8.552300000000006,7.064156368284345,1.125303720577069,0.5358362769139537
Florida Tech,50,Sunshine State,1774,188,2,22,48,2034,554,95,29,15,366,86,10,14,352.89524635372356,-22.538276640042003,4.484301567823381,13.433040112464855,1.245897421327407,322,24,323,50,2022,2,113.66738210753698,415,78.18181818181819,9.242871189773846,15.83087512291052,0.31228861330326946,0.42390078917700114,0.3893805309734513,0.11161217587373168,96.64297825702796,0.17994100294985252,0.38737684729064037,Florida Tech,-852.774,10.820599999999999,9.012911142683551,0.8703488372093023,3.419575163261671
Fort Hays St.,45,Mid-America Intercollegiate,1404,147,1,16,57,1625,318,56,8,31,187,26,4,8,164.86158184247626,-142.8012337743755,-4.763982748897767,10.081005516133352,-8.527116717088706,430,13,173,45,2022,2,100.74759666150052,223,66.66666666666666,9.046153846153846,26.461538461538463,0.2264957264957265,0.344017094017094,0.32184615384615384,0.11752136752136752,61.09626917070052,0.11507692307692308,0.32135797905113983,Fort Hays St.,-916.376,0.27540000000001175,0.7863307239625352,0.9677067478437341,-0.5017403760976844
Francis Marion,48,Conference Carolinas,1780,225,9,25,71,2110,628,111,16,41,441,33,3,24,492.1368269375685,128.8548920502284,-6.306747123558206,10.539721542375151,11.105267191457006,281,9,393,48,2022,2,97.06472088518994,460,78.57142857142857,10.66350710900474,13.317535545023695,0.35280898876404493,0.5022471910112359,0.44218009478672987,0.149438202247191,128.03310204194452,0.20900473933649288,0.44228059273422554,Francis Marion,-766.694,15.089799999999997,13.417600735125317,0.9106889564336373,3.1520522659315855
Franklin Pierce,48,NE10,1600,195,0,19,55,1869,475,86,8,46,357,114,11,17,331.9133735829729,-11.178424298414626,4.4662663569212775,10.277073851921275,1.6406896435478706,355,23,308,48,2022,2,109.68223396955594,335,83.21167883211679,10.43338683788122,18.99411449973248,0.296875,0.446875,0.3879079721776351,0.15000000000000002,101.46539722163945,0.19101123595505617,0.39126859283039056,Franklin Pierce,-794.096,9.4552,10.859543274518211,0.9714422369389256,-1.1263860774480925
Fresno Pacific,50,PacWest,1677,212,9,26,67,1991,487,95,20,32,345,94,8,16,347.69980751202445,16.19946772291981,-1.7810358142807303,10.342866836256528,3.6600610930208304,375,24,308,49,2022,2,100.69981409183563,340,79.66101694915254,10.647915620291311,18.834756403817178,0.29039952295766247,0.42814549791293977,0.389251632345555,0.1377459749552773,97.57097167619759,0.17327975891511804,0.3882559553978712,Fresno Pacific,-869.104,9.7282,9.397901098620862,1.0080762130801688,0.2523613257602886
Frostburg St.,49,MEC,1555,206,2,12,88,1863,506,113,16,70,409,127,8,17,442.81712867005996,98.16701313811832,2.379639631414812,11.810233873343153,9.844249183519656,360,24,366,49,2022,2,105.97147632401833,307,84.10596026490066,11.057434245840044,19.32367149758454,0.32540192926045014,0.5536977491961415,0.43048845947396674,0.2282958199356913,136.6633546617968,0.21953837895866882,0.4464900484131253,Frostburg St.,-692.976,14.457799999999997,13.964613101480964,0.9769713261648745,0.8339788456895381
Ga. Southwestern,54,Peach Belt,1808,226,9,27,86,2156,485,84,13,34,334,21,6,11,328.40472855709095,-41.64112211819933,1.6841327953454894,13.8149539697416,-1.5271143165317786,445,19,297,54,2022,2,99.76041036469854,354,52.5,10.482374768089054,20.64007421150278,0.2682522123893805,0.3855088495575221,0.3738404452690167,0.11725663716814161,83.93169986813187,0.1549165120593692,0.367588868101029,Ga. Southwestern,-996.635,6.640200000000008,5.861807957558269,0.9093664450527963,1.4401988804161512
Gannon,46,PSAC,1318,141,6,24,57,1546,353,74,7,42,260,82,13,13,235.46999551410283,-22.006241372723835,0.7419120613051963,1.8131078591511582,-0.5200617040000552,325,21,232,46,2022,2,97.15425673815474,230,79.6116504854369,9.120310478654591,21.021992238033636,0.26783004552352047,0.4301972685887709,0.3602846054333765,0.16236722306525042,90.54868362987405,0.16817593790426907,0.3675658409387223,Gannon,-740.467,11.341400000000005,6.32243460216427,1.1300314465408805,3.7139232662091874
Georgia College,53,Peach Belt,1801,222,9,24,43,2099,557,102,8,48,366,48,6,20,388.6801423532518,26.405069505199283,3.4993340351043085,8.100662899986611,3.4054268855799608,314,14,337,53,2022,2,100.3045072363887,399,77.41935483870968,10.576464983325392,14.959504525964745,0.30927262631871183,0.45474736257634646,0.3959028108623154,0.14547473625763463,105.3146542436613,0.1743687470223916,0.39819605958673715,Georgia College,-946.64,15.774000000000003,11.306348612498493,0.9719797349961028,4.922384798351118
Glenville St.,50,MEC,1495,221,2,27,95,1840,442,87,4,46,373,52,2,19,364.8477048902108,53.78909149159027,-9.07063779648521,5.307999732226538,5.177034880374625,343,13,333,50,2022,2,96.92337319652738,305,80.0,12.01086956521739,18.641304347826086,0.2956521739130435,0.451505016722408,0.41304347826086957,0.1558528428093645,109.0106120500912,0.20271739130434782,0.41025054466230937,Glenville St.,-729.673,13.669999999999998,9.890534868278507,0.8470622454915648,6.247594381086234
Goldey-Beacom,52,CACC,1589,199,3,24,69,1884,453,90,9,56,344,66,6,11,334.62063560444784,-15.576710456467161,4.949746533189678,14.871049323872006,1.7576090807885985,433,17,306,51,2022,2,104.23096376717208,298,79.51807228915662,10.562632696390658,22.983014861995755,0.2850849590937697,0.45877910635619884,0.3842887473460722,0.17369414726242915,103.22590591850336,0.18259023354564755,0.39136954206602764,Goldey-Beacom,-809.467,10.411000000000003,10.91101871415388,0.9586649176504883,-0.05112407493473192
Grand Valley St.,50,GLIAC,1653,175,2,19,36,1885,489,89,16,35,330,64,3,40,306.04449874630166,-32.604697621394756,-1.9622468337439547,14.74916192261347,1.25293355247284,315,18,277,50,2022,2,100.19716366139666,349,78.04878048780488,9.283819628647215,16.710875331564985,0.2958257713248639,0.4325468844525106,0.3724137931034483,0.13672111312764673,94.21577496708764,0.17506631299734748,0.37695853269537477,Grand Valley St.,-856.496,10.254200000000003,10.25970677243806,1.1089560835133188,-1.0129925405152331
Harding,51,GAC,1677,175,5,31,82,1970,466,98,16,32,319,58,3,13,306.57992712734085,-72.03286054683915,-5.754532133275142,12.990051492837061,-3.863458974946414,348,18,271,51,2022,2,100.93153489083213,320,76.31578947368422,8.883248730964468,17.66497461928934,0.27787716159809184,0.41264162194394755,0.3695431472081218,0.1347644603458557,88.96582233536296,0.1619289340101523,0.3708147959183673,Harding,-888.6560000000001,11.5684,9.976898999863286,1.0346940214326001,1.2036043763742708
Hawaii Hilo,45,PacWest,1502,134,10,24,61,1731,427,74,6,20,243,75,6,26,248.34941122320467,-35.34973163995133,-0.7789225446110366,10.627270772526444,-0.7271526087334069,274,18,207,44,2022,2,99.22078932997566,327,80.64516129032258,7.741190063547082,15.82900057770075,0.28428761651131823,0.381491344873502,0.36510687463893704,0.09720372836218377,80.76452536867964,0.14038128249566725,0.35940619520748096,Hawaii Hilo,-890.904,7.8312000000000035,5.116288408906435,1.0480903586399628,2.35558644944264
Hawaii Pacific,44,PacWest,1410,128,2,21,70,1631,405,66,16,14,252,91,10,28,244.44782928126762,-35.27625189542853,-1.791389120954416,3.353607336992904,-0.9739640899085341,283,22,209,43,2022,2,103.54028443408563,309,80.53097345132744,7.8479460453709375,17.351318209687307,0.2872340425531915,0.38652482269503546,0.37093807480073576,0.09929078014184395,83.41162903714974,0.15450643776824036,0.36579963122311,Hawaii Pacific,-815.736,6.179400000000003,5.291473408735234,1.0253786028334146,0.734983534021862
Henderson St.,57,GAC,1878,290,7,23,65,2263,543,121,13,63,427,60,10,18,435.6532679538975,4.448283534624436,-6.33682138232377,18.991105609854063,2.324942338830135,419,18,383,57,2022,2,99.99884608617732,346,76.92307692307693,12.814847547503314,18.51524524966858,0.28913738019169327,0.4680511182108626,0.3999116217410517,0.17891373801916932,109.36372368018708,0.18868758285461776,0.40488972876834145,Henderson St.,-946.648,17.951199999999996,14.238429202234846,0.9906859205776173,3.8815416453710103
Hillsdale,48,G-MAC,1576,205,6,19,34,1840,470,77,14,64,351,55,5,9,345.0875242939972,15.48227287998913,-9.42580166957945,4.077854411567813,1.8755175176419514,325,18,314,48,2022,2,104.22913457277316,315,75.34246575342466,11.141304347826086,17.66304347826087,0.2982233502538071,0.4866751269035533,0.38858695652173914,0.18845177664974622,110.65451921958305,0.1907608695652174,0.40006564551422324,Hillsdale,-766.401,10.620400000000002,9.344822073540914,0.9889164412383528,1.3946090422981516
Holy Names,50,PacWest,1643,178,5,20,59,1905,432,76,15,22,268,62,9,18,251.86776331079088,-66.3855838270738,-11.760256962621904,-2.822283116883118,-3.990874497021382,376,21,241,50,2022,2,101.01915063604224,319,74.69879518072288,9.343832020997375,19.73753280839895,0.26293365794278756,0.3676202069385271,0.35380577427821525,0.10468654899573954,74.70215924246708,0.14068241469816273,0.3491868073878628,Holy Names,-971.424,5.937000000000008,5.639244016281685,1.1959468758601708,-0.6749766898338523
Ill. Springfield,59,GLVC,2029,319,13,28,91,2480,684,137,19,110,591,78,1,13,635.9433671137039,156.80102892581795,5.285576283720469,14.1562386932655,13.423931089274259,403,6,538,59,2022,2,104.18728313540674,418,92.85714285714286,12.862903225806452,16.25,0.3371118777723016,0.5860029571217349,0.44637096774193546,0.24889107934943328,148.084660781467,0.23830645161290323,0.46330521597392016,Ill. Springfield,-804.984,22.275899999999993,19.888213476039883,0.7873776145972406,8.403040411581191
Indiana (PA),49,PSAC,1407,197,2,21,35,1662,431,110,17,36,337,73,3,22,327.92983056701684,26.91663525728641,-4.48348762208183,17.87472186370331,3.8706323219404863,323,21,298,49,2022,2,105.42361572055783,268,77.6595744680851,11.853188929001202,19.43441636582431,0.30632551528073915,0.48542999289267946,0.4001203369434416,0.17910447761194032,113.35350387752419,0.20276774969915765,0.40933775633293124,Indiana (PA),-611.464,11.803399999999998,10.459094141380366,0.8799347751458977,2.954854634587642
Jefferson,47,CACC,1503,196,3,20,59,1781,455,97,19,58,373,76,10,32,361.1784167800417,17.298565918656358,-8.692428003023329,11.877599598339806,4.353846427870442,338,20,329,47,2022,2,108.31853198191496,281,79.16666666666666,11.005053340819765,18.97810218978102,0.302727877578177,0.5083166999334664,0.4003368893879843,0.2055888223552894,118.59268148638348,0.2094329028635598,0.41432788732394366,Jefferson,-726.328,11.1264,10.834947895718194,0.8863567990373045,1.7180104750921572
Kentucky St.,44,SIAC,1389,298,2,21,80,1790,406,67,11,34,388,56,4,9,382.23334701393145,-13.355154141340149,5.032994327023957,8.354660516802785,2.0819973538597485,261,11,335,42,2022,2,107.52170889037691,294,83.5820895522388,16.64804469273743,14.58100558659218,0.29229661627069836,0.4298056155507559,0.43910614525139663,0.13750899928005755,110.83258010337134,0.21675977653631284,0.4242989921612542,Kentucky St.,-381.76800000000003,5.796999999999999,4.633174788484537,0.9215785381026439,1.6571192671202377
King (TN),45,Conference Carolinas,1463,176,5,16,48,1708,421,74,10,30,269,85,5,17,280.41321122501523,-27.81603329426964,3.9782967207347486,10.484675619226136,0.29437490243193004,330,17,237,45,2022,2,101.76961317328936,307,83.33333333333334,10.304449648711945,19.320843091334893,0.2877648667122351,0.41353383458646614,0.3805620608899297,0.12576896787423103,92.01588536830833,0.15749414519906324,0.3785453474676089,King (TN),-765.808,7.645400000000001,6.492043490934473,0.9028573781291173,1.9759606315357265
Kutztown,46,PSAC,1403,160,2,13,48,1626,321,48,5,18,188,44,9,16,156.45750476444644,-124.72471128948553,-1.7181637406252352,8.387950194135762,-7.823279254745604,387,14,159,45,2022,2,100.77791752136034,250,75.86206896551724,9.84009840098401,23.800738007380073,0.22879543834640056,0.308624376336422,0.32656826568265684,0.07982893799002141,54.301296864032864,0.11562115621156212,0.3163791615289765,Kutztown,-909.28,2.0714000000000063,2.002975769552734,0.9691176470588235,0.13443242468095962
Ky. Wesleyan,54,G-MAC,1742,165,3,13,77,2000,473,75,14,58,332,54,4,17,303.72254673562446,-58.195099641012106,10.841478884408739,9.37563132949525,-1.9731166027229905,450,7,285,54,2022,2,105.26512598925362,326,88.52459016393442,8.25,22.5,0.27152698048220436,0.4305396096440873,0.359,0.1590126291618829,90.29418910314442,0.166,0.3674272818455366,Ky. Wesleyan,-874.987,10.770800000000005,8.748136197007206,0.8483823529411765,3.9475545639565723
Lake Erie,43,G-MAC,1294,112,0,8,52,1466,289,51,7,14,159,58,4,11,121.01420933494595,-126.70697983519293,0.4890754254160685,13.542607711875753,-7.102663309909587,402,14,137,43,2022,2,98.4657881846358,217,80.55555555555556,7.639836289222374,27.421555252387446,0.223338485316847,0.30602782071097373,0.30900409276944063,0.08268933539412673,49.17352801800969,0.10845839017735334,0.30373533424283766,Lake Erie,-879.043,-0.32159999999999206,-0.7626973308886769,0.8593238246170101,0.388449590063703
Lander,51,Peach Belt,1746,240,6,20,63,2075,485,89,12,46,328,58,9,20,348.2068752178401,-8.344796423943857,4.193658254488622,8.780348989155176,1.7433832538514349,430,7,305,51,2022,2,99.8720741073021,338,89.23076923076924,11.566265060240964,20.722891566265062,0.2777777777777778,0.4215349369988545,0.38265060240963855,0.14375715922107674,94.36772837361164,0.1580722891566265,0.38201502666020354,Lander,-953.931,12.1568,10.730667108693904,0.9429302623160589,2.161908817483324
Lane,35,SIAC,1027,180,3,10,41,1261,289,49,3,21,212,113,11,8,228.22510592012375,-55.00535851685754,6.234594383064241,2.0731343151693666,-1.164165096254175,232,15,176,32,2022,2,109.56962477105868,216,88.28125,14.274385408406026,18.398096748612215,0.28140214216163584,0.39629990262901654,0.40681998413957177,0.1148977604673807,94.8996256203055,0.1681205392545599,0.39398486055776893,Lane,-237.875,4.0447999999999995,2.871733948933717,1.149356725146199,0.6474519674191876
Le Moyne,52,NE10,2960,365,2,42,90,3459,920,160,4,108,537,41,7,23,664.1922791248821,10.108523015438525,-19.76378328316531,18.48468311688312,2.660851195175242,463,15,601,52,2022,2,112.81851608359013,648,73.21428571428571,10.552182711766408,13.385371494651633,0.3108108108108108,0.47702702702702704,0.39809193408499566,0.16621621621621624,110.92619363817273,0.1552471812662619,0.4045432706222865,Le Moyne,-928.44,6.106400000000004,5.915479800089343,1.092971542971543,-0.32850908775214815
