Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Mark Branz,7334027?year_stat_category_id=14941,R/R,McKendree,GLVC,16,0,8.38,19.1,26,21,18,17,18,0,6,1,3,104,21,17,158,0.0,8.481675392670155,8.01047120418848,0.0,9.895287958115183,12.25130890052356,46.15384615384615,17.307692307692307,16.346153846153847,0.9615384615384599,0.0,5.9381393703749765,7.3267968847379645,73.59024004558907,-0.018063803092482705,So,13,6,,,,,2,2022
Garrett Herring,7333198?year_stat_category_id=14941,R/R,McKendree,GLVC,12,11,8.54,51.2,71,56,49,28,55,17,14,4,10,262,50,40,370,0.0,9.66796875,4.921875,2.98828125,9.84375,12.48046875,0.0,20.99236641221374,10.687022900763358,10.305343511450383,25.37313432835821,9.076126117757175,6.4124961150881985,71.17668854287957,-0.35126490887276024,Jr,0,0,,,,,2,2022
Adam Kopff,7342101?year_stat_category_id=14941,L/L,McKendree,GLVC,4,0,18.0,4.0,7,8,8,7,2,1,2,0,5,28,2,4,21,0.0,4.5,15.75,2.25,18.0,15.75,0.0,7.142857142857142,25.0,-17.857142857142858,33.33333333333333,15.931594867757175,13.628857672197642,-71.52454405482058,-0.13606008964105573,Jr,1,0,,,,,2,2022
Mac Grant,7333405?year_stat_category_id=14941,R/R,McKendree,GLVC,11,10,7.58,46.1,78,52,39,14,28,8,20,1,7,235,56,47,355,0.0,5.466377440347071,2.7331887201735356,1.561822125813449,10.151843817787418,15.227765726681127,100.0,11.914893617021278,5.957446808510639,5.957446808510639,12.5,7.089403978386242,6.586868027097447,85.65799755913666,0.2859604306820839,Jr,1,1,,,,,2,2022
Logan Boente,7336011?year_stat_category_id=14941,R/R,McKendree,GLVC,5,3,22.85,8.2,18,22,22,12,8,3,6,1,5,60,7,10,142,0.0,8.78048780487805,13.170731707317074,3.2926829268292686,24.146341463414636,19.75609756097561,0.0,13.333333333333334,20.0,-6.666666666666666,30.0,13.705985111659615,10.49015227335143,-144.68532398070283,-0.32812401127522445,Jr,0,0,,,,,2,2022
Nick Beeler,7345079?year_stat_category_id=14941,R/R,McKendree,GLVC,7,0,11.12,5.2,11,7,7,7,9,1,2,0,0,33,5,1,36,0.0,15.576923076923075,12.115384615384615,1.7307692307692306,12.115384615384615,19.03846153846154,14.285714285714285,27.27272727272727,21.21212121212121,6.060606060606059,16.666666666666664,7.758517944680252,6.715845336127124,32.2581705616886,-0.03758762055744525,Sr,7,1,,,,,2,2022
Ryan Drayer,7560165?year_stat_category_id=14941,R/R,McKendree,GLVC,1,1,3.6,5.0,4,3,2,0,7,2,1,0,0,20,6,2,78,0.0,12.6,0.0,3.6,5.3999999999999995,7.2,0.0,35.0,0.0,35.0,25.0,7.081594867757175,3.9024221838968387,145.69509118903588,0.0004696205328244968,So,0,0,,,,,2,2022
Andrew Yancik,7555707?year_stat_category_id=14941,R/R,McKendree,GLVC,18,0,8.24,39.1,61,42,36,11,34,7,9,0,9,197,38,38,275,0.0,7.826086956521739,2.531969309462916,1.6112531969309463,9.667519181585678,14.040920716112531,61.111111111111114,17.258883248730964,5.583756345177665,11.675126903553299,15.555555555555555,6.804357016094771,5.930591498612112,75.70209761045987,-0.15440548530103676,Sr,18,11,,,,,2,2022
Connor Gilles,7555660?year_stat_category_id=14941,L/R,McKendree,GLVC,5,1,7.27,8.2,6,8,7,7,10,2,1,0,0,40,9,7,15,0.0,10.975609756097562,7.682926829268293,2.1951219512195124,8.78048780487805,6.585365853658537,0.0,25.0,17.5,7.5,18.181818181818183,7.974277794586444,6.497837282203539,90.33425359563635,-0.05704161881536756,Sr,0,0,,,,,2,2022
Brenden Boles,7560190?year_stat_category_id=14941,0,McKendree,GLVC,12,8,7.49,33.2,49,37,28,31,35,2,10,1,10,191,34,29,294,0.0,9.487951807228916,8.403614457831324,0.5421686746987951,10.03012048192771,13.283132530120481,100.0,18.32460732984293,16.230366492146597,2.094240837696333,5.555555555555555,7.061112940046332,7.647516994659056,87.01562027941077,0.13191145412930408,Sr,2,2,,,,,2,2022
Evan Spears,7555663?year_stat_category_id=14941,R/R,McKendree,GLVC,19,0,9.9,40.0,63,50,44,20,29,11,10,5,2,203,40,45,307,0.0,6.5249999999999995,4.5,2.475,11.25,14.174999999999999,25.0,14.285714285714285,9.852216748768473,4.433497536945811,21.568627450980394,8.456594867757175,6.49194163530597,50.66150076984866,-0.3828894471824079,Sr,4,1,,,,,2,2022
Lucas Vallandingham,7555664?year_stat_category_id=14941,R/R,McKendree,GLVC,12,0,9.0,15.0,23,17,15,6,25,5,6,1,0,74,13,6,120,0.0,15.0,3.6,3.0,10.2,13.8,62.5,33.78378378378378,8.108108108108109,25.675675675675674,27.77777777777778,6.881594867757175,4.06388202152859,64.23772797258971,-0.06327124500848444,Sr,8,5,,,,,2,2022
Devin Radke,7560194?year_stat_category_id=14941,R/R,McKendree,GLVC,13,9,11.97,29.1,39,43,39,27,30,8,9,2,11,166,23,32,227,0.0,9.278350515463917,8.350515463917525,2.474226804123711,13.298969072164947,12.061855670103093,25.0,18.072289156626507,16.265060240963855,1.8072289156626518,25.806451612903224,10.111148132361986,7.882747075668034,19.436178203544287,-0.46779990367036683,So,4,1,,,,,2,2022
Sam Steimel,7560189?year_stat_category_id=14941,R/R,McKendree,GLVC,5,1,17.36,4.2,5,9,9,10,3,2,2,0,0,28,3,6,72,0.0,6.428571428571429,21.428571428571427,4.285714285714286,19.285714285714285,10.714285714285714,0.0,10.714285714285714,35.714285714285715,-25.0,40.0,16.586356772519082,11.899472335122997,-61.87033804398254,-0.14824602002203016,So,0,0,,,,,2,2022
Owen Gross,7560192?year_stat_category_id=14941,R/R,McKendree,GLVC,21,0,6.39,31.0,39,31,22,12,34,3,8,3,5,151,23,33,194,0.0,9.870967741935484,3.4838709677419355,0.8709677419354839,9.0,11.32258064516129,16.666666666666664,22.516556291390728,7.9470198675496695,14.569536423841058,11.538461538461538,5.391272287112014,5.1925124125078055,103.60878686053867,0.03054843812699526,So,18,3,,,,,2,2022
Nik Millsap,7560191?year_stat_category_id=14941,R/R,McKendree,GLVC,3,3,14.9,9.2,15,16,16,9,5,3,3,2,3,53,11,10,202,0.0,4.891304347826088,8.804347826086957,2.9347826086956523,15.65217391304348,14.673913043478262,0.0,9.433962264150944,16.9811320754717,-7.547169811320755,21.428571428571427,11.746812259061524,9.429664326042182,-24.76198368982372,-0.20967893858081488,So,0,0,,,,,2,2022
Jonathan Diforio,7355717?year_stat_category_id=14941,0,Mercy,ECC,13,13,5.77,78.0,91,60,50,25,51,7,18,4,13,362,106,67,0,0.0,5.884615384615385,2.884615384615385,0.8076923076923077,6.923076923076923,10.5,0.0,14.088397790055248,6.906077348066299,7.182320441988949,6.1946902654867255,6.002107688269995,6.665196524197736,107.7045895416174,0.5394543118889866,Sr,0,0,,,,,2,2022
Joshua Alvarado,7336509?year_stat_category_id=14941,R/R,Mercy,ECC,13,0,4.94,23.2,30,18,13,7,13,1,5,1,3,114,29,27,293,0.0,5.043103448275863,2.7155172413793105,0.3879310344827587,6.982758620689655,11.637931034482758,0.0,11.403508771929824,6.140350877192982,5.263157894736842,3.3333333333333335,5.41435348844683,6.487220392654533,120.98105239784917,-0.06447667546231925,So,3,0,,,,,2,2022
Austin DeRosa,7350939?year_stat_category_id=14941,0,Mercy,ECC,4,4,12.6,10.0,16,16,14,6,3,0,8,1,2,52,10,15,45,0.0,2.6999999999999997,5.3999999999999995,0.0,14.4,14.4,0.0,5.769230769230769,11.538461538461538,-5.769230769230769,0.0,6.481594867757175,7.744611940344465,-1.5463036006275743,0.03284623075035742,Sr,0,0,,,,,2,2022
Luis Ruiz,7331587?year_stat_category_id=14941,0,Mercy,ECC,13,1,12.21,14.0,27,25,19,13,2,2,6,1,3,85,22,16,244,0.0,1.2857142857142856,8.357142857142858,1.2857142857142856,16.071428571428573,17.357142857142858,25.0,2.3529411764705883,15.294117647058824,-12.941176470588236,8.333333333333332,9.681594867757175,9.989624135049672,4.692034367963305,-0.2568486770207918,So,4,1,,,,,2,2022
Kevin Seckler,7331661?year_stat_category_id=14941,R/R,Mercy,ECC,15,9,4.26,67.2,67,34,32,26,38,7,12,3,4,296,95,61,766,0.0,5.089285714285714,3.4821428571428568,0.9374999999999999,4.553571428571429,8.973214285714286,71.42857142857143,12.837837837837837,8.783783783783784,4.054054054054053,6.862745098039216,6.244094867757175,6.807007686267644,131.8581544969307,0.07252081892063927,Jr,7,5,,,,,2,2022
James Mattutat,7338365?year_stat_category_id=14941,0,Mercy,ECC,3,0,3.38,2.2,3,4,1,3,1,0,0,0,1,16,3,3,53,0.0,4.090909090909091,12.272727272727272,0.0,16.363636363636363,12.272727272727272,66.66666666666666,6.25,18.75,-12.5,0.0,9.22704941321172,10.949345421285297,145.9344042722126,-0.03771511637257138,Sr,3,2,,,,,2,2022
Jeremiah Peralta,7347040?year_stat_category_id=14941,0,Mercy,ECC,1,0,0.0,0.1,0,0,0,0,0,0,0,0,0,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.681594867757175,17.31176559363007,200.0,-4.679668342547809e-07,So,0,0,,,,,2,2022
Anthony Burgio,7347091?year_stat_category_id=14941,L/L,Mercy,ECC,10,8,4.94,51.0,46,33,28,29,49,4,6,1,3,226,47,47,425,0.0,8.647058823529411,5.117647058823529,0.7058823529411764,5.8235294117647065,8.117647058823529,0.0,21.68141592920354,12.831858407079647,8.849557522123892,7.8431372549019605,5.66198702461992,5.905396254069956,120.98105239784917,0.384569290640111,Jr,0,0,,,,,2,2022
Max Rank,7334645?year_stat_category_id=14941,R/R,Mercy,ECC,1,0,9.0,1.0,1,2,1,0,0,0,0,0,1,6,0,3,0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,7.681594867757175,7.681594867757175,56.03835457098032,-0.011365062506241102,So,0,0,,,,,2,2022
Matthew Manzoeillo,7541917?year_stat_category_id=14941,R/L,Mercy,ECC,11,0,9.5,18.0,33,22,19,9,14,3,7,0,3,99,19,17,244,0.0,7.0,4.5,1.5,11.0,16.5,40.0,14.14141414141414,9.090909090909092,5.050505050505048,13.636363636363635,7.292705978868286,6.669726845363863,48.040485380479225,-0.178006153853234,Fr,5,2,,,,,2,2022
Kuzari Jocelyn,7541916?year_stat_category_id=14941,0,Mercy,ECC,14,0,2.37,19.0,9,6,5,8,12,1,2,0,0,72,22,20,226,0.0,5.684210526315789,3.789473684210526,0.47368421052631576,2.8421052631578947,4.263157894736842,0.0,16.666666666666664,11.11111111111111,5.555555555555554,4.3478260869565215,5.365805394072964,6.210510271415473,162.09010003702483,-0.04933589643624757,Sr,3,0,,,,,2,2022
Nate Rodriguez,7541918?year_stat_category_id=14941,L/L,Mercy,ECC,9,3,6.64,20.1,24,16,15,17,15,5,6,0,0,98,24,17,303,0.0,6.716417910447761,7.611940298507462,2.2388059701492535,7.164179104477611,10.746268656716417,100.0,15.306122448979592,17.346938775510203,-2.040816326530612,17.24137931034483,8.960201832931304,7.548634425221424,93.7882971501455,-0.43171631799973575,Fr,4,4,,,,,2,2022
Manuel Sanchez,7541920?year_stat_category_id=14941,0,Mercy,ECC,6,1,11.08,13.0,16,18,16,9,8,3,5,1,3,68,16,13,158,0.0,5.538461538461538,6.230769230769231,2.076923076923077,12.461538461538462,11.076923076923077,0.0,11.76470588235294,13.23529411764706,-1.4705882352941195,15.789473684210526,9.220056406218713,8.066004435384752,22.767218738495764,-0.20789295337523145,Sr,0,0,,,,,2,2022
Scott Scheppy,7541921?year_stat_category_id=14941,B/R,Mercy,ECC,13,8,4.56,71.0,74,36,36,14,40,6,14,1,5,301,90,75,623,0.0,5.070422535211268,1.7746478873239435,0.7605633802816901,4.563380281690141,9.380281690140844,0.0,13.2890365448505,4.651162790697675,8.637873754152825,6.25,5.456242755081119,6.065392599706186,127.05943298263003,0.5192998666114501,Fr,0,0,,,,,2,2022
Chris Smith,7354384?year_stat_category_id=14941,0,Mercyhurst,PSAC,1,0,0.0,0.0,2,2,2,1,0,1,0,0,1,4,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0,100.0,0.0,0.0,0.0,0.0,Sr,0,0,,,,,2,2022
Jarrett Heilman,7356447?year_stat_category_id=14941,0,Mercyhurst,PSAC,12,10,3.03,62.1,49,23,21,21,80,4,5,0,8,259,47,50,666,0.0,11.594202898550725,3.0434782608695654,0.5797101449275361,3.333333333333333,7.101449275362318,100.0,30.888030888030887,8.108108108108109,22.779922779922778,7.8431372549019605,4.343430616549446,4.543331916097784,151.562002621992,0.9970431506553818,So,3,3,,,,,2,2022
Corey Shields,7351029?year_stat_category_id=14941,R/R,Mercyhurst,PSAC,3,0,0.0,2.0,0,2,0,3,4,0,0,0,0,9,1,1,13,0.0,18.0,13.5,0.0,9.0,0.0,0.0,44.44444444444444,33.33333333333333,11.111111111111114,0.0,5.181594867757175,5.81310340405082,200.0,-0.0070916138220435,Sr,3,0,,,,,2,2022
Corbin Foy,7331666?year_stat_category_id=14941,0,Mercyhurst,PSAC,12,0,1.96,18.1,18,15,4,18,30,3,1,0,4,94,12,9,177,0.0,14.917127071823202,8.950276243093922,1.4917127071823204,7.458563535911601,8.950276243093922,31.25,31.914893617021278,19.148936170212767,12.76595744680851,20.0,7.167782713061042,6.059785811890288,168.66717001290573,-0.22014527880928839,So,16,5,,,,,2,2022
Robert Hartman,7339394?year_stat_category_id=14941,0,Mercyhurst,PSAC,8,0,0.79,11.1,10,1,1,5,12,0,1,0,5,53,5,16,90,0.0,9.72972972972973,4.054054054054054,0.0,0.8108108108108109,8.108108108108109,25.0,22.641509433962266,9.433962264150944,13.207547169811322,0.0,5.222135408297715,5.79106201757127,187.37095117867116,-0.04131081024869459,Jr,8,2,,,,,2,2022
John Bufford,7346833?year_stat_category_id=14941,0,Mercyhurst,PSAC,11,7,4.53,47.2,43,43,24,37,63,1,11,1,4,232,18,56,538,0.0,12.01271186440678,7.055084745762711,0.1906779661016949,8.19915254237288,8.19915254237288,55.55555555555556,27.155172413793103,15.948275862068966,11.206896551724137,5.263157894736842,4.893459274536836,5.126453435112228,127.58279599921573,0.41985753946878185,So,9,5,,,,,2,2022
Nathan Holt,7340981?year_stat_category_id=14941,0,Mercyhurst,PSAC,9,5,3.24,33.1,29,15,12,19,26,0,9,0,5,150,30,39,323,0.0,7.069486404833837,5.166163141993958,0.0,4.078549848942599,7.885196374622356,100.0,17.333333333333336,12.666666666666668,4.666666666666668,0.0,5.285824475007931,6.430552939588555,148.2049136948033,0.1502698310270257,Sr,2,2,,,,,2,2022
Hunter Treece,7553619?year_stat_category_id=14941,0,Mercyhurst,PSAC,8,0,5.91,10.2,11,9,7,8,12,1,3,0,0,52,14,7,94,0.0,10.588235294117647,7.058823529411765,0.8823529411764707,7.941176470588236,9.705882352941178,20.0,23.076923076923077,15.384615384615385,7.692307692307692,6.666666666666667,5.956104671678744,6.538972915679659,105.5219259062616,-0.0708369467062737,Sr,10,2,,,,,2,2022
Aiden Kelly,7586640?year_stat_category_id=14941,0,Mercyhurst,PSAC,11,6,2.81,32.0,23,11,10,16,38,3,3,0,5,136,26,27,128,0.0,10.6875,4.5,0.84375,3.09375,6.46875,33.33333333333333,27.941176470588236,11.76470588235294,16.176470588235297,10.344827586206897,5.494094867757175,5.419954089789407,155.07895292666583,0.08294936553024898,Fr,9,3,,,,,2,2022
Daniel Thomas,7587449?year_stat_category_id=14941,0,Mercyhurst,PSAC,11,10,2.67,57.1,42,26,17,18,75,7,9,0,8,239,27,63,323,0.0,11.821366024518388,2.837127845884413,1.1033274956217163,4.0980735551663745,6.619964973730298,0.0,31.380753138075313,7.531380753138076,23.849372384937237,20.588235294117645,5.014344429928804,4.1727083610665945,157.3170122114583,0.6018094735713237,Sr,3,0,,,,,2,2022
Ben Berdine,7553712?year_stat_category_id=14941,0,Mercyhurst,PSAC,6,0,4.15,8.2,5,4,4,5,12,1,1,0,0,36,3,11,71,0.0,13.170731707317074,5.487804878048781,1.0975609756097562,4.390243902439025,5.487804878048781,0.0,33.33333333333333,13.88888888888889,19.44444444444444,25.0,5.169399745805956,4.200139781214389,133.6575283436524,-0.028606354718359147,Fr,5,0,,,,,2,2022
Carter Beneigh,7553701?year_stat_category_id=14941,0,Mercyhurst,PSAC,1,0,4.5,2.0,2,1,1,1,3,1,0,0,0,8,2,0,39,0.0,13.5,4.5,4.5,4.5,9.0,0.0,37.5,12.5,25.0,33.33333333333333,9.681594867757175,5.07612047663811,128.0623801316713,-0.04477440305803839,Fr,1,0,,,,,2,2022
Josh Greggs,7553672?year_stat_category_id=14941,0,Mercyhurst,PSAC,9,5,5.75,20.1,13,14,13,21,22,2,1,0,4,94,17,17,56,0.0,9.850746268656716,9.402985074626866,0.8955223880597014,6.26865671641791,5.820895522388059,0.0,23.404255319148938,22.340425531914892,1.0638297872340452,10.526315789473683,7.517415763279563,7.417780160252622,108.07970794602441,-0.29361237742257823,Sr,6,0,,,,,2,2022
Tom Colcombe,7553685?year_stat_category_id=14941,0,Mercyhurst,PSAC,1,1,0.0,1.1,0,1,0,4,1,0,0,0,1,8,1,1,0,0.0,8.181818181818182,32.72727272727273,0.0,8.181818181818182,0.0,0.0,12.5,50.0,-37.5,0.0,16.49977668593899,17.647974024654708,200.0,-0.04920864281087179,Fr,0,0,,,,,2,2022
Matt Shepard,7553679?year_stat_category_id=14941,0,Mercyhurst,PSAC,8,5,6.65,21.2,18,16,16,21,29,2,3,1,3,108,15,20,304,0.0,12.31132075471698,8.915094339622641,0.8490566037735849,6.7924528301886795,7.6415094339622645,0.0,26.851851851851855,19.444444444444446,7.407407407407408,11.76470588235294,6.568387320587364,6.354768935397926,93.69218397235868,-0.1251262113156888,So,0,0,,,,,2,2022
Jacob Bazala,7553699?year_stat_category_id=14941,0,Mercyhurst,PSAC,18,0,3.44,36.2,36,17,14,16,33,4,7,1,3,162,36,33,182,0.0,8.204419889502761,3.9779005524861875,0.9944751381215469,4.226519337016574,8.950276243093922,47.368421052631575,20.37037037037037,9.876543209876543,10.493827160493828,10.0,5.8694401716245785,5.828575058461363,145.00768614509983,-0.2376386966837004,Fr,19,9,,,,,2,2022
Spencer Curran,7553687?year_stat_category_id=14941,0,Mercyhurst,PSAC,3,0,0.0,2.2,1,2,0,3,1,0,0,0,1,14,3,4,43,0.0,4.090909090909091,12.272727272727272,0.0,8.181818181818182,4.090909090909091,0.0,7.142857142857142,21.428571428571427,-14.285714285714285,0.0,9.22704941321172,10.949345421285297,200.0,-0.046280016192795065,Sr,1,0,,,,,2,2022
Cody Smith,7622331?year_stat_category_id=14941,0,Mercyhurst,PSAC,2,0,7.71,2.1,4,2,2,5,2,1,1,0,0,17,2,4,56,0.0,8.571428571428571,21.428571428571427,4.285714285714286,8.571428571428571,17.142857142857142,100.0,11.76470588235294,29.411764705882355,-17.647058823529413,33.33333333333333,16.110166296328604,11.724000209548542,76.74687795893011,-0.10164178160300698,Fr,1,1,,,,,2,2022
Kody Long,7357985?year_stat_category_id=14941,0,Miles,SIAC,16,14,5.87,87.1,112,76,57,26,80,5,15,2,14,416,75,94,805,0.0,8.266360505166476,2.6865671641791047,0.5166475315729048,7.853042479908152,11.572904707233066,0.0,19.230769230769234,6.25,12.980769230769234,6.25,4.9686212741865665,5.382414222601988,113.00758399542548,2.6552624457432827,Sr,0,0,,,,,2,2022
Kolton Easterwood,7346387?year_stat_category_id=14941,0,Miles,SIAC,17,11,6.72,77.2,121,65,58,21,42,8,29,1,6,371,105,66,607,0.0,4.896373056994818,2.448186528497409,0.9326424870466321,7.577720207253886,14.106217616580311,75.0,11.320754716981133,5.660377358490567,5.660377358490567,7.079646017699115,5.98988502319759,6.491451463642716,100.41072648198623,1.6496914081336587,So,4,3,,,,,2,2022
Matthew McDonald,7343030?year_stat_category_id=14941,0,Miles,SIAC,13,5,3.95,27.1,26,15,12,21,21,0,1,0,1,130,33,25,206,0.0,6.974169741697416,6.974169741697416,0.0,4.981549815498155,8.634686346863468,16.666666666666664,16.153846153846153,16.153846153846153,0.0,0.0,5.567203723845736,7.105194993047971,141.46166214342938,0.5574729775756544,Sr,6,1,,,,,2,2022
Austin Douglas,7339559?year_stat_category_id=14941,0,Miles,SIAC,17,10,7.2,45.0,63,55,36,31,29,4,11,0,14,240,58,38,552,0.0,5.800000000000001,6.2,0.8,11.0,12.6,100.0,12.083333333333334,12.916666666666668,-0.8333333333333339,6.451612903225806,7.548261534423842,8.132862834432997,93.29720694498525,0.5114123177500436,So,2,2,,,,,2,2022
Jackson Hughes,7568765?year_stat_category_id=14941,0,Miles,SIAC,1,0,13.5,0.2,2,1,1,1,0,0,0,0,1,6,1,1,19,0.0,0.0,45.0,0.0,45.0,90.0,0.0,0.0,16.666666666666664,-16.666666666666664,0.0,34.68159486775718,40.99668023069362,-0.0677369781526771,-0.014642940172486154,Sr,0,0,,,,,2,2022
Justin Allen,7568767?year_stat_category_id=14941,0,Miles,SIAC,12,2,5.04,25.0,27,18,14,22,11,2,3,0,5,130,37,23,202,0.0,3.96,7.92,0.72,6.4799999999999995,9.72,0.0,8.461538461538462,16.923076923076923,-8.461538461538462,5.128205128205128,8.081594867757175,9.011901500993346,125.30804486148968,-0.035439308669476394,Fr,2,0,,,,,2,2022
Bryan Baker,7341146?year_stat_category_id=14941,0,Miles,SIAC,1,0,6.75,1.1,2,1,1,0,1,0,0,1,1,7,2,1,0,0.0,8.181818181818182,0.0,0.0,8.181818181818182,16.363636363636363,0.0,14.285714285714285,0.0,14.285714285714285,0.0,5.590685776848084,7.88708045427952,99.96613151092366,0.005121789266617963,Sr,2,0,,,,,2,2022
Drew Shackleford,7568733?year_stat_category_id=14941,0,Miles,SIAC,13,0,6.2,20.1,30,20,14,8,20,1,5,2,4,101,21,15,109,0.0,8.955223880597014,3.5820895522388057,0.4477611940298507,8.955223880597014,13.432835820895521,100.0,19.801980198019802,7.920792079207921,11.881188118811881,4.545454545454546,5.129356061787026,5.864996638748239,108.11703931373731,0.12142107446405714,Fr,3,3,,,,,2,2022
Eli Snelson,7565085?year_stat_category_id=14941,R/R,Miles,SIAC,6,3,13.5,12.0,20,20,18,20,9,0,4,0,1,77,15,10,109,0.0,6.75,15.0,0.0,15.0,15.0,66.66666666666666,11.688311688311687,25.97402597402597,-14.285714285714283,0.0,8.431594867757175,10.010366208491288,-0.0677369781526771,0.06649252039738442,So,3,2,,,,,2,2022
Luke Walden,7575928?year_stat_category_id=14941,0,Miles,SIAC,7,2,23.28,9.2,17,26,25,21,10,2,4,0,4,70,8,8,161,0.0,9.782608695652176,20.54347826086957,1.956521739130435,25.434782608695652,16.6304347826087,100.0,14.285714285714285,30.0,-15.714285714285715,20.0,13.485942693844132,12.032700381439014,-145.00569754454773,-0.14064777565909936,Fr,1,1,,,,,2,2022
Hunter Smith,7583861?year_stat_category_id=14941,0,Miles,SIAC,4,0,8.31,8.2,10,9,8,6,1,2,2,0,1,43,18,6,70,0.0,1.0975609756097562,6.585365853658537,2.1951219512195124,9.878048780487806,10.975609756097562,60.0,2.3255813953488373,13.953488372093023,-11.627906976744185,10.0,10.169399745805956,10.079197483823737,76.84719301567047,-0.06508313709068712,Fr,5,3,,,,,2,2022
Will Cantey,7565123?year_stat_category_id=14941,0,Miles,SIAC,8,1,9.39,23.0,29,26,24,16,21,2,2,1,5,118,30,14,181,0.0,8.217391304347826,6.260869565217391,0.7826086956521738,10.17391304347826,11.347826086956522,28.57142857142857,17.796610169491526,13.559322033898304,4.2372881355932215,6.25,6.7250731286267404,7.351879490487317,60.84177405741824,0.05140989619948824,Sr,7,2,,,,,2,2022
Tyler Allen,7565124?year_stat_category_id=14941,0,Miles,SIAC,20,0,4.57,21.2,10,11,11,15,28,0,2,0,3,91,15,19,154,0.0,11.88679245283019,6.367924528301887,0.0,4.669811320754717,4.245283018867925,25.0,30.76923076923077,16.483516483516482,14.285714285714288,0.0,4.587255245115665,5.480899400248182,132.27336607480314,0.1585539599761115,Fr,8,2,,,,,2,2022
Mason Kirby,7565126?year_stat_category_id=14941,0,Miles,SIAC,16,1,8.25,24.0,36,31,22,20,16,5,4,0,1,129,31,20,291,0.0,6.0,7.5,1.875,11.625,13.5,40.0,12.4031007751938,15.503875968992247,-3.100775193798448,13.88888888888889,8.681594867757175,7.867787143304776,77.7363829577956,-0.08627680394738599,Fr,5,2,,,,,2,2022
Nate Young,7562761?year_stat_category_id=14941,0,Millersville,PSAC,20,0,2.38,41.2,27,15,11,21,55,1,4,0,10,182,31,36,553,0.0,12.014563106796116,4.5873786407766985,0.21844660194174756,3.2766990291262132,5.898058252427184,28.57142857142857,30.21978021978022,11.538461538461538,18.68131868131868,3.125,4.584507489116398,5.249957642582254,161.80366264271063,-0.039686083260031424,Jr,7,2,,,,,2,2022
Colby Gromlich,7357056?year_stat_category_id=14941,0,Millersville,PSAC,11,4,4.5,24.0,24,16,12,17,27,0,4,0,3,114,20,20,274,0.0,10.125,6.375,0.0,6.0,9.0,0.0,23.684210526315788,14.912280701754385,8.771929824561402,0.0,4.931594867757175,5.98410909491325,127.78003440848647,0.13351897527032627,Fr,0,0,,,,,2,2022
Kris Pirozzi,7356244?year_stat_category_id=14941,0,Millersville,PSAC,19,0,4.46,34.1,39,22,17,19,36,6,5,1,6,165,42,20,530,0.0,9.501466275659823,5.01466275659824,1.5835777126099706,5.806451612903226,10.29325513196481,50.0,21.818181818181817,11.515151515151516,10.303030303030301,12.5,7.056961436672131,6.547425351164504,128.4219896581888,-0.4025484968070704,Sr,2,1,,,,,2,2022
Jacob Paulishak,7354121?year_stat_category_id=14941,0,Millersville,PSAC,9,0,5.4,8.1,6,5,5,8,10,1,0,0,2,41,7,7,142,0.0,11.111111111111112,8.88888888888889,1.1111111111111112,5.555555555555556,6.666666666666667,0.0,24.390243902439025,19.51219512195122,4.878048780487806,12.5,7.521101040596681,7.163587038213757,113.33604129018373,-0.11231958288050536,Sr,0,0,,,,,2,2022
Ben Wilchacky,7334289?year_stat_category_id=14941,0,Millersville,PSAC,16,15,2.22,81.0,60,23,20,37,77,2,9,0,9,341,75,72,0,0.0,8.555555555555555,4.111111111111111,0.2222222222222222,2.5555555555555554,6.666666666666666,0.0,22.58064516129032,10.850439882697946,11.730205278592374,2.5974025974025974,4.8050516578806315,5.684709862685834,164.37148364152,1.0156497455819253,Jr,0,0,,,,,2,2022
Conor Cook,7340779?year_stat_category_id=14941,0,Millersville,PSAC,14,11,4.87,57.1,64,42,31,33,59,3,14,0,3,270,54,46,980,0.0,9.299474605954465,5.201401050788091,0.47285464098073554,6.619964973730298,10.087565674255693,0.0,21.85185185185185,12.222222222222221,9.62962962962963,5.263157894736842,5.189475778440187,5.76726865300193,121.84194834873978,0.4278296719393991,So,0,0,,,,,2,2022
Will Conroy,7338295?year_stat_category_id=14941,0,Millersville,PSAC,6,0,2.84,6.1,3,2,2,8,3,0,2,0,1,32,10,6,100,0.0,4.426229508196721,11.80327868852459,0.0,2.9508196721311477,4.426229508196721,33.33333333333333,9.375,25.0,-15.625,0.0,8.124217818576847,10.194737609703552,154.42117727113367,-0.10024411313617211,Fr,6,2,,,,,2,2022
