Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Delta St.,48,Gulf South,1687,192,5,27,67,1978,488,92,8,72,359,20,2,14,359.66088246538527,35.79468011010967,4.006066712423392,6.642633114293312,4.6625536759253805,364,3,330,48,2021,2,99.80704171388044,316,86.95652173913044,9.706774519716886,18.402426693629927,0.28927089508002374,0.48132780082987553,0.38018200202224467,0.1920569057498518,107.64237908023335,0.18149646107178968,0.3940147357723577,Delta St.,-813.626,11.734100000000002,12.199053423273716,0.9365557553956835,0.32993903915847156
Dominican (Ny),33,CACC,1031,157,2,14,59,1263,326,75,12,31,270,43,6,3,282.23219967673026,34.32178150802082,-3.8292360522783855,2.7573194059330732,3.700040858177635,279,20,241,33,2021,2,,208,68.25396825396825,12.430720506730006,22.090261282660332,0.31619786614936957,0.5024248302618817,0.4307205067300079,0.1862269641125121,125.55455290489226,0.21377672209026127,0.43350992851469417,,,,,,
Drury,40,GLVC,1333,199,0,17,37,1586,428,78,20,38,328,56,8,27,337.2807801954502,48.9846518993766,-2.38327888603161,18.19696269988985,5.1571676824434025,264,12,305,40,2021,2,103.21509631312648,292,82.35294117647058,12.547288776796975,16.64564943253468,0.3210802700675169,0.4951237809452363,0.41866330390920553,0.1740435108777194,120.76875153262554,0.2068095838587642,0.4233877679697352,Drury,-565.5219999999999,9.455999999999996,12.446155698204048,0.8341842578955981,-1.1105306123810355
East Central,39,GAC,1164,156,1,7,32,1360,264,48,9,17,164,33,2,9,148.00478054910582,-116.79917167071238,-5.355829883768309,11.70834010711437,-8.336621243617591,376,18,151,39,2021,2,109.7313411851918,190,64.70588235294117,11.470588235294118,27.647058823529413,0.2268041237113402,0.327319587628866,0.33308823529411763,0.10051546391752578,60.595225336228744,0.12058823529411765,0.3250625920471281,East Central,-763.207,0.4492000000000033,0.7500960240873032,0.9126093146227374,-0.2578810172903393
East Stroudsburg,31,PSAC,883,159,2,11,34,1089,249,44,7,37,200,60,3,4,217.71309496205384,35.234963809933234,-0.7156360285434159,9.20876704523873,3.8189493403917103,252,18,180,31,2021,2,95.00540678776818,161,76.92307692307693,14.600550964187327,23.140495867768596,0.28199320498301245,0.4733861834654587,0.40771349862258954,0.19139297848244624,113.00908569327444,0.18365472910927455,0.4112857142857143,East Stroudsburg,-461.33,6.754800000000001,6.628911298422151,1.1648826979472142,-0.8302158487399813
Eastern N.M.,38,Lone Star,1189,143,3,12,59,1406,275,47,2,14,179,50,12,25,155.35661538767718,-141.03625361022262,6.832425075855611,6.493225206062218,-8.920591621979991,373,8,146,37,2021,2,115.62376237623762,212,86.20689655172413,10.170697012802275,26.529160739687057,0.23128679562657695,0.30950378469301937,0.3413940256045519,0.07821698906644242,58.73016839546841,0.12731152204836416,0.32660142857142854,Eastern N.M.,-791.341,2.0322000000000036,1.1756692210713153,0.9554433221099887,0.9513015295453926
Emmanuel (Ga),41,Conference Carolinas,1313,186,1,17,67,1584,354,61,8,30,247,73,4,12,259.3851990486452,-21.558280137228135,0.9447754762331346,9.818082234967905,1.9696491693766012,339,14,229,41,2021,2,,255,83.9080459770115,11.742424242424242,21.401515151515152,0.26961157654226964,0.3968012185833968,0.3838383838383838,0.12718964204112715,89.4948380922365,0.15593434343434343,0.3769001264222503,,,,,,
Emporia St.,42,Mid-America Intercollegiate,1417,149,1,21,52,1640,435,78,13,47,298,78,6,12,307.16898795422844,27.0105428115748,6.895667329838355,-25.037862232688877,1.4836828606833194,312,18,262,42,2021,2,98.03751673131929,297,81.25,9.085365853658537,19.024390243902438,0.30698659139026113,0.4798870853916726,0.3884146341463415,0.17290049400141144,109.4582065583205,0.18170731707317073,0.39926434676434674,Emporia St.,-777.0949999999999,10.513600000000002,7.692121087639272,0.9404973649538867,3.4866449480481236
Erskine,43,Conference Carolinas,1488,152,5,20,26,1691,498,106,11,70,347,43,8,7,371.45954886372704,59.639900345383644,-6.563698802099495,2.6273840923766474,6.371196496885155,302,17,323,43,2021,2,104.01399289830456,311,71.66666666666667,8.98876404494382,17.85925487876996,0.3346774193548387,0.5618279569892473,0.4027202838557067,0.22715053763440857,131.69353737369897,0.205204021289178,0.4294991076740036,Erskine,-656.3209999999999,9.700600000000001,13.207043069053233,0.7993085022787992,-1.070802840976155
Fairmont St.,40,MEC,1080,153,1,14,23,1271,278,50,8,21,184,27,6,20,176.44510104667756,-49.825928692301964,-5.6455810565190765,13.7561489725377,-2.5996530488861094,292,15,160,40,2021,2,102.88416565003502,199,64.28571428571429,12.037765538945711,22.97403619197482,0.2574074074074074,0.3768518518518518,0.35798583792289534,0.11944444444444441,78.26293240870427,0.14476789929189615,0.3533947990543735,Fairmont St.,-619.0999999999999,3.944200000000006,4.012271395524241,1.1459610027855152,-0.5704439769535012
Felician,31,CACC,953,138,4,15,33,1143,279,51,27,27,244,62,3,9,223.44862625408456,-3.5348959050940354,-4.8756878202058465,7.53306176168952,0.8737844607312555,235,19,218,30,2021,2,101.31140923661404,174,76.5432098765432,12.073490813648293,20.559930008748907,0.29275970619097585,0.4879328436516264,0.39720034995625547,0.19517313746065057,113.56134107122311,0.21347331583552057,0.4067392070484582,Felician,-429.04499999999996,10.234599999999999,10.248763059658868,0.7335926928281461,3.702575469278184
Findlay,39,G-MAC,1238,146,2,20,45,1451,343,63,12,31,241,32,2,15,230.0713635313669,-24.455409207909387,-0.7428401890134348,6.337444448664869,0.48428643193589394,327,6,215,39,2021,2,102.46319363729476,237,84.21052631578947,10.062026188835286,22.53618194348725,0.2770597738287561,0.42245557350565427,0.3694004135079256,0.1453957996768982,91.5359833535259,0.16609235010337697,0.3720380096751901,Findlay,-641.158,7.8702,9.84836301857394,0.9493554327808471,-1.5583172377785957
Fla. Southern,26,Sunshine State,910,110,2,11,27,1060,267,41,7,45,202,23,0,2,201.58299970107842,33.809509404989065,-2.9256449417838297,-0.31014532609108514,3.521728258332194,236,7,180,26,2021,2,103.63610773431115,174,76.66666666666667,10.377358490566039,22.264150943396228,0.2934065934065934,0.5021978021978022,0.38301886792452833,0.20879120879120877,113.09579252091967,0.19056603773584907,0.40155965909090907,Fla. Southern,-439.06699999999995,6.135000000000001,8.057464272379702,0.8381121642969984,-0.7374416532759831
Flagler,38,Peach Belt,1285,126,5,13,43,1472,329,57,3,18,174,43,4,13,174.90815692659038,-81.17148639169801,7.923434620160158,7.51677559159798,-3.6632585355893457,256,9,160,38,2021,2,99.0368911018532,251,82.6923076923077,8.559782608695652,17.391304347826086,0.25603112840466924,0.3470817120622568,0.34171195652173914,0.09105058365758756,67.30351007860116,0.11820652173913043,0.3344268125854992,Flagler,-803.4989999999999,5.971600000000007,1.695622039307061,1.0329941586583757,4.08524317657737
Florida Tech,27,Sunshine State,842,129,2,12,16,1001,208,31,6,13,144,40,2,17,128.22358641375513,-47.81327266268139,3.3798057088380578,9.953328256162877,-2.0401880478588934,197,5,125,27,2021,2,113.66738210753698,158,88.88888888888889,12.887112887112886,19.68031968031968,0.24703087885985747,0.34441805225653205,0.3546453546453546,0.09738717339667458,70.06571170923684,0.14385614385614387,0.34330792377131397,Florida Tech,-518.107,4.279600000000002,3.5882859063157952,1.1031835205992508,0.2910323758094826
Fort Hays St.,37,Mid-America Intercollegiate,1223,146,4,9,51,1433,314,52,5,46,227,32,6,13,218.30585316012497,-33.298710908396174,-2.229604098730767,6.038628632202683,-1.6627841010285636,322,13,204,36,2021,2,100.74759666150052,211,71.11111111111111,10.188415910676902,22.470341939986042,0.25674570727718726,0.42027800490596895,0.35938590369853457,0.1635322976287817,88.43913655324434,0.1584089323098395,0.36596842105263155,Fort Hays St.,-701.1179999999999,5.100600000000003,5.909277846060599,0.9779232111692845,-0.6935309021862324
Francis Marion,35,Peach Belt,1259,137,6,13,30,1445,401,62,10,29,270,20,0,18,270.54574929516184,24.158693925421126,3.8682849148442418,6.773630569377446,3.4550470017913,279,6,241,35,2021,2,97.06472088518994,300,76.92307692307693,9.480968858131487,19.30795847750865,0.31850675138999207,0.4527402700555997,0.3972318339100346,0.13423351866560762,105.61784934320171,0.18685121107266436,0.3987390090718772,Francis Marion,-606.174,9.599599999999999,8.42301853522521,0.9241046831955924,1.9649820609888273
Franklin Pierce,33,NE10,1117,162,3,19,43,1344,355,82,11,44,312,60,3,5,297.2922151878145,45.705619867446686,6.186439003796475,11.823405439282867,4.608435778002839,224,8,285,33,2021,2,109.68223396955594,218,88.23529411764706,12.053571428571429,16.666666666666664,0.3178155774395703,0.5290957923008057,0.41889880952380953,0.21128021486123544,128.50590552081846,0.23214285714285715,0.4313415545590433,Franklin Pierce,-438.15299999999996,11.665600000000001,12.99391407509455,0.7814431913116124,1.9343623878686618
Fresno Pacific,36,PacWest,1155,113,1,19,53,1341,295,57,4,19,187,23,7,15,167.058112806988,-46.796225697510316,-4.689110228052089,12.372886656284424,-3.491668353366073,261,12,163,36,2021,2,100.69981409183563,215,65.71428571428571,8.42654735272185,19.463087248322147,0.2554112554112554,0.36103896103896105,0.34451901565995524,0.10562770562770563,71.1872501446007,0.13944817300521997,0.3400171769977595,Fresno Pacific,-688.8259999999999,1.8414000000000041,2.6780951288666595,1.1350409426802477,-1.0557747959526909
Frostburg St.,39,MEC,1106,117,1,12,52,1288,318,71,12,26,215,55,5,10,221.02360621583463,-15.24431404755249,1.2879451128877921,11.241705929274131,1.4349993201788658,243,22,204,39,2021,2,105.97147632401833,209,71.42857142857143,9.08385093167702,18.866459627329192,0.2875226039783002,0.44394213381555153,0.37888198757763975,0.15641952983725133,98.85703274497324,0.1669254658385093,0.3843195956454121,Frostburg St.,-568.756,8.798400000000003,7.531962938426275,0.919065898912348,2.0412352516189767
Ga. Southwestern,40,Peach Belt,1411,201,6,9,40,1667,382,59,8,42,261,41,4,8,272.1840129463179,-19.93344472569178,-3.465417403815949,15.916898887074108,0.20624145231318453,348,12,238,40,2021,2,99.76041036469854,273,77.35849056603774,12.05758848230354,20.875824835032994,0.27072997873848337,0.4131821403260099,0.3773245350929814,0.14245216158752655,91.5017809909409,0.15656868626274745,0.37634984894259815,Ga. Southwestern,-739.411,5.558800000000003,8.215849931171574,1.0417905517013546,-2.8800365175042177
Gannon,35,PSAC,951,100,2,11,24,1088,264,60,6,11,159,53,5,7,153.77458475229454,-32.634241722634215,4.53830781335105,6.0301314999810085,-0.6564632684279395,228,13,143,35,2021,2,97.15425673815474,187,80.3030303030303,9.191176470588236,20.955882352941178,0.277602523659306,0.38801261829652994,0.3584558823529412,0.11041009463722395,80.90694305378237,0.14613970588235295,0.35563745387453877,Gannon,-560.8689999999999,3.6106000000000047,3.2818278260559324,0.9652936689549961,0.4585882940547008
Georgia College,37,Peach Belt,1320,154,4,27,52,1557,395,70,14,34,284,61,0,8,279.0917982395017,4.765227581647961,-0.36326421181144,8.443317050936301,1.5717137824122025,232,13,244,37,2021,2,100.3045072363887,277,82.43243243243244,9.890815671162493,14.900449582530506,0.29924242424242425,0.45075757575757575,0.38856775850995506,0.1515151515151515,102.91628950957738,0.18240205523442518,0.39156488056810845,Georgia College,-653.8399999999999,11.108400000000001,11.21928518719053,0.8979886585149742,1.1510269483438247
Glenville St.,37,MEC,1034,152,1,16,40,1243,282,57,8,33,217,43,5,13,214.30800197936603,6.009621818595683,-6.0125800061910475,0.22481995669844673,2.62937438553034,217,18,191,37,2021,2,96.92337319652738,184,70.49180327868852,12.228479485116653,17.45776347546259,0.2727272727272727,0.43907156673114117,0.3821399839098954,0.16634429400386846,98.60396246672538,0.1745776347546259,0.3851845286059629,Glenville St.,-507.849,6.433400000000003,6.882186263484885,1.0768347537878789,-0.9078248516063718
Goldey-Beacom,31,CACC,988,116,4,16,45,1169,314,65,6,37,253,39,7,8,246.5353657718787,8.405935693943155,-0.6066987328525755,10.87774543244578,2.534765130969104,200,9,228,31,2021,2,104.23096376717208,206,81.25,9.92301112061591,17.108639863130882,0.31781376518218624,0.5080971659919028,0.40975192472198463,0.19028340080971656,121.38215824873417,0.21642429426860565,0.4205934539190353,Goldey-Beacom,-425.948,8.2396,8.58608474297347,0.8544189283228949,1.0574282070183845
Grand Valley St.,39,GLIAC,1274,133,4,7,33,1451,381,64,14,10,229,33,9,44,231.20301913626858,-23.013613950841894,-7.5372801710353095,14.117985186310634,0.23678639234226204,248,13,203,39,2021,2,100.19716366139666,293,71.73913043478261,9.166092350103378,17.091660923501035,0.2990580847723705,0.39481946624803765,0.3797381116471399,0.09576138147566715,87.98056191588583,0.1578221915920055,0.3725440055440056,Grand Valley St.,-665.5749999999999,6.181200000000001,7.2150375027654405,0.8770262557077625,-0.16712991759085938
Harding,41,GAC,1375,160,1,18,40,1594,438,94,20,38,300,53,6,13,320.2010813156309,34.423429177500324,1.2119938045889227,14.490088768184755,3.5249904128768925,251,14,275,41,2021,2,100.93153489083213,286,79.1044776119403,10.037641154328734,15.746549560853198,0.3185454545454545,0.4989090909090909,0.40087829360100374,0.1803636363636364,116.99805261716153,0.18820577164366373,0.41219597989949747,Harding,-688.567,9.1134,8.814012569245664,0.8525403364229317,1.875686921382293
Hawaii Hilo,29,PacWest,896,100,2,7,54,1059,240,40,4,7,147,56,8,29,151.89499754678076,-14.242143446477662,1.1171793927808906,7.712209632696472,0.10456818201684398,167,11,119,29,2021,2,99.22078932997566,189,83.5820895522388,9.442870632672333,15.769593956562794,0.26785714285714285,0.34486607142857145,0.37393767705382436,0.0770089285714286,75.1849819197348,0.1388101983002833,0.3577298578199052,Hawaii Hilo,-561.5,5.685400000000002,2.4753693782894763,1.333720349563046,1.7874432884458362
Hawaii Pacific,26,PacWest,788,71,0,7,36,902,206,40,7,7,112,41,11,18,113.36559385001044,-34.97094444692501,5.050576051114124,2.504883769514187,-1.7006047282915637,189,9,93,26,2021,2,103.54028443408563,152,82.0,7.87139689578714,20.953436807095343,0.2614213197969543,0.3565989847715736,0.34700665188470065,0.09517766497461927,70.83109588229783,0.12416851441241686,0.3410188470066519,Hawaii Pacific,-506.28099999999995,2.7848000000000015,2.3021486387586787,1.174728818528291,0.06844102932218066
Henderson St.,46,GAC,1525,192,5,21,52,1795,466,81,16,52,342,41,4,13,349.8987968429159,31.01990615329862,0.5663270250976704,17.04878770843621,3.761798664230863,368,13,315,46,2021,2,99.99884608617732,317,75.92592592592592,10.696378830083566,20.501392757660167,0.3055737704918033,0.4819672131147541,0.3983286908077994,0.1763934426229508,112.50690838970696,0.1905292479108635,0.4065932773109243,Henderson St.,-743.596,10.0825,10.931029953907831,0.9175600739371533,0.057351391781129024
Hillsdale,44,G-MAC,1448,137,1,23,30,1639,427,64,10,64,287,65,9,0,279.28205237851245,-13.29632976202616,-4.731351830777726,6.286461655334827,0.3854224586504669,313,21,264,44,2021,2,104.22913457277316,289,75.5813953488372,8.35875533862111,19.097010372178158,0.2948895027624309,0.48549723756906077,0.363026235509457,0.19060773480662985,104.12214256619166,0.17510677242220865,0.3832999389126451,Hillsdale,-764.92,10.664600000000005,10.631563164979527,0.8589665136834949,1.7840547084893004
Holy Names,28,PacWest,888,119,5,12,29,1053,221,41,3,21,145,31,8,17,143.94882022914658,-24.566512355018947,-4.187401003266179,0.13205959661184363,-3.0399137211286367,243,13,128,28,2021,2,101.01915063604224,156,70.45454545454545,11.301044634377968,23.076923076923077,0.24887387387387389,0.37274774774774777,0.35517568850902187,0.12387387387387389,76.60468391598936,0.13770180436847104,0.3504496644295302,Holy Names,-544.492,1.5762000000000038,1.8505745063156278,1.0815094339622642,-0.3931669696791973
Ill. Springfield,45,GLVC,1557,219,1,22,52,1851,550,115,15,81,455,31,4,6,477.898702047952,138.27760678161576,8.78392438542556,11.47714730124967,12.445381221981398,318,5,414,45,2021,2,104.18728313540674,339,86.11111111111111,11.831442463533225,17.179902755267424,0.35324341682723187,0.6024405908798972,0.44408427876823336,0.24919717405266534,151.6288755624084,0.24581307401404645,0.46656571119524065,Ill. Springfield,-546.7139999999999,15.894399999999996,18.270842004042503,0.6936612269567846,4.642936916153975
Indiana (Pa),37,PSAC,1013,113,0,9,25,1160,237,46,11,10,119,34,4,6,117.723180162953,-86.8080550252165,2.236035396701989,17.633319595852168,-3.8361322411702363,296,8,109,36,2021,2,,170,80.95238095238095,9.741379310344827,25.517241379310345,0.23395853899308983,0.33070088845014806,0.3232758620689655,0.09674234945705823,58.80696912756367,0.10258620689655172,0.3181043103448276,,,,,,
Jefferson,34,CACC,1023,146,1,13,45,1228,308,59,23,32,272,77,2,24,252.21477695661494,-6.7320522220062085,-4.008475854302587,10.851899988604856,1.2101173484985466,248,18,236,34,2021,2,108.31853198191496,194,81.05263157894737,11.889250814332247,20.195439739413683,0.3010752688172043,0.4975562072336266,0.40716612377850164,0.19648093841642228,118.32787158061522,0.22149837133550487,0.41636215334420884,Jefferson,-469.30299999999994,10.172600000000001,10.983213922546982,0.830332701621394,1.2680198059764436
Kentucky St.,12,SIAC,340,42,1,2,18,403,73,19,1,2,56,9,0,1,40.73203874355454,-37.46133529544074,-0.11669941610418508,3.457270672693433,-0.9448081298613418,88,1,46,7,2021,2,107.52170889037691,51,90.0,10.421836228287841,21.83622828784119,0.21470588235294116,0.29411764705882354,0.3325062034739454,0.07941176470588238,52.94193365643092,0.13895781637717122,0.31706483790523693,Kentucky St.,-136.147,-0.6679999999999982,-0.20824197820035445,1.3302405498281786,-0.2939228370928501
King (Tn),38,Conference Carolinas,1187,128,0,16,33,1364,317,73,2,19,205,52,4,17,182.0785143665365,-59.84503715463223,-1.9106958147528466,13.029290120408707,-1.7665767153211012,254,15,178,38,2021,2,,223,77.61194029850746,9.3841642228739,18.621700879765395,0.2670598146588037,0.37994945240101097,0.35043988269794724,0.11288963774220728,77.00008281666801,0.15029325513196481,0.3484112903225806,,,,,,
Kutztown,38,PSAC,1064,157,3,5,32,1261,277,59,4,32,220,18,2,6,201.1998581241311,-22.85924368162583,-0.17480492876925868,14.067356440156495,0.06396620393873259,332,8,194,38,2021,2,100.77791752136034,182,69.23076923076923,12.450436161776368,26.32831086439334,0.26033834586466165,0.41353383458646614,0.3719270420301348,0.1531954887218045,90.17732726639447,0.17446471054718476,0.37291713147410355,Kutztown,-586.222,6.968000000000005,3.767387625358826,0.8697096774193548,4.244481370598304
Ky. Wesleyan,40,G-MAC,1322,173,3,23,66,1587,390,86,8,27,301,40,4,14,289.39412081825867,3.2162500841228923,3.289532749274807,8.50421316519163,1.8150588226416873,268,9,259,40,2021,2,105.26512598925362,269,81.63265306122449,10.90107120352867,16.88720856962823,0.2950075642965204,0.43343419062027233,0.3982356647763075,0.1384266263237519,101.51678723854225,0.18966603654694392,0.39451802656546486,Ky. Wesleyan,-614.487,9.414,12.00651132228004,0.8707378472222221,-1.1949909203220894
Lake Erie,37,G-MAC,1176,105,1,8,46,1336,314,48,4,23,177,18,7,21,175.73686678402206,-49.25563104900585,-2.886645695837294,3.035600486192882,-2.660445331930484,271,6,161,37,2021,2,98.4657881846358,239,75.0,7.859281437125748,20.28443113772455,0.26700680272108845,0.37329931972789115,0.34880239520958084,0.1062925170068027,75.07158098452705,0.13248502994011976,0.34657796101949023,Lake Erie,-694.049,3.016200000000007,3.374477123729796,1.0069166666666667,-0.3789958690744881
Lander,39,Peach Belt,1368,164,2,21,66,1621,389,69,14,40,292,36,2,9,282.48594423046853,-1.8879762235559925,-2.212173447758218,14.993897899494815,2.913488784796168,291,14,262,39,2021,2,99.8720741073021,266,72.0,10.11721159777915,17.95188155459593,0.2843567251461988,0.44298245614035087,0.38309685379395436,0.15862573099415206,99.73650613970457,0.18013571869216533,0.38683549783549787,Lander,-699.295,9.605900000000004,11.69321167480873,0.9023514211886304,-1.0478026086307803
Lane,26,SIAC,701,121,4,10,34,870,191,36,6,10,144,55,7,11,151.2607898364041,-20.666936572132826,3.984771305247418,9.01368705131614,1.4115072254415715,230,10,117,26,2021,2,109.56962477105868,139,84.61538461538461,13.908045977011493,26.436781609195403,0.2724679029957204,0.38373751783166904,0.40229885057471265,0.11126961483594866,91.34479600401622,0.16551724137931034,0.3864408352668214,Lane,-414.895,8.653599999999999,2.6960366754110985,1.0454420647995608,5.58141866273729
Le Moyne,25,NE10,760,147,2,11,21,941,192,45,5,20,157,54,3,8,156.00422008185498,-25.317154436488003,3.23040860331775,6.014907471417176,-0.05446337939702095,185,6,136,25,2021,2,112.81851608359013,122,90.0,15.621679064824653,19.659936238044633,0.25263157894736843,0.4039473684210526,0.3846971307120085,0.15131578947368418,91.3328590557722,0.16684378320935175,0.3788046958377801,Le Moyne,-419.147,3.6377999999999986,4.500869181204175,0.8106928999144568,-0.01359662659828853
Lee,47,Gulf South,1658,178,10,21,56,1923,478,89,7,63,342,26,3,27,336.7569553244448,7.545254041599635,-8.212365888313403,7.550764120484673,1.603808586474015,322,7,310,47,2021,2,104.06434576471236,319,78.78787878787878,9.256370254810193,16.744669786791473,0.2882991556091677,0.4644149577804584,0.375455018200728,0.1761158021712907,102.59144616330431,0.17784711388455537,0.3867545980031529,Lee,-805.127,13.415700000000003,15.245296877448355,0.8601012292118583,0.35251829169550497
Lenoir-Rhyne,41,SAC,1293,181,2,15,38,1529,386,76,5,64,293,51,5,25,309.8244062784078,27.234236966076583,-0.469483504963382,5.416213696965094,4.040339685550083,249,16,264,41,2021,2,103.47965206294394,241,76.11940298507463,11.8378024852845,16.285153695225638,0.2985305491105955,0.5135344160866203,0.3969914977109222,0.2150038669760248,119.29163370739806,0.19162851536952255,0.41363278688524585,Lenoir-Rhyne,-610.247,6.966000000000001,11.336712961225707,0.859850069735007,-3.2353005811036493
Lewis,41,GLVC,1388,193,1,23,58,1663,435,102,11,45,347,37,1,3,348.54414870426416,46.197748089936034,1.6032140792371115,16.423894442967296,4.829413826075595,305,11,315,41,2021,2,103.23346597841932,277,77.08333333333334,11.605532170775707,18.340348767288035,0.3134005763688761,0.5,0.41310883944678295,0.18659942363112392,120.42577461397298,0.20865904990980155,0.4204834437086093,Lewis,-636.357,8.8954,10.114118732207396,0.7991993464052287,1.0162707507310031
Limestone,36,SAC,1137,139,3,12,29,1320,354,57,13,43,247,19,2,14,262.84150458155966,22.647617011777246,0.3549293931470048,-2.5420587229840095,3.2952569833553698,265,7,226,36,2021,2,101.85084287101034,241,73.07692307692307,10.53030303030303,20.075757575757574,0.3113456464379947,0.49780123131046616,0.3977272727272727,0.18645558487247144,115.92813608436568,0.18712121212121213,0.410410197869102,Limestone,-563.562,11.817000000000002,9.987982328351862,1.1145582964368543,0.6144240579070903
Lincoln (Pa),24,ECC,765,115,0,9,36,925,213,47,5,11,150,53,4,8,157.4152839668306,1.3364166604884486,4.683634621947055,5.114565503095681,2.881926431794196,215,13,131,24,2021,2,,150,80.3030303030303,12.432432432432433,23.243243243243246,0.2784313725490196,0.396078431372549,0.3935135135135135,0.11764705882352938,91.84808150553691,0.16216216216216217,0.38315675675675676,,,,,,
Lincoln Memorial,35,SAC,1091,151,2,12,48,1304,289,59,9,24,189,63,13,14,207.26033679107832,-36.60517500657608,-7.868412139642248,5.072433889163216,-1.5286428654733077,264,21,162,35,2021,2,104.73080005042918,197,75.0,11.579754601226993,20.245398773006134,0.2648945921173236,0.40146654445462876,0.37576687116564417,0.13657195233730518,88.44951198176128,0.14493865030674846,0.37224384615384615,Lincoln Memorial,-644.9069999999999,3.5747000000000035,5.5022780255130295,1.0847274240532667,-2.206795749751498
Lindenwood,43,GLVC,1343,200,2,23,67,1635,419,72,17,14,326,106,10,30,320.07775296743256,25.288208036053085,0.3092000694207329,14.474156645269117,3.610923657997424,258,29,269,43,2021,2,102.37296280796691,316,78.51851851851852,12.232415902140673,15.77981651376147,0.31198808637379,0.4221891288160834,0.42079510703363915,0.1102010424422934,104.84382896148432,0.19938837920489297,0.4074304107909258,Lindenwood,-646.26,11.349399999999996,9.574038332460393,0.9080134514435695,2.9251157075558627
Lock Haven,28,PSAC,763,83,0,11,15,872,197,27,6,17,123,9,4,4,107.91039453781814,-47.38698155894006,2.758885682754262,10.42739742469708,-1.3739133107452048,221,3,106,28,2021,2,101.01161541706811,147,75.0,9.51834862385321,25.344036697247706,0.2581913499344692,0.3761467889908257,0.338302752293578,0.11795543905635653,72.9839440628065,0.14105504587155962,0.3391892201834862,Lock Haven,-456.13899999999995,2.4694000000000047,2.504925286492292,1.20366372260386,-0.45335560500517014
Lubbock Christian,47,Lone Star,1639,244,6,25,68,1982,494,98,23,72,381,52,8,17,422.8724059054861,28.77950433150853,-5.604866095268963,7.336919626239223,2.7407767035945003,413,15,343,47,2021,2,108.79532921980272,301,77.61194029850746,12.31079717457114,20.837537840565084,0.3014032946918853,0.5210494203782794,0.40968718466195764,0.21964612568639408,124.29185101800688,0.1922300706357215,0.42353502538071064,Lubbock Christian,-833.8249999999999,14.1219,13.750271805990202,0.9676405580881337,0.8438870290859963
Lynn,27,Sunshine State,894,99,1,11,34,1039,223,31,1,34,126,14,1,13,140.33366038401905,-25.59215169275504,-5.969224330856353,10.530425152884872,0.3901599125832011,249,5,115,27,2021,2,104.44659528068414,157,73.68421052631578,9.528392685274301,23.965351299326276,0.2494407158836689,0.4004474272930649,0.343599615014437,0.15100671140939598,79.85236098680373,0.12127045235803657,0.34989103182256515,Lynn,-563.3629999999999,-0.1525999999999926,3.6515071848766376,0.9980598958333333,-3.804403820276038
Malone,42,G-MAC,1271,172,0,16,31,1490,340,59,10,24,219,63,6,23,217.38507164669875,-24.838664422038267,4.761655709024268,4.353718122079994,0.07688737923090688,300,13,190,42,2021,2,95.13348576091514,247,82.89473684210526,11.543624161073826,20.13422818791946,0.2675059008654603,0.38630999213217937,0.3644295302013423,0.11880409126671909,82.07601792133465,0.14697986577181207,0.36016107382550333,Malone,-732.6519999999999,4.739200000000003,5.340947929212385,1.0170107886904762,-0.6810170290669761
Mansfield,36,PSAC,968,144,4,12,31,1159,241,37,3,33,159,23,3,13,171.78226330992774,-42.988735070045934,4.821034218559011,2.3611406160975426,-1.6664354210873749,302,6,146,36,2021,2,105.12691910217616,168,79.3103448275862,12.424503882657463,26.056945642795515,0.24896694214876033,0.3956611570247934,0.362381363244176,0.14669421487603304,83.65615235509105,0.1371872303710095,0.3616081668114683,Mansfield,-583.646,3.9676000000000067,3.7034702413679543,1.2465635738831615,-0.5206401931253577
Mars Hill,35,SAC,1211,147,2,15,52,1427,328,67,2,44,258,32,10,12,234.64781924993218,-49.93076394928859,-2.831133052709441,15.047713070232083,-0.8959922812020749,284,9,225,34,2021,2,111.81091546274568,215,78.04878048780488,10.30133146461107,19.901892081289418,0.2708505367464905,0.4384805945499587,0.37070777855641207,0.16763005780346818,95.49685290393974,0.1807988787666433,0.37758327477160925,Mars Hill,-629.851,8.551400000000003,8.293327691862753,0.8582713931770535,1.6701874246616164
Mary,41,NSIC,1272,145,7,17,57,1498,337,66,8,50,235,53,7,6,243.96723924377795,-7.275192200953397,-3.9032181975383207,10.348444904470696,0.7897362042749477,389,10,211,41,2021,2,100.28547135336578,213,84.12698412698413,9.679572763684913,25.96795727636849,0.264937106918239,0.4473270440251572,0.3644859813084112,0.1823899371069182,95.87736339488386,0.1568758344459279,0.3752257412398922,Mary,-629.1129999999999,6.720200000000003,6.477488337666005,1.0149632802937576,0.1436378946593626
Maryville (Mo),40,GLVC,1234,166,3,10,39,1452,337,54,11,51,223,29,4,14,252.74893654050658,-3.0060218178689837,-9.95437697634355,9.463681011888935,0.35165662886821536,322,15,215,40,2021,2,,221,65.9090909090909,11.432506887052343,22.176308539944902,0.273095623987034,0.4586709886547812,0.3753443526170799,0.18557536466774716,101.26482484059962,0.15358126721763085,0.3860401106500691,,,,,,
