Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,Division,PF,1B,SB%,BB%,K%,BA,SlgPct,OBPct,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch
Delaware,51,CAA,1742,199,3,18,23,1985,483,84,22,51,309,57,5,22,295.5478460565645,-28.85744952726933,0.11945355923826861,7.621386838395917,1.354247212999292,336,17,272,51,2022,1,109.35499571160732,326,77.02702702702703,10.025188916876575,16.926952141057935,0.2772675086107922,0.43857634902411025,0.3566750629722922,0.16130884041331806,96.44680917628723,0.15566750629722922,0.3671728145528044,Delaware,-5.1600000000000055,7.846600000000001,8.164544441222676,0.8918077929230346,0.6339882272143047
Delaware St.,48,MEAC,1446,262,7,21,56,1792,391,82,10,33,293,65,8,12,312.9827081089631,33.27868331535782,2.5878714221226167,7.46195192827988,4.769989892414123,344,12,261,48,2022,1,99.66960897159494,266,84.4155844155844,14.620535714285715,19.196428571428573,0.27040110650069155,0.4094052558782849,0.39955357142857145,0.13900414937759337,101.18593756365253,0.16350446428571427,0.3910579302587176,Delaware St.,20.43199999999999,10.505200000000002,8.405368666810032,1.094028355678841,1.1969418633238593
Duke,54,ACC,1851,243,5,18,77,2194,471,105,4,70,317,57,10,13,333.50878158993856,-77.73051001521789,2.139911877687886,12.237579445932676,-3.6108841727516996,467,8,288,54,2022,1,103.8515639418894,292,87.6923076923077,11.075660893345487,21.285323609845033,0.2544570502431118,0.428957320367369,0.3628076572470374,0.17450027012425717,95.86908350092138,0.14448495897903374,0.3701002747252746,Duke,-24.836000000000002,2.608400000000004,6.602846761114738,0.8968969696969697,-3.6945974436025026
ETSU,51,SoCon,1819,188,7,21,44,2079,545,129,11,75,379,14,4,20,375.3154675858676,-16.197824057072594,6.01884304581725,9.219355347277428,1.8912028152572726,382,7,356,50,2022,1,109.22758267632062,330,66.66666666666666,9.042809042809044,18.374218374218373,0.2996151731720726,0.5063221550302364,0.3771043771043771,0.20670698185816377,117.52400309293378,0.1822991822991823,0.3980634382566586,ETSU,66.336,12.839600000000003,13.191699331268598,0.8841238209113857,1.3307009211807639
East Carolina,67,AAC,2264,266,4,39,48,2621,644,109,13,77,437,51,10,48,412.2762663447141,-35.0786203147986,-2.5209052319542495,10.365802742947231,0.06689716789889749,498,17,392,67,2022,1,105.21822363970728,445,75.0,10.148798168637924,19.00038153376574,0.284452296819788,0.446113074204947,0.3670354826402137,0.161660777385159,100.95380518540216,0.16673025562762306,0.3753846153846153,East Carolina,32.339999999999996,14.6501,14.05035839933866,0.8752693089430894,2.687461435439257
Eastern Ill.,53,OVC,1840,255,5,22,53,2175,540,91,11,53,388,73,3,35,381.1392686201151,-1.8101524453223838,5.917420798779987,7.110688408943639,3.288974820870252,374,15,343,53,2022,1,102.5284226331898,385,82.95454545454545,11.724137931034482,17.195402298850574,0.29347826086956524,0.44130434782608696,0.392183908045977,0.14782608695652172,106.56856720926342,0.17839080459770115,0.3925210161662818,Eastern Ill.,56.894,10.812000000000001,9.675980544719181,0.9331231454005934,1.9109145540604846
Eastern Ky.,58,ASUN,1983,294,12,29,61,2379,535,103,8,69,376,43,6,6,390.8790872179725,-6.404474065857953,-4.706045185406111,8.347801968027897,1.8741177410128986,564,13,346,58,2022,1,108.868467281268,355,76.78571428571429,12.35813366960908,23.707440100882724,0.2697932425617751,0.4341906202723147,0.3791509037410677,0.16439737771053958,101.44458380903801,0.1580496006725515,0.38167728237791926,Eastern Ky.,10.032999999999998,13.028800000000004,10.48982060824012,0.8966596343178621,4.040553573164537
Eastern Mich.,56,MAC,1837,196,3,22,78,2136,515,103,11,81,353,52,7,17,362.58121350931725,9.421292103359725,-2.1696659199749693,9.347663350991695,2.1839700775222672,382,21,333,56,2022,1,99.19196419513209,320,71.23287671232876,9.176029962546817,17.883895131086142,0.2803483941208492,0.48067501360914533,0.3707865168539326,0.2003266194882961,109.9232401305187,0.16526217228464418,0.38754037558685445,Eastern Mich.,9.667999999999996,7.586600000000003,9.1880189060367,0.9590582549634274,-1.2775505265227673
Elon,55,CAA,1771,252,8,22,56,2109,401,87,11,43,270,67,2,35,251.56557094855776,-76.7908877034904,0.4870300598816133,4.737442766194812,-2.272215799583593,436,17,237,55,2022,1,104.5512814568001,260,79.76190476190477,11.948790896159316,20.6733048838312,0.2264257481648786,0.3608130999435347,0.3399715504978663,0.13438735177865613,74.0566211396589,0.12802275960170698,0.3378370759675108,Elon,-74.024,3.7854000000000063,5.069881459515076,1.0037254901960784,-1.2985315864929952
Evansville,56,MVC,1941,249,9,21,76,2296,540,121,5,77,404,44,6,9,397.7449541445919,28.974598538355536,-7.9928323811808495,8.933422137307689,2.3924052199790315,439,13,383,56,2022,1,99.9870148256434,337,77.19298245614034,10.844947735191637,19.12020905923345,0.2782071097372488,0.46470891293147865,0.3806620209059233,0.18650180319422982,108.88312572780086,0.1759581881533101,0.3906237928007023,Evansville,55.18,11.908200000000008,10.556367962411095,0.9655917963923893,1.7761726044112542
FDU,53,NEC,1864,216,2,19,96,2197,525,99,12,51,350,104,7,16,364.29165973971027,5.808236477035184,-1.4137162354243133,10.178860334150562,3.5995287237306255,433,35,322,52,2022,1,108.13963279698372,363,74.82014388489209,9.83158852981338,19.708693673190712,0.28165236051502146,0.42972103004291845,0.38188438780154754,0.148068669527897,101.14510015661948,0.15930814747382796,0.3835937072503419,FDU,7.716999999999996,9.971800000000004,8.899073147552016,0.8723701811990757,2.5316247544484067
FGCU,58,ASUN,2068,286,6,20,112,2492,611,120,6,94,482,28,5,7,496.74820271442167,119.24776443796071,12.112107223024685,3.7194843446253327,12.736285236772648,508,7,450,58,2022,1,99.23600601954816,391,80.0,11.476725521669342,20.38523274478331,0.29545454545454547,0.49564796905222436,0.40730337078651685,0.2001934235976789,123.1369793605177,0.19341894060995185,0.4165237903225807,FGCU,120.86699999999999,14.981799999999998,16.22424327553986,0.8291108132260947,1.8454764302077606
FIU,50,C-USA,1660,185,5,14,48,1912,406,59,7,35,234,62,12,20,217.90521385917046,-101.06691401488581,-14.453124058626564,11.593867782728651,-6.881376039867528,452,27,200,50,2022,1,103.1956251861419,305,69.66292134831461,9.675732217573222,23.640167364016737,0.24457831325301205,0.35180722891566263,0.3368200836820084,0.10722891566265058,71.13822630199866,0.12238493723849372,0.33262618296529967,FIU,-87.489,1.12280000000001,1.2975053922914752,0.952241187898973,-0.11839235426236172
Fairfield,52,MAAC,1839,235,4,20,66,2164,527,111,13,75,390,41,6,16,390.16418150851086,62.61383182504894,-12.156566306368324,11.727061986866453,7.989017581548779,399,26,350,52,2022,1,100.784076138265,328,61.19402985074627,10.859519408502774,18.43807763401109,0.2865687873844481,0.48341489940184884,0.3844731977818854,0.19684611201740077,114.21379380599595,0.18022181146025879,0.39770964749536175,Fairfield,53.39999999999999,15.093900000000003,11.813997163638257,0.9780369106307674,3.618855968934687
Fla. Atlantic,58,C-USA,2033,289,7,21,73,2423,583,119,6,89,413,50,1,13,450.7035384798696,37.53539740489197,2.8947457925382203,12.183288330115637,5.113310058939218,484,15,384,58,2022,1,105.48888344649518,369,76.92307692307693,11.927362773421377,19.975237309120924,0.2867683226758485,0.4825381210034432,0.39290136194799835,0.19576979832759467,116.26488182065518,0.17044985555096986,0.403151100041511,Fla. Atlantic,52.766,15.010300000000004,14.551092892233587,0.9051277604347323,2.032532819114131
Florida,66,SEC,2224,290,9,35,64,2622,607,97,12,121,437,55,6,19,446.9927334452176,-39.58595425887343,5.574030224881593,11.562378935554769,0.4607057157002177,545,21,409,66,2022,1,106.96856396010612,377,72.36842105263158,11.060259344012206,20.785659801678108,0.272931654676259,0.49055755395683454,0.3699466056445461,0.21762589928057552,111.97665363708968,0.16666666666666666,0.3881063748079877,Florida,35.827999999999996,9.967600000000004,13.867111119889689,0.8228577414623927,-1.753717154262695
Florida A&M,59,SWAC,1982,256,5,19,62,2324,540,93,10,38,357,44,7,20,343.07979528412204,-65.89842235989116,-3.1564540917786155,6.090015431583308,-0.5574406089625485,524,19,305,58,2022,1,101.5529195164342,399,69.84126984126983,11.015490533562824,22.547332185886404,0.272452068617558,0.38698284561049445,0.37134251290877796,0.11453077699293646,88.4755503195403,0.1536144578313253,0.365542783059637,Florida A&M,-18.698000000000008,8.928400000000005,6.181843903400342,0.9567369755647763,3.150292543745369
Florida St.,59,ACC,2012,237,7,17,79,2352,527,115,7,61,333,44,7,12,348.4187785618053,-97.37764401619698,-6.356365285428712,13.56137781993814,-5.4771834224697,583,18,306,59,2022,1,105.1563866474836,344,70.96774193548387,10.076530612244898,24.787414965986397,0.26192842942345923,0.41699801192842945,0.36139455782312924,0.15506958250497022,92.73464804290302,0.14158163265306123,0.366210863986313,Florida St.,-34.268,6.817400000000009,8.185617589383169,0.9986710390058682,-1.3591454742145723
Fordham,50,Atlantic 10,1730,209,2,22,73,2036,438,83,3,26,285,74,14,30,258.05832987228393,-77.03081011294803,-2.5032044454814804,11.221973639381936,-3.392434321531545,390,25,243,44,2022,1,103.64959420585352,326,74.74747474747475,10.265225933202357,19.155206286836936,0.25317919075144507,0.34971098265895956,0.35461689587426326,0.09653179190751449,75.41284062353908,0.13998035363457761,0.3453316929133858,Fordham,-45.61600000000001,4.796400000000004,3.7367503856030555,0.9534263151190931,1.2939477647840376
Fresno St.,55,Mountain West,1975,203,8,15,49,2250,604,112,12,68,360,37,4,33,402.13376543827184,9.995444922315976,8.46878692208348,9.650064866092603,4.0172546340149555,443,12,338,55,2022,1,100.38939443799656,412,75.51020408163265,9.022222222222222,19.68888888888889,0.3058227848101266,0.4779746835443038,0.384,0.1721518987341772,112.83330264140652,0.16,0.3960008952551477,Fresno St.,7.842999999999998,9.061800000000007,10.207739144620687,0.9800350368490999,-0.9613350271367835
Ga. Southern,61,Sun Belt,2079,263,11,23,92,2468,615,111,13,62,441,48,8,59,448.8502591968678,51.20184862798449,4.200991833323219,13.943406304904038,6.798868483804976,473,9,405,61,2022,1,103.14667246379643,429,84.21052631578947,10.656401944894652,19.165316045380877,0.2958152958152958,0.4511784511784512,0.3974878444084279,0.15536315536315537,110.26253413839724,0.1786871961102107,0.3990261651676206,Ga. Southern,64.008,18.4562,14.629307941100619,1.0767591411564625,2.5112012912404627
Gardner-Webb,60,Big South,2002,259,8,21,79,2369,502,101,7,47,335,79,8,27,323.10886485588514,-46.947337142856234,2.0201637029964417,10.159677473228541,0.2901071499953095,549,23,290,60,2022,1,101.0628577863441,347,77.45098039215686,10.932883073026593,23.17433516251583,0.25074925074925075,0.3786213786213786,0.357956943858168,0.12787212787212787,82.96970440873905,0.1414098775854791,0.3545975350616234,Gardner-Webb,-40.24400000000001,5.6858000000000075,5.856868412232664,0.9351980965028773,0.22291299585803692
George Mason,56,Atlantic 10,1878,218,5,20,80,2201,514,97,11,36,330,102,11,38,328.9048093174493,-46.8212650436319,2.1492719818169412,9.379514138937692,-1.1446933948771827,376,34,295,56,2022,1,107.45317824846356,370,75.0,9.904588823262154,17.08314402544298,0.2736954206602769,0.39456869009584666,0.3711949114039073,0.12087326943556975,90.18465073535744,0.14993184915947297,0.3674997717937015,George Mason,-22.157000000000007,6.730400000000003,6.762834135307419,1.0626961139271058,-0.42950900896592437
George Washington,52,Atlantic 10,1832,196,2,14,52,2096,522,98,8,38,298,40,3,16,315.70116032387506,-42.406463911014555,-1.1907054702687045,9.20107733828569,-1.0113996638151073,408,20,272,52,2022,1,107.5437759188912,378,66.66666666666666,9.351145038167939,19.46564885496183,0.2849344978165939,0.4093886462882096,0.3683206106870229,0.12445414847161568,92.83227928446695,0.14217557251908397,0.36872370936902493,George Washington,-30.352000000000004,3.1832000000000034,6.627831775458828,0.9290172642762284,-3.201415364909186
Georgetown,56,Big East,1927,280,4,22,75,2308,519,101,6,98,400,68,7,24,407.29225003566086,19.58625378612941,3.2540170674888964,12.435199107506696,4.245573211850697,546,18,367,55,2022,1,107.69850402761796,314,79.06976744186046,12.131715771230503,23.656845753899482,0.269330565646082,0.4805396990140114,0.3804159445407279,0.2112091333679294,112.46638398323738,0.1733102253032929,0.39392347826086954,Georgetown,44.504999999999995,17.589600000000004,13.26862102892338,0.9547544771808203,5.154544738194275
Georgia,59,SEC,2052,285,13,27,52,2429,583,89,14,81,422,20,1,17,420.9127658488246,-26.78278576299856,1.8061068872399548,9.041099517011483,1.1357207949322787,551,4,393,59,2022,1,106.18442545944832,399,83.33333333333334,11.733223548785508,22.68423219431865,0.28411306042884993,0.459551656920078,0.38410868670234666,0.17543859649122806,108.61579525247791,0.17373404693289418,0.39078568456096546,Georgia,53.983999999999995,14.301000000000004,11.827396218245935,0.8938038548752835,4.172758538297925
Georgia St.,57,Sun Belt,1935,226,10,21,54,2246,555,104,4,75,351,75,14,25,378.21062213696393,-4.422766436600632,-4.576769758540596,7.790775119745079,1.4842488081460026,526,20,320,57,2022,1,108.88501659728786,372,78.94736842105263,10.062333036509349,23.419412288512913,0.2868217054263566,0.46098191214470285,0.37622439893143367,0.17416020671834626,106.83768542086432,0.15627782724844166,0.38603728661275827,Georgia St.,-6.544000000000005,8.511600000000007,9.523258711628301,0.9427858924118276,-0.4951219220273284
Georgia Tech,60,ACC,2235,295,11,34,85,2660,730,120,18,115,564,66,7,8,589.4619044521255,54.36349904876027,8.745266905713564,10.679605392369716,7.0761037067862675,488,12,528,60,2022,1,112.37588235936433,477,84.61538461538461,11.090225563909774,18.345864661654137,0.32662192393736017,0.5507829977628635,0.42142857142857143,0.22416107382550338,139.62200699889104,0.21203007518796993,0.43825094768764217,Georgia Tech,184.016,19.187299999999997,18.789819084442946,0.8550335234664266,3.6505876053579094
Gonzaga,56,WCC,1992,201,3,25,62,2283,548,108,14,39,347,40,4,24,319.8415376534809,-15.354030384838111,-2.1037740170162267,11.225593047103072,0.8884074066708375,389,17,320,55,2022,1,102.409661954558,387,70.17543859649122,8.804204993429698,17.038983793254488,0.2751004016064257,0.40210843373493976,0.3565484012264564,0.12700803212851408,88.00698188208247,0.15199299167761718,0.35850109793588053,Gonzaga,-18.621000000000002,10.069600000000007,5.690291836028658,1.0063133140376266,4.316134452418023
Grambling,57,SWAC,1952,270,1,24,103,2350,613,111,28,57,514,87,13,17,484.43968065324344,49.88764078050081,-5.9208132861993485,8.370423266284996,7.414469452767925,504,24,456,57,2022,1,107.10187841214028,417,78.37837837837837,11.48936170212766,21.4468085106383,0.3140368852459016,0.48719262295081966,0.42,0.17315573770491804,124.58231725783126,0.21872340425531914,0.42328705281090284,Grambling,173.05499999999998,12.441099999999999,13.469941385239743,0.8452558454761098,1.2487974044248986
Grand Canyon,62,WAC,2186,231,9,31,53,2510,672,123,15,73,423,43,4,25,447.1711562594996,55.585572083044184,-1.6115165739202553,10.127826685282544,6.6564667249069025,403,21,390,61,2022,1,95.82303733748886,461,67.1875,9.203187250996017,16.05577689243028,0.3074107959743824,0.4775846294602013,0.3844621513944223,0.17017383348581888,112.8669456891389,0.16852589641434262,0.39545906902086675,Grand Canyon,36.434999999999995,16.393500000000007,13.671013747777396,0.9872533160789388,2.934146987574559
Hartford,48,America East,1683,198,3,15,41,1940,432,78,11,61,262,68,12,21,270.93430343118024,-97.82754617297813,-3.8041270547702983,9.266045706880082,-6.153183598910966,459,26,242,47,2022,1,119.70898243935304,282,72.3404255319149,10.206185567010309,23.659793814432987,0.25668449197860965,0.42483660130718953,0.3474226804123711,0.16815210932857988,90.80622058217868,0.13505154639175257,0.3578164426059979,Hartford,-59.489000000000004,3.7982000000000062,4.03594114122957,0.8966009232060428,0.2002802385326765
Harvard,41,Ivy League,1448,149,2,12,42,1653,398,86,7,29,236,29,0,15,234.64387871428167,-55.22678996525354,4.691017355184733,6.0400676050316315,-1.290922599285079,345,9,204,41,2022,1,110.236592461648,276,76.31578947368422,9.013914095583788,20.87114337568058,0.27486187845303867,0.40400552486187846,0.35753176043557167,0.1291436464088398,88.70715872823621,0.14277071990320628,0.3600903577926015,Harvard,-32.230000000000004,2.616400000000006,3.0726819973029085,0.8887995981918634,-0.12893629205877888
Hawaii,52,Big West,1746,210,11,20,83,2070,469,88,4,32,309,56,20,39,304.4642057397543,11.592962192389507,-1.562996084337022,8.908810164803965,2.415291236585599,442,28,277,52,2022,1,101.51336356943088,345,66.66666666666666,10.144927536231885,21.35265700483092,0.2686139747995418,0.3785796105383734,0.37342995169082127,0.10996563573883161,87.0966356032461,0.1492753623188406,0.3651367187499999,Hawaii,-29.071000000000005,6.372000000000007,5.77802800230941,1.0108481262327416,0.5255895586662067
High Point,56,Big South,1874,233,4,21,50,2182,467,89,6,38,283,51,6,23,269.31580224948914,-81.86891411877811,-1.1039112866932068,12.467230865838749,-1.3545328208864207,452,13,247,56,2022,1,104.00547468597304,334,79.6875,10.678276810265812,20.714940421631532,0.24919957310565635,0.3639274279615795,0.34555453712190654,0.11472785485592316,76.2670406599777,0.12969752520623282,0.3418960441582337,High Point,-74.88900000000001,4.527200000000008,4.3657376310938405,0.9319143730886851,0.4922194202555321
Hofstra,53,CAA,1851,175,9,23,48,2106,507,101,12,43,300,43,10,20,290.99145447085,-34.37144518008081,-6.966113081513382,9.140995170114834,1.0630890722545028,325,18,271,53,2022,1,103.80628871931609,351,70.49180327868852,8.309591642924977,15.432098765432098,0.2739059967585089,0.41112911939492164,0.35090218423551756,0.13722312263641273,88.57681593368665,0.14245014245014245,0.3562394636015325,Hofstra,-42.728,10.325400000000005,6.700197191435963,1.0772172445136996,2.885055971366233
Holy Cross,52,Patriot,1769,208,3,15,38,2033,437,74,13,17,226,60,7,22,223.33751677041752,-75.71113877505127,-2.896423157058744,7.560942729452947,-4.386289179495973,391,17,196,49,2022,1,101.25797778289206,333,77.92207792207793,10.231185440236104,19.23266109198229,0.24703222159412097,0.3323911814584511,0.33743236596163306,0.08535895986433012,66.82645599052775,0.11116576487948844,0.3286013813517514,Holy Cross,-119.425,1.095600000000009,0.5174642948335355,0.8866144368554975,0.7182475935107466
Houston,61,AAC,2059,222,8,21,54,2364,587,115,9,62,392,82,8,13,373.4376905594593,-26.624805349589742,-2.240001889397846,7.462494839438049,0.8149753617507497,449,42,354,61,2022,1,104.31787918484667,401,66.12903225806451,9.390862944162437,18.993231810490695,0.2850898494414764,0.44001942690626517,0.36844331641285955,0.15492957746478875,99.92557166187895,0.1658206429780034,0.3757840715502555,Houston,18.703999999999994,15.136800000000006,10.967408711305096,1.0236531407611187,3.819631348714955
Houston Christian,53,Southland,1714,200,4,18,41,1977,434,72,14,32,258,47,5,29,242.3409495136401,-97.40008081864703,2.342878462912873,3.854307282237647,-4.025567193503462,422,18,226,51,2022,1,105.93679045603233,316,72.3076923076923,10.116337885685383,21.345472938796156,0.2532088681446908,0.367561260210035,0.3434496712190187,0.1143523920653442,76.5419345326689,0.13050075872534142,0.3410599288979177,Houston Christian,-80.096,3.242600000000008,2.1052257752346577,1.0334944287823868,1.0322850905184189
Illinois,53,Big Ten,1880,249,16,18,76,2239,545,115,10,48,375,46,5,21,398.5780646960115,-24.190352499997278,-1.788482933905532,10.009653023187457,0.6301383379851604,388,14,330,53,2022,1,110.74967321949995,372,76.66666666666667,11.121036176864672,17.329164805716836,0.2898936170212766,0.43829787234042555,0.3957123715944618,0.14840425531914897,106.81886603049078,0.16748548459133542,0.39501314000906196,Illinois,40.349,11.7552,10.204047702346305,0.9712830833028419,1.898706069526792
Illinois St.,51,MVC,1794,173,9,12,51,2039,468,75,4,50,261,37,4,22,262.70480546325985,-48.60681550519274,-2.2711281646288235,6.020884744109612,-3.10571097006273,452,13,235,51,2022,1,95.05891931808856,339,74.0,8.484551250613045,22.167729279058364,0.2608695652173913,0.3907469342251951,0.3437959784207945,0.12987736900780378,81.97888486123637,0.1280039234919078,0.34654230578921325,Illinois St.,-73.65100000000001,0.10100000000000699,3.2990243820441645,1.0285917785917786,-3.200831880313027
Indiana,59,Big Ten,2047,301,6,21,53,2428,569,105,13,73,427,65,8,15,413.5815211720183,-62.424246478427584,12.01631091868792,12.113433761097713,-1.005399305715052,513,13,386,59,2022,1,115.2384831275786,378,83.33333333333334,12.397034596375619,21.12850082372323,0.27796775769418663,0.44894968246213973,0.3826194398682043,0.1709819247679531,105.77387213653493,0.1758649093904448,0.3879590231788079,Indiana,51.15899999999999,12.292800000000003,11.095746644704946,0.9565738592420726,1.7551167582946139
Indiana St.,48,MVC,1726,169,2,21,78,1996,517,105,12,45,321,30,10,21,343.8332171771754,17.381617489628084,2.9588632594826962,8.13968602406258,2.5970319471885546,366,11,296,48,2022,1,101.81192209325202,355,73.17073170731707,8.46693386773547,18.336673346693384,0.29953650057937425,0.4524913093858633,0.3837675350701403,0.15295480880648904,106.89716006374957,0.16082164328657314,0.3899287148594377,Indiana St.,15.966999999999997,8.498800000000001,9.351109302937928,1.064860188261351,-1.3699676528999039
Iona,46,MAAC,1561,113,2,17,35,1728,369,68,18,13,157,32,5,11,140.8214844751235,-147.77424651570053,-6.10560966113974,3.2243493683739386,-8.66591008761688,426,15,140,46,2022,1,110.50157468869617,270,68.08510638297872,6.539351851851852,24.65277777777778,0.23638693145419604,0.32799487508007685,0.3003472222222222,0.09160794362588082,55.89873979229027,0.09085648148148148,0.30065603248259865,Iona,-145.192,-1.084999999999991,-1.6885709112902114,0.7488580099025715,0.23969811344011882
Iowa,54,Big Ten,1897,263,8,22,86,2276,526,103,9,50,358,42,6,22,382.80930219830384,-53.53511619070714,-8.56670987677736,8.150725217612045,-1.5030870640317027,514,14,322,54,2022,1,112.54765329191504,364,75.0,11.555360281195078,22.58347978910369,0.27727991565629945,0.4201370585134423,0.38796133567662566,0.14285714285714285,100.56057872952952,0.15729349736379614,0.38533318584070797,Iowa,17.659999999999997,7.943400000000003,9.060191571797928,0.9392865456238362,-0.603347345711077
Jackson St.,56,SWAC,1821,268,3,22,77,2191,525,95,14,28,428,97,8,69,374.37439554739046,-18.816315165764472,-0.20048537819523976,5.433816811741364,3.1050790114003006,397,33,345,56,2022,1,103.7120847176653,388,74.61538461538461,12.23185759926974,18.119580100410772,0.2883031301482702,0.40197693574958815,0.3984481971702419,0.11367380560131796,99.17817605019272,0.1953445915107257,0.3884247139588101,Jackson St.,84.04899999999999,8.885599999999998,10.972888266849045,0.9643574297188755,-1.7588772309302545
Jacksonville,55,ASUN,1846,235,6,22,68,2177,473,69,5,24,290,85,7,25,276.00537925030505,-63.75856944370877,0.4656285915028049,5.542037102603328,-2.5048126274801983,425,25,248,55,2022,1,102.08322957474547,375,77.27272727272727,10.794671566375747,19.522278364722094,0.2562296858071506,0.3380281690140845,0.3592099219108865,0.08179848320693389,73.9478175597241,0.133210840606339,0.3452969976905312,Jacksonville,-61.06400000000001,4.494600000000005,5.0712801390662605,1.1848156182212581,-1.277778491318179
Jacksonville St.,55,ASUN,1865,218,2,16,66,2167,498,104,10,61,322,33,1,22,329.0468666403888,1.0420323402062368,2.4355573854605033,7.042462573400226,2.786025912494686,501,17,300,55,2022,1,99.16063649454094,323,66.0,10.05999077065067,23.119520073834796,0.2670241286863271,0.4316353887399464,0.3617904937701892,0.1646112600536193,96.21445760495608,0.148592524227042,0.3699639389736477,Jacksonville St.,-29.308000000000003,6.526000000000008,6.398263152571719,0.9002310358105506,0.8509870292153634
James Madison,53,CAA,1807,259,13,21,70,2170,491,104,7,61,345,82,8,28,371.61619566016,13.601804582139906,3.86544894682197,10.756336836057798,5.240567454820628,437,20,316,53,2022,1,110.32079995397532,319,80.3921568627451,11.935483870967742,20.138248847926267,0.271721084670725,0.43829551743220807,0.38387096774193546,0.1665744327614831,103.65263852220608,0.15898617511520738,0.3865214552238806,James Madison,7.651999999999991,8.421800000000003,8.728591886446988,0.8652592592592592,1.0046758132362612
Kansas,53,Big 12,1918,213,6,15,49,2201,518,102,15,55,316,52,6,14,322.9926646674367,-88.91436857267794,-2.1973679493716194,8.122855778159298,-3.662070531770457,441,18,290,53,2022,1,108.59043988025468,346,74.28571428571429,9.67741935483871,20.036347114947752,0.27007299270072993,0.4249217935349322,0.3571104043616538,0.15484880083420227,93.41577687038063,0.14357110404361653,0.3647053449063498,Kansas,-41.242000000000004,6.501000000000004,6.224192773188589,0.8463891853432941,1.4566709625208984
Kansas St.,58,Big 12,1973,226,8,20,43,2270,546,128,7,84,346,42,8,22,370.07977008249134,-79.15638244883071,0.39479341284933567,10.649564308284289,-2.8837171013969884,462,15,322,58,2022,1,115.26995163760908,327,73.68421052631578,9.955947136563877,20.352422907488986,0.2767359351241764,0.476431829700963,0.36255506607929516,0.1996958945767866,106.74457463722811,0.1524229074889868,0.3806543921916592,Kansas St.,-16.78,8.07660000000001,9.186322837078343,0.9070343580470162,-0.2819192405154016
Kennesaw St.,64,ASUN,2245,230,9,29,63,2576,675,126,12,70,455,53,6,32,440.0128581280922,21.098047802949253,-0.21286869687304494,9.969658567868905,3.019454068584989,458,15,408,64,2022,1,106.15230460921843,467,77.94117647058823,8.928571428571429,17.77950310559006,0.30066815144766146,0.4610244988864143,0.3792701863354037,0.16035634743875282,107.66176357360942,0.1766304347826087,0.38806176700547296,Kennesaw St.,47.641999999999996,18.329000000000004,13.17734918364064,1.0290561414722488,4.634118297401834
Kent St.,53,MAC,1789,208,3,23,70,2093,530,97,8,81,374,71,13,26,386.4733470764688,27.52409753464646,0.48030367190304896,9.102991389042907,4.341945482310063,478,28,345,53,2022,1,103.01911263771504,344,71.71717171717171,9.937888198757763,22.838031533683708,0.29625489100055896,0.49524874231414195,0.387482083134257,0.198993851313583,117.74592699884754,0.17869087434304826,0.4021514135122185,Kent St.,47.771,14.4441,13.49861446402224,1.0390534491837808,0.40259534510397543
Kentucky,59,SEC,2003,242,4,24,68,2341,554,122,11,59,375,81,10,17,372.63438562419947,-64.29667605453112,6.039670749981959,8.520809657098194,-1.77819999694404,503,11,342,59,2022,1,107.63149724326348,362,88.04347826086956,10.337462622810763,21.486544211875266,0.2765851223165252,0.436844732900649,0.37078171721486547,0.1602596105841238,99.81894384668477,0.1601879538658693,0.37709644234890694,Kentucky,9.182999999999996,8.368100000000007,8.77887448215458,0.9528945235614218,0.002894950966330967
LIU,58,NEC,1977,325,9,25,62,2398,531,87,11,54,357,96,9,27,390.0956319780937,25.69796055878365,-3.305709517410876,5.27872519089069,3.9912215358905194,459,34,320,58,2022,1,101.17785374317482,379,73.84615384615385,13.552960800667222,19.14095079232694,0.26858877086494687,0.4056651492159838,0.3865721434528774,0.13707637835103692,96.85337248242377,0.14887406171809842,0.38054873949579837,LIU,-14.980000000000011,13.1132,10.009763591773671,0.9238628649015613,4.184117879365692
LMU (CA),55,WCC,1977,188,6,24,88,2283,544,107,10,44,322,47,6,20,331.5555197823739,1.679141588806171,-8.088870346085656,8.634097118769748,1.6976601265122069,543,19,283,55,2022,1,100.96277666488092,383,71.21212121212122,8.234778799824792,23.78449408672799,0.2751643904906424,0.4061709661102681,0.3618046430135786,0.1310065756196257,90.34861332436206,0.1410424879544459,0.36338529282254506,LMU (CA),-46.82000000000001,3.4420000000000095,4.808111918774201,1.0916823958726565,-1.6551802483421763
LSU,62,SEC,2133,306,8,25,125,2597,616,120,11,114,503,22,3,23,527.567197438604,37.67860241645819,2.562490547340383,6.962292692377065,6.306635245642899,513,7,477,62,2022,1,108.86942790878176,371,75.86206896551724,11.782826338082403,19.75356180207932,0.2887951242381622,0.5157055789967182,0.40623796688486713,0.22691045475855598,127.47549409916097,0.19368502117828262,0.420232080588919,LSU,126.562,16.2666,16.96765846929494,0.9069601203912716,0.9676394939522517
