team_name,Years,iPF,PF,H,R,total_home_games,total_away_games,PF_singles,PF_doubles,PF_triples,PF_home_runs,PF_walks,PF_stolen_bases,PF_strikeouts,PF_ground_balls,PF_line_drives,PF_fly_balls,PF_infield_flys,PF_FIP
Mont. St. Billings,2021-2024,1.0740848337579836,104.44509002547902,7.597014925373134,6.612903225806452,67.0,124.0,100.52813064959926,99.96182208708323,107.10105859870633,107.25398906599146,102.08525130341117,109.09159982322991,97.99085181226714,102.88040323114195,97.69314403748886,101.22560731288941,95.75287740471174,93.07057129004168
Pittsburg St.,2021-2024,1.072496705179198,104.34980231075188,8.8125,7.6923076923076925,112.0,91.0,99.43556998909303,103.40111018812479,103.00000185865146,103.88680657681829,97.41998195630539,94.42519198327257,98.69954536053417,100.7720023150509,101.47009733974366,101.13378529857133,98.63316752623169,97.16596043692084
West Ga.,2021-2024,1.071579473802836,104.29476842817016,7.505263157894737,6.561797752808989,95.0,89.0,101.27225741833902,99.13871208656072,92.04168497966437,102.3285309959547,99.35285801615817,95.5255956009313,101.21255763585728,100.16261122984986,100.2852535994339,98.62952501105806,96.59285718260372,99.10423405097248
Goldey-Beacom,2021-2024,1.0705160627862012,104.23096376717208,8.11111111111111,7.104761904761904,90.0,105.0,101.48004765159942,97.76047985057093,83.08347263030163,109.37121686910392,98.06484933936802,98.34087222200256,97.29012272199188,101.7110918954466,92.4897784892205,101.84327663100025,102.69558524477493,94.74873416274208
Hillsdale,2021-2024,1.0704855762128855,104.22913457277316,7.384615384615385,6.46875,65.0,128.0,100.07892099736173,100.29590065038118,91.8282709938061,107.49152244450215,99.03211098918365,99.3879394775226,97.22437436355345,99.5090993610602,96.8090800240947,102.29801810807135,97.81662398331633,94.73272695164862
Tex. A&M Int'l,2021-2024,1.0703596463861205,104.22157878316722,6.208333333333333,5.43956043956044,96.0,91.0,100.99773837187969,99.4760166803657,90.59650029553985,107.37503130981469,100.80054172435102,98.08663228423629,99.11392094218213,96.32972939880669,97.37543885507237,106.72886001547752,99.367560173466,94.38391037551588
Ill. Springfield,2021-2024,1.0697880522567793,104.18728313540674,9.696969696969695,8.504761904761905,99.0,105.0,99.59938888607961,100.52627131380657,94.59143805455484,107.80257072784298,99.2977975137,102.0015991174637,99.0977580539676,97.22832245562219,94.43458034020729,100.55861644422835,99.42124113099929,94.4310214499056
Bluefield St.,2021-2024,1.069739405547952,104.18436433287712,7.631578947368421,6.6938775510204085,57.0,98.0,104.99210299078729,104.54795435633078,109.82879265239318,105.32644489824537,97.42431904101542,96.94219926629476,101.4704984541184,104.17226975271964,103.02953249992659,102.86234806703749,103.17103778509582,102.1213021869785
Queens (NC),2021-2024,1.069564607477441,104.17387644864648,6.9375,6.086956521739131,32.0,46.0,98.95684129675953,93.18828447462604,102.37023452985143,95.93191251888777,93.47674415353806,115.46325241132189,93.47275108146046,92.98842116225477,95.86333916478264,101.81207712101697,103.54278020513816,101.92681862840223
Azusa Pacific,2021-2024,1.06880405751708,104.1282434510248,7.990654205607477,7.020408163265306,107.0,98.0,99.6999466152193,98.6214353442914,104.07605406645413,110.68689927141257,102.55056412887956,101.45157029208526,101.04163064002417,100.55126353277417,103.49636169458705,98.73495170148952,97.2439360785904,91.74000655591693
California (PA),2021-2024,1.068576324219623,104.11457945317736,6.162790697674419,5.416666666666667,86.0,72.0,99.24391985576632,99.26366430181743,104.00789554613397,95.81422542221976,97.08016820900994,103.63117896642939,95.39105248753849,101.35168509898077,95.17923062981535,103.38861511633932,103.07929951684982,100.25355859852169
Lee,2021-2024,1.0677390960785391,104.06434576471236,8.037383177570094,7.074766355140187,107.0,107.0,98.92805632143964,99.01327830567351,97.61368100241124,97.79884935934756,99.83496816926215,100.10404942940876,98.49585411580895,103.03064724238027,94.9460240509737,101.46394610590342,96.76447792415512,100.66653322534387
Erskine,2021-2024,1.0668998816384092,104.01399289830456,8.617283950617283,7.596491228070175,81.0,114.0,100.25979908705489,102.0749135760007,91.17605581016154,102.9269232274056,101.30245362988029,102.37917712097781,100.44169749904145,99.5307665912027,102.0761063562745,99.42913974093754,98.48250746841374,96.38088095240843
North Georgia,2021-2024,1.0655979402985434,103.9358764179126,7.793388429752066,6.886075949367089,121.0,79.0,98.96938379281221,99.77628040705444,102.81059508590901,101.04172995229361,98.99627245331446,107.3360197374129,98.55322185830379,100.86294926003355,97.89411507208729,100.55264612319561,100.08091125613096,98.91010307114782
Wayland Baptist,2021-2024,1.0652125225960232,103.9127513557614,7.3,6.454545454545454,20.0,11.0,87.33214750290902,76.65423772142074,76.3895450234416,124.07316631699636,85.56593933450185,99.04934992182122,109.14628243642693,84.66135074056452,92.74286854964926,98.36269706097526,91.32800700615763,105.4287966378205
UIndy,2021-2024,1.0649688055361917,103.8981283321715,7.844660194174757,6.939130434782609,103.0,115.0,99.48100141384337,101.75473512136823,98.57164551786948,106.9768314939177,101.15734854518831,102.34341974428007,98.70719597844358,98.63831989142155,98.08131851966327,101.92267319480734,99.19017551441299,94.58987994788767
Biola,2021-2024,1.0632211538461538,103.79326923076924,6.761904761904762,6.0,84.0,90.0,103.53227454953024,104.5852527236929,98.6738603287993,103.2779423457838,101.1329641903655,102.64774918147468,99.0188001976856,99.61181157180225,100.95400443145277,104.73679422348981,103.05943967735615,95.53154037094966
Fla. Southern,2021-2024,1.0606017955718523,103.63610773431115,7.059523809523809,6.293478260869565,84.0,92.0,104.66707922145504,99.07086287741849,98.69789106397882,101.55176284138348,100.40375651325337,104.52226294196092,99.38777696457241,99.11099848146436,98.75973757208773,102.00256722437895,98.63221947965887,97.07849431806373
Missouri S&T,2021-2024,1.0604932254160762,103.62959352496458,7.921348314606742,7.063157894736842,89.0,95.0,99.70291297187909,98.1554469184585,115.69572850873409,92.61342199519048,101.5521593851199,110.3198154665767,100.19419246675506,100.9016836248517,95.36561520848102,97.95234988601149,102.22795646031386,103.39175870470012
West Chester,2021-2024,1.0601576183732573,103.60945710239544,8.355263157894736,7.454545454545454,76.0,110.0,101.33059112642464,96.27902772636764,115.75055149756032,94.77253979490466,98.1192762063931,96.46807047094853,96.76471904846139,100.6945896274948,98.39622610846533,99.64225171853776,101.68997829774642,102.44955111220959
Arkansas Tech,2021-2024,1.0599133183673937,103.5947991020436,7.595505617977528,6.779661016949152,89.0,118.0,99.83986490637157,103.75873196684753,90.7200454907242,96.30921855071585,96.9423373028505,92.79014988334801,101.99112547435062,98.02876398930664,105.71243110889608,98.77634464350814,98.9591050183514,108.73293455047637
Hawaii Pacific,2021-2024,1.0590047405680942,103.54028443408563,6.179775280898877,5.525,89.0,80.0,99.7578776600856,101.95484150439178,123.76240217505811,92.72732085896067,101.5354253432508,100.88069470165702,101.77249751947419,99.72896425265631,99.20424532014927,99.25297086708925,97.88556417332455,103.86117717396819
Alabama Huntsville,2021-2024,1.059003183859652,103.54019103157913,7.706521739130435,6.89,92.0,100.0,100.48898799102571,102.30217907583545,101.47793741011324,99.20720610202622,102.18979478880269,103.55637601995507,99.26590971568884,97.6375274827668,101.69729383225823,100.32065731252283,102.42360765061542,97.1630657784463
Lenoir-Rhyne,2021-2024,1.0579942010490655,103.47965206294394,8.74757281553398,7.834951456310679,103.0,103.0,97.7425840606697,99.03738499088365,105.82376321858011,101.72938470092474,101.3215903562006,99.55798283135073,103.4670593262079,97.70758065456027,99.79532187361329,97.56224717790585,99.78843033941104,100.60859669525908
USciences,2021-2024,1.057964253125878,103.47785518755268,7.0606060606060606,6.324324324324325,33.0,37.0,100.34172199752571,95.21892685322076,128.7432895598241,94.87453146204697,101.1617000674375,102.44019566582905,93.61204223719483,97.80394705626378,102.16089568274296,101.35445649631454,101.47762600406863,96.70681620887083
Spring Hill,2021-2024,1.0558588222041254,103.35152933224752,9.6125,8.642857142857142,80.0,112.0,101.70844774970578,100.53268798981254,98.5339443826449,95.6769514579054,100.77317487101256,100.61956195969697,101.60784935967615,99.38227249067894,95.40236871146323,100.5834425988564,101.07758624017306,103.1075658908164
Cal St. Monterey Bay,2021-2024,1.055526759886375,103.33160559318247,8.219780219780219,7.395061728395062,91.0,81.0,97.42208847090201,98.44951732270528,102.1089281644465,100.55027946748834,102.33808182294896,96.8074697225584,102.98057626775514,98.19458840905651,97.94411344625219,96.50510225044793,100.50284503891933,100.51655463637807
Ashland,2021-2024,1.0552558690913318,103.3153521454799,7.951807228915663,7.15748031496063,83.0,127.0,100.91159039967023,100.68531240414707,96.0515625470533,102.73369437784451,97.65565835456269,95.54577884168134,97.27736037254769,98.85602101400337,96.43759184324553,99.5570951698294,98.78900570263005,98.39481463741512
St. Thomas Aquinas,2021-2024,1.0544386817684954,103.26632090610973,7.166666666666667,6.4603174603174605,54.0,126.0,101.20134692735607,98.87222064662737,96.04201804336708,101.87463284417203,98.26056997779476,101.47464714553229,97.70084623968232,99.21938322063579,102.3632446435654,100.88061179077326,103.70621884133556,98.2352095490293
Lewis,2021-2024,1.053891099640322,103.23346597841932,8.028169014084508,7.244094488188976,71.0,127.0,98.69049693663513,102.18907383295806,84.61116675311588,116.91756184462933,100.57202473271533,98.16073483862097,98.12204301512094,99.98622491242735,99.65819628901038,101.05070324424467,99.82242231823602,90.8079522489477
Drury,2021-2024,1.0535849385521077,103.21509631312648,8.145631067961165,7.354166666666667,103.0,96.0,99.6018570863002,101.18593632400714,117.87803577110525,89.15628788371507,99.49998330369564,100.02040062139197,101.10204401238758,96.01336193835365,105.32201887993284,98.07216890712156,92.24960236684564,114.20351582736934
Tusculum,2021-2024,1.049664574123184,102.97987444739104,7.520833333333333,6.838709677419355,96.0,93.0,97.21551039014793,98.02149134976167,106.24641666722773,99.77564668706837,99.98582562662281,96.98557028150593,100.76121755607632,97.2026122148385,107.24582044596322,98.04125732600866,98.95306515701074,101.27756545044473
Nova Southeastern,2021-2024,1.048470139409046,102.90820836454276,7.02,6.397260273972603,100.0,73.0,98.692051241708,99.50809641160853,105.66199248416181,101.32168163606082,106.2850724246744,104.9931109392297,101.49852395339758,98.87928029198632,98.63671754299881,97.52413795085722,111.72011045712702,95.11859560487129
Fairmont St.,2021-2024,1.0480694275005835,102.88416565003502,5.5131578947368425,5.027777777777778,76.0,108.0,100.61752398221904,101.39129746902418,95.67742602276206,110.31727505662255,100.32965429844185,95.495120533542,99.32490465782537,100.15861003614455,96.5455617430018,100.8324937588831,97.60788373092161,93.2252714030156
Cal State LA,2021-2024,1.0474546225898616,102.8472773553917,6.888888888888889,6.289473684210527,72.0,76.0,97.660002704509,107.26324708498953,100.09377386417218,116.28530368550281,99.8773953096199,91.15582896617433,98.04260290800237,100.86028047726263,116.3058033373473,100.25458130565484,87.75922300128309,92.67265589264633
Valdosta St.,2021-2024,1.045617922228415,102.73707533370492,7.609195402298851,6.970588235294118,87.0,102.0,99.4133369334219,101.05884595037551,108.44646340123978,94.19952884624742,100.96099823138893,104.63282656062876,100.14362430931736,99.03062206957736,100.14949576264365,99.531512551563,97.02791504695654,102.99618299951452
Shippensburg,2021-2024,1.045479828142549,102.72878968855296,5.422222222222223,4.968421052631579,90.0,95.0,98.6384094629208,101.1747467493999,110.8261518051819,91.17665556032408,98.68358054616668,98.74861153578428,98.36215645514383,102.26093928135442,100.93868616952327,98.4586061411983,102.26610377370879,106.46794747638594
Catawba,2021-2024,1.044304248859098,102.65825493154588,7.654545454545454,7.029126213592233,110.0,103.0,96.4044520054676,102.06504256271418,102.09065108664814,100.24413464829264,99.16835568279465,100.17884910901844,99.95348034734111,101.77204799933214,105.86864588276228,94.26649268229443,94.5681204343701,99.77082245613792
Notre Dame (OH),2021-2024,1.0438009802801216,102.6280588168073,5.136986301369863,4.721649484536083,73.0,97.0,98.69703391831929,96.65392072172423,111.33696668808378,88.50608513487582,96.81621373714563,100.07885989168102,97.15776068673621,101.36074222870843,96.85576017832366,97.10672315478654,99.45828526194683,113.18397034110357
Southern Ark.,2021-2024,1.0419031275268076,102.51418765160844,8.681818181818182,8.007936507936508,88.0,126.0,100.09324451886104,105.2135612997868,108.68193728201585,101.87751935368952,103.0934656045299,98.98226214005383,100.62811333785497,99.73535116450385,103.89774103501857,98.9010802263994,100.41396052186364,96.87772921271606
Trevecca Nazarene,2021-2024,1.0417829688320324,102.50697812992192,7.855769230769231,7.247619047619048,104.0,105.0,100.35449424365935,99.02151218516467,104.01583726662595,95.24702574383849,103.23073734608283,95.55206435744677,99.46716870821001,100.46883755062777,103.0805893507571,96.99623703105404,99.67684608676078,102.14961026931037
Findlay,2021-2024,1.0410532272882462,102.46319363729476,7.338461538461538,6.779527559055119,65.0,127.0,99.32647733488851,101.16142431674375,93.14534780159501,110.27690162555055,101.54111695781745,94.7208448933239,101.50241319401825,98.64697320313628,100.20183541428047,100.44969157739905,97.50666251297572,95.43161918017476
Chaminade,2021-2024,1.040432073792378,102.42592442754268,5.307692307692308,4.909090909090909,26.0,22.0,108.56168863073921,108.4298275795711,145.47990218012777,74.00531861415354,100.39354037804846,103.25998757850523,105.64504640643271,102.19676300098438,108.25521134420649,93.32028300715692,104.56348885942212,126.70198279981157
Northern St.,2021-2024,1.0402999987405597,102.41799992443356,5.318181818181818,4.92,44.0,125.0,102.5189254534345,98.7577140442965,99.38891903560759,93.3667186080745,100.70664616353801,104.34921307461748,98.65434397625513,102.32010013996937,98.47950344690976,101.96935814545485,95.01684046809483,103.41719413623278
Lindenwood,2021-2024,1.0395493801327822,102.37296280796691,6.931034482758621,6.421052631578948,58.0,38.0,99.89344765634642,91.1017757108382,110.92930381021591,79.65698648840521,101.5406300021495,107.49519682266491,98.39320638762565,105.22322672624942,97.329249523559,94.59846737200948,97.34458089177616,113.91357855051665
Staten Island,2021-2024,1.039012576960129,102.34075461760774,6.211267605633803,5.76,71.0,75.0,99.39872892745886,103.03945191935256,91.0239598453398,87.67674496619038,102.15184596287781,104.67234039140374,102.64650455023833,99.84564757898087,104.81629806606388,98.61562853452473,106.12906055451074,108.00633342626351
Belmont Abbey,2021-2024,1.038693099910332,102.32158599461992,7.969072164948454,7.394495412844036,97.0,109.0,99.85226247229157,101.75418430456722,88.86483690803269,100.871090367184,99.30117516896918,97.45549212005342,99.93419582607868,98.70351995381638,100.98357496481233,100.46955252256822,95.28436252727805,98.19087940548414
Chico St.,2021-2024,1.037264588995261,102.23587533971563,7.605263157894737,7.075757575757576,76.0,66.0,100.10338685229046,105.58005388169592,94.34969195961473,91.77383366921507,98.3667865493641,98.17882318913506,97.54936378822892,102.92407953968879,98.83902266484701,99.50759267317869,99.3798792117954,102.59540412090904
Northwest Mo. St.,2021-2024,1.0366592628456242,102.19955577073743,6.422535211267606,5.982142857142857,71.0,112.0,100.08886995145045,97.61851720292827,96.2403309611974,96.44620120815075,102.00595563404904,95.34546077854802,101.02613905296312,97.13627642040935,99.51354550654113,101.73749022317405,103.53262226671787,102.88084664000023
Central Okla.,2021-2024,1.0366232372993802,102.1973942379628,7.660194174757281,7.135416666666667,103.0,96.0,99.96933892352676,103.1991532645604,96.77591279069783,97.95992336910254,100.49945623596295,103.9992290055539,102.67342983301988,102.00282771301205,101.23263843929593,96.04174704566448,93.24683691174499,103.96697193569283
Southern N.H.,2021-2024,1.0336971539529407,102.02182923717643,8.753246753246753,8.198473282442748,77.0,131.0,97.71967009040875,101.36720269991785,96.0956993666135,110.36185447708617,98.19670639874893,96.57720612929484,99.72757118844106,100.13511975208182,103.03805697727013,100.41066780394414,105.41415291963617,94.51870062835783
West Tex. A&M,2021-2024,1.0335278092881706,102.01166855729022,8.951456310679612,8.38679245283019,103.0,106.0,101.83743556047877,105.18156585579919,102.30981730081221,105.2268893438104,95.98309132175352,100.50560125724908,100.11977298388064,103.74765669671113,111.4904627780344,93.46479786839586,95.98220688429343,101.12679010012306
Saint Michael's,2021-2024,1.0329455612406984,101.97673367444192,4.309523809523809,4.042105263157895,42.0,95.0,103.4042241259387,98.42234206489103,75.84801138856588,101.57217651176715,96.3263855549642,103.95434757000861,100.50392593821704,101.31818738825935,99.48103248260186,102.52954954952591,107.00428658216612,103.54417057448433
St. Cloud St.,2021-2024,1.0322767277955047,101.93660366773028,8.070175438596491,7.578947368421052,57.0,133.0,98.14962332150256,97.10600263032731,95.12115291945744,96.77627148753565,100.41357574853097,100.82829402258788,99.0590712020167,96.49156165448115,95.45969796605954,101.45289974839969,100.62343484589414,102.07601767357362
Southeastern Okla.,2021-2024,1.0317510369855163,101.90506221913098,7.278350515463917,6.842105263157895,97.0,95.0,97.01668822635841,100.10313970794601,86.36602676990923,113.99919912925705,99.16903172890761,102.40459781083999,98.98167310073374,101.83888262210772,99.26786124057912,103.29484896042511,97.98642225522613,92.37324513938067
Shepherd,2021-2024,1.0311729565712118,101.87037739427272,6.928571428571429,6.520408163265306,70.0,98.0,99.89049548018876,98.98545330414011,86.52019847144243,113.91131515693826,100.65143906482754,93.25573321245355,101.43062286113621,95.63992558432784,102.63182920338447,101.12297017827206,98.33974428037163,93.71222999162767
Limestone,2021-2024,1.0308473811835055,101.85084287101034,5.944444444444445,5.597701149425287,90.0,87.0,101.18405171438422,97.75627553030193,87.84052694414021,98.24632359425907,100.74924369263667,103.98026170015973,101.0832239673648,99.84927487884349,99.9514840174013,100.1296620077155,101.7729029462313,102.06307116209254
Assumption,2021-2024,1.030463357588444,101.82780145530664,5.944444444444445,5.601769911504425,54.0,113.0,97.31488897428723,103.08184393774735,110.02465580255938,99.2979211643689,96.80152530797552,108.02752309506099,100.64406377030195,99.9395220880705,103.00492259274972,99.62765666454317,100.44045141316676,105.77297348597463
King (TN),2021-2024,1.029493552888156,101.76961317328936,5.934210526315789,5.602409638554217,76.0,83.0,100.06750177342494,96.51079611163202,102.94959360081091,88.79119554873299,98.60434666907754,100.1336779247777,98.6747781570878,98.417362863149,92.97708801005875,102.2379774008394,106.61677707925176,112.6010671681734
Morehouse,2021-2024,1.0285032137606902,101.71019282564144,7.042553191489362,6.661290322580645,47.0,62.0,82.3379122086325,85.20716375813376,72.68663790960717,78.79628513028625,82.67972232755275,80.46460733577521,79.15962077901922,107.55203914598698,116.37937512563781,85.82017583773214,77.19409546744603,117.79407975399114
St. Anselm,2021-2024,1.026809942401208,101.60859654407248,5.8431372549019605,5.544642857142857,51.0,112.0,102.32916105744818,97.4175664519336,96.61996376925323,106.99729280899433,99.66343937524104,95.22041684189612,97.45611102706599,102.51749901954572,98.53138437377528,102.4287475352672,102.77399159429619,93.67617688440066
Savannah St.,2021-2024,1.0257798674633465,101.5467920478008,9.592105263157896,9.12,76.0,75.0,100.26764818251368,98.44510272263915,123.31724191579501,82.44835450807119,100.57430079209846,99.56313479384553,95.85031102183889,98.76419360217976,94.62155026050247,99.83094161166895,104.34248694498827,104.88459928594193
Christian Brothers,2021-2024,1.0220490131362143,101.32294078817289,5.860215053763441,5.6117647058823525,93.0,85.0,99.52325945028004,100.91964689870207,102.70268384009921,103.31507404188723,102.04045767649652,107.43660487064676,97.63075911849481,99.63263056486474,105.59172740740543,99.539385829079,108.86996318399665,93.72721009698212
Felician,2021-2024,1.021856820610234,101.31140923661404,6.818181818181818,6.531531531531532,77.0,111.0,98.64703482808093,100.50583385119467,125.94705562675247,86.64036529437702,99.98321779406552,101.25306663657712,99.0947393021518,102.10866224894927,92.75773475583908,97.36392544648984,102.50653093865454,111.5663131584505
Maryville (MO),2021-2024,1.0207691586401904,101.2461495184114,7.611650485436893,7.306930693069307,103.0,101.0,98.2777956243103,100.7715236212596,87.88941210718072,108.46713514183801,96.47924234804412,98.8567872581611,98.94737110871591,98.634006333966,102.43912181053669,100.48021100136661,99.75150991899264,96.39227020862769
Tampa,2021-2024,1.020429270220209,101.22575621321252,8.88785046728972,8.53763440860215,107.0,93.0,97.49521555175586,98.68369975838944,158.09201312217917,98.05844384026395,101.24328039259416,104.66658141970872,101.63769700734771,99.75045731482918,99.70440742810912,97.63109607417894,97.47226704258053,100.66493994549116
Coker,2021-2024,1.019539578488322,101.17237470929932,5.583333333333333,5.372549019607843,84.0,102.0,101.10051947792465,97.43333383375602,101.54111509016673,91.53601440393237,100.68510791229421,106.01913991328873,100.76243523884179,95.28990921146814,104.16855296217065,101.44899359084374,100.96016472344569,106.71964115162463
Walsh,2021-2024,1.0187394296855532,101.1243657811332,6.873239436619718,6.624,71.0,125.0,98.800937702037,99.25278711796928,81.52626196460383,100.898949823407,100.47613084342986,92.98642144077132,96.12304511835997,97.90583328121213,99.39942713528346,102.85359494897727,102.1377684766537,95.5138179129565
Salem (WV),2021-2024,1.017965889111616,101.07795334669696,5.741573033707865,5.541666666666667,89.0,72.0,97.98853580906469,96.88231220273488,116.68273570555476,96.35963295050927,93.9534961879961,105.08990419133302,102.15462850397795,96.12486401038888,92.68683677502939,96.11048346084277,93.54758168371596,109.66743612630754
Rockhurst,2021-2024,1.0176060487746996,101.05636292648197,5.778947368421052,5.581632653061225,95.0,98.0,100.72327488835565,100.18216276549381,103.63720073278391,90.20980813394587,99.509704539111,105.96901351852456,100.77411960867903,100.67599336388466,93.40965647834389,99.44922248597194,100.77299622835756,111.64291214418662
Holy Names,2021-2024,1.0169858439340371,101.01915063604224,5.385964912280702,5.208333333333333,57.0,72.0,102.116955550558,103.3210766764808,105.16483156021424,97.46674619756406,102.98274439436138,108.93986625794261,102.16085340881263,95.1546605955642,103.29349275819976,100.89852132290267,98.69442008040508,100.59109082213338
Lock Haven,2021-2024,1.0168602569511354,101.01161541706811,5.079365079365079,4.913043478260869,63.0,92.0,101.63726522619257,104.13147503169353,103.703707518779,95.2743030681523,99.52373243587213,104.2066751150409,98.20566821608769,99.6420800235589,107.61850770306056,100.58625626206688,116.39912093403811,101.80895395112239
Davenport,2021-2024,1.0167817158767911,101.00690295260746,7.365079365079365,7.125,63.0,152.0,102.31667269360078,101.8008672915932,128.86760726722702,88.64057456776713,99.75371539067469,98.66300705667305,99.78022288650662,104.25326688955008,102.07741855676869,96.09983860024543,99.26885716881316,112.67501596202993
North Greenville,2021-2024,1.016460054874249,100.98760329245496,9.518181818181818,9.213675213675211,110.0,117.0,98.77517357519984,100.6872517197864,104.40861094128331,100.89268580858342,98.98741064464068,101.95003397678919,99.60887777356284,106.626142135493,93.78530163227167,97.29081390153918,91.97871190076083,99.95723525341005
Harding,2021-2024,1.0155255815138684,100.93153489083213,6.914285714285715,6.705263157894737,105.0,95.0,98.85402310646633,98.65427739793851,106.17776882782938,88.75319167965155,98.98126634459088,99.78699638663903,99.30089500568133,99.91257586570931,103.40074917216313,97.66651031662593,96.80344861652294,111.81436825505952
Winona St.,2021-2024,1.0142854563482808,100.85712738089686,5.854838709677419,5.691588785046729,62.0,107.0,99.03061422560522,100.02879356570347,89.0799540709228,94.37272484767283,99.13136479143088,98.28816252467853,101.70725593577912,94.88712048620982,101.66736104414139,99.51598838186769,113.45571987668121,110.32300908347021
Molloy,2021-2024,1.0142060965349182,100.85236579209509,8.548387096774194,8.31132075471698,93.0,106.0,102.44632195984128,104.38750203781557,103.04275828974592,99.46018798879078,96.87585322638756,101.12556348221817,97.99929324629966,103.96939200298266,95.56848818106286,99.3931212293929,99.25689267412076,101.79997290898662
Colo. Christian,2021-2024,1.0137238679338805,100.82343207603284,6.338028169014085,6.168067226890757,71.0,119.0,100.97271807245696,101.27065155997374,96.22958212527413,105.13144647315545,100.40813131555215,107.3421519604862,98.98239038131261,101.0649762900089,103.11390961943454,99.44547727343947,97.86085037260432,96.20416572325661
Kutztown,2021-2024,1.0129652920226722,100.77791752136034,5.386666666666667,5.25,75.0,104.0,99.7165975532111,96.54355982675995,86.3801863635911,95.04262911600262,99.36348037879121,99.96394414389955,99.25838767659312,100.19315775576094,97.80498458651192,99.59644505958364,109.14916974701904,105.7662040304796
Fort Hays St.,2021-2024,1.012459944358342,100.74759666150052,6.1395348837209305,5.989690721649485,86.0,97.0,98.70059101178634,99.0526329455403,89.76619657272742,112.38433940154448,100.03267502761892,101.04775212765973,100.10912741105675,103.25643314834383,100.24943413944752,101.7122957725521,97.5953088935066,92.61684694281462
Fresno Pacific,2021-2024,1.0116635681972608,100.69981409183563,6.021505376344086,5.883720930232558,93.0,86.0,102.23645602289417,99.78570287346842,100.6053933057477,99.07212954429274,105.60125795759281,100.65953704533406,100.523500675927,101.36846836673084,104.54893284594806,98.72659088088453,104.66374756133968,97.01298385588684
Young Harris,2021-2024,1.0067642230269285,100.40585338161571,8.505263157894737,8.391304347826088,95.0,115.0,98.99125902218807,95.72809892460813,87.48822601242229,100.05913325477506,98.37318981181916,98.66149280567193,97.72914247543912,101.56747256858833,100.58939174338386,97.40130217513928,97.36804858036496,99.06239213832598
West Liberty,2021-2024,1.0055342788603172,100.33205673161902,5.055555555555555,5.0,72.0,120.0,99.79901562318913,98.39837916435339,86.31849768019498,104.72473744625512,100.56161548396045,97.43167755441429,99.7077695100767,102.74934019063254,94.93788738045113,101.2500756486086,106.07407091636702,96.11268680565314
Caldwell,2021-2024,1.0055173804590125,100.33104282754076,5.859375,5.795180722891566,64.0,83.0,100.78952902344558,96.61609059713695,115.67877611597683,96.48736995318103,97.52995372247163,98.83388945961039,101.32086442752896,100.6588407395909,95.23777480046898,98.30898152329719,92.91388449589275,106.59324875459997
Georgia College,2021-2024,1.0050751206064783,100.3045072363887,7.081632653061225,7.010204081632653,98.0,98.0,98.60649099935621,97.65864765507585,102.85642892562545,94.46588622564457,100.81903299672557,97.88384994195825,99.26255164268714,98.12638606611884,102.38343173014377,99.33200946113227,102.60699779382172,104.05924127785022
Mary,2021-2024,1.0047578558894297,100.28547135336578,7.12,7.052631578947368,50.0,114.0,98.89747319638765,99.07380066164578,90.99952855334988,93.38803967220612,96.71225328275332,99.03793303175135,101.19158943213367,94.80863237069006,108.35507227863368,96.43559112648035,104.00084940813122,115.10133848862128
Ouachita Baptist,2021-2024,1.0040519737271871,100.24311842363124,6.56701030927835,6.514018691588785,97.0,107.0,100.44943114969816,96.53500839112192,92.46091723408313,94.91633035065475,97.47230672775534,101.74928961158054,97.59115782428539,99.76240713699825,95.50683069141728,99.56301498927564,100.3767131158185,104.38955363002782
West Virginia St.,2021-2024,1.0034406778811815,100.2064406728709,6.273809523809524,6.230769230769231,84.0,104.0,96.81061468014622,95.35434430716795,84.58740573050736,113.80993191681803,97.61008858762659,100.95419342819667,99.81234728306036,101.54766253942888,94.82648285766555,97.82517591526705,103.77568322962469,95.07056219162263
Grand Valley St.,2021-2024,1.0032860610232777,100.19716366139666,6.589285714285714,6.546099290780142,56.0,141.0,102.06439288234037,98.31744263634386,87.51019232202671,102.28297921625715,97.72065601512952,98.17100443211434,97.78535119450098,98.23708178692989,95.99570730140134,102.13904231849709,110.1962642253849,98.56996531318066
Albany St. (GA),2021-2024,1.0031334483550194,100.18800690130116,8.876923076923077,8.821428571428571,65.0,56.0,101.81173454308359,109.07606694888727,114.30883375875207,100.52016990625386,98.46077399022708,100.52016990625386,99.72338914261188,94.7321670343957,100.30777523978604,107.0131611477947,86.88951532534436,102.82846078109273
Stonehill,2021-2024,1.0021322687663974,100.12793612598384,5.75,5.725490196078432,28.0,51.0,99.89562519262914,98.91806198199026,123.56956224993803,90.98020970973143,108.79025024261846,107.34199081716838,101.67604251680844,96.63011159095736,106.60418804623646,99.47648201961131,110.2408312204419,98.69911874903424
Eckerd,2021-2024,1.0019382551381812,100.11629530829089,5.845238095238095,5.82258064516129,84.0,62.0,101.03240196297459,101.19963902269295,83.83952384858466,104.19983577809644,98.8965294112256,100.86141357120984,103.08136878171923,101.13802735652966,95.67009908915648,101.0150403309184,108.50510142673303,101.17793974997234
Henderson St.,2021-2024,0.9999807681029554,99.99884608617732,7.216216216216216,7.216494845360825,111.0,97.0,97.84763497133555,97.77371078904774,108.62022453688,94.32460266298477,98.02481121466478,95.70905474274508,99.71556999073084,100.19937006729462,95.9167354360848,99.21002595864131,96.84697570355554,108.97645329101434
