Runners,Outs,Inn,Top/Bot,score_diff,win_expectancy
1B & 2B,0,5,Bottom,-54,0.0
1B & 2B,0,5,Bottom,-53,0.0
1B & 2B,0,5,Bottom,-52,0.0
1B & 2B,0,5,Bottom,-51,0.0
1B & 2B,0,5,Bottom,-50,0.0
1B & 2B,0,5,Bottom,-49,0.0
1B & 2B,0,5,Bottom,-48,0.0
1B & 2B,0,5,Bottom,-47,0.0
1B & 2B,0,5,Bottom,-46,0.0
1B & 2B,0,5,Bottom,-45,0.0
1B & 2B,0,5,Bottom,-44,0.0
1B & 2B,0,5,Bottom,-43,0.0
1B & 2B,0,5,Bottom,-42,0.0
1B & 2B,0,5,Bottom,-41,0.0
1B & 2B,0,5,Bottom,-40,0.0
1B & 2B,0,5,Bottom,-39,0.0
1B & 2B,0,5,Bottom,-38,0.0
1B & 2B,0,5,Bottom,-37,0.0
1B & 2B,0,5,Bottom,-36,0.0
1B & 2B,0,5,Bottom,-35,0.0
1B & 2B,0,5,Bottom,-34,0.0
1B & 2B,0,5,Bottom,-33,0.0
1B & 2B,0,5,Bottom,-32,0.0
1B & 2B,0,5,Bottom,-31,0.0
1B & 2B,0,5,Bottom,-30,0.0
1B & 2B,0,5,Bottom,-29,0.0
1B & 2B,0,5,Bottom,-28,0.0
1B & 2B,0,5,Bottom,-27,0.0
1B & 2B,0,5,Bottom,-26,0.0
1B & 2B,0,5,Bottom,-25,0.0
1B & 2B,0,5,Bottom,-24,0.0
1B & 2B,0,5,Bottom,-23,0.0
1B & 2B,0,5,Bottom,-22,0.0
1B & 2B,0,5,Bottom,-21,0.0
1B & 2B,0,5,Bottom,-20,0.0
1B & 2B,0,5,Bottom,-19,0.0
1B & 2B,0,5,Bottom,-18,0.0
1B & 2B,0,5,Bottom,-17,0.0
1B & 2B,0,5,Bottom,-16,0.0
1B & 2B,0,5,Bottom,-15,0.0
1B & 2B,0,5,Bottom,-14,0.0
1B & 2B,0,5,Bottom,-13,0.0
1B & 2B,0,5,Bottom,-12,0.0
1B & 2B,0,5,Bottom,-11,0.0
1B & 2B,0,5,Bottom,-10,0.0
1B & 2B,0,5,Bottom,-9,0.026
1B & 2B,0,5,Bottom,-8,0.052
1B & 2B,0,5,Bottom,-7,0.078
1B & 2B,0,5,Bottom,-6,0.104
1B & 2B,0,5,Bottom,-5,0.13
1B & 2B,0,5,Bottom,-4,0.199
1B & 2B,0,5,Bottom,-3,0.293
1B & 2B,0,5,Bottom,-2,0.409
1B & 2B,0,5,Bottom,-1,0.542
1B & 2B,0,5,Bottom,0,0.677
1B & 2B,0,5,Bottom,1,0.791
1B & 2B,0,5,Bottom,2,0.871
1B & 2B,0,5,Bottom,3,0.923
1B & 2B,0,5,Bottom,4,0.956
1B & 2B,0,5,Bottom,5,0.976
1B & 2B,0,5,Bottom,6,0.9808
1B & 2B,0,5,Bottom,7,0.9856
1B & 2B,0,5,Bottom,8,0.9904
1B & 2B,0,5,Bottom,9,0.9952
1B & 2B,0,5,Bottom,10,1.0
1B & 2B,0,5,Bottom,11,1.0
1B & 2B,0,5,Bottom,12,1.0
1B & 2B,0,5,Bottom,13,1.0
1B & 2B,0,5,Bottom,14,1.0
1B & 2B,0,5,Bottom,15,1.0
1B & 2B,0,5,Bottom,16,1.0
1B & 2B,0,5,Bottom,17,1.0
1B & 2B,0,5,Bottom,18,1.0
1B & 2B,0,5,Bottom,19,1.0
1B & 2B,0,5,Bottom,20,1.0
1B & 2B,0,5,Bottom,21,1.0
1B & 2B,0,5,Bottom,22,1.0
1B & 2B,0,5,Bottom,23,1.0
1B & 2B,0,5,Bottom,24,1.0
1B & 2B,0,5,Bottom,25,1.0
1B & 2B,0,5,Bottom,26,1.0
1B & 2B,0,5,Bottom,27,1.0
1B & 2B,0,5,Bottom,28,1.0
1B & 2B,0,5,Bottom,29,1.0
1B & 2B,0,5,Bottom,30,1.0
1B & 2B,0,5,Bottom,31,1.0
1B & 2B,0,5,Bottom,32,1.0
1B & 2B,0,5,Bottom,33,1.0
1B & 2B,0,5,Bottom,34,1.0
1B & 2B,0,5,Bottom,35,1.0
1B & 2B,0,5,Bottom,36,1.0
1B & 2B,0,5,Bottom,37,1.0
1B & 2B,0,5,Bottom,38,1.0
1B & 2B,0,5,Bottom,39,1.0
1B & 2B,0,5,Bottom,40,1.0
1B & 2B,0,5,Bottom,41,1.0
1B & 2B,0,5,Bottom,42,1.0
1B & 2B,0,5,Bottom,43,1.0
1B & 2B,0,5,Bottom,44,1.0
1B & 2B,0,5,Bottom,45,1.0
1B & 2B,0,5,Bottom,46,1.0
1B & 2B,0,5,Bottom,47,1.0
1B & 2B,0,5,Bottom,48,1.0
1B & 2B,0,5,Bottom,49,1.0
1B & 2B,0,5,Bottom,50,1.0
1B & 2B,0,5,Bottom,51,1.0
1B & 2B,0,5,Bottom,52,1.0
1B & 2B,0,5,Bottom,53,1.0
1B & 2B,0,5,Bottom,54,1.0
1B & 2B,0,5,Bottom,55,1.0
1B & 2B,0,5,Bottom,56,1.0
1B & 2B,0,5,Bottom,57,1.0
1B & 2B,0,5,Bottom,58,1.0
1B & 2B,0,5,Bottom,59,1.0
1B & 2B,0,5,Bottom,60,1.0
1B & 2B,0,5,Bottom,61,1.0
1B & 2B,0,5,Bottom,62,1.0
1B & 2B,0,5,Bottom,63,1.0
1B & 2B,0,5,Bottom,64,1.0
1B & 2B,0,5,Bottom,65,1.0
1B & 2B,0,5,Bottom,66,1.0
1B & 2B,0,5,Bottom,67,1.0
1B & 2B,0,5,Bottom,68,1.0
1B & 2B,0,5,Bottom,69,1.0
1B & 2B,0,5,Bottom,70,1.0
1B & 2B,0,5,Bottom,71,1.0
1B & 2B,0,5,Bottom,72,1.0
1B & 2B,0,5,Bottom,73,1.0
1B & 2B,0,5,Bottom,74,1.0
1B & 2B,0,5,Bottom,75,1.0
1B & 2B,0,5,Bottom,76,1.0
1B & 2B,0,5,Bottom,77,1.0
1B & 2B,0,5,Bottom,78,1.0
1B & 2B,0,5,Bottom,79,1.0
1B & 2B,0,5,Bottom,80,1.0
1B & 2B,0,5,Bottom,81,1.0
1B & 2B,0,5,Bottom,82,1.0
1B & 2B,0,5,Bottom,83,1.0
1B & 2B,0,5,Bottom,84,1.0
1B & 2B,0,5,Bottom,85,1.0
1B & 2B,0,5,Bottom,86,1.0
1B & 2B,0,5,Bottom,87,1.0
1B & 2B,0,5,Bottom,88,1.0
1B & 2B,0,5,Bottom,89,1.0
1B & 2B,0,5,Bottom,90,1.0
1B & 2B,0,5,Bottom,91,1.0
1B & 2B,0,5,Bottom,92,1.0
1B & 2B,0,5,Bottom,93,1.0
1B & 2B,0,5,Bottom,94,1.0
1B & 2B,0,5,Bottom,95,1.0
1B & 2B,0,5,Bottom,96,1.0
1B & 2B,0,5,Bottom,97,1.0
1B & 2B,0,5,Bottom,98,1.0
1B & 2B,0,5,Bottom,99,1.0
1B & 2B,0,5,Bottom,100,1.0
1B & 3B,0,5,Bottom,-100,0.0
1B & 3B,0,5,Bottom,-99,0.0
1B & 3B,0,5,Bottom,-98,0.0
1B & 3B,0,5,Bottom,-97,0.0
1B & 3B,0,5,Bottom,-96,0.0
1B & 3B,0,5,Bottom,-95,0.0
1B & 3B,0,5,Bottom,-94,0.0
1B & 3B,0,5,Bottom,-93,0.0
1B & 3B,0,5,Bottom,-92,0.0
1B & 3B,0,5,Bottom,-91,0.0
1B & 3B,0,5,Bottom,-90,0.0
1B & 3B,0,5,Bottom,-89,0.0
1B & 3B,0,5,Bottom,-88,0.0
1B & 3B,0,5,Bottom,-87,0.0
1B & 3B,0,5,Bottom,-86,0.0
1B & 3B,0,5,Bottom,-85,0.0
1B & 3B,0,5,Bottom,-84,0.0
1B & 3B,0,5,Bottom,-83,0.0
1B & 3B,0,5,Bottom,-82,0.0
1B & 3B,0,5,Bottom,-81,0.0
1B & 3B,0,5,Bottom,-80,0.0
1B & 3B,0,5,Bottom,-79,0.0
1B & 3B,0,5,Bottom,-78,0.0
1B & 3B,0,5,Bottom,-77,0.0
1B & 3B,0,5,Bottom,-76,0.0
1B & 3B,0,5,Bottom,-75,0.0
1B & 3B,0,5,Bottom,-74,0.0
1B & 3B,0,5,Bottom,-73,0.0
1B & 3B,0,5,Bottom,-72,0.0
1B & 3B,0,5,Bottom,-71,0.0
1B & 3B,0,5,Bottom,-70,0.0
1B & 3B,0,5,Bottom,-69,0.0
1B & 3B,0,5,Bottom,-68,0.0
1B & 3B,0,5,Bottom,-67,0.0
1B & 3B,0,5,Bottom,-66,0.0
1B & 3B,0,5,Bottom,-65,0.0
1B & 3B,0,5,Bottom,-64,0.0
1B & 3B,0,5,Bottom,-63,0.0
1B & 3B,0,5,Bottom,-62,0.0
1B & 3B,0,5,Bottom,-61,0.0
1B & 3B,0,5,Bottom,-60,0.0
1B & 3B,0,5,Bottom,-59,0.0
1B & 3B,0,5,Bottom,-58,0.0
1B & 3B,0,5,Bottom,-57,0.0
1B & 3B,0,5,Bottom,-56,0.0
1B & 3B,0,5,Bottom,-55,0.0
1B & 3B,0,5,Bottom,-54,0.0
1B & 3B,0,5,Bottom,-53,0.0
1B & 3B,0,5,Bottom,-52,0.0
1B & 3B,0,5,Bottom,-51,0.0
1B & 3B,0,5,Bottom,-50,0.0
1B & 3B,0,5,Bottom,-49,0.0
1B & 3B,0,5,Bottom,-48,0.0
1B & 3B,0,5,Bottom,-47,0.0
1B & 3B,0,5,Bottom,-46,0.0
1B & 3B,0,5,Bottom,-45,0.0
1B & 3B,0,5,Bottom,-44,0.0
1B & 3B,0,5,Bottom,-43,0.0
1B & 3B,0,5,Bottom,-42,0.0
1B & 3B,0,5,Bottom,-41,0.0
1B & 3B,0,5,Bottom,-40,0.0
1B & 3B,0,5,Bottom,-39,0.0
1B & 3B,0,5,Bottom,-38,0.0
1B & 3B,0,5,Bottom,-37,0.0
1B & 3B,0,5,Bottom,-36,0.0
1B & 3B,0,5,Bottom,-35,0.0
1B & 3B,0,5,Bottom,-34,0.0
1B & 3B,0,5,Bottom,-33,0.0
1B & 3B,0,5,Bottom,-32,0.0
1B & 3B,0,5,Bottom,-31,0.0
1B & 3B,0,5,Bottom,-30,0.0
1B & 3B,0,5,Bottom,-29,0.0
1B & 3B,0,5,Bottom,-28,0.0
1B & 3B,0,5,Bottom,-27,0.0
1B & 3B,0,5,Bottom,-26,0.0
1B & 3B,0,5,Bottom,-25,0.0
1B & 3B,0,5,Bottom,-24,0.0
1B & 3B,0,5,Bottom,-23,0.0
1B & 3B,0,5,Bottom,-22,0.0
1B & 3B,0,5,Bottom,-21,0.0
1B & 3B,0,5,Bottom,-20,0.0
1B & 3B,0,5,Bottom,-19,0.0
1B & 3B,0,5,Bottom,-18,0.0
1B & 3B,0,5,Bottom,-17,0.0
1B & 3B,0,5,Bottom,-16,0.0
1B & 3B,0,5,Bottom,-15,0.0
1B & 3B,0,5,Bottom,-14,0.0
1B & 3B,0,5,Bottom,-13,0.0
1B & 3B,0,5,Bottom,-12,0.0
1B & 3B,0,5,Bottom,-11,0.0
1B & 3B,0,5,Bottom,-10,0.0
1B & 3B,0,5,Bottom,-9,0.0294
1B & 3B,0,5,Bottom,-8,0.0588
1B & 3B,0,5,Bottom,-7,0.0882
1B & 3B,0,5,Bottom,-6,0.1176
1B & 3B,0,5,Bottom,-5,0.147
1B & 3B,0,5,Bottom,-4,0.223
1B & 3B,0,5,Bottom,-3,0.326
1B & 3B,0,5,Bottom,-2,0.453
1B & 3B,0,5,Bottom,-1,0.594
1B & 3B,0,5,Bottom,0,0.726
1B & 3B,0,5,Bottom,1,0.826
1B & 3B,0,5,Bottom,2,0.895
1B & 3B,0,5,Bottom,3,0.939
1B & 3B,0,5,Bottom,4,0.965
1B & 3B,0,5,Bottom,5,0.981
1B & 3B,0,5,Bottom,6,0.9848
1B & 3B,0,5,Bottom,7,0.9886
1B & 3B,0,5,Bottom,8,0.9924
1B & 3B,0,5,Bottom,9,0.9962
1B & 3B,0,5,Bottom,10,1.0
1B & 3B,0,5,Bottom,11,1.0
1B & 3B,0,5,Bottom,12,1.0
1B & 3B,0,5,Bottom,13,1.0
1B & 3B,0,5,Bottom,14,1.0
1B & 3B,0,5,Bottom,15,1.0
1B & 3B,0,5,Bottom,16,1.0
1B & 3B,0,5,Bottom,17,1.0
1B & 3B,0,5,Bottom,18,1.0
1B & 3B,0,5,Bottom,19,1.0
1B & 3B,0,5,Bottom,20,1.0
1B & 3B,0,5,Bottom,21,1.0
1B & 3B,0,5,Bottom,22,1.0
1B & 3B,0,5,Bottom,23,1.0
1B & 3B,0,5,Bottom,24,1.0
1B & 3B,0,5,Bottom,25,1.0
1B & 3B,0,5,Bottom,26,1.0
1B & 3B,0,5,Bottom,27,1.0
1B & 3B,0,5,Bottom,28,1.0
1B & 3B,0,5,Bottom,29,1.0
1B & 3B,0,5,Bottom,30,1.0
1B & 3B,0,5,Bottom,31,1.0
1B & 3B,0,5,Bottom,32,1.0
1B & 3B,0,5,Bottom,33,1.0
1B & 3B,0,5,Bottom,34,1.0
1B & 3B,0,5,Bottom,35,1.0
1B & 3B,0,5,Bottom,36,1.0
1B & 3B,0,5,Bottom,37,1.0
1B & 3B,0,5,Bottom,38,1.0
1B & 3B,0,5,Bottom,39,1.0
1B & 3B,0,5,Bottom,40,1.0
1B & 3B,0,5,Bottom,41,1.0
1B & 3B,0,5,Bottom,42,1.0
1B & 3B,0,5,Bottom,43,1.0
1B & 3B,0,5,Bottom,44,1.0
1B & 3B,0,5,Bottom,45,1.0
1B & 3B,0,5,Bottom,46,1.0
1B & 3B,0,5,Bottom,47,1.0
1B & 3B,0,5,Bottom,48,1.0
1B & 3B,0,5,Bottom,49,1.0
1B & 3B,0,5,Bottom,50,1.0
1B & 3B,0,5,Bottom,51,1.0
1B & 3B,0,5,Bottom,52,1.0
1B & 3B,0,5,Bottom,53,1.0
1B & 3B,0,5,Bottom,54,1.0
1B & 3B,0,5,Bottom,55,1.0
1B & 3B,0,5,Bottom,56,1.0
1B & 3B,0,5,Bottom,57,1.0
1B & 3B,0,5,Bottom,58,1.0
1B & 3B,0,5,Bottom,59,1.0
1B & 3B,0,5,Bottom,60,1.0
1B & 3B,0,5,Bottom,61,1.0
1B & 3B,0,5,Bottom,62,1.0
1B & 3B,0,5,Bottom,63,1.0
1B & 3B,0,5,Bottom,64,1.0
1B & 3B,0,5,Bottom,65,1.0
1B & 3B,0,5,Bottom,66,1.0
1B & 3B,0,5,Bottom,67,1.0
1B & 3B,0,5,Bottom,68,1.0
1B & 3B,0,5,Bottom,69,1.0
1B & 3B,0,5,Bottom,70,1.0
1B & 3B,0,5,Bottom,71,1.0
1B & 3B,0,5,Bottom,72,1.0
1B & 3B,0,5,Bottom,73,1.0
1B & 3B,0,5,Bottom,74,1.0
1B & 3B,0,5,Bottom,75,1.0
1B & 3B,0,5,Bottom,76,1.0
1B & 3B,0,5,Bottom,77,1.0
1B & 3B,0,5,Bottom,78,1.0
1B & 3B,0,5,Bottom,79,1.0
1B & 3B,0,5,Bottom,80,1.0
1B & 3B,0,5,Bottom,81,1.0
1B & 3B,0,5,Bottom,82,1.0
1B & 3B,0,5,Bottom,83,1.0
1B & 3B,0,5,Bottom,84,1.0
1B & 3B,0,5,Bottom,85,1.0
1B & 3B,0,5,Bottom,86,1.0
1B & 3B,0,5,Bottom,87,1.0
1B & 3B,0,5,Bottom,88,1.0
1B & 3B,0,5,Bottom,89,1.0
1B & 3B,0,5,Bottom,90,1.0
1B & 3B,0,5,Bottom,91,1.0
1B & 3B,0,5,Bottom,92,1.0
1B & 3B,0,5,Bottom,93,1.0
1B & 3B,0,5,Bottom,94,1.0
1B & 3B,0,5,Bottom,95,1.0
1B & 3B,0,5,Bottom,96,1.0
1B & 3B,0,5,Bottom,97,1.0
1B & 3B,0,5,Bottom,98,1.0
1B & 3B,0,5,Bottom,99,1.0
1B & 3B,0,5,Bottom,100,1.0
1B only,0,5,Bottom,-100,0.0
1B only,0,5,Bottom,-99,0.0
1B only,0,5,Bottom,-98,0.0
1B only,0,5,Bottom,-97,0.0
1B only,0,5,Bottom,-96,0.0
1B only,0,5,Bottom,-95,0.0
1B only,0,5,Bottom,-94,0.0
1B only,0,5,Bottom,-93,0.0
1B only,0,5,Bottom,-92,0.0
1B only,0,5,Bottom,-91,0.0
1B only,0,5,Bottom,-90,0.0
1B only,0,5,Bottom,-89,0.0
1B only,0,5,Bottom,-88,0.0
1B only,0,5,Bottom,-87,0.0
1B only,0,5,Bottom,-86,0.0
1B only,0,5,Bottom,-85,0.0
1B only,0,5,Bottom,-84,0.0
1B only,0,5,Bottom,-83,0.0
1B only,0,5,Bottom,-82,0.0
1B only,0,5,Bottom,-81,0.0
1B only,0,5,Bottom,-80,0.0
1B only,0,5,Bottom,-79,0.0
1B only,0,5,Bottom,-78,0.0
1B only,0,5,Bottom,-77,0.0
1B only,0,5,Bottom,-76,0.0
1B only,0,5,Bottom,-75,0.0
1B only,0,5,Bottom,-74,0.0
1B only,0,5,Bottom,-73,0.0
1B only,0,5,Bottom,-72,0.0
1B only,0,5,Bottom,-71,0.0
1B only,0,5,Bottom,-70,0.0
1B only,0,5,Bottom,-69,0.0
1B only,0,5,Bottom,-68,0.0
1B only,0,5,Bottom,-67,0.0
1B only,0,5,Bottom,-66,0.0
1B only,0,5,Bottom,-65,0.0
1B only,0,5,Bottom,-64,0.0
1B only,0,5,Bottom,-63,0.0
1B only,0,5,Bottom,-62,0.0
1B only,0,5,Bottom,-61,0.0
1B only,0,5,Bottom,-60,0.0
1B only,0,5,Bottom,-59,0.0
1B only,0,5,Bottom,-58,0.0
1B only,0,5,Bottom,-57,0.0
1B only,0,5,Bottom,-56,0.0
1B only,0,5,Bottom,-55,0.0
1B only,0,5,Bottom,-54,0.0
1B only,0,5,Bottom,-53,0.0
1B only,0,5,Bottom,-52,0.0
1B only,0,5,Bottom,-51,0.0
1B only,0,5,Bottom,-50,0.0
1B only,0,5,Bottom,-49,0.0
1B only,0,5,Bottom,-48,0.0
1B only,0,5,Bottom,-47,0.0
1B only,0,5,Bottom,-46,0.0
1B only,0,5,Bottom,-45,0.0
1B only,0,5,Bottom,-44,0.0
1B only,0,5,Bottom,-43,0.0
1B only,0,5,Bottom,-42,0.0
1B only,0,5,Bottom,-41,0.0
1B only,0,5,Bottom,-40,0.0
1B only,0,5,Bottom,-39,0.0
1B only,0,5,Bottom,-38,0.0
1B only,0,5,Bottom,-37,0.0
1B only,0,5,Bottom,-36,0.0
1B only,0,5,Bottom,-35,0.0
1B only,0,5,Bottom,-34,0.0
1B only,0,5,Bottom,-33,0.0
1B only,0,5,Bottom,-32,0.0
1B only,0,5,Bottom,-31,0.0
1B only,0,5,Bottom,-30,0.0
1B only,0,5,Bottom,-29,0.0
1B only,0,5,Bottom,-28,0.0
1B only,0,5,Bottom,-27,0.0
1B only,0,5,Bottom,-26,0.0
1B only,0,5,Bottom,-25,0.0
1B only,0,5,Bottom,-24,0.0
1B only,0,5,Bottom,-23,0.0
1B only,0,5,Bottom,-22,0.0
1B only,0,5,Bottom,-21,0.0
1B only,0,5,Bottom,-20,0.0
1B only,0,5,Bottom,-19,0.0
1B only,0,5,Bottom,-18,0.0
1B only,0,5,Bottom,-17,0.0
1B only,0,5,Bottom,-16,0.0
1B only,0,5,Bottom,-15,0.0
1B only,0,5,Bottom,-14,0.0
1B only,0,5,Bottom,-13,0.0
1B only,0,5,Bottom,-12,0.0
1B only,0,5,Bottom,-11,0.0
1B only,0,5,Bottom,-10,0.0
1B only,0,5,Bottom,-9,0.018
1B only,0,5,Bottom,-8,0.036
1B only,0,5,Bottom,-7,0.0539999999999999
1B only,0,5,Bottom,-6,0.072
1B only,0,5,Bottom,-5,0.09
1B only,0,5,Bottom,-4,0.144
1B only,0,5,Bottom,-3,0.223
1B only,0,5,Bottom,-2,0.33
1B only,0,5,Bottom,-1,0.462
1B only,0,5,Bottom,0,0.612
1B only,0,5,Bottom,1,0.746
1B only,0,5,Bottom,2,0.841
1B only,0,5,Bottom,3,0.905
1B only,0,5,Bottom,4,0.945
1B only,0,5,Bottom,5,0.969
1B only,0,5,Bottom,6,0.9752
1B only,0,5,Bottom,7,0.9814
1B only,0,5,Bottom,8,0.9876
1B only,0,5,Bottom,9,0.9938
1B only,0,5,Bottom,10,1.0
1B only,0,5,Bottom,11,1.0
1B only,0,5,Bottom,12,1.0
1B only,0,5,Bottom,13,1.0
1B only,0,5,Bottom,14,1.0
1B only,0,5,Bottom,15,1.0
1B only,0,5,Bottom,16,1.0
1B only,0,5,Bottom,17,1.0
1B only,0,5,Bottom,18,1.0
1B only,0,5,Bottom,19,1.0
1B only,0,5,Bottom,20,1.0
1B only,0,5,Bottom,21,1.0
1B only,0,5,Bottom,22,1.0
1B only,0,5,Bottom,23,1.0
1B only,0,5,Bottom,24,1.0
1B only,0,5,Bottom,25,1.0
1B only,0,5,Bottom,26,1.0
1B only,0,5,Bottom,27,1.0
1B only,0,5,Bottom,28,1.0
1B only,0,5,Bottom,29,1.0
1B only,0,5,Bottom,30,1.0
1B only,0,5,Bottom,31,1.0
1B only,0,5,Bottom,32,1.0
1B only,0,5,Bottom,33,1.0
1B only,0,5,Bottom,34,1.0
1B only,0,5,Bottom,35,1.0
1B only,0,5,Bottom,36,1.0
1B only,0,5,Bottom,37,1.0
1B only,0,5,Bottom,38,1.0
1B only,0,5,Bottom,39,1.0
1B only,0,5,Bottom,40,1.0
1B only,0,5,Bottom,41,1.0
1B only,0,5,Bottom,42,1.0
1B only,0,5,Bottom,43,1.0
1B only,0,5,Bottom,44,1.0
1B only,0,5,Bottom,45,1.0
1B only,0,5,Bottom,46,1.0
1B only,0,5,Bottom,47,1.0
1B only,0,5,Bottom,48,1.0
1B only,0,5,Bottom,49,1.0
1B only,0,5,Bottom,50,1.0
1B only,0,5,Bottom,51,1.0
1B only,0,5,Bottom,52,1.0
1B only,0,5,Bottom,53,1.0
1B only,0,5,Bottom,54,1.0
1B only,0,5,Bottom,55,1.0
1B only,0,5,Bottom,56,1.0
1B only,0,5,Bottom,57,1.0
1B only,0,5,Bottom,58,1.0
1B only,0,5,Bottom,59,1.0
1B only,0,5,Bottom,60,1.0
1B only,0,5,Bottom,61,1.0
1B only,0,5,Bottom,62,1.0
1B only,0,5,Bottom,63,1.0
1B only,0,5,Bottom,64,1.0
1B only,0,5,Bottom,65,1.0
1B only,0,5,Bottom,66,1.0
1B only,0,5,Bottom,67,1.0
1B only,0,5,Bottom,68,1.0
1B only,0,5,Bottom,69,1.0
1B only,0,5,Bottom,70,1.0
1B only,0,5,Bottom,71,1.0
1B only,0,5,Bottom,72,1.0
1B only,0,5,Bottom,73,1.0
1B only,0,5,Bottom,74,1.0
1B only,0,5,Bottom,75,1.0
1B only,0,5,Bottom,76,1.0
1B only,0,5,Bottom,77,1.0
1B only,0,5,Bottom,78,1.0
1B only,0,5,Bottom,79,1.0
1B only,0,5,Bottom,80,1.0
1B only,0,5,Bottom,81,1.0
1B only,0,5,Bottom,82,1.0
1B only,0,5,Bottom,83,1.0
1B only,0,5,Bottom,84,1.0
1B only,0,5,Bottom,85,1.0
1B only,0,5,Bottom,86,1.0
1B only,0,5,Bottom,87,1.0
1B only,0,5,Bottom,88,1.0
1B only,0,5,Bottom,89,1.0
1B only,0,5,Bottom,90,1.0
1B only,0,5,Bottom,91,1.0
1B only,0,5,Bottom,92,1.0
1B only,0,5,Bottom,93,1.0
1B only,0,5,Bottom,94,1.0
1B only,0,5,Bottom,95,1.0
1B only,0,5,Bottom,96,1.0
1B only,0,5,Bottom,97,1.0
1B only,0,5,Bottom,98,1.0
1B only,0,5,Bottom,99,1.0
1B only,0,5,Bottom,100,1.0
2B & 3B,0,5,Bottom,-100,0.0
2B & 3B,0,5,Bottom,-99,0.0
2B & 3B,0,5,Bottom,-98,0.0
2B & 3B,0,5,Bottom,-97,0.0
2B & 3B,0,5,Bottom,-96,0.0
2B & 3B,0,5,Bottom,-95,0.0
2B & 3B,0,5,Bottom,-94,0.0
2B & 3B,0,5,Bottom,-93,0.0
2B & 3B,0,5,Bottom,-92,0.0
2B & 3B,0,5,Bottom,-91,0.0
2B & 3B,0,5,Bottom,-90,0.0
2B & 3B,0,5,Bottom,-89,0.0
2B & 3B,0,5,Bottom,-88,0.0
2B & 3B,0,5,Bottom,-87,0.0
2B & 3B,0,5,Bottom,-86,0.0
2B & 3B,0,5,Bottom,-85,0.0
2B & 3B,0,5,Bottom,-84,0.0
2B & 3B,0,5,Bottom,-83,0.0
2B & 3B,0,5,Bottom,-82,0.0
2B & 3B,0,5,Bottom,-81,0.0
2B & 3B,0,5,Bottom,-80,0.0
2B & 3B,0,5,Bottom,-79,0.0
2B & 3B,0,5,Bottom,-78,0.0
2B & 3B,0,5,Bottom,-77,0.0
2B & 3B,0,5,Bottom,-76,0.0
2B & 3B,0,5,Bottom,-75,0.0
2B & 3B,0,5,Bottom,-74,0.0
2B & 3B,0,5,Bottom,-73,0.0
2B & 3B,0,5,Bottom,-72,0.0
2B & 3B,0,5,Bottom,-71,0.0
2B & 3B,0,5,Bottom,-70,0.0
2B & 3B,0,5,Bottom,-69,0.0
2B & 3B,0,5,Bottom,-68,0.0
2B & 3B,0,5,Bottom,-67,0.0
2B & 3B,0,5,Bottom,-66,0.0
2B & 3B,0,5,Bottom,-65,0.0
2B & 3B,0,5,Bottom,-64,0.0
2B & 3B,0,5,Bottom,-63,0.0
2B & 3B,0,5,Bottom,-62,0.0
2B & 3B,0,5,Bottom,-61,0.0
2B & 3B,0,5,Bottom,-60,0.0
2B & 3B,0,5,Bottom,-59,0.0
2B & 3B,0,5,Bottom,-58,0.0
2B & 3B,0,5,Bottom,-57,0.0
2B & 3B,0,5,Bottom,-56,0.0
2B & 3B,0,5,Bottom,-55,0.0
2B & 3B,0,5,Bottom,-54,0.0
2B & 3B,0,5,Bottom,-53,0.0
2B & 3B,0,5,Bottom,-52,0.0
2B & 3B,0,5,Bottom,-51,0.0
2B & 3B,0,5,Bottom,-50,0.0
2B & 3B,0,5,Bottom,-49,0.0
2B & 3B,0,5,Bottom,-48,0.0
2B & 3B,0,5,Bottom,-47,0.0
2B & 3B,0,5,Bottom,-46,0.0
2B & 3B,0,5,Bottom,-45,0.0
2B & 3B,0,5,Bottom,-44,0.0
2B & 3B,0,5,Bottom,-43,0.0
2B & 3B,0,5,Bottom,-42,0.0
2B & 3B,0,5,Bottom,-41,0.0
2B & 3B,0,5,Bottom,-40,0.0
2B & 3B,0,5,Bottom,-39,0.0
2B & 3B,0,5,Bottom,-38,0.0
2B & 3B,0,5,Bottom,-37,0.0
2B & 3B,0,5,Bottom,-36,0.0
2B & 3B,0,5,Bottom,-35,0.0
2B & 3B,0,5,Bottom,-34,0.0
2B & 3B,0,5,Bottom,-33,0.0
2B & 3B,0,5,Bottom,-32,0.0
2B & 3B,0,5,Bottom,-31,0.0
2B & 3B,0,5,Bottom,-30,0.0
2B & 3B,0,5,Bottom,-29,0.0
2B & 3B,0,5,Bottom,-28,0.0
2B & 3B,0,5,Bottom,-27,0.0
2B & 3B,0,5,Bottom,-26,0.0
2B & 3B,0,5,Bottom,-25,0.0
2B & 3B,0,5,Bottom,-24,0.0
2B & 3B,0,5,Bottom,-23,0.0
2B & 3B,0,5,Bottom,-22,0.0
2B & 3B,0,5,Bottom,-21,0.0
2B & 3B,0,5,Bottom,-20,0.0
2B & 3B,0,5,Bottom,-19,0.0
2B & 3B,0,5,Bottom,-18,0.0
2B & 3B,0,5,Bottom,-17,0.0
2B & 3B,0,5,Bottom,-16,0.0
2B & 3B,0,5,Bottom,-15,0.0
2B & 3B,0,5,Bottom,-14,0.0
2B & 3B,0,5,Bottom,-13,0.0
