"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"4595",2024,"UIC","MVC",1,"36","Rigel Verciglio","Jr","P",14,0,5.4,20,17,12,12,12,16,0,91,75,2,0,0,1,2,2,0,5,2,2,0,258,18,25,3,1,0,7,"6-1","R/R",574088,884,8261658,"http://stats.ncaa.org/players/8261658?year_stat_category_id=15081"
"4596",2024,"UIC","MVC",1,"33","Vincent Gohlke","So","P",12,1,5.79,14,10,9,9,9,7,0,64,50,2,0,0,2,3,3,1,5,0,1,1,185,14,20,1,0,0,5,"6-2","L/L",574088,884,8275908,"http://stats.ncaa.org/players/8275908?year_stat_category_id=15081"
"4597",2024,"UIC","MVC",1,"30","Matt Zahora","Jr","P",3,1,0,0,1,9,9,5,0,0,9,1,0,0,0,0,1,3,0,2,1,0,0,45,0,0,0,0,0,0,"6-0","R/R",574088,884,8280173,"http://stats.ncaa.org/players/8280173?year_stat_category_id=15081"
"4598",2024,"UIC","MVC",1,"34","Zack Millsap","Jr","P",15,0,8.88,24.1,30,26,24,17,21,0,122,95,5,1,0,5,3,6,0,10,5,1,3,273,28,20,3,0,0,8,"6-0","",574088,884,8408750,"http://stats.ncaa.org/players/8408750?year_stat_category_id=15081"
"4599",2024,"UIC","MVC",1,"31","Dylan White","Sr","P",15,0,9.16,18.2,24,20,19,16,19,0,97,72,6,0,0,7,3,5,1,18,14,1,3,375,15,17,1,0,1,4,"6-3","",574088,884,8408739,"http://stats.ncaa.org/players/8408739?year_stat_category_id=15081"
"4600",2024,"UIC","MVC",1,"48","Cameron Nohos","Jr","P",11,0,4.05,13.1,6,7,6,13,12,0,64,44,0,0,0,2,1,5,0,4,2,1,1,174,10,18,1,0,0,0,"6-8","",574088,884,8408740,"http://stats.ncaa.org/players/8408740?year_stat_category_id=15081"
"4601",2024,"UIC","MVC",1,"51","Presley Wachowiak","Fr","P",16,0,9.41,22,30,23,23,13,13,0,105,89,6,0,0,5,2,2,0,16,10,1,0,355,34,13,2,3,0,5,"6-1","",574088,884,8408745,"http://stats.ncaa.org/players/8408745?year_stat_category_id=15081"
"4602",2024,"UIC","MVC",1,"12","Colin Hawkins","Jr","P",22,2,7.71,30.1,37,27,26,18,20,0,149,124,3,0,0,3,2,4,1,14,8,2,1,447,34,31,2,3,0,4,"5-11","",574088,884,8408749,"http://stats.ncaa.org/players/8408749?year_stat_category_id=15081"
"4603",2024,"UIC","MVC",1,"32","Dillon Schueler","So","P",14,14,5.59,75.2,89,55,47,22,56,0,342,307,20,2,0,13,3,10,0,0,0,1,2,0,68,91,5,2,0,20,"6-2","",574088,884,8408746,"http://stats.ncaa.org/players/8408746?year_stat_category_id=15081"
"4604",2024,"UIW","Southland",1,"31","Danny Davis","Sr","P",10,0,6.75,10.2,11,8,8,7,6,0,52,41,4,0,0,1,1,3,0,5,0,1,0,182,9,15,1,0,0,1,"6-6","-/R",573984,914,8270462,"http://stats.ncaa.org/players/8270462?year_stat_category_id=15081"
"4605",2024,"UIW","Southland",1,"17","Westin  Walls","Sr","P",15,1,10.5,30,47,39,35,14,23,0,156,130,11,0,0,8,1,8,0,15,5,2,2,507,34,28,2,5,1,7,"6-5","-/R",573984,914,8269449,"http://stats.ncaa.org/players/8269449?year_stat_category_id=15081"
"4606",2024,"UIW","Southland",1,"38","Ryan Schlotzhauer","Sr","P",5,0,7.94,5.2,6,6,5,7,6,0,30,22,1,0,1,0,0,1,0,2,2,0,0,133,2,8,1,0,0,2,"6-3","-/L",573984,914,8273240,"http://stats.ncaa.org/players/8273240?year_stat_category_id=15081"
"4607",2024,"UIW","Southland",1,"11","Larry Westall","Sr","P",11,0,7,18,24,20,14,2,14,0,84,73,7,1,0,2,2,6,0,6,2,1,2,336,21,14,0,0,0,0,"6-4","-/R",573984,914,8277283,"http://stats.ncaa.org/players/8277283?year_stat_category_id=15081"
"4608",2024,"UIW","Southland",1,"23","Braden  Berry","Sr","P",10,0,7.82,12.2,21,11,11,6,5,0,64,56,5,0,0,3,1,1,0,13,5,0,0,200,12,18,1,0,0,2,"6-2","-/R",573984,914,8260387,"http://stats.ncaa.org/players/8260387?year_stat_category_id=15081"
"4609",2024,"UIW","Southland",1,"19","Garrett Coiner","So","P",5,2,6.52,9.2,10,8,7,11,11,0,48,36,3,0,0,1,0,1,0,2,1,0,0,195,7,8,0,0,0,3,"5-10","-/R",573984,914,8275833,"http://stats.ncaa.org/players/8275833?year_stat_category_id=15081"
"4610",2024,"UIW","Southland",1,"18","Luis Rodriguez","Sr","P",10,1,5.19,17.1,30,19,10,7,19,0,90,79,2,0,1,2,2,1,0,11,8,2,1,312,16,14,0,1,1,5,"6-0","-/R",573984,914,8285059,"http://stats.ncaa.org/players/8285059?year_stat_category_id=15081"
"4611",2024,"UIW","Southland",1,"6","Isaiah Zavala","Sr","P",14,13,6.33,86.2,103,64,61,29,77,2,399,360,20,0,0,15,3,8,0,0,0,1,1,0,88,91,4,6,0,18,"6-0","-/R",573984,914,8589541,"http://stats.ncaa.org/players/8589541?year_stat_category_id=15081"
"4612",2024,"UIW","Southland",1,"30","Tomas Urbina","Jr","P",8,1,3.09,11.2,16,8,4,2,9,0,56,50,4,0,1,1,1,2,0,3,2,0,1,196,12,13,0,1,0,4,"6-0","",573984,914,8589555,"http://stats.ncaa.org/players/8589555?year_stat_category_id=15081"
"4613",2024,"UIW","Southland",1,"34","Edward Mendoza","Jr","P",5,1,22.5,4,8,11,10,11,1,0,34,20,1,0,0,1,4,3,1,2,0,0,0,136,6,5,0,1,0,0,"5-11","R/R",573984,914,8589556,"http://stats.ncaa.org/players/8589556?year_stat_category_id=15081"
"4614",2024,"UIW","Southland",1,"39","Hunter Hargett","Jr","P",11,6,5.2,27.2,27,16,16,18,29,0,127,101,5,0,0,2,4,5,0,5,2,2,1,503,18,29,2,1,0,6,"6-2","",573984,914,8589561,"http://stats.ncaa.org/players/8589561?year_stat_category_id=15081"
"4615",2024,"UIW","Southland",1,"20","EJ Garcia","So","P",9,1,7.23,18.2,28,16,15,4,8,0,89,79,7,2,0,4,0,3,0,9,7,1,2,269,26,19,0,1,0,0,"5-9","-/R",573984,914,8279533,"http://stats.ncaa.org/players/8279533?year_stat_category_id=15081"
"4616",2024,"UIW","Southland",1,"43","Micah Berens","Sr","P",17,7,8.41,40.2,64,57,38,27,26,0,214,177,16,0,0,8,4,4,0,12,5,3,3,815,37,50,2,4,0,4,"6-4","-/R",573984,914,8287210,"http://stats.ncaa.org/players/8287210?year_stat_category_id=15081"
"4617",2024,"UIW","Southland",1,"27","Dave  Johnson","Sr","P",16,5,4.94,54.2,69,35,30,11,39,0,247,229,13,0,0,8,1,5,1,12,8,1,1,813,52,67,4,3,1,7,"6-4","-/R",573984,914,8278897,"http://stats.ncaa.org/players/8278897?year_stat_category_id=15081"
"4618",2024,"UIW","Southland",1,"5","Adam Byrd","So","P",23,0,4.09,33,24,19,15,27,46,0,153,117,4,0,1,2,8,5,0,25,9,2,2,618,10,40,1,3,3,15,"5-11","R/L",573984,914,8589539,"http://stats.ncaa.org/players/8589539?year_stat_category_id=15081"
"4619",2024,"UIW","Southland",1,"28","Luke Smith","Jr","P",9,2,11.81,10.2,14,14,14,9,7,0,56,43,2,0,0,1,0,3,0,5,1,1,0,195,13,10,1,1,0,1,"6-2","",573984,914,8589554,"http://stats.ncaa.org/players/8589554?year_stat_category_id=15081"
"4620",2024,"UIW","Southland",1,"47","Josh Salinas","Sr","P",14,14,4.89,77.1,66,47,42,29,76,1,329,282,8,1,1,10,2,8,0,0,0,3,6,0,47,100,5,3,0,18,"5-10","L/L",573984,914,8589564,"http://stats.ncaa.org/players/8589564?year_stat_category_id=15081"
"4621",2024,"UIW","Southland",1,"12","Dalton Beck","So","UT",3,3,8.64,8.1,7,8,8,9,7,0,40,30,2,0,1,1,1,1,0,0,0,0,0,159,6,10,2,1,0,1,"6-2","",573984,914,8589548,"http://stats.ncaa.org/players/8589548?year_stat_category_id=15081"
"4622",2024,"ULM","Sun Belt",1,"6","Seaver Sheets","So","INF",7,1,9,6,7,6,6,5,6,0,33,23,1,0,0,0,0,4,0,0,0,0,1,133,5,6,1,0,0,0,"5-10","",574157,818,8266797,"http://stats.ncaa.org/players/8266797?year_stat_category_id=15081"
"4623",2024,"ULM","Sun Belt",1,"29","Zach Shaw","Jr","P",15,0,2.86,22,19,7,7,6,26,0,93,79,6,0,3,1,3,5,0,11,4,1,2,352,21,15,1,1,0,7,"6-3","R/R",574157,818,8263210,"http://stats.ncaa.org/players/8263210?year_stat_category_id=15081"
"4624",2024,"ULM","Sun Belt",1,"10","Chipper Menard","Sr","P",18,2,4.6,47,35,26,24,16,52,0,194,167,3,2,0,8,4,9,1,11,5,1,1,761,33,46,2,3,0,18,"6-0","L/L",574157,818,8264263,"http://stats.ncaa.org/players/8264263?year_stat_category_id=15081"
"4625",2024,"ULM","Sun Belt",1,"40","Carson Orton","Sr","P",25,0,4.15,30.1,25,14,14,21,34,0,138,111,5,2,0,0,5,4,1,14,7,0,1,563,32,19,4,3,3,12,"6-1","R/R",574157,818,8268107,"http://stats.ncaa.org/players/8268107?year_stat_category_id=15081"
"4626",2024,"ULM","Sun Belt",1,"43","Dalton Burrell","Sr","P",10,1,5.25,12,12,7,7,12,13,0,59,45,4,1,0,0,1,0,0,5,4,0,2,249,13,9,0,0,0,6,"6-5","R/R",574157,818,8274068,"http://stats.ncaa.org/players/8274068?year_stat_category_id=15081"
"4627",2024,"ULM","Sun Belt",1,"11","Trey Lindsay","Sr","P",15,0,12.5,18,31,26,25,14,18,0,100,81,7,0,0,3,5,4,1,9,7,0,1,376,19,14,1,1,0,4,"6-2","R/R",574157,818,8274363,"http://stats.ncaa.org/players/8274363?year_stat_category_id=15081"
"4628",2024,"ULM","Sun Belt",1,"36","Brandt Corley","So","P",13,4,11.85,13.2,19,18,18,10,13,0,71,58,3,1,0,2,2,3,0,4,1,0,0,284,9,17,2,2,0,6,"6-1","L/L",574157,818,8268428,"http://stats.ncaa.org/players/8268428?year_stat_category_id=15081"
"4629",2024,"ULM","Sun Belt",1,"48","Steve Owings","Sr","P",2,0,9,2,2,2,2,1,3,0,10,8,0,0,0,0,0,1,0,0,0,0,0,25,2,1,0,0,0,0,"6-3","R/R",574157,818,8265229,"http://stats.ncaa.org/players/8265229?year_stat_category_id=15081"
"4630",2024,"ULM","Sun Belt",1,"30","Aidan Haynes","So","P",20,1,4.98,21.2,27,15,12,9,29,0,110,92,5,1,0,3,3,8,0,10,6,0,1,405,24,10,1,0,1,10,"6-5","R/R",574157,818,8267831,"http://stats.ncaa.org/players/8267831?year_stat_category_id=15081"
"4631",2024,"ULM","Sun Belt",1,"47","Cam Barlow","Sr","P",15,10,5.05,51.2,48,32,29,16,39,0,225,192,11,2,0,4,3,6,0,6,3,4,7,753,37,76,1,4,0,11,"5-11","L/L",574157,818,8283541,"http://stats.ncaa.org/players/8283541?year_stat_category_id=15081"
"4632",2024,"ULM","Sun Belt",1,"41","Holden Hess","So","P",6,0,1.35,6.2,1,3,1,5,8,0,25,20,0,0,0,0,0,0,0,0,0,0,0,100,7,3,0,0,0,1,"6-4","R/R",574157,818,8287161,"http://stats.ncaa.org/players/8287161?year_stat_category_id=15081"
"4633",2024,"ULM","Sun Belt",1,"50","Joey Cirelli","Jr","P",15,5,5.4,36.2,50,28,22,10,25,0,170,152,10,1,1,3,4,4,0,9,4,4,0,534,58,20,1,3,1,10,"6-5","R/R",574157,818,8417916,"http://stats.ncaa.org/players/8417916?year_stat_category_id=15081"
"4634",2024,"ULM","Sun Belt",1,"35","Zach Brink","Jr","P",4,0,11.57,2.1,3,3,3,5,4,0,15,10,0,0,0,0,1,0,0,1,1,0,0,67,2,1,0,0,0,0,"5-10","L/L",574157,818,8417872,"http://stats.ncaa.org/players/8417872?year_stat_category_id=15081"
"4635",2024,"ULM","Sun Belt",1,"27","Justin Robinson","So","P",17,4,8.04,28,35,25,25,18,31,0,137,113,6,1,1,3,4,4,0,8,3,2,0,551,26,21,2,2,0,9,"6-2","R/R",574157,818,8417821,"http://stats.ncaa.org/players/8417821?year_stat_category_id=15081"
"4636",2024,"ULM","Sun Belt",1,"34","Dalton Hitt","Jr","P",16,0,0.59,15.1,7,2,1,12,14,0,67,49,0,1,0,0,3,3,0,17,7,0,3,242,12,19,0,0,0,5,"5-10","L/L",574157,818,8417868,"http://stats.ncaa.org/players/8417868?year_stat_category_id=15081"
"4637",2024,"ULM","Sun Belt",1,"49","Hollis Huff","Sr","P",4,3,4.26,6.1,4,3,3,5,7,0,28,23,2,0,0,0,2,0,0,0,0,0,0,130,7,5,0,1,0,3,"6-2","L/L",574157,818,8417902,"http://stats.ncaa.org/players/8417902?year_stat_category_id=15081"
"4638",2024,"ULM","Sun Belt",1,"51","Beau Blanchard","Sr","P",20,12,5.4,55,52,36,33,17,52,0,232,212,11,1,0,10,6,2,1,2,1,0,1,852,56,47,2,5,0,4,"6-5","R/R",574157,818,8417933,"http://stats.ncaa.org/players/8417933?year_stat_category_id=15081"
"4639",2024,"ULM","Sun Belt",1,"33","Daniel Gonzalez","Fr","P",12,8,8.31,21.2,32,26,20,12,24,0,110,94,11,1,0,2,5,3,0,5,3,0,1,443,17,19,1,2,0,11,"6-4","R/R",574157,818,8417866,"http://stats.ncaa.org/players/8417866?year_stat_category_id=15081"
"4640",2024,"ULM","Sun Belt",1,"37","Davis Oswalt","So","P",14,2,8.83,17.1,27,18,17,5,14,0,85,75,6,1,0,3,1,4,0,14,8,0,1,316,19,15,1,1,0,6,"5-11","R/R",574157,818,8417876,"http://stats.ncaa.org/players/8417876?year_stat_category_id=15081"
"4641",2024,"ULM","Sun Belt",1,"38","Brandon Brewer","Jr","P",25,1,7.34,30.2,39,28,25,16,19,0,158,129,6,2,0,1,4,8,0,16,8,5,0,500,43,27,2,1,1,6,"6-5","R/R",574157,818,8417878,"http://stats.ncaa.org/players/8417878?year_stat_category_id=15081"
"4642",2024,"ULM","Sun Belt",1,"45","Parker Seay","Sr","P",20,1,3.74,33.2,27,16,14,16,40,0,145,121,7,0,1,2,1,4,0,17,3,3,1,593,23,31,3,1,1,14,"6-3","L/L",574157,818,8417893,"http://stats.ncaa.org/players/8417893?year_stat_category_id=15081"
"4643",2024,"UMBC","America East",1,"40","Ben Craig","So","P",15,0,12.46,17.1,26,27,24,11,13,0,92,75,4,0,0,6,2,5,0,9,8,0,1,338,23,12,1,3,0,4,"6-3","-/L",574117,845,8271422,"http://stats.ncaa.org/players/8271422?year_stat_category_id=15081"
"4644",2024,"UMBC","America East",1,"13","Eddie Sargent","So","p",19,7,5.57,42,35,26,26,22,33,0,188,154,5,3,0,3,3,9,1,10,3,2,1,576,43,44,1,0,0,6,"5-10","",574117,845,8276680,"http://stats.ncaa.org/players/8276680?year_stat_category_id=15081"
"4645",2024,"UMBC","America East",1,"11","Rob Dorn","So","1B",7,0,11.81,5.1,4,7,7,8,2,0,31,19,0,1,0,0,2,4,1,3,2,0,0,85,8,5,0,0,0,1,"6-2","",574117,845,8270328,"http://stats.ncaa.org/players/8270328?year_stat_category_id=15081"
"4646",2024,"UMBC","America East",1,"19","Joe Pucek","Sr","P",14,3,7.99,23.2,41,25,21,11,15,0,123,108,11,1,0,1,2,2,0,8,7,1,1,302,30,23,0,1,0,4,"5-9","-/L",574117,845,8271662,"http://stats.ncaa.org/players/8271662?year_stat_category_id=15081"
"4647",2024,"UMBC","America East",1,"28","Chris  Ho","Jr","P",5,0,4.15,4.1,3,2,2,5,4,0,24,16,1,0,0,0,4,1,0,4,2,0,2,80,3,6,1,0,0,1,"5-11","-/R",574117,845,8270702,"http://stats.ncaa.org/players/8270702?year_stat_category_id=15081"
"4648",2024,"UMBC","America East",1,"33","Sam Daniels","Sr","P",22,0,5.65,28.2,33,24,18,12,27,0,141,119,4,2,0,3,2,7,2,13,4,1,1,389,30,28,5,2,1,10,"5-10","-/R",574117,845,8270984,"http://stats.ncaa.org/players/8270984?year_stat_category_id=15081"
"4649",2024,"UMBC","America East",1,"16","Joshua Rivera","So","P",7,0,11.57,4.2,7,6,6,7,7,0,30,21,3,0,0,0,1,1,0,6,4,0,1,106,3,5,1,0,0,2,"6-1","",574117,845,8283092,"http://stats.ncaa.org/players/8283092?year_stat_category_id=15081"
"4650",2024,"UMBC","America East",1,"7","Luke Johnson","Sr","INF",14,14,4.82,80.1,80,46,43,22,81,1,348,310,21,3,2,7,3,8,1,0,0,6,2,0,65,88,5,4,0,19,"6-1","-/R",574117,845,8286894,"http://stats.ncaa.org/players/8286894?year_stat_category_id=15081"
"4651",2024,"UMBC","America East",1,"25","Jayden Shertel","Jr","P",13,13,3.6,70,70,37,28,35,46,0,329,276,17,1,0,8,4,6,0,0,0,6,5,993,57,101,3,6,0,9,"5-10","-/L",574117,845,8286284,"http://stats.ncaa.org/players/8286284?year_stat_category_id=15081"
"4652",2024,"UMBC","America East",1,"23","Nick Remy","Jr","P",20,1,6.75,28,40,24,21,17,26,0,143,123,6,0,1,7,6,2,0,17,10,0,1,436,23,34,2,3,1,4,"6-4","-/R",574117,845,8286319,"http://stats.ncaa.org/players/8286319?year_stat_category_id=15081"
"4653",2024,"UMBC","America East",1,"48","Sam Downs","Sr","P",20,6,2.83,70,61,28,22,34,57,0,312,266,7,3,1,3,7,8,3,17,5,3,1,0,84,63,4,1,5,13,"6-6","R/R",574117,845,8425018,"http://stats.ncaa.org/players/8425018?year_stat_category_id=15081"
"4654",2024,"UMBC","America East",1,"31","Shane Murphy","Fr","P",3,0,8.1,3.1,5,3,3,2,1,0,16,14,1,0,0,1,0,0,0,3,0,0,0,48,2,6,0,0,0,0,"6-1","-/R",574117,845,8425066,"http://stats.ncaa.org/players/8425066?year_stat_category_id=15081"
"4655",2024,"UMBC","America East",1,"14","Aidan Denham","Fr","P",2,0,27,1,2,3,3,2,2,0,8,5,0,0,0,1,0,1,0,0,0,0,0,33,0,1,0,0,0,1,"6-2","-/R",574117,845,8425056,"http://stats.ncaa.org/players/8425056?year_stat_category_id=15081"
"4656",2024,"UMBC","America East",1,"22","Logan Wiley","Fr","P",12,7,5.55,35.2,39,28,22,20,24,0,169,134,11,1,0,2,3,8,0,3,1,5,2,513,40,36,3,3,0,3,"6-0","-/L",574117,845,8425059,"http://stats.ncaa.org/players/8425059?year_stat_category_id=15081"
"4657",2024,"UMBC","America East",1,"45","Sam Bell","Fr","P",15,0,8.1,13.1,14,13,12,14,7,0,68,48,2,1,0,0,4,3,0,13,5,1,2,189,18,12,0,1,0,2,"5-11","-/R",574117,845,8425075,"http://stats.ncaa.org/players/8425075?year_stat_category_id=15081"
"4658",2024,"UMBC","America East",1,"38","Matt Cunningham","Fr","P",11,0,8.1,10,8,10,9,12,13,0,55,37,0,0,0,2,3,5,0,9,4,1,0,161,10,7,0,0,0,5,"6-3","-/R",574117,845,8425074,"http://stats.ncaa.org/players/8425074?year_stat_category_id=15081"
"4659",2024,"UMBC","America East",1,"34","Zach Kelly","Jr","P",13,1,3.86,14,18,6,6,9,10,0,68,58,5,0,0,1,1,1,1,5,2,0,0,207,17,13,1,0,1,2,"6-1","-/R",574117,845,8425106,"http://stats.ncaa.org/players/8425106?year_stat_category_id=15081"
"4660",2024,"UMBC","America East",1,"15","UNKNOWN Selmer","Jr","p",3,0,6,3,2,3,2,3,1,0,15,12,0,0,0,1,1,0,0,0,0,0,0,53,6,2,0,1,0,0,"-","",574117,845,8688506,"http://stats.ncaa.org/players/8688506?year_stat_category_id=15081"
"4661",2024,"UMES","NEC",1,"32","Lee Byrd","Jr","P",6,2,42.75,4,4,22,19,16,3,0,37,14,1,0,0,1,6,6,0,3,0,1,0,96,7,1,0,1,0,1,"6-4","R/R",574119,846,8277785,"http://stats.ncaa.org/players/8277785?year_stat_category_id=15081"
"4662",2024,"UMES","NEC",1,"7","Gary Hallmen Jr.","Sr","P",18,2,8.33,40,40,44,37,46,29,0,209,145,9,0,0,3,4,12,2,11,5,3,3,639,35,43,0,4,0,9,"5-8","R/R",574119,846,8264682,"http://stats.ncaa.org/players/8264682?year_stat_category_id=15081"
"4663",2024,"UMES","NEC",1,"36","Brandon Gomez","Jr","P",20,4,12.39,40.2,60,60,56,31,29,0,227,178,16,2,4,10,11,14,0,8,5,2,2,629,22,67,0,4,0,12,"6-6","",574119,846,8269285,"http://stats.ncaa.org/players/8269285?year_stat_category_id=15081"
"4664",2024,"UMES","NEC",1,"30","Charles Bernard","Jr","P",15,4,12.91,30.2,35,52,44,53,16,0,195,119,8,0,0,6,6,20,0,4,3,1,2,596,34,33,0,5,0,5,"6-3","R/R",574119,846,8265255,"http://stats.ncaa.org/players/8265255?year_stat_category_id=15081"
"4665",2024,"UMES","NEC",1,"31","Tyler Prather","Jr","UT",16,4,11.4,30,56,53,38,20,20,0,176,144,14,0,3,10,8,9,0,3,3,1,2,385,27,38,0,4,0,5,"5-11","R/R",574119,846,8279002,"http://stats.ncaa.org/players/8279002?year_stat_category_id=15081"
"4666",2024,"UMES","NEC",1,"15","Raymond Smith","So","P",13,3,13.5,28.2,51,49,43,25,25,0,171,133,13,2,2,3,5,8,0,7,7,1,3,508,32,24,0,5,0,9,"5-10","R/R",574119,846,8280194,"http://stats.ncaa.org/players/8280194?year_stat_category_id=15081"
"4667",2024,"UMES","NEC",1,"5","Carter Rieben","Sr","INF",3,0,11.25,4,7,5,5,4,2,0,22,17,1,0,0,2,1,0,0,3,3,0,1,70,1,8,0,0,0,0,"6-0","R/R",574119,846,8280646,"http://stats.ncaa.org/players/8280646?year_stat_category_id=15081"
"4668",2024,"UMES","NEC",1,"17","Joe Kelly","So","P",18,5,12.09,44.2,72,64,60,35,22,0,244,189,14,1,0,3,8,13,0,6,3,3,4,567,45,52,0,5,0,5,"6-1","R/R",574119,846,8285945,"http://stats.ncaa.org/players/8285945?year_stat_category_id=15081"
"4669",2024,"UMES","NEC",1,"3","Riley Horner","Sr","INF",1,0,27,1,3,3,3,1,1,0,7,6,0,0,0,2,1,0,0,0,0,0,0,27,0,2,0,0,0,0,"5-7","R/R",574119,846,8592295,"http://stats.ncaa.org/players/8592295?year_stat_category_id=15081"
"4670",2024,"UMES","NEC",1,"18","Cade Williams","Fr","P",14,11,9.73,53.2,91,70,58,33,32,0,293,243,12,2,0,16,5,9,0,0,0,5,3,680,54,63,0,9,0,15,"6-0","",574119,846,8592301,"http://stats.ncaa.org/players/8592301?year_stat_category_id=15081"
"4671",2024,"UMES","NEC",1,"11","Aidan Cunningham","So","ph/2b",6,0,5.91,10.2,14,7,7,4,11,0,50,45,3,1,0,2,0,1,0,2,2,0,0,186,5,15,0,0,0,7,"6-1","",574119,846,8596211,"http://stats.ncaa.org/players/8596211?year_stat_category_id=15081"
"4672",2024,"UMES","NEC",1,"20","Eric Elliott","Jr","p",15,4,10.74,31,26,40,37,44,36,0,169,118,4,0,0,7,9,5,0,1,1,0,2,588,18,35,0,3,0,12,"6-3","",574119,846,8593060,"http://stats.ncaa.org/players/8593060?year_stat_category_id=15081"
"4673",2024,"UMES","NEC",1,"40","Brandon Poole","Fr","p",12,5,8.65,34.1,38,42,33,35,19,0,179,131,9,2,2,2,8,9,1,2,0,1,3,368,34,39,0,5,0,8,"5-10","",574119,846,8592773,"http://stats.ncaa.org/players/8592773?year_stat_category_id=15081"
"4674",2024,"UMES","NEC",1,"38","Quentin Smith","Fr","INF",1,0,0,1,1,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,"6-0","",574119,846,8592774,"http://stats.ncaa.org/players/8592774?year_stat_category_id=15081"
"4675",2024,"UMES","NEC",1,"35","Justin Praddy","Fr","p",5,0,24.55,3.2,7,10,10,9,2,0,27,17,3,0,0,1,0,1,0,6,6,0,0,38,5,3,0,0,0,2,"6-2","",574119,846,8596215,"http://stats.ncaa.org/players/8596215?year_stat_category_id=15081"
"4676",2024,"UMES","NEC",1,"37","Justin Spencer","Fr","P",5,3,14.21,12.2,32,27,20,8,5,0,78,68,8,1,0,5,1,0,0,0,0,0,2,173,13,16,0,3,0,1,"6-1","",574119,846,8592775,"http://stats.ncaa.org/players/8592775?year_stat_category_id=15081"
"4677",2024,"UMES","NEC",1,"23","Bronson Taylor","Fr","C",8,1,9.5,18,25,19,19,9,11,0,91,75,7,0,0,5,2,3,0,5,2,2,2,151,16,24,0,0,0,2,"5-10","",574119,846,8592776,"http://stats.ncaa.org/players/8592776?year_stat_category_id=15081"
"4678",2024,"UMass Lowell","America East",1,"50","Michael Simes","So","P",18,9,5.13,59.2,56,34,34,18,43,1,261,224,10,1,0,2,6,14,0,4,2,2,3,434,52,75,2,4,0,10,"6-5","R/R",574111,845,8263265,"http://stats.ncaa.org/players/8263265?year_stat_category_id=15081"
"4679",2024,"UMass Lowell","America East",1,"36","Brendan Williams","Sr","P",12,8,4.59,49,45,32,25,30,26,0,223,183,15,1,2,2,6,4,0,0,0,2,4,575,50,60,2,5,0,9,"6-0","R/R",574111,845,8276940,"http://stats.ncaa.org/players/8276940?year_stat_category_id=15081"
"4680",2024,"UMass Lowell","America East",1,"29","Zach Fortuna","Sr","P",25,0,0.62,29,22,4,2,21,27,0,126,95,5,0,0,1,0,4,0,17,6,3,3,294,21,30,5,0,1,7,"6-0","L/L",574111,845,8274271,"http://stats.ncaa.org/players/8274271?year_stat_category_id=15081"
"4681",2024,"UMass Lowell","America East",1,"40","Brendan Holland","Jr","P",11,7,5.4,31.2,41,19,19,13,16,0,141,121,4,1,2,3,1,1,0,2,1,3,3,295,28,42,0,0,0,4,"6-6","L/L",574111,845,8260698,"http://stats.ncaa.org/players/8260698?year_stat_category_id=15081"
"4682",2024,"UMass Lowell","America East",1,"11","Brian Foley","So","P",21,0,7.2,20,25,17,16,14,19,0,105,84,5,0,0,2,5,5,0,8,8,2,0,204,17,22,1,3,2,3,"6-0","L/R",574111,845,8280894,"http://stats.ncaa.org/players/8280894?year_stat_category_id=15081"
"4683",2024,"UMass Lowell","America East",1,"12","Jacob Jette","So","P",14,3,10.32,22.2,38,33,26,13,18,0,120,101,5,0,0,6,1,3,1,12,4,0,3,306,17,28,1,2,0,5,"6-0","L/L",574111,845,8283447,"http://stats.ncaa.org/players/8283447?year_stat_category_id=15081"
"4684",2024,"UMass Lowell","America East",1,"23","LJ Keevan","Jr","P",14,5,13.34,27.2,38,41,41,26,19,0,147,112,7,1,0,7,1,6,0,0,0,2,1,307,27,31,0,2,0,6,"6-0","R/L",574111,845,8281193,"http://stats.ncaa.org/players/8281193?year_stat_category_id=15081"
"4685",2024,"UMass Lowell","America East",1,"39","Frankie Venezia","Sr","P",13,2,9.74,20.1,22,24,22,18,19,0,101,78,4,0,0,6,2,1,0,6,1,1,3,186,14,25,2,3,0,5,"6-2","R/R",574111,845,8415552,"http://stats.ncaa.org/players/8415552?year_stat_category_id=15081"
"4686",2024,"UMass Lowell","America East",1,"48","Kevin Zarnoch Jr.","Sr","P",14,0,9.82,14.2,17,16,16,12,8,0,75,61,6,0,1,3,2,2,0,4,3,0,0,109,12,22,0,1,0,2,"6-3","R/R",574111,845,8415565,"http://stats.ncaa.org/players/8415565?year_stat_category_id=15081"
"4687",2024,"UMass Lowell","America East",1,"32","Cam Sime","Fr","P",12,0,4.5,20,24,16,10,10,11,0,92,80,1,1,1,4,2,1,0,7,2,1,0,177,21,22,1,1,0,6,"6-0","R/R",574111,845,8424899,"http://stats.ncaa.org/players/8424899?year_stat_category_id=15081"
