"year","team_name","conference","division","Jersey","player_name","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","IBB","RBI2out","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Emmanuel (GA)","Conference Carolinas",2,"39","Jamin Smith","Jr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",596838,4423,9097084,"http://stats.ncaa.org/players/9097084"
2025,"Emmanuel (GA)","Conference Carolinas",2,"17","Kody Collins","So","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",596838,4423,9096754,"http://stats.ncaa.org/players/9096754"
2025,"Emmanuel (GA)","Conference Carolinas",2,"23","William Fife","Jr","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",596838,4423,9096766,"http://stats.ncaa.org/players/9096766"
2025,"Emmanuel (GA)","Conference Carolinas",2,"19","Nick Madrigal","Jr","C",12,10,0.269,0.424,0.308,1,26,7,1,0,8,0,3,5,2,0,0,2,0,0,0,0,0,0,"6-0","R/R",596838,4423,9096804,"http://stats.ncaa.org/players/9096804"
2025,"Emmanuel (GA)","Conference Carolinas",2,"30","Aiden Malish","Jr","OF",6,0,0,0.167,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,"6-1","L/R",596838,4423,9096795,"http://stats.ncaa.org/players/9096795"
2025,"Emmanuel (GA)","Conference Carolinas",2,"51","Zach Evans","Fr","P",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",596838,4423,9096759,"http://stats.ncaa.org/players/9096759"
2025,"Emmanuel (GA)","Conference Carolinas",2,"21","Gavin Richardson","Jr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",596838,4423,9096856,"http://stats.ncaa.org/players/9096856"
2025,"Emmanuel (GA)","Conference Carolinas",2,"46","Parker Westbrook","Fr","INF",6,1,0.375,0.375,0.625,1,8,3,2,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,"6-0","R/R",596838,4423,9097120,"http://stats.ncaa.org/players/9097120"
2025,"Emmanuel (GA)","Conference Carolinas",2,"44","Brayden Pooler","Fr","P",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/L",596838,4423,9096841,"http://stats.ncaa.org/players/9096841"
2025,"Emmanuel (GA)","Conference Carolinas",2,"24","Kyle Belich","Jr","C",5,0,0.333,0.5,0.333,1,6,2,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,"5-9","R/R",596838,4423,9096719,"http://stats.ncaa.org/players/9096719"
2025,"Emmanuel (GA)","Conference Carolinas",2,"16","Tyler Bradford","Fr","INF",14,9,0.2,0.415,0.333,7,30,6,1,0,10,1,4,4,7,0,0,9,0,0,1,2,0,0,"6-0","R/R",596838,4423,9096732,"http://stats.ncaa.org/players/9096732"
2025,"Emmanuel (GA)","Conference Carolinas",2,"42","Landon Mokris","Sr","INF",19,19,0.35,0.411,0.688,18,80,28,6,0,55,7,25,8,1,1,0,16,2,0,0,0,0,0,"6-2","R/R",596838,4423,9096814,"http://stats.ncaa.org/players/9096814"
2025,"Emmanuel (GA)","Conference Carolinas",2,"18","JJ Neal","Jr","P",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",596838,4423,9096831,"http://stats.ncaa.org/players/9096831"
2025,"Emmanuel (GA)","Conference Carolinas",2,"13","Drew Knight","Jr","ph",13,9,0.231,0.394,0.5,4,26,6,2,1,13,1,6,4,3,0,0,6,0,0,0,0,0,0,"-","",596838,4423,9214212,"http://stats.ncaa.org/players/9214212"
2025,"Emmanuel (GA)","Conference Carolinas",2,"14","Cameron Hancock","Jr","ph/lf",14,12,0.188,0.409,0.281,4,32,6,0,0,9,1,3,9,3,0,0,12,1,1,0,0,0,0,"-","",596838,4423,9214211,"http://stats.ncaa.org/players/9214211"
2025,"Emory & Henry","SAC",2,"4","Khadeem Lewis","Sr","OF",10,9,0.276,0.3,0.379,6,29,8,3,0,11,0,2,1,0,0,1,6,2,0,0,3,0,0,"-","",596878,12850,8880762,"http://stats.ncaa.org/players/8880762"
2025,"Emory & Henry","SAC",2,"36","Matthew Hollar","Jr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8890003,"http://stats.ncaa.org/players/8890003"
2025,"Emory & Henry","SAC",2,"40","Ross Divers","Jr","OF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"-","",596878,12850,8889131,"http://stats.ncaa.org/players/8889131"
2025,"Emory & Henry","SAC",2,"16","Justin Day","Sr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8886101,"http://stats.ncaa.org/players/8886101"
2025,"Emory & Henry","SAC",2,"17","Jacob Bebber","Sr","INF",17,17,0.328,0.394,0.516,8,64,21,4,1,33,2,19,4,3,0,0,9,2,2,0,3,0,0,"-","",596878,12850,8881135,"http://stats.ncaa.org/players/8881135"
2025,"Emory & Henry","SAC",2,"23","Jacob Iverson","So","P",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8879068,"http://stats.ncaa.org/players/8879068"
2025,"Emory & Henry","SAC",2,"50","Garrett Williams","Jr","P",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8878152,"http://stats.ncaa.org/players/8878152"
2025,"Emory & Henry","SAC",2,"22","Drew Lanzo","So","P",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",596878,12850,8886491,"http://stats.ncaa.org/players/8886491"
2025,"Emory & Henry","SAC",2,"13","Jaden Jones","Sr","P",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8880515,"http://stats.ncaa.org/players/8880515"
2025,"Emory & Henry","SAC",2,"12","Clay Caldwell","Jr","OF",6,3,0.071,0.235,0.214,3,14,1,0,1,3,0,0,3,0,0,0,4,1,0,0,1,0,0,"-","",596878,12850,8893283,"http://stats.ncaa.org/players/8893283"
2025,"Emory & Henry","SAC",2,"8","Jack Ferguson","So","INF",14,13,0.233,0.34,0.233,2,43,10,0,0,10,0,3,7,0,0,2,13,0,0,1,0,0,0,"-","",596878,12850,8901445,"http://stats.ncaa.org/players/8901445"
2025,"Emory & Henry","SAC",2,"46","Billy Baxter","So","P",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,8900294,"http://stats.ncaa.org/players/8900294"
2025,"Emory & Henry","SAC",2,"7","Steven Smith","Sr","INF",17,17,0.388,0.446,0.612,17,67,26,6,0,41,3,12,4,3,0,0,12,2,0,1,3,0,0,"-","",596878,12850,8901894,"http://stats.ncaa.org/players/8901894"
2025,"Emory & Henry","SAC",2,"21","Jack Swarbrick","Sr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101876,"http://stats.ncaa.org/players/9101876"
2025,"Emory & Henry","SAC",2,"15","Jaret Hoppes","Fr","INF",12,12,0.286,0.348,0.357,8,42,12,3,0,15,0,5,3,1,0,0,6,1,0,0,1,0,0,"-","",596878,12850,9101885,"http://stats.ncaa.org/players/9101885"
2025,"Emory & Henry","SAC",2,"2","Triston Hensley","Sr","UT",10,10,0.188,0.325,0.188,4,32,6,0,0,6,0,1,4,3,1,1,8,0,0,0,2,0,0,"-","",596878,12850,9101874,"http://stats.ncaa.org/players/9101874"
2025,"Emory & Henry","SAC",2,"6","Drew Park","Jr","INF",2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"-","",596878,12850,9101881,"http://stats.ncaa.org/players/9101881"
2025,"Emory & Henry","SAC",2,"9","Rhett Barker","Fr","OF",5,3,0.1,0.1,0.1,0,10,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"-","",596878,12850,9101883,"http://stats.ncaa.org/players/9101883"
2025,"Emory & Henry","SAC",2,"52","Hunter Word","Fr","UT",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101907,"http://stats.ncaa.org/players/9101907"
2025,"Emory & Henry","SAC",2,"99","Ky Gregoire","Jr","C",12,8,0.194,0.265,0.387,1,31,6,3,0,12,1,2,2,1,0,0,11,0,0,0,0,0,0,"-","",596878,12850,9101911,"http://stats.ncaa.org/players/9101911"
2025,"Emory & Henry","SAC",2,"0","Camden Bailey","Sr","C",12,11,0.2,0.31,0.229,4,35,7,1,0,8,0,4,5,1,1,1,7,0,2,0,2,0,0,"-","",596878,12850,9101863,"http://stats.ncaa.org/players/9101863"
2025,"Emory & Henry","SAC",2,"3","Jared Foley","Sr","INF",17,17,0.238,0.377,0.317,8,63,15,3,1,20,0,5,11,3,0,1,11,3,3,0,4,0,0,"-","",596878,12850,9101865,"http://stats.ncaa.org/players/9101865"
2025,"Emory & Henry","SAC",2,"1","Matt Hill","Sr","OF",12,12,0.056,0.261,0.056,3,36,2,0,0,2,0,3,6,4,0,0,17,1,0,0,2,0,0,"-","",596878,12850,9101866,"http://stats.ncaa.org/players/9101866"
2025,"Emory & Henry","SAC",2,"30","Easton Walker","Fr","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101895,"http://stats.ncaa.org/players/9101895"
2025,"Emory & Henry","SAC",2,"33","Cole Gillis","Fr","P",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101898,"http://stats.ncaa.org/players/9101898"
2025,"Emory & Henry","SAC",2,"45","John McCarthy","Sr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101868,"http://stats.ncaa.org/players/9101868"
2025,"Emory & Henry","SAC",2,"34","Jacob Nestor","Jr","UT",6,6,0.25,0.25,1,1,4,1,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,"6-2","",596878,12850,9101869,"http://stats.ncaa.org/players/9101869"
2025,"Emory & Henry","SAC",2,"10","Isaiah Bracy","Jr","OF",8,6,0.222,0.333,0.389,2,18,4,1,1,7,0,0,2,1,0,0,11,0,0,0,1,0,0,"-","",596878,12850,9101884,"http://stats.ncaa.org/players/9101884"
2025,"Emory & Henry","SAC",2,"31","Carter Sayers","Fr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101896,"http://stats.ncaa.org/players/9101896"
2025,"Emory & Henry","SAC",2,"49","Avery Salyer","Jr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596878,12850,9101904,"http://stats.ncaa.org/players/9101904"
2025,"Emory & Henry","SAC",2,"5","Caeden Howell","Sr","C",15,13,0.26,0.327,0.44,8,50,13,3,0,22,2,9,3,2,0,0,11,2,0,0,1,0,0,"-","",596878,12850,9101867,"http://stats.ncaa.org/players/9101867"
2025,"Emporia St.","Mid-America Intercollegiate",2,"15","Konner Hatfield","Sr","OF",6,0,0,0.25,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"5-10","L/L",596966,883,8879717,"http://stats.ncaa.org/players/8879717"
2025,"Emporia St.","Mid-America Intercollegiate",2,"2","Elijah Reeves","Jr","OF",11,9,0.227,0.469,0.273,3,22,5,1,0,6,0,1,5,5,0,1,8,0,5,0,1,0,0,"5-10","R/R",596966,883,9114986,"http://stats.ncaa.org/players/9114986"
2025,"Emporia St.","Mid-America Intercollegiate",2,"5","Peyton Lewis","Sr","INF",9,7,0.267,0.333,0.5,5,30,8,4,0,15,1,1,2,1,0,0,9,1,0,1,1,0,0,"5-11","R/R",596966,883,9114988,"http://stats.ncaa.org/players/9114988"
2025,"Emporia St.","Mid-America Intercollegiate",2,"10","Cooper Schwindt","Jr","OF",10,10,0.286,0.35,0.4,5,35,10,1,0,14,1,4,3,1,1,0,4,1,0,0,1,0,0,"6-3","L/R",596966,883,9114999,"http://stats.ncaa.org/players/9114999"
2025,"Emporia St.","Mid-America Intercollegiate",2,"22","Jose Grijalva","Fr","P",2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-0","L/R",596966,883,9115011,"http://stats.ncaa.org/players/9115011"
2025,"Emporia St.","Mid-America Intercollegiate",2,"28","Gus Keller","Fr","OF",7,3,0.091,0.375,0.182,3,11,1,1,0,2,0,0,4,1,0,0,5,0,1,0,0,0,0,"5-10","L/L",596966,883,9115030,"http://stats.ncaa.org/players/9115030"
2025,"Emporia St.","Mid-America Intercollegiate",2,"31","Gerardo Grijalva","Jr","P",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",596966,883,9115042,"http://stats.ncaa.org/players/9115042"
2025,"Emporia St.","Mid-America Intercollegiate",2,"1","Brady Unrein","Fr","INF",9,9,0.111,0.226,0.222,4,27,3,0,0,6,1,1,4,0,0,1,12,0,1,0,3,0,0,"5-10","R/R",596966,883,9114985,"http://stats.ncaa.org/players/9114985"
2025,"Emporia St.","Mid-America Intercollegiate",2,"13","Dominic Felix","Jr","UT",8,7,0.462,0.481,0.692,3,26,12,3,0,18,1,4,1,0,0,0,8,0,0,0,0,0,0,"6-0","R/R",596966,883,9115003,"http://stats.ncaa.org/players/9115003"
2025,"Emporia St.","Mid-America Intercollegiate",2,"19","Noah Steele","Jr","1B",10,9,0.382,0.417,0.588,9,34,13,4,0,20,1,6,1,1,0,0,9,0,0,0,1,0,0,"6-7","R/R",596966,883,9115007,"http://stats.ncaa.org/players/9115007"
2025,"Emporia St.","Mid-America Intercollegiate",2,"33","TJ Racherbaumer","Sr","C",11,10,0.286,0.419,0.629,10,35,10,3,0,22,3,4,6,2,0,0,9,1,0,0,1,1,0,"5-10","L/R",596966,883,8882276,"http://stats.ncaa.org/players/8882276"
2025,"Emporia St.","Mid-America Intercollegiate",2,"12","Logan Myers","So","INF",9,8,0.206,0.222,0.382,2,34,7,1,1,13,1,7,1,0,1,1,13,0,0,0,2,0,0,"6-0","L/R",596966,883,8879246,"http://stats.ncaa.org/players/8879246"
2025,"Emporia St.","Mid-America Intercollegiate",2,"24","Jovanni Toledo","So","1B",10,9,0.243,0.3,0.378,2,37,9,2,0,14,1,9,3,0,0,0,10,1,0,0,0,0,0,"5-11","R/R",596966,883,8879297,"http://stats.ncaa.org/players/8879297"
2025,"Emporia St.","Mid-America Intercollegiate",2,"11","Tanner Dawe","Sr","P",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",596966,883,8888530,"http://stats.ncaa.org/players/8888530"
2025,"Emporia St.","Mid-America Intercollegiate",2,"25","Ryan Sauter","Sr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",596966,883,8877432,"http://stats.ncaa.org/players/8877432"
2025,"Emporia St.","Mid-America Intercollegiate",2,"39","Grant Huffman","Jr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",596966,883,8883643,"http://stats.ncaa.org/players/8883643"
2025,"Emporia St.","Mid-America Intercollegiate",2,"16","Eli Hernandez","Sr","P",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",596966,883,8891317,"http://stats.ncaa.org/players/8891317"
2025,"Emporia St.","Mid-America Intercollegiate",2,"45","Seth Stover","So","P",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/R",596966,883,8895528,"http://stats.ncaa.org/players/8895528"
2025,"Emporia St.","Mid-America Intercollegiate",2,"34","Coby Rogers","Sr","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",596966,883,8893625,"http://stats.ncaa.org/players/8893625"
2025,"Emporia St.","Mid-America Intercollegiate",2,"37","Dylan Brisbois","Jr","C",4,4,0.286,0.375,0.5,1,14,4,0,0,7,1,2,1,1,0,0,2,0,0,0,0,0,0,"5-11","B/R",596966,883,8890283,"http://stats.ncaa.org/players/8890283"
2025,"Emporia St.","Mid-America Intercollegiate",2,"21","Ian Lanik","Sr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",596966,883,8891524,"http://stats.ncaa.org/players/8891524"
2025,"Emporia St.","Mid-America Intercollegiate",2,"6","Andy Pacheco","Fr","UT",9,8,0.192,0.276,0.231,1,26,5,1,0,6,0,4,2,1,0,2,5,2,0,0,0,0,0,"6-1","R/R",596966,883,8893266,"http://stats.ncaa.org/players/8893266"
2025,"Emporia St.","Mid-America Intercollegiate",2,"26","Trent Warstler","Sr","P",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",596966,883,8895337,"http://stats.ncaa.org/players/8895337"
2025,"Emporia St.","Mid-America Intercollegiate",2,"4","Austin Lynn","Fr","C",4,3,0.25,0.286,0.25,1,12,3,0,0,3,0,2,1,0,1,0,4,1,0,0,0,0,0,"5-11","R/R",596966,883,8900368,"http://stats.ncaa.org/players/8900368"
2025,"Emporia St.","Mid-America Intercollegiate",2,"8","Sammy Padilla","So","INF",3,1,0.25,0.4,0.25,0,4,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,"5-10","R/R",596966,883,8899984,"http://stats.ncaa.org/players/8899984"
2025,"Emporia St.","Mid-America Intercollegiate",2,"7","Cade Barton","Sr","P",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/R",596966,883,8900035,"http://stats.ncaa.org/players/8900035"
2025,"Emporia St.","Mid-America Intercollegiate",2,"35","Brandon Vassalo","Jr","p",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596966,883,9213840,"http://stats.ncaa.org/players/9213840"
2025,"Emporia St.","Mid-America Intercollegiate",2,"20","Graeme Rios","Jr","P",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",596966,883,9211437,"http://stats.ncaa.org/players/9211437"
2025,"Erskine","Conference Carolinas",2,"47","Kyle Knoll","Jr","P",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","",596967,4423,8876743,"http://stats.ncaa.org/players/8876743"
2025,"Erskine","Conference Carolinas",2,"32","Andrew Chandler","Jr","C",1,0,1,1,2,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9216328,"http://stats.ncaa.org/players/9216328"
2025,"Erskine","Conference Carolinas",2,"26","Drew Hopkinson","Sr","P",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-9","R/R",596967,4423,8876823,"http://stats.ncaa.org/players/8876823"
2025,"Erskine","Conference Carolinas",2,"1","Josean Sanchez","Sr","INF",18,18,0.329,0.42,0.408,17,76,25,3,0,31,1,8,6,6,0,1,16,0,2,0,4,0,0,"5-7","",596967,4423,8876221,"http://stats.ncaa.org/players/8876221"
2025,"Erskine","Conference Carolinas",2,"37","Joe Alegre","Sr","P",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",596967,4423,8889671,"http://stats.ncaa.org/players/8889671"
2025,"Erskine","Conference Carolinas",2,"29","Jorge Pascual","Sr","1B",16,15,0.346,0.463,0.692,10,52,18,3,0,36,5,22,7,6,2,0,21,0,0,0,1,0,0,"6-4","",596967,4423,8884527,"http://stats.ncaa.org/players/8884527"
2025,"Erskine","Conference Carolinas",2,"27","Jared Guell","Jr","P",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/L",596967,4423,8874319,"http://stats.ncaa.org/players/8874319"
2025,"Erskine","Conference Carolinas",2,"3","Dustin Scogins","Jr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",596967,4423,8876572,"http://stats.ncaa.org/players/8876572"
2025,"Erskine","Conference Carolinas",2,"46","Chris Giordano","So","P",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",596967,4423,8884749,"http://stats.ncaa.org/players/8884749"
2025,"Erskine","Conference Carolinas",2,"14","JT Yaccarino","Sr","OF",16,8,0.325,0.426,0.575,7,40,13,2,1,23,2,17,6,1,0,1,7,1,0,0,1,0,0,"6-0","",596967,4423,8894316,"http://stats.ncaa.org/players/8894316"
2025,"Erskine","Conference Carolinas",2,"38","Christian Maige","Fr","P",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",596967,4423,8893709,"http://stats.ncaa.org/players/8893709"
2025,"Erskine","Conference Carolinas",2,"45","Jessy Camire","So","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","",596967,4423,8893852,"http://stats.ncaa.org/players/8893852"
2025,"Erskine","Conference Carolinas",2,"7","Jude Littrell","Sr","OF",16,16,0.379,0.463,0.517,13,58,22,3,1,30,1,11,9,0,0,5,5,2,1,0,5,0,0,"5-11","L/R",596967,4423,8896398,"http://stats.ncaa.org/players/8896398"
2025,"Erskine","Conference Carolinas",2,"22","Blake Holshouser","So","P",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",596967,4423,8902457,"http://stats.ncaa.org/players/8902457"
2025,"Erskine","Conference Carolinas",2,"49","Jake Short","Fr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107733,"http://stats.ncaa.org/players/9107733"
2025,"Erskine","Conference Carolinas",2,"4","Jacob Platt","Jr","UT",8,3,0.083,0.214,0.083,2,12,1,0,0,1,0,1,2,0,0,0,5,0,0,0,0,0,0,"-","",596967,4423,9107700,"http://stats.ncaa.org/players/9107700"
2025,"Erskine","Conference Carolinas",2,"8","Noah Hill","Jr","C",14,10,0.233,0.425,0.267,6,30,7,1,0,8,0,3,9,1,0,2,12,1,0,0,0,0,0,"-","",596967,4423,9107702,"http://stats.ncaa.org/players/9107702"
2025,"Erskine","Conference Carolinas",2,"9","Pierce Radke","Jr","INF",18,18,0.354,0.427,0.462,15,65,23,4,0,30,1,12,6,3,1,3,11,1,0,0,0,0,0,"-","",596967,4423,9107703,"http://stats.ncaa.org/players/9107703"
2025,"Erskine","Conference Carolinas",2,"10","Elliot Sanders","Jr","C",18,18,0.255,0.406,0.275,14,51,13,1,0,14,0,5,11,2,0,6,7,1,1,0,3,0,0,"-","",596967,4423,9107704,"http://stats.ncaa.org/players/9107704"
2025,"Erskine","Conference Carolinas",2,"25","Kort McLean","Fr","INF",6,0,0.4,0.5,0.6,2,10,4,0,1,6,0,2,0,2,0,0,4,0,0,0,0,0,0,"-","",596967,4423,9107712,"http://stats.ncaa.org/players/9107712"
2025,"Erskine","Conference Carolinas",2,"30","Larson McMaster","Jr","P",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107713,"http://stats.ncaa.org/players/9107713"
2025,"Erskine","Conference Carolinas",2,"34","Quinn Allen","Jr","1B",17,17,0.276,0.375,0.293,14,58,16,1,0,17,0,12,7,4,3,2,11,0,2,0,0,0,0,"-","",596967,4423,9107717,"http://stats.ncaa.org/players/9107717"
2025,"Erskine","Conference Carolinas",2,"41","Nick Groover","So","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107725,"http://stats.ncaa.org/players/9107725"
2025,"Erskine","Conference Carolinas",2,"43","Josh Hungler","Fr","C",12,8,0.24,0.333,0.24,3,25,6,0,0,6,0,4,2,2,1,1,7,0,0,0,0,0,0,"-","",596967,4423,9107728,"http://stats.ncaa.org/players/9107728"
2025,"Erskine","Conference Carolinas",2,"21","Rob Willis","Jr","P",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107708,"http://stats.ncaa.org/players/9107708"
2025,"Erskine","Conference Carolinas",2,"35","Ethan Wilford","Jr","P",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107719,"http://stats.ncaa.org/players/9107719"
2025,"Erskine","Conference Carolinas",2,"42","Wilder Puertas","Jr","INF",17,14,0.244,0.34,0.293,7,41,10,2,0,12,0,5,4,2,0,2,11,2,0,0,0,0,0,"-","",596967,4423,9107726,"http://stats.ncaa.org/players/9107726"
2025,"Erskine","Conference Carolinas",2,"44","Eli Botelle","Sr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",596967,4423,9107729,"http://stats.ncaa.org/players/9107729"
2025,"Erskine","Conference Carolinas",2,"5","Dylan Wanat","Sr","OF",16,15,0.273,0.431,0.473,21,55,15,2,0,26,3,12,12,4,1,1,10,1,1,1,4,1,0,"-","",596967,4423,9107701,"http://stats.ncaa.org/players/9107701"
2025,"Erskine","Conference Carolinas",2,"31","Nick Fraginals","So","P",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",596967,4423,9107714,"http://stats.ncaa.org/players/9107714"
2025,"Erskine","Conference Carolinas",2,"16","Roman Edwards","Jr","P",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107706,"http://stats.ncaa.org/players/9107706"
2025,"Erskine","Conference Carolinas",2,"20","Mason McManus","Jr","INF",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"-","",596967,4423,9107707,"http://stats.ncaa.org/players/9107707"
2025,"Erskine","Conference Carolinas",2,"36","Gene Blackmon","Sr","P",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",596967,4423,9107721,"http://stats.ncaa.org/players/9107721"
2025,"Erskine","Conference Carolinas",2,"50","Jackson Edwards","So","P",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",596967,4423,9107734,"http://stats.ncaa.org/players/9107734"
2025,"Erskine","Conference Carolinas",2,"12","Matt Layton","Jr","OF",12,2,0.154,0.333,0.231,6,13,2,1,0,3,0,3,3,1,1,1,1,0,0,0,0,0,0,"-","",596967,4423,9107705,"http://stats.ncaa.org/players/9107705"
