"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Hawaii Hilo","PacWest",2,"16","Devin Hayashi","So","P",6,0,9.45,6.2,10,7,7,10,6,0,39,27,1,0,0,0,1,2,0,8,7,0,0,154,4,6,1,0,0,3,"5-6","L/L",596762,19591,8895085,"http://stats.ncaa.org/players/8895085"
2025,"Hawaii Hilo","PacWest",2,"13","Devin Meyer","Sr","P",4,0,15.43,4.2,6,8,8,4,3,0,22,17,4,0,0,0,0,0,0,9,5,0,1,70,3,6,0,0,0,0,"5-9","R/R",596762,19591,8900550,"http://stats.ncaa.org/players/8900550"
2025,"Hawaii Hilo","PacWest",2,"19","Logan Groff","Sr","P",3,3,4.7,15.1,12,8,8,5,16,0,63,58,2,0,0,0,2,0,0,0,0,0,0,227,11,15,1,2,0,8,"6-2","R/R",596762,19591,9218615,"http://stats.ncaa.org/players/9218615"
2025,"Hawaii Hilo","PacWest",2,"4","Orlando Leon Jr.","Sr","P",4,0,5.4,5,6,5,3,4,2,0,27,22,2,0,1,0,1,0,0,4,2,0,1,107,6,7,0,1,1,1,"6-1","R/R",596762,19591,9219324,"http://stats.ncaa.org/players/9219324"
2025,"Hawaii Hilo","PacWest",2,"28","Logan Wilson","Jr","P",2,0,5.4,1.2,3,1,1,1,1,0,8,6,2,0,1,0,0,0,0,5,2,0,1,36,2,1,0,0,0,0,"-","",596762,19591,9219334,"http://stats.ncaa.org/players/9219334"
2025,"Hawaii Hilo","PacWest",2,"34","Xavier Pressley","Fr","P",2,1,16.88,5.1,12,10,10,4,6,0,33,26,2,0,0,2,2,2,0,0,0,1,0,99,3,6,0,0,0,1,"-","",596762,19591,9219337,"http://stats.ncaa.org/players/9219337"
2025,"Hawaii Hilo","PacWest",2,"22","Evan Odin","Jr","P",2,0,16.2,1.2,2,3,3,4,1,0,11,5,0,0,0,0,1,2,0,0,0,0,0,45,1,1,0,0,0,0,"-","",596762,19591,9219330,"http://stats.ncaa.org/players/9219330"
2025,"Hawaii Hilo","PacWest",2,"14","Brayden Hiraki","Jr","P",3,0,27,2.2,3,8,8,4,2,0,18,9,1,0,0,0,2,4,0,0,0,1,0,50,4,1,0,0,0,1,"5-11","L/L",596762,19591,9219346,"http://stats.ncaa.org/players/9219346"
2025,"Hawaii Hilo","PacWest",2,"36","Elias Harrington","Jr","P",5,0,13.5,3.1,5,6,5,6,3,0,23,15,2,0,2,0,2,1,0,5,3,0,1,75,3,4,0,0,0,1,"-","",596762,19591,9219339,"http://stats.ncaa.org/players/9219339"
2025,"Hawaii Pacific","PacWest",2,"39","Jett Ah Sam","Jr","P",2,0,3,3,3,1,1,2,4,0,14,12,2,0,0,0,0,0,0,0,0,0,0,56,4,1,0,0,0,1,"-","",596761,19591,8899009,"http://stats.ncaa.org/players/8899009"
2025,"Hawaii Pacific","PacWest",2,"41","Shea Blanchard","So","p",4,2,7.56,8.1,12,9,7,3,8,0,42,35,3,0,0,1,1,3,0,1,0,1,0,107,6,8,1,1,0,3,"-","",596761,19591,8878600,"http://stats.ncaa.org/players/8878600"
2025,"Hawaii Pacific","PacWest",2,"42","Jordan Otien","So","p",2,2,11.81,5.1,10,7,7,1,2,0,28,26,5,0,0,2,0,1,0,0,0,0,0,81,8,6,0,0,0,0,"-","",596761,19591,8885111,"http://stats.ncaa.org/players/8885111"
2025,"Hawaii Pacific","PacWest",2,"22","Ryan Schuelke","Sr","p",3,0,9.82,3.2,4,4,4,4,3,0,21,15,0,0,0,1,1,2,0,4,0,0,0,40,3,4,0,0,0,1,"-","",596761,19591,8889353,"http://stats.ncaa.org/players/8889353"
2025,"Hawaii Pacific","PacWest",2,"16","Enrique Espinoza","Sr","1B",3,1,4.05,6.2,10,5,3,1,3,0,33,30,3,0,0,1,0,2,0,0,0,0,0,53,8,8,0,1,0,0,"-","",596761,19591,8879571,"http://stats.ncaa.org/players/8879571"
2025,"Hawaii Pacific","PacWest",2,"11","Ryan Inouye","Sr","P",7,0,2.57,7,8,5,2,1,9,0,32,30,2,0,0,1,1,1,0,2,2,0,0,85,6,6,0,0,1,2,"-","",596761,19591,8885716,"http://stats.ncaa.org/players/8885716"
2025,"Hawaii Pacific","PacWest",2,"6","Brennan Kettle","So","p",1,0,0,0,2,2,2,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,"-","",596761,19591,8897429,"http://stats.ncaa.org/players/8897429"
2025,"Hawaii Pacific","PacWest",2,"17","Conor Hourigan","Sr","p",3,3,5.52,14.2,19,14,9,6,8,0,71,63,6,0,0,0,3,2,0,0,0,0,0,152,11,23,1,2,0,0,"-","",596761,19591,8897444,"http://stats.ncaa.org/players/8897444"
2025,"Hawaii Pacific","PacWest",2,"43","Steven Escarcega","Sr","P",4,0,4.5,4,3,2,2,0,3,0,16,15,1,0,0,2,0,1,0,0,0,0,0,25,3,6,1,0,0,0,"-","",596761,19591,8898836,"http://stats.ncaa.org/players/8898836"
2025,"Hawaii Pacific","PacWest",2,"18","Luigi Albano-Dito","Jr","p",2,1,10.13,5.1,10,6,6,0,7,0,25,24,1,0,0,2,0,0,0,0,0,0,1,73,5,3,1,0,0,1,"-","",596761,19591,8898341,"http://stats.ncaa.org/players/8898341"
2025,"Hawaii Pacific","PacWest",2,"14","Jacob Vanek","Jr","P",5,1,5.4,6.2,9,6,4,3,5,0,31,27,2,0,0,2,1,0,0,0,0,0,1,112,7,7,0,1,0,0,"6-1","",596761,19591,9113462,"http://stats.ncaa.org/players/9113462"
2025,"Hawaii Pacific","PacWest",2,"24","Cristian Padilla","Jr","P",4,0,1.35,6.2,7,1,1,5,6,0,29,21,1,0,1,0,0,2,1,2,1,1,0,66,6,3,0,0,0,1,"6-0","",596761,19591,9113471,"http://stats.ncaa.org/players/9113471"
2025,"Hawaii Pacific","PacWest",2,"26","Makana Quia","Sr","P",7,0,3.24,8.1,3,3,3,2,11,0,32,27,1,0,0,1,1,1,0,2,0,0,2,85,5,9,0,0,1,3,"-","",596761,19591,9113472,"http://stats.ncaa.org/players/9113472"
2025,"Hawaii Pacific","PacWest",2,"30","Jayden Gabrillo","Fr","UT",3,2,9.31,9.2,15,10,10,8,10,0,51,42,0,0,0,4,4,1,0,0,0,0,0,99,9,8,1,2,0,2,"5-8","",596761,19591,9113476,"http://stats.ncaa.org/players/9113476"
2025,"Hawaii Pacific","PacWest",2,"44","Kaimano Burgo","Fr","P",2,0,6,3,4,3,2,1,3,0,15,13,0,0,0,1,0,0,0,0,0,1,0,17,3,3,0,0,0,2,"5-7","",596761,19591,9113483,"http://stats.ncaa.org/players/9113483"
2025,"Hawaii Pacific","PacWest",2,"46","Vicente Molina","Sr","p",4,0,3.18,5.2,4,3,2,0,5,0,21,21,2,0,0,0,0,0,0,2,0,0,0,58,7,4,0,0,0,3,"-","",596761,19591,9214167,"http://stats.ncaa.org/players/9214167"
2025,"Henderson St.","GAC",2,"28","Luke Carter","Sr","P",5,0,16.2,3.1,6,6,6,1,5,0,18,14,2,1,0,1,1,2,0,7,4,0,1,0,1,3,1,1,0,3,"6-3","L/L",596731,30144,8875684,"http://stats.ncaa.org/players/8875684"
2025,"Henderson St.","GAC",2,"20","Reese Weaks","Sr","P",4,4,10.31,18.1,22,24,21,14,17,0,89,70,4,0,0,10,6,1,0,0,0,2,2,85,19,15,1,3,0,3,"6-4","R/R",596731,30144,8877613,"http://stats.ncaa.org/players/8877613"
2025,"Henderson St.","GAC",2,"32","Ethan Roark","Sr","P",3,1,3.86,2.1,1,1,1,4,3,0,14,7,0,0,0,0,0,2,0,3,2,0,1,0,2,2,0,0,0,0,"6-4","R/R",596731,30144,8884943,"http://stats.ncaa.org/players/8884943"
2025,"Henderson St.","GAC",2,"36","Dawson Goines","Jr","P",3,0,6.75,5.1,6,6,4,4,5,0,29,23,1,0,0,1,1,1,0,4,2,0,1,30,4,7,0,1,0,0,"6-4","R/R",596731,30144,8889232,"http://stats.ncaa.org/players/8889232"
2025,"Henderson St.","GAC",2,"55","Mitchell Szczygiel","Sr","P",2,1,0,2.1,3,3,0,2,2,0,13,11,0,0,0,1,2,0,0,0,0,0,0,31,1,4,0,1,0,0,"6-2","L/R",596731,30144,8888798,"http://stats.ncaa.org/players/8888798"
2025,"Henderson St.","GAC",2,"13","Payton Byrd","Jr","P",6,0,1.08,8.1,5,2,1,2,9,0,33,30,1,0,0,1,0,1,0,5,0,0,0,25,7,8,0,1,3,3,"6-2","R/R",596731,30144,8895665,"http://stats.ncaa.org/players/8895665"
2025,"Henderson St.","GAC",2,"30","Tyler Bates","Jr","P",4,0,2,9,8,4,2,2,11,0,38,36,1,0,0,1,1,0,0,2,2,0,0,27,9,5,0,0,1,3,"5-10","L/L",596731,30144,9115939,"http://stats.ncaa.org/players/9115939"
2025,"Henderson St.","GAC",2,"27","Ryan Galvan","Sr","P",5,2,8.1,13.1,22,15,12,7,11,0,70,62,5,1,0,2,1,0,0,0,0,1,0,54,14,14,1,1,0,3,"6-0","L/L",596731,30144,9115933,"http://stats.ncaa.org/players/9115933"
2025,"Henderson St.","GAC",2,"5","Payton Windham","Sr","P",1,1,0,1,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"5-10","L/L",596731,30144,9115901,"http://stats.ncaa.org/players/9115901"
2025,"Henderson St.","GAC",2,"38","Austin Rainey","Jr","P",3,0,13.5,4,5,6,6,6,4,0,23,16,0,0,0,0,1,0,0,0,0,0,1,0,3,5,0,0,0,0,"6-1","R/L",596731,30144,9115981,"http://stats.ncaa.org/players/9115981"
2025,"Henderson St.","GAC",2,"39","Cole Oswald","Jr","P",1,0,0,0,1,4,4,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",596731,30144,9115990,"http://stats.ncaa.org/players/9115990"
2025,"Henderson St.","GAC",2,"11","Gideon Motes","Fr","P",3,1,11.74,7.2,11,12,10,4,6,0,41,32,2,0,0,4,2,3,0,1,0,2,0,0,13,2,0,0,0,1,"6-3","L/R",596731,30144,9115913,"http://stats.ncaa.org/players/9115913"
2025,"Henderson St.","GAC",2,"7","Cale Edmonds","Jr","P",3,0,10.38,4.1,6,6,5,3,2,0,22,15,2,0,0,1,1,2,0,3,1,1,1,13,4,5,0,0,0,0,"6-0","R/R",596731,30144,9115908,"http://stats.ncaa.org/players/9115908"
2025,"Henderson St.","GAC",2,"44","Cole Rodriguez","Sr","P",4,4,3.05,20.2,17,9,7,6,17,0,84,74,5,0,0,2,3,2,0,0,0,1,1,80,16,24,1,0,0,3,"6-2","R/R",596731,30144,9116016,"http://stats.ncaa.org/players/9116016"
2025,"Henderson St.","GAC",2,"31","Jayce Posey","Sr","P",3,0,13.5,2,5,3,3,1,0,0,12,10,1,0,0,0,0,0,0,3,3,0,1,0,2,4,0,0,0,0,"5-9","L/L",596731,30144,9115941,"http://stats.ncaa.org/players/9115941"
2025,"Henderson St.","GAC",2,"35","Garrett Klein","Jr","P",4,0,12.27,3.2,8,5,5,2,4,0,21,17,2,0,0,1,2,1,0,7,4,0,1,0,3,3,0,0,0,1,"6-2","R/R",596731,30144,9115946,"http://stats.ncaa.org/players/9115946"
2025,"Henderson St.","GAC",2,"37","Jack Haley","Sr","P",3,1,18,5,10,10,10,2,3,0,28,24,1,0,0,2,1,0,0,1,0,2,0,18,9,3,1,1,0,0,"5-10","L/L",596731,30144,9115949,"http://stats.ncaa.org/players/9115949"
2025,"Henderson St.","GAC",2,"33","Connor Lattelle","So","P",1,0,0,0,1,4,4,3,0,0,5,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,"6-4","R/R",596731,30144,8898374,"http://stats.ncaa.org/players/8898374"
2025,"Henderson St.","GAC",2,"18","Caleb Wilson","Sr","P",4,0,4.15,4.1,7,5,2,1,8,0,22,21,1,0,0,1,2,0,0,0,0,0,0,8,1,4,0,0,0,1,"6-1","R/R",596731,30144,8893180,"http://stats.ncaa.org/players/8893180"
2025,"Henderson St.","GAC",2,"23","Baylor Brumley","Sr","P",5,0,7.88,8,12,7,7,3,9,0,38,35,2,0,0,0,0,0,0,2,1,0,0,19,8,6,1,0,0,1,"6-3","R/R",596731,30144,8891144,"http://stats.ncaa.org/players/8891144"
2025,"Hillsdale","G-MAC",2,"22","Gibson Cary","Fr","P",1,0,0,1,1,3,0,1,0,0,7,4,0,0,0,0,1,1,0,1,1,0,1,28,2,1,0,0,0,0,"6-0","R/R",596890,30182,9030196,"http://stats.ncaa.org/players/9030196"
2025,"Hillsdale","G-MAC",2,"35","Brenden Smith","Fr","P",2,0,10.8,1.2,1,2,2,2,1,0,9,6,0,0,0,0,0,1,0,0,0,0,0,23,0,4,0,0,0,0,"6-1","L/L",596890,30182,9030199,"http://stats.ncaa.org/players/9030199"
2025,"Hillsdale","G-MAC",2,"15","Jacob Pallo","So","P",2,2,13.5,6,11,11,9,5,2,0,34,28,3,1,1,1,0,1,0,0,0,0,0,122,8,7,0,1,0,1,"6-3","R/R",596890,30182,8881798,"http://stats.ncaa.org/players/8881798"
2025,"Hillsdale","G-MAC",2,"47","Winston Delp","So","P",3,0,4.5,4,3,2,2,1,3,0,17,15,1,0,0,0,0,1,0,0,0,0,0,31,5,4,0,0,0,1,"6-1","R/R",596890,30182,8877752,"http://stats.ncaa.org/players/8877752"
2025,"Hillsdale","G-MAC",2,"31","Hayden Hoffpauir","So","P",2,0,7.71,4.2,5,5,4,2,6,0,22,18,2,0,0,1,3,1,0,1,1,0,1,87,4,3,1,0,0,3,"6-4","R/R",596890,30182,8884089,"http://stats.ncaa.org/players/8884089"
2025,"Hillsdale","G-MAC",2,"26","Drew Erdei","Sr","P",2,0,3,3,1,1,1,2,4,0,14,10,0,1,0,0,0,2,0,0,0,0,0,14,2,3,0,0,0,1,"6-2","L/L",596890,30182,8886105,"http://stats.ncaa.org/players/8886105"
2025,"Hillsdale","G-MAC",2,"42","Patrick MacLean","Jr","P",2,0,13.5,4,6,6,6,2,6,0,21,17,4,0,0,1,0,1,0,3,1,0,1,45,3,3,0,0,0,4,"6-4","R/R",596890,30182,8874028,"http://stats.ncaa.org/players/8874028"
2025,"Hillsdale","G-MAC",2,"1","Andrew George","Sr","P",3,0,7.36,3.2,3,3,3,6,3,0,19,12,0,0,1,0,0,0,0,1,1,0,1,43,2,5,1,1,0,0,"5-10","R/R",596890,30182,8874187,"http://stats.ncaa.org/players/8874187"
2025,"Hillsdale","G-MAC",2,"9","Aaron Jasiak","So","INF",1,1,14.73,3.2,9,6,6,2,7,0,21,19,5,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,2,"6-2","R/R",596890,30182,8889495,"http://stats.ncaa.org/players/8889495"
2025,"Hillsdale","G-MAC",2,"30","Brandon Scott","Sr","P",2,2,11.7,10,15,13,13,7,12,0,57,43,3,0,0,0,4,4,0,0,0,1,2,80,11,7,1,1,0,1,"6-1","L/L",596890,30182,8875180,"http://stats.ncaa.org/players/8875180"
2025,"Hillsdale","G-MAC",2,"7","Logan McLaughlin","Jr","P",3,0,1.8,5,4,1,1,1,9,0,21,19,1,1,0,0,0,1,0,0,0,0,0,84,2,3,0,0,1,3,"5-11","R/R",596890,30182,8893438,"http://stats.ncaa.org/players/8893438"
2025,"Hillsdale","G-MAC",2,"4","Daniel Higdon","So","P",3,3,3.86,14,14,9,6,14,12,0,70,55,4,0,1,1,6,0,0,0,0,1,0,183,13,15,0,1,0,3,"6-1","R/R",596890,30182,8899063,"http://stats.ncaa.org/players/8899063"
2025,"Hillsdale","G-MAC",2,"29","Collin Lange","Fr","P",2,0,27,1.1,3,5,4,3,0,0,12,7,1,1,0,0,1,2,0,0,0,0,0,14,0,4,0,0,0,0,"6-5","R/R",596890,30182,9095361,"http://stats.ncaa.org/players/9095361"
2025,"Holy Family","CACC",2,"18","Zach Lane","Jr","P",1,0,0,3,1,0,0,0,4,0,10,10,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,2,"6-1","R/R",596975,28752,9215971,"http://stats.ncaa.org/players/9215971"
2025,"Holy Family","CACC",2,"23","Hayden Ford","Sr","P",1,1,5.4,5,5,4,3,3,2,0,24,19,0,0,0,1,1,0,0,0,0,2,0,0,5,8,0,1,0,1,"6-0","L/L",596975,28752,9215972,"http://stats.ncaa.org/players/9215972"
2025,"Holy Family","CACC",2,"45","Roger Garcia","Jr","P",1,0,0,0,3,5,5,3,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","B/R",596975,28752,9215981,"http://stats.ncaa.org/players/9215981"
2025,"Holy Family","CACC",2,"39","Alexander Ortiz","Fr","UT",1,0,54,0.2,3,4,4,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"5-10","L/L",596975,28752,9215988,"http://stats.ncaa.org/players/9215988"
2025,"Holy Family","CACC",2,"17","Hunter Kraiza","Sr","P",1,0,10.8,1.2,1,2,2,1,2,0,7,5,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,"6-6","R/R",596975,28752,9215977,"http://stats.ncaa.org/players/9215977"
2025,"Holy Family","CACC",2,"22","Casey Murphy","Sr","P",1,1,13.5,4,10,7,6,0,5,0,22,21,2,0,0,2,0,1,0,0,0,0,0,0,2,3,0,1,0,3,"6-1","R/R",596975,28752,9114879,"http://stats.ncaa.org/players/9114879"
2025,"Holy Family","CACC",2,"10","Christian Culver","Sr","P",1,1,10.8,3.1,4,4,4,3,4,0,17,14,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,2,"6-0","R/R",596975,28752,8876368,"http://stats.ncaa.org/players/8876368"
2025,"Holy Family","CACC",2,"12","Brian Williams","Sr","P",1,0,0,2.1,1,0,0,2,1,0,12,8,0,0,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,"6-1","R/R",596975,28752,8887616,"http://stats.ncaa.org/players/8887616"
2025,"Holy Family","CACC",2,"38","Ian Malone","Sr","P",1,0,18,1,2,2,2,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,"6-0","R/R",596975,28752,8902592,"http://stats.ncaa.org/players/8902592"
2025,"Holy Family","CACC",2,"48","Beckham Connor","Fr","P",1,0,27,1,2,3,3,2,0,0,8,5,1,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,"5-11","B/R",596975,28752,9216008,"http://stats.ncaa.org/players/9216008"
2025,"Holy Family","CACC",2,"51","Alejandro Gonzalez","Fr","P",1,0,0,1,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"6-2","R/R",596975,28752,9216010,"http://stats.ncaa.org/players/9216010"
2025,"Ill. Springfield","GLVC",2,"13","Jacob Goss","Sr","P",2,0,6.75,1.1,2,1,1,1,0,0,6,5,1,0,0,0,1,0,0,0,0,0,0,20,2,1,0,0,0,0,"6-1","L/L",596802,855,9111272,"http://stats.ncaa.org/players/9111272"
2025,"Ill. Springfield","GLVC",2,"55","Clayton Johnson","Sr","P",2,0,7.71,2.1,0,2,2,8,6,0,15,7,0,0,0,0,2,0,0,0,0,0,0,79,1,0,0,0,0,1,"6-8","R/R",596802,855,8889412,"http://stats.ncaa.org/players/8889412"
2025,"Ill. Springfield","GLVC",2,"14","Adam Wibbenmeyer","Sr","P",3,0,8.44,5.1,5,5,5,4,5,0,25,20,1,1,0,0,0,1,0,0,0,0,0,94,8,2,1,0,0,1,"6-3","R/R",596802,855,8883338,"http://stats.ncaa.org/players/8883338"
2025,"Ill. Springfield","GLVC",2,"4","Lucas Kresin","Sr","P",1,0,27,0.2,3,2,2,0,1,0,5,5,2,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,"5-9","R/R",596802,855,8898790,"http://stats.ncaa.org/players/8898790"
2025,"Ill. Springfield","GLVC",2,"42","Parker Bradford","Sr","P",2,0,16.2,1.2,8,6,3,1,1,0,16,13,0,0,0,0,0,1,0,0,0,1,0,42,2,2,0,0,0,0,"6-4","R/R",596802,855,8892726,"http://stats.ncaa.org/players/8892726"
2025,"Ill. Springfield","GLVC",2,"2","Kyle Tyler","So","INF",2,0,9,3,4,3,3,5,3,0,17,12,1,0,0,0,0,0,0,0,0,0,0,84,5,0,0,0,0,1,"6-0","R/R",596802,855,8899066,"http://stats.ncaa.org/players/8899066"
2025,"Ill. Springfield","GLVC",2,"25","Adam Lindsey","Sr","P",2,2,20.25,4,9,11,9,6,2,0,31,20,1,0,0,0,4,3,0,0,0,0,2,116,4,6,0,2,0,1,"6-3","R/R",596802,855,8900984,"http://stats.ncaa.org/players/8900984"
2025,"Ill. Springfield","GLVC",2,"52","Jack Tobin","Jr","P",1,0,0,2,1,0,0,1,3,0,11,7,0,0,0,0,0,2,0,0,0,1,0,43,3,1,1,0,0,0,"6-5","R/R",596802,855,9111349,"http://stats.ncaa.org/players/9111349"
2025,"Ill. Springfield","GLVC",2,"9","Seth Masters","Sr","P",3,0,2.08,4.1,2,1,1,2,8,0,17,15,1,0,0,0,0,0,0,0,0,0,0,58,2,3,0,0,0,2,"6-3","L/L",596802,855,9111268,"http://stats.ncaa.org/players/9111268"
2025,"Ill. Springfield","GLVC",2,"31","Anthony Ribes","So","P",2,1,8.1,3.1,6,4,3,1,2,0,17,16,3,0,0,0,1,0,0,0,0,0,0,66,4,3,0,0,0,0,"6-0","R/R",596802,855,9111326,"http://stats.ncaa.org/players/9111326"
2025,"Ill. Springfield","GLVC",2,"33","Kannon Walker","Jr","P",5,0,6.23,4.1,3,4,3,2,5,0,20,13,1,1,0,1,0,3,0,0,0,0,2,53,3,3,1,0,0,2,"5-10","R/L",596802,855,9111350,"http://stats.ncaa.org/players/9111350"
2025,"Ill. Springfield","GLVC",2,"29","Jack Winterbauer","Sr","P",2,0,8.31,4.1,7,5,4,2,3,0,22,17,3,0,0,1,0,1,0,0,0,1,1,70,3,6,0,0,0,2,"6-0","R/R",596802,855,9111286,"http://stats.ncaa.org/players/9111286"
2025,"Ill. Springfield","GLVC",2,"56","Esteban Hernandez","Sr","P",3,3,5.54,13,14,8,8,5,9,0,57,52,4,0,0,2,1,0,0,0,0,0,0,126,19,10,0,0,0,2,"6-0","R/R",596802,855,9111297,"http://stats.ncaa.org/players/9111297"
2025,"Ill. Springfield","GLVC",2,"35","Ben Benoit","Jr","P",3,3,3.55,12.2,14,11,5,4,11,0,64,54,2,1,1,0,0,5,0,0,0,1,0,224,19,7,0,2,0,4,"6-5","R/R",596802,855,9111329,"http://stats.ncaa.org/players/9111329"
2025,"Ill. Springfield","GLVC",2,"32","Mark Decicco","Jr","P",2,1,18,3,4,6,6,9,7,0,23,11,0,0,0,0,3,1,0,0,0,1,1,100,1,1,0,1,0,0,"6-3","R/R",596802,855,9111334,"http://stats.ncaa.org/players/9111334"
2025,"Ill. Springfield","GLVC",2,"48","Quinn Hoftender","Jr","P",2,0,6,3,3,4,2,4,3,0,17,10,1,0,0,0,0,1,0,0,0,0,2,70,3,2,0,0,0,1,"6-0","L/L",596802,855,9111340,"http://stats.ncaa.org/players/9111340"
2025,"Ill. Springfield","GLVC",2,"50","Austin Loberger","Jr","P",3,0,0,4,1,0,0,0,2,0,12,11,0,0,0,0,0,1,0,0,0,0,0,45,4,4,0,0,0,2,"6-2","R/R",596802,855,9111341,"http://stats.ncaa.org/players/9111341"
2025,"Ill. Springfield","GLVC",2,"46","Brayden Mayer","Jr","P",3,0,5.4,6.2,8,5,4,1,5,0,30,28,0,0,0,1,3,1,0,0,0,0,0,100,10,5,0,0,0,2,"6-2","R/R",596802,855,9111352,"http://stats.ncaa.org/players/9111352"
2025,"Ill. Springfield","GLVC",2,"21","Jake Uber","Sr","P",2,0,0,2,2,2,0,0,3,0,12,8,1,0,0,0,1,4,0,0,0,0,0,35,2,0,0,0,0,1,"6-3","R/R",596802,855,9111356,"http://stats.ncaa.org/players/9111356"
2025,"Indiana (PA)","PSAC",2,"37","Aidan Barrow-Somers","Fr","P",1,0,4.5,2,2,1,1,2,2,0,9,7,0,0,0,0,0,0,0,3,1,0,0,32,2,1,0,0,0,1,"5-11","L/L",596891,906,9301896,"http://stats.ncaa.org/players/9301896"
2025,"Indiana (PA)","PSAC",2,"38","Nick Rispoli","Sr","P",1,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,1,0,0,"6-3","R/R",596891,906,9301914,"http://stats.ncaa.org/players/9301914"
2025,"Indiana (PA)","PSAC",2,"35","Colton Adams","Jr","P",1,0,47.25,1.1,3,7,7,3,1,0,12,8,1,0,0,1,1,1,0,0,0,0,0,37,1,2,0,0,0,1,"6-3","L/L",596891,906,9301922,"http://stats.ncaa.org/players/9301922"
2025,"Indiana (PA)","PSAC",2,"39","Dane Samartino","So","P",1,0,5.4,1.2,2,1,1,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,1,"6-0","R/R",596891,906,9301946,"http://stats.ncaa.org/players/9301946"
2025,"Indiana (PA)","PSAC",2,"34","Lucas Whittaker","So","C",1,0,0,1.1,4,1,0,0,1,0,8,8,1,0,0,0,1,0,0,2,2,0,0,22,1,1,0,0,0,0,"6-0","R/R",596891,906,8877045,"http://stats.ncaa.org/players/8877045"
2025,"Indiana (PA)","PSAC",2,"6","Nathan Mankoski","Jr","P",1,1,0,5,4,1,0,1,5,0,21,20,0,1,0,0,0,0,0,0,0,0,0,77,5,5,1,0,0,2,"5-10","L/L",596891,906,8878870,"http://stats.ncaa.org/players/8878870"
2025,"Indiana (PA)","PSAC",2,"14","Jimmy Tooley","Sr","P",2,0,3.86,2.1,2,1,1,5,2,0,13,8,1,0,0,0,0,0,0,2,2,0,0,50,1,3,0,0,0,1,"6-0","L/L",596891,906,8874237,"http://stats.ncaa.org/players/8874237"
2025,"Indiana (PA)","PSAC",2,"7","Derrick Shields","Jr","P",2,2,2.08,13,8,4,3,1,5,0,51,47,0,0,0,0,1,2,0,0,0,1,0,167,15,17,0,0,0,2,"5-10","R/R",596891,906,8881497,"http://stats.ncaa.org/players/8881497"
2025,"Indiana (PA)","PSAC",2,"4","Addison Clymer","So","P",3,0,40.5,1.1,6,6,6,1,2,0,12,10,0,1,0,1,0,1,0,3,2,0,0,42,1,1,0,2,0,1,"5-10","R/R",596891,906,8876553,"http://stats.ncaa.org/players/8876553"
2025,"Indiana (PA)","PSAC",2,"20","Drew Hildebrand","Sr","P",1,0,0,0,0,2,2,3,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,"5-10","L/L",596891,906,8897136,"http://stats.ncaa.org/players/8897136"
2025,"Indiana (PA)","PSAC",2,"40","Jake Black","Sr","P",1,1,18,3,5,6,6,1,2,0,18,14,1,0,0,1,0,1,0,0,0,1,1,62,4,3,0,1,0,0,"6-1","R/R",596891,906,8896047,"http://stats.ncaa.org/players/8896047"
2025,"Indiana (PA)","PSAC",2,"11","Bryce Devan","So","P",1,0,0,2.1,1,0,0,2,4,0,11,8,0,0,0,0,1,1,0,2,0,0,0,44,1,2,0,0,0,1,"6-0","R/R",596891,906,8894790,"http://stats.ncaa.org/players/8894790"
2025,"Indiana (PA)","PSAC",2,"9","Casen Sandri","Jr","INF",2,0,0,0.2,0,0,0,2,1,0,5,2,0,0,0,0,0,1,0,3,1,0,0,23,0,1,0,0,0,0,"6-0","R/R",596891,906,8891828,"http://stats.ncaa.org/players/8891828"
