year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
2025,Elmira,Empire 8,3,3,Ryan Trenholm,Sr,OF,2,1,0.4,0.5,0.4,1,5,2,0,0,2,0,3,1,0,0,0,2,0,0,0,0,0,0,5-9,R/R,597274,863,d3d-7553561,http://stats.ncaa.org/players/8895827
2025,Elmira,Empire 8,3,9,AJ Ramirez,So,INF,2,1,0.333,0.5,0.333,0,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,5-6,R/R,597274,863,d3d-8425028,http://stats.ncaa.org/players/8890648
2025,Elmira,Empire 8,3,5,Matteo Salvati,Sr,UT,3,3,0.2,0.385,0.2,2,10,2,0,0,2,0,0,1,2,0,0,2,0,0,1,0,0,0,5-8,R/R,597274,863,d3d-7553557,http://stats.ncaa.org/players/8896149
2025,Elmira,Empire 8,3,21,Brennan Goin,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,597274,863,d3d-7972597,http://stats.ncaa.org/players/8892821
2025,Elmira,Empire 8,3,24,Bryan Jimenez,Sr,INF,3,3,0.25,0.455,0.25,2,8,2,0,0,2,0,1,3,0,0,2,2,0,0,0,1,0,0,5-6,R/R,597274,863,d3d-7553575,http://stats.ncaa.org/players/8896553
2025,Elmira,Empire 8,3,4,Kaden Bolt,Jr,OF,3,2,0.286,0.375,0.429,1,7,2,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,5-10,R/R,597274,863,8897905,http://stats.ncaa.org/players/8897905
2025,Elmira,Empire 8,3,26,Sean Deaner,Jr,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,597274,863,8897980,http://stats.ncaa.org/players/8897980
2025,Elmira,Empire 8,3,11,Brady Buttice,Jr,OF,2,2,0.167,0.286,0.333,1,6,1,1,0,2,0,1,1,0,0,0,4,0,0,0,0,0,0,5-11,R/R,597274,863,d3d-7972551,http://stats.ncaa.org/players/8901473
2025,Elmira,Empire 8,3,14,Luke Kraft,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597274,863,8900529,http://stats.ncaa.org/players/8900529
2025,Elmira,Empire 8,3,1,Alex Dinicola,Jr,INF,3,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5-5,R/R,597274,863,8901965,http://stats.ncaa.org/players/8901965
2025,Elmira,Empire 8,3,45,Nicholas Miller,Jr,UT,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597274,863,d3d-7972585,http://stats.ncaa.org/players/8901042
2025,Elmira,Empire 8,3,12,Nate Lowry,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,597274,863,9098877,http://stats.ncaa.org/players/9098877
2025,Elmira,Empire 8,3,36,Robert Dagostino,Fr,C,1,1,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-0,R/R,597274,863,9098595,http://stats.ncaa.org/players/9098595
2025,Elmira,Empire 8,3,27,Bobby Cavalier,Fr,UT,1,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6-0,R/L,597274,863,9098622,http://stats.ncaa.org/players/9098622
2025,Elmira,Empire 8,3,33,Jack Finnerty,Sr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/L,597274,863,d3d-6612900,http://stats.ncaa.org/players/9098858
2025,Elmira,Empire 8,3,43,John Yanity,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/R,597274,863,9098887,http://stats.ncaa.org/players/9098887
2025,Elmira,Empire 8,3,38,Michael Currao,Fr,INF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5-9,R/R,597274,863,9098589,http://stats.ncaa.org/players/9098589
2025,Elmira,Empire 8,3,32,Michael Polsinelli,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,597274,863,9098596,http://stats.ncaa.org/players/9098596
2025,Elmira,Empire 8,3,34,Carter Matus,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,597274,863,9098852,http://stats.ncaa.org/players/9098852
2025,Elmira,Empire 8,3,28,Ryan Wiser,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/L,597274,863,9098861,http://stats.ncaa.org/players/9098861
2025,Emory,UAA,3,27,Nick Stellabotte,So,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597276,1471,d3d-9051859,http://stats.ncaa.org/players/9051859
2025,Emory,UAA,3,33,James DelGaudio,Fr,OF,1,0,1.0,1.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597276,1471,9051866,http://stats.ncaa.org/players/9051866
2025,Emory,UAA,3,2,Adrien Armstrong,Jr,C,6,1,0.167,0.5,0.167,2,6,1,0,0,1,0,0,1,3,0,0,5,0,0,0,0,0,0,5-10,L/R,597276,1471,8887740,http://stats.ncaa.org/players/8887740
2025,Emory,UAA,3,20,Zach Hanson,So,INF,7,5,0.308,0.571,0.385,6,13,4,1,0,5,0,3,7,1,0,0,2,0,1,0,1,0,0,5-11,R/R,597276,1471,8882717,http://stats.ncaa.org/players/8882717
2025,Emory,UAA,3,11,Bennett Speicher,Sr,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597276,1471,d3d-7820128,http://stats.ncaa.org/players/8876765
2025,Emory,UAA,3,10,Ryan Reynolds,Sr,P,3,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597276,1471,d3d-7545140,http://stats.ncaa.org/players/8883993
2025,Emory,UAA,3,1,Paul Fine,Jr,UT,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597276,1471,8881908,http://stats.ncaa.org/players/8881908
2025,Emory,UAA,3,18,Matthew Sicoli,Sr,OF,10,10,0.351,0.457,0.514,11,37,13,3,0,19,1,9,8,0,1,0,2,2,0,0,0,0,0,6-4,R/R,597276,1471,d3d-7545171,http://stats.ncaa.org/players/8877977
2025,Emory,UAA,3,21,Ryan Kelly,Sr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,597276,1471,d3d-7545142,http://stats.ncaa.org/players/8874107
2025,Emory,UAA,3,6,Reeve Walden,So,OF,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-1,R/R,597276,1471,8879024,http://stats.ncaa.org/players/8879024
2025,Emory,UAA,3,32,Sam Alswang,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597276,1471,8874169,http://stats.ncaa.org/players/8874169
2025,Emory,UAA,3,34,Mica McGinley-Smith,So,OF,3,1,0.0,0.2,0.0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,5-11,L/R,597276,1471,8879094,http://stats.ncaa.org/players/8879094
2025,Emory,UAA,3,3,Mitchell Smallwood,So,OF,5,4,0.429,0.5,0.429,6,14,6,0,0,6,0,2,1,1,0,0,1,0,0,0,2,0,0,5-9,L/R,597276,1471,d3d-8404948,http://stats.ncaa.org/players/8881456
2025,Emory,UAA,3,8,Brok Liu,Sr,INF,9,8,0.296,0.382,0.333,6,27,8,1,0,9,0,4,4,1,2,0,6,1,2,0,1,0,0,5-11,R/R,597276,1471,d3d-7545138,http://stats.ncaa.org/players/8889659
2025,Emory,UAA,3,13,Blake Dincman,Sr,C,10,10,0.355,0.524,0.484,8,31,11,4,0,15,0,11,5,6,0,0,2,0,0,0,0,0,0,5-10,R/R,597276,1471,d3d-7971981,http://stats.ncaa.org/players/8877328
2025,Emory,UAA,3,44,Adam Geller,Jr,UT,3,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597276,1471,d3d-7971971,http://stats.ncaa.org/players/8888667
2025,Emory,UAA,3,5,Jake Lawson,So,OF,10,10,0.382,0.553,0.529,14,34,13,5,0,18,0,10,10,3,0,1,5,1,0,0,1,0,0,5-10,L/L,597276,1471,8876501,http://stats.ncaa.org/players/8876501
2025,Emory,UAA,3,16,Cam Newell,Jr,INF,2,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,597276,1471,d3d-7971969,http://stats.ncaa.org/players/8880533
2025,Emory,UAA,3,31,Aidan Conley,So,INF,10,10,0.395,0.489,0.737,13,38,15,1,3,28,2,10,5,2,0,0,3,0,0,0,1,0,0,6-0,L/R,597276,1471,d3d-8404945,http://stats.ncaa.org/players/8876607
2025,Emory,UAA,3,12,Mihir Patel,So,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,597276,1471,8895652,http://stats.ncaa.org/players/8895652
2025,Emory,UAA,3,26,Jonah Wronski,Sr,C,4,4,0.231,0.231,0.308,2,13,3,1,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,5-10,R/R,597276,1471,d3d-7545169,http://stats.ncaa.org/players/8890285
2025,Emory,UAA,3,25,Jonathan Lang,So,OF,3,1,0.0,0.0,0.0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6-0,R/R,597276,1471,d3d-8404941,http://stats.ncaa.org/players/8895917
2025,Emory,UAA,3,30,JT Rattigan,So,P,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597276,1471,d3d-8404944,http://stats.ncaa.org/players/8891491
2025,Emory,UAA,3,9,Corey Goldstick,So,C,1,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5-9,R/R,597276,1471,8897531,http://stats.ncaa.org/players/8897531
2025,Emory,UAA,3,14,Jack Halloran,Sr,INF,10,10,0.324,0.489,0.588,7,34,11,3,0,20,2,13,10,1,0,0,7,0,0,0,1,0,0,6-3,R/R,597276,1471,d3d-7545165,http://stats.ncaa.org/players/8891729
2025,Emory,UAA,3,23,Zach Wasserlauf,Jr,INF,10,10,0.205,0.295,0.231,5,39,8,1,0,9,0,9,3,2,0,0,13,2,0,0,2,0,0,6-1,R/R,597276,1471,d3d-7971982,http://stats.ncaa.org/players/8897784
2025,Emory,UAA,3,22,Josh Zuckerman,Jr,P,3,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,597276,1471,d3d-7971985,http://stats.ncaa.org/players/8891916
2025,Emory,UAA,3,7,Chris DiVito,Sr,OF,3,1,0.0,0.2,0.0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5-10,R/R,597276,1471,d3d-7971984,http://stats.ncaa.org/players/8902727
2025,Emory,UAA,3,35,Nick Sullo,Jr,OF,7,1,0.25,0.25,0.25,3,4,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,6-0,R/R,597276,1471,d3d-7971986,http://stats.ncaa.org/players/8901781
2025,Emory,UAA,3,19,Reed Edwards,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,597276,1471,9051853,http://stats.ncaa.org/players/9051853
2025,Emory,UAA,3,24,Ryan Henry,Jr,INF,4,4,0.167,0.286,0.167,1,12,2,0,0,2,0,3,1,1,0,0,4,0,0,0,0,0,0,6-2,R/R,597276,1471,9051856,http://stats.ncaa.org/players/9051856
2025,Emory,UAA,3,28,Josh Greenberg,Fr,OF,1,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6-1,L/R,597276,1471,9051861,http://stats.ncaa.org/players/9051861
2025,Endicott,CNE,3,33,Kyan Bagshaw,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8890239,http://stats.ncaa.org/players/8890239
2025,Endicott,CNE,3,20,Trevor Kamuda,So,OF,3,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8885994,http://stats.ncaa.org/players/8885994
2025,Endicott,CNE,3,23,Matt Pappalardo,So,INF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,d3d-8448450,http://stats.ncaa.org/players/8883942
2025,Endicott,CNE,3,50,Chris Jenkins,Sr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,d3d-7583587,http://stats.ncaa.org/players/8874090
2025,Endicott,CNE,3,5,Brenden Walsh,So,OF,3,0,0.5,0.5,0.5,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,597157,839,d3d-8448431,http://stats.ncaa.org/players/8881261
2025,Endicott,CNE,3,22,Brady Stuart,Jr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8877331,http://stats.ncaa.org/players/8877331
2025,Endicott,CNE,3,15,Robbie Wladkowski,Sr,INF,3,3,0.267,0.353,0.4,3,15,4,2,0,6,0,5,2,0,0,0,2,2,0,0,0,0,0,-,,597157,839,d3d-7583561,http://stats.ncaa.org/players/8879335
2025,Endicott,CNE,3,11,Charlie Hale,So,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8880572,http://stats.ncaa.org/players/8880572
2025,Endicott,CNE,3,3,TJ Liponis,Jr,INF,3,3,0.143,0.278,0.143,3,14,2,0,0,2,0,1,1,2,1,0,2,2,0,0,0,0,0,-,,597157,839,8896831,http://stats.ncaa.org/players/8896831
2025,Endicott,CNE,3,7,Zach Stephenson,Sr,OF,3,3,0.385,0.5,0.385,5,13,5,0,0,5,0,1,3,1,1,0,2,0,0,0,1,0,0,-,,597157,839,8890292,http://stats.ncaa.org/players/8890292
2025,Endicott,CNE,3,19,Danny MacDougall,Sr,INF,3,3,0.357,0.471,0.357,4,14,5,0,0,5,0,3,3,0,0,1,2,0,0,1,3,0,0,6-1,R/R,597157,839,8897149,http://stats.ncaa.org/players/8897149
2025,Endicott,CNE,3,44,Elijah Moses,Sr,1B,3,2,0.143,0.4,0.143,0,7,1,0,0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,-,,597157,839,8893940,http://stats.ncaa.org/players/8893940
2025,Endicott,CNE,3,6,Caleb Clark,Sr,OF,2,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8894935,http://stats.ncaa.org/players/8894935
2025,Endicott,CNE,3,18,Jake Harmony,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,8897691,http://stats.ncaa.org/players/8897691
2025,Endicott,CNE,3,1,Pat Hart,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,597157,839,d3d-8266064,http://stats.ncaa.org/players/8891775
2025,Endicott,CNE,3,4,Joe Frammartino,Jr,OF,3,3,0.188,0.278,0.25,4,16,3,1,0,4,0,2,2,0,0,0,5,0,0,0,0,0,0,-,,597157,839,8891131,http://stats.ncaa.org/players/8891131
2025,Endicott,CNE,3,2,James Benestad,So,C,2,1,0.0,0.25,0.0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,-,,597157,839,8893339,http://stats.ncaa.org/players/8893339
2025,Endicott,CNE,3,10,John Connolly,Sr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,d3d-7583575,http://stats.ncaa.org/players/8901177
2025,Endicott,CNE,3,25,Grady Vanidestine,Fr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,9108140,http://stats.ncaa.org/players/9108140
2025,Endicott,CNE,3,27,John Mulready,Sr,C,3,2,0.091,0.231,0.091,1,11,1,0,0,1,0,2,1,1,0,0,2,0,0,0,0,0,0,-,,597157,839,d3d-7149940,http://stats.ncaa.org/players/9108141
2025,Endicott,CNE,3,8,Richard Foresteire,Sr,UT,3,0,0.0,0.667,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,,597157,839,d3d-7583582,http://stats.ncaa.org/players/9108130
2025,Endicott,CNE,3,16,Ben Gill,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597157,839,9108138,http://stats.ncaa.org/players/9108138
2025,Endicott,CNE,3,21,Kyle Grabowski,Sr,INF,3,3,0.308,0.357,0.308,3,13,4,0,0,4,0,2,1,0,0,0,4,0,0,0,1,0,0,-,,597157,839,d3d-7149926,http://stats.ncaa.org/players/9108139
2025,Endicott,CNE,3,29,Caden Bernardo,Fr,INF,2,1,0.5,0.5,0.75,0,4,2,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,-,,597157,839,9108142,http://stats.ncaa.org/players/9108142
2025,Endicott,CNE,3,9,William Frain,Jr,OF,3,3,0.333,0.5,0.333,0,9,3,0,0,3,0,1,2,1,0,0,3,0,0,0,0,0,0,6-1,R/R,597157,839,d3d-8018681,http://stats.ncaa.org/players/9108135
2025,FDU-Florham,MAC Freedom,3,29,Eddie Appollina,So,INF,3,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6-0,R/R,597278,28745,8890197,http://stats.ncaa.org/players/8890197
2025,FDU-Florham,MAC Freedom,3,7,Tommy Sica,So,OF,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,597278,28745,d3d-8452369,http://stats.ncaa.org/players/8879746
2025,FDU-Florham,MAC Freedom,3,31,Peter Longo,So,C,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597278,28745,8884946,http://stats.ncaa.org/players/8884946
2025,FDU-Florham,MAC Freedom,3,15,John Rolli,So,C,3,3,0.273,0.333,0.545,2,11,3,0,0,6,1,3,1,0,0,0,1,0,0,0,1,0,0,5-9,R/R,597278,28745,8880983,http://stats.ncaa.org/players/8880983
2025,FDU-Florham,MAC Freedom,3,22,Jake Stollar,Jr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,597278,28745,8874992,http://stats.ncaa.org/players/8874992
2025,FDU-Florham,MAC Freedom,3,16,Evan Sabo,So,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,597278,28745,8884170,http://stats.ncaa.org/players/8884170
2025,FDU-Florham,MAC Freedom,3,33,Colby Craig,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,597278,28745,d3d-7570568,http://stats.ncaa.org/players/8888163
2025,FDU-Florham,MAC Freedom,3,23,Chris Kaponis,Jr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,L/L,597278,28745,d3d-8010055,http://stats.ncaa.org/players/8885444
2025,FDU-Florham,MAC Freedom,3,34,Alex DeSimone,Sr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,597278,28745,8880312,http://stats.ncaa.org/players/8880312
2025,FDU-Florham,MAC Freedom,3,3,Jack Giovenco,Sr,C,3,3,0.429,0.467,0.571,4,14,6,2,0,8,0,0,0,1,0,0,4,0,0,0,0,0,0,6-0,R/R,597278,28745,d3d-7572468,http://stats.ncaa.org/players/8881511
2025,FDU-Florham,MAC Freedom,3,12,Trenon Stanard,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,597278,28745,d3d-8452372,http://stats.ncaa.org/players/8883665
2025,FDU-Florham,MAC Freedom,3,9,Mark Geist,Sr,C,2,2,0.125,0.125,0.25,1,8,1,1,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,6-0,R/R,597278,28745,d3d-7570429,http://stats.ncaa.org/players/8898581
2025,FDU-Florham,MAC Freedom,3,6,Dominic Falino,So,INF,2,2,0.25,0.4,0.5,1,4,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,5-10,L/R,597278,28745,d3d-8452364,http://stats.ncaa.org/players/8900461
2025,FDU-Florham,MAC Freedom,3,4,Aaron Santos,Sr,INF,3,3,0.273,0.385,0.545,1,11,3,1,1,6,0,0,2,0,0,0,3,0,0,0,0,0,0,5-11,R/R,597278,28745,d3d-7550722,http://stats.ncaa.org/players/8902307
2025,FDU-Florham,MAC Freedom,3,1,Parker Muratore,Jr,OF,3,3,0.4,0.5,0.4,3,10,4,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,-,R/R,597278,28745,9110451,http://stats.ncaa.org/players/9110451
2025,FDU-Florham,MAC Freedom,3,2,Nick Colbert,Jr,INF,3,3,0.273,0.286,0.455,0,11,3,0,1,5,0,3,0,1,2,0,3,1,1,0,0,0,0,-,R/R,597278,28745,d3d-9110454,http://stats.ncaa.org/players/9110454
2025,FDU-Florham,MAC Freedom,3,5,Matt Bond,Fr,INF,1,0,0.5,0.5,0.5,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-,R/R,597278,28745,9110459,http://stats.ncaa.org/players/9110459
2025,FDU-Florham,MAC Freedom,3,28,Drew Seawell,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,597278,28745,9110469,http://stats.ncaa.org/players/9110469
2025,FDU-Florham,MAC Freedom,3,42,Tyler Gaetano,Fr,UT,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,597278,28745,d3d-9110477,http://stats.ncaa.org/players/9110477
2025,FDU-Florham,MAC Freedom,3,32,Trevor Kobryn,Jr,P,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,597278,28745,d3d-7554196,http://stats.ncaa.org/players/9110472
2025,FDU-Florham,MAC Freedom,3,8,Ryan Johnston,Jr,OF,3,3,0.154,0.214,0.154,0,13,2,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,-,R/R,597278,28745,9110461,http://stats.ncaa.org/players/9110461
2025,FDU-Florham,MAC Freedom,3,21,Dan Cowles,Jr,1B,3,3,0.182,0.25,0.273,1,11,2,1,0,3,0,1,1,0,0,0,4,0,0,0,0,0,0,-,L/R,597278,28745,9110465,http://stats.ncaa.org/players/9110465
2025,FDU-Florham,MAC Freedom,3,20,Cody Batsides,Jr,INF,1,1,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-,L/R,597278,28745,9110464,http://stats.ncaa.org/players/9110464
2025,FDU-Florham,MAC Freedom,3,13,Dom Galeotafiore,So,1B,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,L/L,597278,28745,9110462,http://stats.ncaa.org/players/9110462
2025,FDU-Florham,MAC Freedom,3,18,Xavier Diaz,Fr,OF,2,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,R/R,597278,28745,9110463,http://stats.ncaa.org/players/9110463
2025,Ferrum,ODAC,3,8,Carlos Castillo,Sr,SS,6,6,0.522,0.5,0.783,6,23,12,3,0,18,1,7,1,0,2,0,1,0,2,0,1,0,0,-,,597279,903,9296342,http://stats.ncaa.org/players/9296342
2025,Ferrum,ODAC,3,4,JJ Tyree,Fr,3B,5,5,0.308,0.55,0.308,4,13,4,0,0,4,0,2,5,2,0,0,1,2,1,0,0,0,0,-,,597279,903,9296338,http://stats.ncaa.org/players/9296338
2025,Ferrum,ODAC,3,3,Jorge Olivo,Sr,2B,6,6,0.211,0.333,0.211,5,19,4,0,0,4,0,1,1,3,1,0,6,0,0,0,0,0,0,-,,597279,903,9296335,http://stats.ncaa.org/players/9296335
2025,Ferrum,ODAC,3,29,Dylan Heil,Jr,P,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597279,903,9296366,http://stats.ncaa.org/players/9296366
2025,Ferrum,ODAC,3,38,Braydon Weeks,Fr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597279,903,9296379,http://stats.ncaa.org/players/9296379
2025,Ferrum,ODAC,3,37,Matthew Sheppard,Sr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,597279,903,d3d-7125209,http://stats.ncaa.org/players/9296375
2025,Ferrum,ODAC,3,21,Jackson Hutchison,Jr,C,3,3,0.1,0.182,0.1,1,10,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-,,597279,903,d3d-9296360,http://stats.ncaa.org/players/9296360
2025,Ferrum,ODAC,3,15,Eli Elliott,Fr,INF,2,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,,597279,903,9296344,http://stats.ncaa.org/players/9296344
2025,Ferrum,ODAC,3,24,Jorge Garcia,Sr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597279,903,d3d-9296362,http://stats.ncaa.org/players/9296362
2025,Ferrum,ODAC,3,27,Elias Rosario,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,597279,903,9296364,http://stats.ncaa.org/players/9296364
2025,Ferrum,ODAC,3,35,Seth Shannon,Sr,C,5,2,0.0,0.455,0.0,3,6,0,0,0,0,0,2,5,0,0,0,3,0,0,0,0,0,0,-,,597279,903,9296371,http://stats.ncaa.org/players/9296371
