Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_url,player_id
1389,2024,Felician,CACC,2,32,Derek Vonhorn,Sr,P,11,3,5.06,26.2,31,20,15,11,24,0,126,107,5,1,0,1,5,3,1,0,0,5,0,300,30,19,2,3,0,11,6-0,R/R,574309,28752,http://stats.ncaa.org/players/8280851?year_stat_category_id=15081,8280851.0
1390,2024,Felician,CACC,2,38,Daniel Affilitto,So,P,1,0,0.0,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,5-11,R/R,574309,28752,http://stats.ncaa.org/players/8283457?year_stat_category_id=15081,8283457.0
1391,2024,Felician,CACC,2,14,Nick  DiMartino,So,P,11,0,4.35,10.1,14,7,5,5,10,0,48,40,2,2,0,0,1,0,0,2,2,1,2,140,6,13,0,1,0,2,6-0,R/R,574309,28752,http://stats.ncaa.org/players/8286061?year_stat_category_id=15081,
1392,2024,Felician,CACC,2,36,Dean Daddio,Fr,P,3,0,17.18,3.2,8,9,7,3,7,0,23,19,0,0,0,2,1,0,0,0,0,0,1,14,1,4,0,0,0,1,5-9,R/R,574309,28752,http://stats.ncaa.org/players/8425098?year_stat_category_id=15081,8425098.0
1393,2024,Felician,CACC,2,12,Rafael Solano,Jr,INF,15,3,3.21,33.2,29,18,12,21,34,0,156,123,5,1,3,0,4,7,1,6,4,4,1,466,38,23,4,2,1,14,6-1,R/R,574309,28752,http://stats.ncaa.org/players/8425198?year_stat_category_id=15081,8425198.0
1394,2024,Felician,CACC,2,37,Ryan Carroll,Fr,P,1,0,18.0,1.0,1,2,2,2,1,0,7,4,0,0,0,0,2,1,0,0,0,0,0,30,2,0,0,0,0,0,6-7,R/R,574309,28752,http://stats.ncaa.org/players/8425093?year_stat_category_id=15081,8425093.0
1395,2024,Felician,CACC,2,34,Daniel Kiritsis,Jr,P,13,9,4.25,42.1,41,23,20,25,38,0,187,156,7,1,1,0,10,4,1,0,0,2,0,488,41,34,4,3,0,12,6-7,R/R,574309,28752,http://stats.ncaa.org/players/8425160?year_stat_category_id=15081,8425160.0
1396,2024,Felician,CACC,2,58,Gavin Enright,Fr,P,18,1,2.56,31.2,22,10,9,12,34,0,131,116,3,1,0,1,1,1,1,3,1,1,1,340,29,30,0,0,3,10,6-5,R/R,574309,28752,http://stats.ncaa.org/players/8425102?year_stat_category_id=15081,8425102.0
1397,2024,Felician,CACC,2,23,Max Weber,Fr,P,4,0,13.5,4.2,10,9,7,5,5,0,30,24,2,1,0,0,2,0,0,0,0,0,1,113,3,6,0,0,0,2,6-8,R/R,574309,28752,http://stats.ncaa.org/players/8425215?year_stat_category_id=15081,8425215.0
1398,2024,Findlay,G-MAC,2,8,Carson Mellott,So,P,14,12,6.48,66.2,82,53,48,23,50,0,314,277,23,4,3,5,4,12,1,0,0,0,2,948,83,58,5,5,0,12,-,,574237,30182,http://stats.ncaa.org/players/8269036?year_stat_category_id=15081,8269036.0
1399,2024,Findlay,G-MAC,2,19,Ethan Mohr,So,P,10,10,4.46,42.1,40,26,21,23,39,0,194,160,6,1,2,5,9,5,1,0,0,2,4,623,44,41,4,3,0,17,-,,574237,30182,http://stats.ncaa.org/players/8277092?year_stat_category_id=15081,8277092.0
1400,2024,Findlay,G-MAC,2,11,Connor Evanich,So,P,13,1,10.06,17.0,20,21,19,19,12,0,98,68,2,1,0,1,8,7,0,6,4,2,2,349,18,19,1,1,0,2,-,,574237,30182,http://stats.ncaa.org/players/8266415?year_stat_category_id=15081,8266415.0
1401,2024,Findlay,G-MAC,2,24,Logan Bragg,Sr,P,14,14,4.54,81.1,88,48,41,22,60,2,365,326,21,3,0,5,2,6,1,0,0,9,2,984,71,107,5,4,0,20,-,,574237,30182,http://stats.ncaa.org/players/8260655?year_stat_category_id=15081,8260655.0
1402,2024,Findlay,G-MAC,2,43,Jacob Howard,So,P,6,0,4.76,5.2,7,8,3,7,5,0,30,23,1,0,0,1,2,0,0,0,0,0,0,115,2,8,0,1,0,2,-,,574237,30182,http://stats.ncaa.org/players/8279020?year_stat_category_id=15081,8279020.0
1403,2024,Findlay,G-MAC,2,3,Colin Becker,So,P,21,1,8.29,33.2,43,33,31,22,23,0,172,134,11,1,0,6,4,5,2,5,3,5,6,568,25,52,1,0,0,4,-,,574237,30182,http://stats.ncaa.org/players/8280825?year_stat_category_id=15081,8280825.0
1404,2024,Findlay,G-MAC,2,32,Logan Davis,Sr,INF,1,0,13.5,0.2,1,2,1,2,1,0,6,4,0,0,0,0,1,0,0,0,0,0,0,27,0,1,0,0,0,1,-,,574237,30182,http://stats.ncaa.org/players/8282075?year_stat_category_id=15081,8282075.0
1405,2024,Findlay,G-MAC,2,50,Aiden Weiland,So,P,15,0,9.72,25.0,33,30,27,18,17,0,133,102,9,2,0,3,2,8,1,6,2,0,5,369,21,34,3,0,0,4,-,,574237,30182,http://stats.ncaa.org/players/8287100?year_stat_category_id=15081,8287100.0
1406,2024,Findlay,G-MAC,2,14,David Jimenez,Fr,INF,7,2,11.85,13.2,17,18,18,21,11,0,80,53,4,3,0,0,2,2,1,0,0,2,2,237,17,11,1,3,0,4,-,,574237,30182,http://stats.ncaa.org/players/8414441?year_stat_category_id=15081,8414441.0
1407,2024,Findlay,G-MAC,2,30,Blake Hauenstein,Fr,P,1,0,0.0,0.0,2,3,2,2,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,-,,574237,30182,http://stats.ncaa.org/players/8414464?year_stat_category_id=15081,8414464.0
1408,2024,Findlay,G-MAC,2,21,Dylan Rouse,Fr,P,4,2,17.47,5.2,12,15,11,8,2,0,41,29,2,0,0,1,3,1,0,2,1,2,1,138,9,5,0,2,0,1,-,,574237,30182,http://stats.ncaa.org/players/8414453?year_stat_category_id=15081,8414453.0
1409,2024,Findlay,G-MAC,2,20,Sebastian Jones,Sr,P,21,0,3.88,46.1,40,25,20,19,42,0,201,173,12,1,0,3,3,5,1,10,2,1,3,600,42,49,5,2,5,12,-,,574237,30182,http://stats.ncaa.org/players/8414365?year_stat_category_id=15081,8414365.0
1410,2024,Findlay,G-MAC,2,4,Aidan Kiessling,Fr,P,12,7,10.07,39.1,51,48,44,35,33,0,214,159,10,3,0,2,9,13,2,6,2,4,3,675,48,31,2,1,0,6,-,,574237,30182,http://stats.ncaa.org/players/8414435?year_stat_category_id=15081,8414435.0
1411,2024,Findlay,G-MAC,2,16,Brayden Weis,Fr,P,2,0,11.57,2.1,3,3,3,1,4,0,11,9,0,0,0,2,1,1,0,0,0,0,0,44,1,1,0,0,0,4,-,,574237,30182,http://stats.ncaa.org/players/8414462?year_stat_category_id=15081,8414462.0
1412,2024,Findlay,G-MAC,2,28,William Rouse,Sr,P,11,1,2.08,17.1,13,9,4,6,16,0,79,62,0,0,0,0,3,7,0,0,0,3,1,288,19,13,1,0,0,3,6-5,L/L,574237,30182,http://stats.ncaa.org/players/8414378?year_stat_category_id=15081,8414378.0
1413,2024,Fla. Southern,Sunshine State,2,23,Lake Fisher,Sr,INF,11,4,4.81,24.1,20,17,13,9,18,0,107,90,5,0,0,2,2,7,0,0,0,0,1,382,22,29,2,2,1,9,6-2,R/R,574401,919,http://stats.ncaa.org/players/8270405?year_stat_category_id=15081,8270405.0
1414,2024,Fla. Southern,Sunshine State,2,14,Evan  Mobley,So,P,17,0,4.45,30.1,29,17,15,17,22,0,134,114,5,0,0,2,6,1,0,4,0,2,0,419,24,40,0,2,4,5,-,,574401,919,http://stats.ncaa.org/players/8261319?year_stat_category_id=15081,
1415,2024,Fla. Southern,Sunshine State,2,49,Casey O'Dell,So,P,11,3,3.83,40.0,33,19,17,15,34,0,168,146,3,1,0,3,2,6,1,3,0,1,0,545,39,39,2,4,1,8,-,R/R,574401,919,http://stats.ncaa.org/players/8452891?year_stat_category_id=15081,8452891.0
1416,2024,Fla. Southern,Sunshine State,2,1,El'Rico Riley,Sr,OF,1,0,0.0,1.1,0,0,0,3,1,0,7,3,0,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,6-3,R/R,574401,919,http://stats.ncaa.org/players/8259318?year_stat_category_id=15081,8259318.0
1417,2024,Fla. Southern,Sunshine State,2,38,Zach Smith,So,P,3,0,23.14,2.1,2,7,6,8,0,0,20,10,1,0,0,0,2,2,0,4,1,0,0,80,2,5,0,0,0,0,-,R/L,574401,919,http://stats.ncaa.org/players/8260682?year_stat_category_id=15081,8260682.0
1418,2024,Fla. Southern,Sunshine State,2,28,Jordan Fox,Sr,P,1,1,2.25,4.0,3,2,1,4,6,0,19,13,0,0,0,0,0,1,0,0,0,1,0,78,2,3,0,1,0,2,6-2,L/L,574401,919,http://stats.ncaa.org/players/8281564?year_stat_category_id=15081,8281564.0
1419,2024,Fla. Southern,Sunshine State,2,31,Justin Stewart,Sr,P,9,0,19.96,7.2,7,17,17,18,10,0,50,28,1,0,0,1,2,2,0,3,0,0,2,224,2,11,0,1,1,1,-,R/R,574401,919,http://stats.ncaa.org/players/8283658?year_stat_category_id=15081,8283658.0
1420,2024,Fla. Southern,Sunshine State,2,32,Tanner Quick,Jr,P,4,0,4.91,3.2,0,2,2,6,4,0,17,10,0,0,0,0,3,1,0,0,0,0,0,81,2,4,0,0,0,1,-,,574401,919,http://stats.ncaa.org/players/8413884?year_stat_category_id=15081,8413884.0
1421,2024,Fla. Southern,Sunshine State,2,46,Michell LeRoy,Sr,P,15,5,5.12,51.0,60,31,29,26,48,0,249,204,6,0,0,4,13,14,0,2,2,3,2,815,56,40,4,4,1,14,-,,574401,919,http://stats.ncaa.org/players/8413869?year_stat_category_id=15081,8413869.0
1422,2024,Fla. Southern,Sunshine State,2,21,Wyatt Clark,Jr,P,14,6,6.9,45.2,52,37,35,35,24,0,228,173,6,0,0,0,9,7,0,0,0,4,9,781,54,53,0,0,0,9,-,R/R,574401,919,http://stats.ncaa.org/players/8413881?year_stat_category_id=15081,8413881.0
1423,2024,Fla. Southern,Sunshine State,2,15,Logan Adams,Jr,P,15,13,7.68,72.2,91,64,62,39,33,0,352,291,12,2,2,9,13,18,0,3,3,4,0,0,86,84,3,7,0,6,-,,574401,919,http://stats.ncaa.org/players/8413893?year_stat_category_id=15081,8413893.0
1424,2024,Fla. Southern,Sunshine State,2,44,Jake Curry,Sr,P,7,2,17.0,9.0,13,17,17,13,5,0,57,35,1,1,0,1,9,6,0,0,0,2,1,204,9,11,0,2,0,2,-,,574401,919,http://stats.ncaa.org/players/8413867?year_stat_category_id=15081,8413867.0
1425,2024,Fla. Southern,Sunshine State,2,16,Lucas Perez,Fr,P,10,0,4.91,11.0,6,6,6,17,17,0,58,38,2,1,0,0,1,3,0,4,2,0,0,241,3,12,0,0,0,2,-,,574401,919,http://stats.ncaa.org/players/8413871?year_stat_category_id=15081,8413871.0
1426,2024,Fla. Southern,Sunshine State,2,37,Tanner Rollyson,Fr,P,15,3,4.26,38.0,43,25,18,18,21,0,179,155,4,1,0,3,5,1,0,5,3,2,3,607,36,56,4,2,0,5,-,,574401,919,http://stats.ncaa.org/players/8413873?year_stat_category_id=15081,8413873.0
1427,2024,Fla. Southern,Sunshine State,2,42,Marcos Herrand,Jr,P,12,11,5.3,69.2,72,51,41,25,39,0,315,276,8,1,4,6,5,9,0,0,0,3,2,0,79,82,2,5,0,7,-,,574401,919,http://stats.ncaa.org/players/8413885?year_stat_category_id=15081,8413885.0
1428,2024,Fla. Southern,Sunshine State,2,6,Brandon Laux,Sr,P,2,0,1.8,5.0,1,1,1,3,2,0,18,15,1,0,0,0,1,0,0,0,0,0,0,67,4,8,0,0,0,0,6-3,R/R,574401,919,http://stats.ncaa.org/players/8413888?year_stat_category_id=15081,8413888.0
1429,2024,Fla. Southern,Sunshine State,2,30,Rhett Raymer,So,P,5,0,12.0,6.0,4,8,8,8,5,0,31,21,1,0,1,1,1,2,0,0,0,0,0,103,4,8,0,0,0,1,6-1,L/R,574401,919,http://stats.ncaa.org/players/8594561?year_stat_category_id=15081,8594561.0
1430,2024,Flagler,Peach Belt,2,34,Justin Haskins,So,UT,12,2,6.28,14.1,12,11,10,9,7,0,66,48,1,0,0,2,1,3,0,8,4,3,3,235,17,16,0,2,0,0,6-1,L/R,574325,12923,http://stats.ncaa.org/players/8269328?year_stat_category_id=15081,8269328.0
1431,2024,Flagler,Peach Belt,2,24,Anthony Nofi,Jr,P,14,0,3.52,7.2,7,3,3,5,6,0,34,29,2,0,0,0,1,0,0,7,4,0,0,100,6,10,0,0,0,2,5-9,R/L,574325,12923,http://stats.ncaa.org/players/8270516?year_stat_category_id=15081,8270516.0
1432,2024,Flagler,Peach Belt,2,28,Steven Reiss,Jr,P,12,0,8.2,18.2,26,17,17,6,16,0,86,79,3,0,0,5,2,1,0,5,1,0,0,312,13,24,0,0,1,4,5-8,R/R,574325,12923,http://stats.ncaa.org/players/8263758?year_stat_category_id=15081,8263758.0
1433,2024,Flagler,Peach Belt,2,12,Blake Pesante,So,P,16,0,7.32,19.2,27,16,16,14,16,0,97,76,3,0,0,2,2,4,1,9,3,2,1,343,21,14,5,1,3,6,5-9,R/R,574325,12923,http://stats.ncaa.org/players/8261434?year_stat_category_id=15081,8261434.0
1434,2024,Flagler,Peach Belt,2,32,Huston Wynne,So,P,13,5,5.58,30.2,37,25,19,11,14,0,139,126,7,0,0,2,0,0,0,1,0,0,2,473,29,44,2,2,0,3,6-0,R/L,574325,12923,http://stats.ncaa.org/players/8260502?year_stat_category_id=15081,8260502.0
1435,2024,Flagler,Peach Belt,2,10,Brad Vondruska,Jr,3B,16,0,4.08,17.2,11,10,8,10,14,0,72,60,4,0,0,2,1,2,0,12,4,0,0,294,15,20,3,1,0,5,5-10,R/R,574325,12923,http://stats.ncaa.org/players/8285052?year_stat_category_id=15081,8285052.0
1436,2024,Flagler,Peach Belt,2,31,Benjamin Stubbs,So,P,13,6,2.58,52.1,43,21,15,27,58,0,231,192,3,0,0,3,11,6,2,6,3,3,3,853,61,32,2,2,0,15,5-11,L/L,574325,12923,http://stats.ncaa.org/players/8282919?year_stat_category_id=15081,8282919.0
1437,2024,Flagler,Peach Belt,2,16,Drew Rosenberg,So,P,17,0,4.0,18.0,18,9,8,13,13,0,78,65,0,0,0,1,2,0,0,7,1,0,0,254,20,14,1,1,0,3,6-4,R/R,574325,12923,http://stats.ncaa.org/players/8279609?year_stat_category_id=15081,8279609.0
1438,2024,Flagler,Peach Belt,2,23,Jace Thomas,So,P,9,0,4.32,8.1,6,8,4,11,3,0,44,30,0,0,0,1,0,3,0,1,0,0,0,142,12,7,0,0,0,1,6-1,L/L,574325,12923,http://stats.ncaa.org/players/8284531?year_stat_category_id=15081,8284531.0
1439,2024,Flagler,Peach Belt,2,20,Daniel Fischer,Jr,P,15,15,4.18,75.1,80,42,35,28,51,0,323,285,15,1,1,6,6,5,0,0,0,1,4,0,82,73,4,5,0,19,5-11,L/L,574325,12923,http://stats.ncaa.org/players/8287211?year_stat_category_id=15081,8287211.0
1440,2024,Flagler,Peach Belt,2,29,Jake Hill,Jr,P,13,0,1.65,16.1,12,5,3,9,11,0,70,53,2,0,0,0,2,4,0,6,2,3,1,241,13,19,1,1,2,4,6-4,R/R,574325,12923,http://stats.ncaa.org/players/8284944?year_stat_category_id=15081,8284944.0
1441,2024,Flagler,Peach Belt,2,22,Clay Callan,Jr,P,12,0,8.38,9.2,8,9,9,12,8,0,53,34,3,0,0,1,4,6,0,14,6,1,0,168,10,8,0,0,0,1,6-1,R/R,574325,12923,http://stats.ncaa.org/players/8409513?year_stat_category_id=15081,8409513.0
1442,2024,Flagler,Peach Belt,2,39,Bryceton Berry,Fr,UT,12,0,4.73,13.1,11,8,7,5,11,0,57,46,0,0,0,1,2,3,0,10,4,0,3,167,14,12,0,0,1,5,6-1,L/R,574325,12923,http://stats.ncaa.org/players/8409526?year_stat_category_id=15081,8409526.0
1443,2024,Flagler,Peach Belt,2,43,Eli Roberts,Fr,P,9,2,3.38,18.2,10,7,7,11,12,0,77,64,1,0,2,0,1,1,0,4,1,1,0,281,12,30,2,0,0,6,6-3,L/L,574325,12923,http://stats.ncaa.org/players/8409527?year_stat_category_id=15081,8409527.0
1444,2024,Flagler,Peach Belt,2,33,Isaiah Wellman,Jr,P,13,7,3.94,32.0,32,16,14,20,15,0,146,122,3,0,0,2,0,2,1,0,0,1,1,477,31,44,1,2,0,1,6-2,B/L,574325,12923,http://stats.ncaa.org/players/8409523?year_stat_category_id=15081,8409523.0
1445,2024,Flagler,Peach Belt,2,26,Cooper Smith,Jr,P,15,15,4.3,92.0,106,53,44,8,65,0,384,363,18,0,0,7,5,3,0,0,0,4,6,0,101,94,8,5,0,22,6-2,R/R,574325,12923,http://stats.ncaa.org/players/8409517?year_stat_category_id=15081,8409517.0
1446,2024,Flagler,Peach Belt,2,27,Parker Adams,Fr,P,11,0,3.52,15.1,9,6,6,5,11,0,60,51,1,0,1,0,0,2,0,2,2,0,2,167,10,23,0,0,2,3,6-5,R/R,574325,12923,http://stats.ncaa.org/players/8409519?year_stat_category_id=15081,8409519.0
1447,2024,Flagler,Peach Belt,2,38,Evan Wood,Fr,P,2,1,4.76,5.2,6,5,3,3,2,0,27,22,2,0,0,0,0,0,0,0,0,2,0,102,9,5,0,2,0,1,6-2,R/L,574325,12923,http://stats.ncaa.org/players/8409525?year_stat_category_id=15081,8409525.0
1448,2024,Florida Tech,Sunshine State,2,6,Mitch Harding,Sr,P,13,4,6.44,36.1,43,34,26,20,20,0,180,144,9,2,0,2,2,13,0,3,2,3,0,615,51,28,0,2,0,5,6-2,,574400,919,http://stats.ncaa.org/players/8268809?year_stat_category_id=15081,8268809.0
1449,2024,Florida Tech,Sunshine State,2,8,Dylan  Cleveland,So,P,3,0,18.56,5.1,13,11,11,3,2,0,33,29,5,0,0,0,2,1,0,0,0,0,0,119,7,7,0,0,0,0,6-3,,574400,919,,
1450,2024,Florida Tech,Sunshine State,2,35,Ridge  Skarbek,Jr,P,18,0,4.85,29.2,28,18,16,10,29,0,127,111,3,1,1,2,4,1,0,6,1,1,4,447,32,22,1,2,1,14,5-8,-/R,574400,919,,
1451,2024,Florida Tech,Sunshine State,2,13,Danny Vassallo,Sr,P,15,9,8.13,52.0,79,50,47,15,37,0,252,222,13,1,0,7,4,7,0,0,0,5,3,895,59,51,3,4,0,8,5-10,-/R,574400,919,http://stats.ncaa.org/players/8260300?year_stat_category_id=15081,8260300.0
1452,2024,Florida Tech,Sunshine State,2,40,Noah Steckley,Jr,P,14,0,5.28,15.1,13,10,9,14,18,0,73,57,4,0,0,0,5,1,1,0,0,1,0,307,14,12,2,1,2,2,6-6,-/R,574400,919,http://stats.ncaa.org/players/8287491?year_stat_category_id=15081,8287491.0
1453,2024,Florida Tech,Sunshine State,2,38,Zach Rodgers,Jr,P,10,0,7.15,11.1,19,17,9,7,6,0,63,52,2,1,0,3,4,2,0,0,0,1,1,223,15,9,0,0,0,3,6-5,-/R,574400,919,http://stats.ncaa.org/players/8279928?year_stat_category_id=15081,8279928.0
1454,2024,Florida Tech,Sunshine State,2,19,Tyler Vermillion,Sr,P,20,0,4.62,25.1,34,15,13,11,32,0,121,106,2,0,0,1,2,2,2,0,0,0,2,449,14,26,4,3,1,12,-,-/R,574400,919,http://stats.ncaa.org/players/8281244?year_stat_category_id=15081,8281244.0
1455,2024,Florida Tech,Sunshine State,2,21,Tyler Dietz,Jr,P,12,2,8.4,15.0,10,18,14,25,11,0,80,48,4,0,0,0,5,4,0,0,0,2,1,320,19,9,0,2,0,2,6-2,-/R,574400,919,http://stats.ncaa.org/players/8408703?year_stat_category_id=15081,8408703.0
1456,2024,Florida Tech,Sunshine State,2,27,Grayson Adams,Jr,P,5,0,6.23,4.1,7,3,3,1,4,0,19,18,1,0,3,1,0,0,0,0,0,0,0,63,1,6,1,0,0,1,5-11,-/L,574400,919,http://stats.ncaa.org/players/8408708?year_stat_category_id=15081,8408708.0
1457,2024,Florida Tech,Sunshine State,2,54,Lucas Roberts,Fr,P,5,0,8.53,6.1,9,6,6,4,3,0,31,27,0,0,2,0,1,0,0,0,0,0,0,115,3,12,0,1,0,0,6-2,-/R,574400,919,http://stats.ncaa.org/players/8408723?year_stat_category_id=15081,8408723.0
1458,2024,Florida Tech,Sunshine State,2,10,Noah Miller,Jr,P,7,0,8.0,9.0,8,8,8,8,7,0,43,32,0,0,0,2,3,0,0,0,0,0,3,176,6,13,0,0,0,0,6-2,-/R,574400,919,http://stats.ncaa.org/players/8408697?year_stat_category_id=15081,8408697.0
1459,2024,Florida Tech,Sunshine State,2,11,Sean Means,Sr,P,11,5,12.21,24.1,43,36,33,14,20,0,133,111,5,1,1,2,6,5,1,0,0,1,2,488,34,16,0,2,0,8,6-4,-/R,574400,919,http://stats.ncaa.org/players/8408698?year_stat_category_id=15081,8408698.0
1460,2024,Florida Tech,Sunshine State,2,22,Dylan Dieguez,Sr,P,14,7,3.52,38.1,40,20,15,24,32,0,175,150,7,1,1,1,7,0,0,0,0,1,0,669,50,26,2,2,0,8,6-0,-/L,574400,919,http://stats.ncaa.org/players/8408704?year_stat_category_id=15081,8408704.0
1461,2024,Florida Tech,Sunshine State,2,32,Ethan  Stephens,Jr,P,3,0,0.0,3.2,2,0,0,0,5,0,14,14,0,0,0,0,0,0,0,1,0,0,0,62,2,4,0,0,2,1,5-10,-/R,574400,919,,
1462,2024,Florida Tech,Sunshine State,2,49,Preston Houvouras,So,P,3,0,6.75,2.2,4,3,2,3,1,0,16,13,2,0,0,0,0,0,0,0,0,0,0,71,4,3,0,0,0,0,6-1,-/L,574400,919,http://stats.ncaa.org/players/8408722?year_stat_category_id=15081,8408722.0
1463,2024,Florida Tech,Sunshine State,2,31,Elijah McCormack,Jr,P,3,0,7.36,3.2,3,4,3,7,5,0,23,15,0,0,0,0,5,1,0,0,0,0,0,91,4,2,0,0,0,1,6-3,-/R,574400,919,http://stats.ncaa.org/players/8408711?year_stat_category_id=15081,8408711.0
1464,2024,Florida Tech,Sunshine State,2,17,Josh Beck,Jr,P,14,13,4.82,56.0,56,34,30,36,46,0,265,214,11,0,0,3,8,9,0,0,0,4,2,0,58,57,2,5,0,13,6-6,-/L,574400,919,http://stats.ncaa.org/players/8408701?year_stat_category_id=15081,8408701.0
1465,2024,Florida Tech,Sunshine State,2,12,Payton McIntosh,Sr,P,14,0,3.91,25.1,21,16,11,12,18,0,110,91,1,0,0,1,2,4,1,1,1,1,2,411,22,29,1,1,0,6,5-10,-/R,574400,919,http://stats.ncaa.org/players/8408699?year_stat_category_id=15081,8408699.0
1466,2024,Florida Tech,Sunshine State,2,14,Brady Guthrie,So,P,13,0,2.3,15.2,14,4,4,7,18,0,66,56,2,0,0,0,9,2,0,0,0,1,0,256,13,12,0,0,2,4,6-1,-/R,574400,919,http://stats.ncaa.org/players/8408700?year_stat_category_id=15081,8408700.0
1467,2024,Florida Tech,Sunshine State,2,24,Trenton Anderson,Sr,P,17,10,8.23,47.0,70,51,43,23,40,0,237,206,12,0,2,1,5,4,0,3,3,3,1,824,52,41,1,8,0,13,6-3,,574400,919,http://stats.ncaa.org/players/8408706?year_stat_category_id=15081,8408706.0
1468,2024,Fort Hays St.,Mid-America Intercollegiate,2,16,Andrew Hansen,Jr,P,11,3,9.16,18.2,23,21,19,14,20,0,99,78,5,1,0,2,2,6,0,8,6,0,1,392,17,18,1,1,0,5,6-1,R/R,574288,883,http://stats.ncaa.org/players/8270417?year_stat_category_id=15081,8270417.0
1469,2024,Fort Hays St.,Mid-America Intercollegiate,2,17,Nate Pitts,So,OF,2,0,16.2,1.2,2,3,3,2,1,0,9,7,0,0,0,0,2,0,0,1,0,0,0,11,1,3,0,0,0,0,5-8,R/R,574288,883,http://stats.ncaa.org/players/8262489?year_stat_category_id=15081,8262489.0
1470,2024,Fort Hays St.,Mid-America Intercollegiate,2,3,Garrett Wellbrock,Fr,INF,1,0,13.5,0.2,2,1,1,1,0,0,5,3,0,0,0,0,0,0,0,3,3,0,1,19,1,1,0,0,0,0,5-10,R/R,574288,883,http://stats.ncaa.org/players/8269575?year_stat_category_id=15081,8269575.0
1471,2024,Fort Hays St.,Mid-America Intercollegiate,2,32,Cade Flaherty,Jr,P,12,11,4.89,53.1,63,41,29,20,42,1,241,205,5,1,1,7,4,3,0,0,0,10,3,894,60,44,2,5,0,15,6-3,R/R,574288,883,http://stats.ncaa.org/players/8285508?year_stat_category_id=15081,8285508.0
1472,2024,Fort Hays St.,Mid-America Intercollegiate,2,20,Spencer Maley,Sr,P,19,1,5.76,29.2,31,24,19,21,44,0,144,116,5,2,0,5,4,3,0,21,13,3,1,550,19,24,2,4,2,23,6-6,L/L,574288,883,http://stats.ncaa.org/players/8278711?year_stat_category_id=15081,8278711.0
1473,2024,Fort Hays St.,Mid-America Intercollegiate,2,28,DJ Cavazos,Jr,P,5,2,10.8,8.1,17,14,10,7,5,0,55,43,5,0,1,1,1,5,0,3,1,0,0,144,8,11,0,1,0,2,-,R/R,574288,883,http://stats.ncaa.org/players/8417581?year_stat_category_id=15081,8417581.0
1474,2024,Fort Hays St.,Mid-America Intercollegiate,2,14,Tanner Vaughn,Jr,P,21,4,6.75,53.1,57,42,40,33,57,0,249,206,16,1,0,7,10,2,0,18,7,6,2,0,59,35,3,2,0,16,6-2,R/R,574288,883,http://stats.ncaa.org/players/8416852?year_stat_category_id=15081,8416852.0
1475,2024,Fort Hays St.,Mid-America Intercollegiate,2,21,Landyn Sterling,Jr,P,9,0,18.78,7.2,17,17,16,7,8,0,46,39,2,0,0,2,0,0,0,11,4,0,0,195,4,9,0,1,1,2,6-1,R/R,574288,883,http://stats.ncaa.org/players/8416857?year_stat_category_id=15081,8416857.0
1476,2024,Fort Hays St.,Mid-America Intercollegiate,2,22,Shaun Gomez,So,INF,4,0,7.71,4.2,3,5,4,7,3,0,24,16,0,0,0,0,2,1,0,4,1,0,0,86,5,4,0,0,0,0,6-1,R/R,574288,883,http://stats.ncaa.org/players/8416860?year_stat_category_id=15081,8416860.0
1477,2024,Fort Hays St.,Mid-America Intercollegiate,2,35,Dylan Rinker,Jr,P,17,5,5.55,47.0,47,30,29,25,43,0,213,181,8,2,0,4,8,4,0,19,4,1,2,744,46,44,5,3,1,10,6-2,R/R,574288,883,http://stats.ncaa.org/players/8416910?year_stat_category_id=15081,8416910.0
1478,2024,Fort Hays St.,Mid-America Intercollegiate,2,33,Brett Jacobs,Fr,P,10,0,12.15,13.1,23,19,18,12,9,0,76,60,5,0,2,4,4,2,0,14,7,0,2,271,14,16,1,1,0,2,6-2,R/R,574288,883,http://stats.ncaa.org/players/8416904?year_stat_category_id=15081,8416904.0
1479,2024,Fort Hays St.,Mid-America Intercollegiate,2,97,Darius Garcia,Jr,P,2,0,16.2,1.2,4,3,3,1,1,0,9,8,2,0,0,1,0,0,0,5,3,0,0,20,1,2,0,0,0,0,6-3,L/L,574288,883,http://stats.ncaa.org/players/8415715?year_stat_category_id=15081,8415715.0
1480,2024,Fort Hays St.,Mid-America Intercollegiate,2,26,Christopher Jackson,Fr,P,2,0,81.0,0.1,2,3,3,3,0,0,6,3,1,0,1,0,1,0,0,2,1,0,0,32,1,0,0,0,0,0,6-1,R/L,574288,883,http://stats.ncaa.org/players/8416883?year_stat_category_id=15081,8416883.0
