"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"5810",2021,"Oklahoma","Big 12",1,"7","Kendall Pettis","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,6905149,"http://stats.ncaa.org/players/6905149?year_stat_category_id=14841"
"5811",2021,"Oklahoma","Big 12",1,"14","Justin Mitchell","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,6905150,"http://stats.ncaa.org/players/6905150?year_stat_category_id=14841"
"5812",2021,"Oklahoma","Big 12",1,"17","Aaron Brooks","Jr","P",7,0,9,3,5,7,3,6,2,0,22,15,1,0,0,1,4,1,0,10,6,0,0,85,1,6,0,1,0,1,NA,NA,509132,25354,6905152,"http://stats.ncaa.org/players/6905152?year_stat_category_id=14841"
"5813",2021,"Oklahoma","Big 12",1,"36","Tyler Hardman","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,6905154,"http://stats.ncaa.org/players/6905154?year_stat_category_id=14841"
"5814",2021,"Oklahoma","Big 12",1,"10","Tanner Treadaway","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,6905156,"http://stats.ncaa.org/players/6905156?year_stat_category_id=14841"
"5815",2021,"Oklahoma","Big 12",1,"18","Ledgend Smith","Jr","P",18,0,3.77,14.1,13,9,6,7,14,0,66,59,3,0,0,2,0,0,0,21,5,0,0,270,13,15,0,0,0,4,NA,NA,509132,25354,6905158,"http://stats.ncaa.org/players/6905158?year_stat_category_id=14841"
"5816",2021,"Oklahoma","Big 12",1,"1","Diego Muniz","So","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,6905162,"http://stats.ncaa.org/players/6905162?year_stat_category_id=14841"
"5817",2021,"Oklahoma","Big 12",1,"23","Jaret Godman","So","UT",19,1,6.49,34.2,44,26,25,12,31,0,162,141,9,2,1,5,2,6,0,12,8,2,1,565,33,33,1,2,0,7,NA,NA,509132,25354,6905163,"http://stats.ncaa.org/players/6905163?year_stat_category_id=14841"
"5818",2021,"Oklahoma","Big 12",1,"21","Brady Harlan","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115938,"http://stats.ncaa.org/players/7115938?year_stat_category_id=14841"
"5819",2021,"Oklahoma","Big 12",1,"22","Braxton Webb","Sr","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,NA,NA,509132,25354,7115942,"http://stats.ncaa.org/players/7115942?year_stat_category_id=14841"
"5820",2021,"Oklahoma","Big 12",1,"34","Carson Atwood","Fr","P",12,0,5.82,17,15,13,11,8,17,0,74,64,1,0,0,2,3,1,0,12,4,0,1,269,18,14,1,0,0,5,NA,NA,509132,25354,7115978,"http://stats.ncaa.org/players/7115978?year_stat_category_id=14841"
"5821",2021,"Oklahoma","Big 12",1,"35","Javier Ramos","Fr","P",15,5,11.72,17.2,14,24,23,19,19,0,93,64,3,2,0,3,3,7,0,7,4,1,2,345,14,18,2,1,0,2,NA,NA,509132,25354,7115979,"http://stats.ncaa.org/players/7115979?year_stat_category_id=14841"
"5822",2021,"Oklahoma","Big 12",1,"32","Luke Taggart","Sr","P",22,2,4.3,37.2,35,19,18,15,54,0,165,142,9,0,0,5,4,3,0,16,4,4,1,622,28,29,1,6,2,16,NA,NA,509132,25354,7115937,"http://stats.ncaa.org/players/7115937?year_stat_category_id=14841"
"5823",2021,"Oklahoma","Big 12",1,"5","Conor McKenna","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115939,"http://stats.ncaa.org/players/7115939?year_stat_category_id=14841"
"5824",2021,"Oklahoma","Big 12",1,"4","Brandon Zaragoza","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115940,"http://stats.ncaa.org/players/7115940?year_stat_category_id=14841"
"5825",2021,"Oklahoma","Big 12",1,"43","Jason Ruffcorn","Sr","P",21,3,4,54,42,24,24,17,74,0,225,196,2,1,0,12,3,8,1,10,2,3,1,920,40,43,4,2,3,12,NA,NA,509132,25354,7115941,"http://stats.ncaa.org/players/7115941?year_stat_category_id=14841"
"5826",2021,"Oklahoma","Big 12",1,"3","Jimmy Crooks","Fr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115943,"http://stats.ncaa.org/players/7115943?year_stat_category_id=14841"
"5827",2021,"Oklahoma","Big 12",1,"8","Jace Bohrofen","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115944,"http://stats.ncaa.org/players/7115944?year_stat_category_id=14841"
"5828",2021,"Oklahoma","Big 12",1,"16","Hudson Polk","Fr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115949,"http://stats.ncaa.org/players/7115949?year_stat_category_id=14841"
"5829",2021,"Oklahoma","Big 12",1,"27","Braden Carmichael","So","P",15,14,5.03,68,74,44,38,31,68,0,310,270,13,1,0,8,4,3,0,0,0,3,3,0,67,60,6,3,0,15,NA,NA,509132,25354,7115965,"http://stats.ncaa.org/players/7115965?year_stat_category_id=14841"
"5830",2021,"Oklahoma","Big 12",1,"11","Dalton Fowler","So","P",13,5,13.5,13.1,18,20,20,21,22,0,85,57,1,0,0,2,4,6,0,2,0,0,1,323,8,10,0,2,0,7,NA,NA,509132,25354,7115946,"http://stats.ncaa.org/players/7115946?year_stat_category_id=14841"
"5831",2021,"Oklahoma","Big 12",1,"12","Brett Squires","So","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115947,"http://stats.ncaa.org/players/7115947?year_stat_category_id=14841"
"5832",2021,"Oklahoma","Big 12",1,"25","Tommy Lamb","Fr","P",4,0,3.86,2.1,1,1,1,2,1,0,10,7,0,0,0,0,0,0,0,3,1,0,1,43,0,6,0,0,0,0,NA,NA,509132,25354,7115952,"http://stats.ncaa.org/players/7115952?year_stat_category_id=14841"
"5833",2021,"Oklahoma","Big 12",1,"29","Jett Lodes","Fr","P",3,0,5.4,5,5,3,3,6,3,0,27,18,0,0,0,0,4,1,0,0,0,0,2,110,7,5,0,0,0,1,NA,NA,509132,25354,7115976,"http://stats.ncaa.org/players/7115976?year_stat_category_id=14841"
"5834",2021,"Oklahoma","Big 12",1,"40","Breydon Daniel","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509132,25354,7115934,"http://stats.ncaa.org/players/7115934?year_stat_category_id=14841"
"5835",2021,"Oklahoma St.","Big 12",1,"8","Matthew Golda","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093455,"http://stats.ncaa.org/players/7093455?year_stat_category_id=14841"
"5836",2021,"Oklahoma St.","Big 12",1,"41","Colton Bowman","So","P",18,0,6.75,17.1,18,17,13,11,25,0,81,69,3,0,0,3,1,0,0,10,4,1,0,358,12,14,0,1,0,8,NA,NA,509131,25354,6905102,"http://stats.ncaa.org/players/6905102?year_stat_category_id=14841"
"5837",2021,"Oklahoma St.","Big 12",1,"33","Brock Mathis","Sr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,6905103,"http://stats.ncaa.org/players/6905103?year_stat_category_id=14841"
"5838",2021,"Oklahoma St.","Big 12",1,"28","Caeden Trenkle","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,6905104,"http://stats.ncaa.org/players/6905104?year_stat_category_id=14841"
"5839",2021,"Oklahoma St.","Big 12",1,"25","Roman Phansalkar","Jr","P",13,0,6.35,17,21,19,12,18,14,0,90,65,2,0,0,3,0,1,0,7,4,3,3,355,20,15,0,0,0,5,NA,NA,509131,25354,6905108,"http://stats.ncaa.org/players/6905108?year_stat_category_id=14841"
"5840",2021,"Oklahoma St.","Big 12",1,"31","Nick DeNicola","Sr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,6905109,"http://stats.ncaa.org/players/6905109?year_stat_category_id=14841"
"5841",2021,"Oklahoma St.","Big 12",1,"47","Tucker Elliott","Jr","P",3,0,22.5,2,4,7,5,4,3,0,15,11,2,0,0,1,0,0,0,0,0,0,0,74,1,2,0,0,0,1,NA,NA,509131,25354,6905110,"http://stats.ncaa.org/players/6905110?year_stat_category_id=14841"
"5842",2021,"Oklahoma St.","Big 12",1,"38","Wyatt Cheney","So","P",10,1,7.24,13.2,12,11,11,14,17,0,67,49,1,0,0,4,4,3,0,3,1,0,1,262,7,14,1,0,0,4,NA,NA,509131,25354,6905112,"http://stats.ncaa.org/players/6905112?year_stat_category_id=14841"
"5843",2021,"Oklahoma St.","Big 12",1,"40","Kale Davis","So","P",26,0,4.26,50.2,49,28,24,32,68,0,236,197,9,5,0,4,4,2,3,26,12,1,4,980,33,47,2,3,1,16,NA,NA,509131,25354,6905113,"http://stats.ncaa.org/players/6905113?year_stat_category_id=14841"
"5844",2021,"Oklahoma St.","Big 12",1,"17","Jake Thompson","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,6905114,"http://stats.ncaa.org/players/6905114?year_stat_category_id=14841"
"5845",2021,"Oklahoma St.","Big 12",1,"3","Bryce Osmond","So","P",13,10,7.42,57,63,49,47,33,67,0,268,227,7,1,0,9,9,6,0,3,3,1,1,0,47,50,2,5,1,20,NA,NA,509131,25354,6905117,"http://stats.ncaa.org/players/6905117?year_stat_category_id=14841"
"5846",2021,"Oklahoma St.","Big 12",1,"27","Justin Campbell","So","P",14,13,2.57,84,66,28,24,27,102,1,349,308,14,1,0,3,2,7,0,0,0,4,3,0,58,81,7,2,0,27,NA,NA,509131,25354,6905119,"http://stats.ncaa.org/players/6905119?year_stat_category_id=14841"
"5847",2021,"Oklahoma St.","Big 12",1,"34","Zach Cable","Sr","P",13,0,5.68,12.2,8,8,8,18,18,0,62,43,1,0,0,1,5,0,0,3,1,0,1,239,11,7,1,0,1,2,NA,NA,509131,25354,6905120,"http://stats.ncaa.org/players/6905120?year_stat_category_id=14841"
"5848",2021,"Oklahoma St.","Big 12",1,"48","Brett Standlee","Jr","P",24,2,3.09,32,23,12,11,9,44,0,130,113,3,0,0,2,0,4,2,19,3,1,3,502,20,29,4,1,5,8,NA,NA,509131,25354,6905122,"http://stats.ncaa.org/players/6905122?year_stat_category_id=14841"
"5849",2021,"Oklahoma St.","Big 12",1,"18","Dylan Gardner","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,6905124,"http://stats.ncaa.org/players/6905124?year_stat_category_id=14841"
"5850",2021,"Oklahoma St.","Big 12",1,"14","Noah Sifrit","Sr","UT",5,0,3,12,11,5,4,4,12,0,48,41,1,0,0,1,0,0,0,4,0,1,2,189,11,10,2,0,0,5,NA,NA,509131,25354,6905125,"http://stats.ncaa.org/players/6905125?year_stat_category_id=14841"
"5851",2021,"Oklahoma St.","Big 12",1,"22","Mitchell Stone","Jr","P",15,6,4.62,37,40,22,19,13,39,0,165,148,9,0,0,1,3,2,0,7,1,1,1,624,34,35,2,1,0,6,NA,NA,509131,25354,6905126,"http://stats.ncaa.org/players/6905126?year_stat_category_id=14841"
"5852",2021,"Oklahoma St.","Big 12",1,"6","Parker Scott","Sr","P",12,10,2.54,60.1,55,20,17,16,61,0,255,229,7,2,0,5,3,8,0,0,0,1,1,972,56,59,8,1,0,12,NA,NA,509131,25354,6905129,"http://stats.ncaa.org/players/6905129?year_stat_category_id=14841"
"5853",2021,"Oklahoma St.","Big 12",1,"1","Hueston Morrill","Jr","INF",3,1,9.82,3.2,3,4,4,5,4,0,19,14,1,0,0,1,1,0,0,1,0,0,0,78,2,5,0,0,0,1,NA,NA,509131,25354,6905131,"http://stats.ncaa.org/players/6905131?year_stat_category_id=14841"
"5854",2021,"Oklahoma St.","Big 12",1,"30","John Kelly","Jr","P",7,0,9.95,6.1,4,7,7,9,8,0,36,22,0,0,0,1,0,5,0,3,2,0,0,144,6,2,0,1,0,1,NA,NA,509131,25354,6905132,"http://stats.ncaa.org/players/6905132?year_stat_category_id=14841"
"5855",2021,"Oklahoma St.","Big 12",1,"19","Marcus Brown","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093439,"http://stats.ncaa.org/players/7093439?year_stat_category_id=14841"
"5856",2021,"Oklahoma St.","Big 12",1,"24","Christian Encarnacion-Strand","So","3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093442,"http://stats.ncaa.org/players/7093442?year_stat_category_id=14841"
"5857",2021,"Oklahoma St.","Big 12",1,"54","Trevor Martin","Fr","P",22,2,4.6,31.1,32,17,16,21,44,0,148,122,5,1,0,4,5,3,0,15,6,0,2,584,23,25,3,0,1,13,NA,NA,509131,25354,7093451,"http://stats.ncaa.org/players/7093451?year_stat_category_id=14841"
"5858",2021,"Oklahoma St.","Big 12",1,"4","Orlando Salinas Jr.","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093431,"http://stats.ncaa.org/players/7093431?year_stat_category_id=14841"
"5859",2021,"Oklahoma St.","Big 12",1,"15","Cade Cabbiness","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093421,"http://stats.ncaa.org/players/7093421?year_stat_category_id=14841"
"5860",2021,"Oklahoma St.","Big 12",1,"7","Max Hewitt","Sr","SS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093423,"http://stats.ncaa.org/players/7093423?year_stat_category_id=14841"
"5861",2021,"Oklahoma St.","Big 12",1,"32","Justin Wrobleski","So","P",9,8,4.2,40.2,29,21,19,26,50,0,176,146,5,1,0,7,5,1,0,0,0,3,0,701,41,27,3,2,0,13,NA,NA,509131,25354,7093461,"http://stats.ncaa.org/players/7093461?year_stat_category_id=14841"
"5862",2021,"Oklahoma St.","Big 12",1,"5","Dom Johnson","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093433,"http://stats.ncaa.org/players/7093433?year_stat_category_id=14841"
"5863",2021,"Oklahoma St.","Big 12",1,"13","Nolan McLean","Fr","UT",2,0,18,2,2,4,4,4,3,0,11,7,0,0,0,0,1,0,0,0,0,0,0,50,2,0,0,1,0,1,NA,NA,509131,25354,7093435,"http://stats.ncaa.org/players/7093435?year_stat_category_id=14841"
"5864",2021,"Oklahoma St.","Big 12",1,"26","Jaxson Crull","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093443,"http://stats.ncaa.org/players/7093443?year_stat_category_id=14841"
"5865",2021,"Oklahoma St.","Big 12",1,"10","Eric Walker","Sr","P",3,2,6,3,4,6,2,3,3,0,19,13,1,0,0,0,2,1,0,0,0,2,0,77,5,1,0,1,0,2,NA,NA,509131,25354,7093459,"http://stats.ncaa.org/players/7093459?year_stat_category_id=14841"
"5866",2021,"Oklahoma St.","Big 12",1,"35","C.J. Varela","Sr","P",6,1,1.93,9.1,8,4,2,6,6,0,44,37,0,0,0,1,0,0,0,2,2,0,1,187,9,9,1,0,0,0,NA,NA,509131,25354,7093426,"http://stats.ncaa.org/players/7093426?year_stat_category_id=14841"
"5867",2021,"Oklahoma St.","Big 12",1,"12","Carson McCusker","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093427,"http://stats.ncaa.org/players/7093427?year_stat_category_id=14841"
"5868",2021,"Oklahoma St.","Big 12",1,"42","Alix Garcia","Sr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509131,25354,7093424,"http://stats.ncaa.org/players/7093424?year_stat_category_id=14841"
"5869",2021,"Old Dominion","C-USA",1,"9","Andy Garriola","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905167,"http://stats.ncaa.org/players/6905167?year_stat_category_id=14841"
"5870",2021,"Old Dominion","C-USA",1,"18","Ryan Teschko","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905168,"http://stats.ncaa.org/players/6905168?year_stat_category_id=14841"
"5871",2021,"Old Dominion","C-USA",1,"50","Jared Hancock","So","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905170,"http://stats.ncaa.org/players/6905170?year_stat_category_id=14841"
"5872",2021,"Old Dominion","C-USA",1,"26","Aaron Holiday","So","P",20,1,3.21,28,15,14,10,32,43,0,136,100,3,0,0,1,7,4,1,14,7,0,0,514,13,25,4,2,1,8,NA,NA,509133,24312,6905171,"http://stats.ncaa.org/players/6905171?year_stat_category_id=14841"
"5873",2021,"Old Dominion","C-USA",1,"32","Nick Pantos","Jr","P",16,11,4.82,56,65,39,30,23,63,0,262,224,8,1,1,4,7,11,0,1,1,2,2,929,58,38,4,2,1,20,NA,NA,509133,24312,6905172,"http://stats.ncaa.org/players/6905172?year_stat_category_id=14841"
"5874",2021,"Old Dominion","C-USA",1,"44","Tommy Gertner","Jr","P",15,15,4.95,56.1,51,37,31,23,54,0,260,214,13,1,0,6,5,15,0,0,0,2,6,910,43,68,2,2,0,12,NA,NA,509133,24312,6905173,"http://stats.ncaa.org/players/6905173?year_stat_category_id=14841"
"5875",2021,"Old Dominion","C-USA",1,"38","Jason Hartline","Jr","P",27,0,1.88,48,42,13,10,10,60,0,192,174,5,1,0,1,0,4,0,17,2,2,2,609,51,22,5,0,3,9,NA,NA,509133,24312,6905174,"http://stats.ncaa.org/players/6905174?year_stat_category_id=14841"
"5876",2021,"Old Dominion","C-USA",1,"11","Tommy Bell","Jr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905175,"http://stats.ncaa.org/players/6905175?year_stat_category_id=14841"
"5877",2021,"Old Dominion","C-USA",1,"33","Hunter Gregory","Jr","P",16,15,2.95,79.1,65,31,26,19,88,1,317,291,12,0,0,6,3,2,0,0,0,3,2,0,58,81,8,2,0,24,NA,NA,509133,24312,6905179,"http://stats.ncaa.org/players/6905179?year_stat_category_id=14841"
"5878",2021,"Old Dominion","C-USA",1,"42","Ryne Moore","Jr","P",17,14,3.16,85.1,76,35,30,22,80,1,369,322,14,2,0,4,6,18,0,1,0,4,2,0,100,66,9,1,0,22,NA,NA,509133,24312,6905180,"http://stats.ncaa.org/players/6905180?year_stat_category_id=14841"
"5879",2021,"Old Dominion","C-USA",1,"41","Trey Fisher","Jr","P",9,0,4.7,7.2,7,6,4,7,5,0,41,29,0,0,1,2,0,4,0,9,7,1,0,116,12,5,1,0,0,3,NA,NA,509133,24312,6905181,"http://stats.ncaa.org/players/6905181?year_stat_category_id=14841"
"5880",2021,"Old Dominion","C-USA",1,"51","Joey Rodriguez","Fr","P",23,0,6.11,17.2,21,18,12,7,15,0,86,72,2,1,0,0,0,6,0,23,8,1,0,299,18,15,2,3,0,6,NA,NA,509133,24312,6905182,"http://stats.ncaa.org/players/6905182?year_stat_category_id=14841"
"5881",2021,"Old Dominion","C-USA",1,"45","Zach Coldsnow","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905183,"http://stats.ncaa.org/players/6905183?year_stat_category_id=14841"
"5882",2021,"Old Dominion","C-USA",1,"28","Andrea Dalatri","Fr","INF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905184,"http://stats.ncaa.org/players/6905184?year_stat_category_id=14841"
"5883",2021,"Old Dominion","C-USA",1,"1","Geo Rivera","Fr","P",2,0,18,3,7,6,6,2,3,0,17,15,0,2,0,1,0,0,0,0,0,0,0,66,2,3,0,0,0,0,NA,NA,509133,24312,6905186,"http://stats.ncaa.org/players/6905186?year_stat_category_id=14841"
"5884",2021,"Old Dominion","C-USA",1,"29","Noah Dean","Fr","P",19,0,4.64,21.1,16,11,11,14,44,0,96,79,2,0,0,2,5,3,0,10,1,0,0,376,6,13,0,1,9,8,NA,NA,509133,24312,6905188,"http://stats.ncaa.org/players/6905188?year_stat_category_id=14841"
"5885",2021,"Old Dominion","C-USA",1,"10","Brock Gagliardi","Jr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905189,"http://stats.ncaa.org/players/6905189?year_stat_category_id=14841"
"5886",2021,"Old Dominion","C-USA",1,"6","Robbie Petracci","Fr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905193,"http://stats.ncaa.org/players/6905193?year_stat_category_id=14841"
"5887",2021,"Old Dominion","C-USA",1,"15","Chris Dengler","Fr","3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905194,"http://stats.ncaa.org/players/6905194?year_stat_category_id=14841"
"5888",2021,"Old Dominion","C-USA",1,"20","Joey DeChiaro","Fr","P",12,1,9.17,17.2,23,18,18,15,20,0,92,76,3,1,0,1,2,1,0,3,3,0,0,353,14,17,0,0,0,4,NA,NA,509133,24312,6905195,"http://stats.ncaa.org/players/6905195?year_stat_category_id=14841"
"5889",2021,"Old Dominion","C-USA",1,"47","Brad Dobzanski","So","P",18,0,1.42,12.2,12,3,2,6,13,0,60,50,2,1,0,0,5,3,0,13,7,0,1,212,8,17,2,0,0,4,NA,NA,509133,24312,6905197,"http://stats.ncaa.org/players/6905197?year_stat_category_id=14841"
"5890",2021,"Old Dominion","C-USA",1,"21","Matt Coutney","Jr","1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,6905198,"http://stats.ncaa.org/players/6905198?year_stat_category_id=14841"
"5891",2021,"Old Dominion","C-USA",1,"39","Luke Vaks","Fr","P",5,2,18,4,9,9,8,4,8,0,27,22,4,0,0,1,3,1,0,1,1,0,0,53,4,1,1,1,0,0,NA,NA,509133,24312,7098174,"http://stats.ncaa.org/players/7098174?year_stat_category_id=14841"
"5892",2021,"Old Dominion","C-USA",1,"43","Jacob Gomez","Fr","P",17,1,4.75,30.1,25,19,16,18,28,0,135,112,7,1,3,1,2,5,0,13,0,0,0,487,32,26,6,1,0,7,NA,NA,509133,24312,7098176,"http://stats.ncaa.org/players/7098176?year_stat_category_id=14841"
"5893",2021,"Old Dominion","C-USA",1,"49","Vincent Bashara","Fr","P",8,0,2.16,8.1,10,2,2,2,8,0,38,34,3,0,0,0,0,1,0,3,1,0,1,126,6,10,0,0,0,5,NA,NA,509133,24312,7098178,"http://stats.ncaa.org/players/7098178?year_stat_category_id=14841"
"5894",2021,"Old Dominion","C-USA",1,"30","Dominick Claxton","Jr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098132,"http://stats.ncaa.org/players/7098132?year_stat_category_id=14841"
"5895",2021,"Old Dominion","C-USA",1,"23","Robby Barrientos","Fr","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098162,"http://stats.ncaa.org/players/7098162?year_stat_category_id=14841"
"5896",2021,"Old Dominion","C-USA",1,"27","Thomas Wheeler","So","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098168,"http://stats.ncaa.org/players/7098168?year_stat_category_id=14841"
"5897",2021,"Old Dominion","C-USA",1,"7","Kenny Levari","Fr","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098119,"http://stats.ncaa.org/players/7098119?year_stat_category_id=14841"
"5898",2021,"Old Dominion","C-USA",1,"31","Tom Scheffler","Sr","P",15,0,4.5,16,12,8,8,10,13,0,68,53,1,0,0,0,0,2,0,8,5,2,1,241,11,20,0,1,0,3,NA,NA,509133,24312,7098128,"http://stats.ncaa.org/players/7098128?year_stat_category_id=14841"
"5899",2021,"Old Dominion","C-USA",1,"34","Brett Smith","Sr","P",12,0,10.03,11.2,18,14,13,7,11,0,59,50,1,0,0,1,1,2,0,11,2,0,0,179,12,9,0,0,0,3,NA,NA,509133,24312,7098135,"http://stats.ncaa.org/players/7098135?year_stat_category_id=14841"
"5900",2021,"Old Dominion","C-USA",1,"12","Lincoln Ransom","Fr","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098121,"http://stats.ncaa.org/players/7098121?year_stat_category_id=14841"
"5901",2021,"Old Dominion","C-USA",1,"16","Kyle Battle","Sr","OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,509133,24312,7098123,"http://stats.ncaa.org/players/7098123?year_stat_category_id=14841"
