Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
4540,2023,Miami (OH),MAC,1,1,Dom Magliocca,So,OF,18,8,0.122,0.217,0.268,4,41,5,3,0,11,1,7,4,1,0,0,16,0,0,0,1,0,0,5-10,R/R,548203,875,7828169?year_stat_category_id=15000,http://stats.ncaa.org/players/7828169?year_stat_category_id=15000
4541,2023,Miami (OH),MAC,1,30,Patrick Mastrian IV,So,P,17,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548203,875,7828170?year_stat_category_id=15000,http://stats.ncaa.org/players/7828170?year_stat_category_id=15000
4542,2023,Miami (OH),MAC,1,27,Landen Looper,So,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548203,875,7828171?year_stat_category_id=15000,http://stats.ncaa.org/players/7828171?year_stat_category_id=15000
4543,2023,Miami (OH),MAC,1,4,Blake Buzzeo,So,INF,19,11,0.2,0.396,0.4,5,35,7,1,0,14,2,7,9,3,1,2,10,0,1,1,3,0,0,5-11,R/R,548203,875,7828178?year_stat_category_id=15000,http://stats.ncaa.org/players/7828178?year_stat_category_id=15000
4544,2023,Miami (OH),MAC,1,35,Lazaro Marquez,So,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548203,875,7828179?year_stat_category_id=15000,http://stats.ncaa.org/players/7828179?year_stat_category_id=15000
4545,2023,Miami (OH),MAC,1,29,David Novak,So,C,50,45,0.267,0.376,0.432,40,176,47,8,0,76,7,28,16,16,2,2,40,4,1,1,4,0,0,6-2,R/R,548203,875,7828180?year_stat_category_id=15000,http://stats.ncaa.org/players/7828180?year_stat_category_id=15000
4546,2023,Miami (OH),MAC,1,19,Zach MacDonald,So,OF,56,55,0.251,0.382,0.512,47,211,53,16,0,108,13,35,37,9,2,0,81,6,2,1,6,0,0,6-1,R/R,548203,875,7828181?year_stat_category_id=15000,http://stats.ncaa.org/players/7828181?year_stat_category_id=15000
4547,2023,Miami (OH),MAC,1,18,Tyler Chadwick,Jr,P,10,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548203,875,7987626?year_stat_category_id=15000,http://stats.ncaa.org/players/7987626?year_stat_category_id=15000
4548,2023,Miami (OH),MAC,1,15,Ryland Zaborowski,So,INF,52,51,0.3,0.402,0.686,52,207,62,14,3,142,20,52,30,7,2,0,63,5,1,0,2,3,0,6-5,R/R,548203,875,7987614?year_stat_category_id=15000,http://stats.ncaa.org/players/7987614?year_stat_category_id=15000
4549,2023,Miami (OH),MAC,1,7,Cristian Tejada,Sr,OF,19,9,0.195,0.377,0.268,8,41,8,3,0,11,0,3,9,3,0,0,10,2,1,0,0,0,0,-,,548203,875,7987599?year_stat_category_id=15000,http://stats.ncaa.org/players/7987599?year_stat_category_id=15000
4550,2023,Miami (OH),MAC,1,21,Dillon Baker,So,INF,50,46,0.288,0.369,0.447,40,170,49,10,1,76,5,38,21,2,2,6,36,2,0,0,4,1,0,6-0,R/R,548203,875,7987631?year_stat_category_id=15000,http://stats.ncaa.org/players/7987631?year_stat_category_id=15000
4551,2023,Miami (OH),MAC,1,25,Tommy Harrison,Fr,UT,40,32,0.233,0.399,0.405,18,116,27,8,0,47,4,23,29,3,0,1,35,1,0,0,2,0,0,6-4,L/R,548203,875,7987678?year_stat_category_id=15000,http://stats.ncaa.org/players/7987678?year_stat_category_id=15000
4552,2023,Miami (OH),MAC,1,9,Carson Byers,Fr,P,20,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,L/L,548203,875,7987604?year_stat_category_id=15000,http://stats.ncaa.org/players/7987604?year_stat_category_id=15000
4553,2023,Miami (OH),MAC,1,12,Cooper Weiss,Jr,INF,53,53,0.303,0.424,0.567,48,201,61,15,1,114,12,46,35,8,1,7,53,1,1,0,17,0,0,5-11,,548203,875,7987610?year_stat_category_id=15000,http://stats.ncaa.org/players/7987610?year_stat_category_id=15000
4554,2023,Miami (OH),MAC,1,17,Connor Oliver,Jr,P,14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548203,875,7987648?year_stat_category_id=15000,http://stats.ncaa.org/players/7987648?year_stat_category_id=15000
4555,2023,Miami (OH),MAC,1,33,Costa Sirounis,So,P,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548203,875,7987697?year_stat_category_id=15000,http://stats.ncaa.org/players/7987697?year_stat_category_id=15000
4556,2023,Miami (OH),MAC,1,28,Hudson Leach,Jr,P,11,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548203,875,7987675?year_stat_category_id=15000,http://stats.ncaa.org/players/7987675?year_stat_category_id=15000
4557,2023,Miami (OH),MAC,1,16,Evan Appelwick,Fr,INF,49,45,0.233,0.387,0.398,30,176,41,11,0,70,6,30,43,3,3,2,58,1,2,0,2,0,0,6-0,R/R,548203,875,7987645?year_stat_category_id=15000,http://stats.ncaa.org/players/7987645?year_stat_category_id=15000
4558,2023,Miami (OH),MAC,1,8,Nick Vardavas,Fr,P,22,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548203,875,7986624?year_stat_category_id=15000,http://stats.ncaa.org/players/7986624?year_stat_category_id=15000
4559,2023,Michigan,Big Ten,1,19,Brandon Mann,Fr,P,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548206,827,8004510?year_stat_category_id=15000,http://stats.ncaa.org/players/8004510?year_stat_category_id=15000
4560,2023,Michigan,Big Ten,1,10,Cody Hultnik,So,UT,10,0,0.1,0.1,0.1,0,10,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,6-0,R/R,548206,827,7828251?year_stat_category_id=15000,http://stats.ncaa.org/players/7828251?year_stat_category_id=15000
4561,2023,Michigan,Big Ten,1,20,Connor O'Halloran,Jr,P,17,15,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6-2,R/L,548206,827,7828253?year_stat_category_id=15000,http://stats.ncaa.org/players/7828253?year_stat_category_id=15000
4562,2023,Michigan,Big Ten,1,24,Joey Velazquez,Sr,OF,48,38,0.245,0.337,0.401,18,147,36,7,2,59,4,22,14,7,1,0,35,4,3,0,1,1,0,6-0,L/L,548206,827,7828254?year_stat_category_id=15000,http://stats.ncaa.org/players/7828254?year_stat_category_id=15000
4563,2023,Michigan,Big Ten,1,7,Jake Marti,Sr,OF,38,18,0.274,0.408,0.387,15,62,17,1,0,24,2,13,8,6,0,0,21,1,2,0,3,1,0,6-4,B/R,548206,827,7828256?year_stat_category_id=15000,http://stats.ncaa.org/players/7828256?year_stat_category_id=15000
4564,2023,Michigan,Big Ten,1,47,Jacob Denner,Sr,P,24,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548206,827,7828257?year_stat_category_id=15000,http://stats.ncaa.org/players/7828257?year_stat_category_id=15000
4565,2023,Michigan,Big Ten,1,4,Brandon Lawrence,Jr,INF,23,3,0.286,0.375,0.286,2,21,6,0,0,6,0,1,2,1,0,0,10,0,0,0,0,0,0,6-0,B/R,548206,827,7828258?year_stat_category_id=15000,http://stats.ncaa.org/players/7828258?year_stat_category_id=15000
4566,2023,Michigan,Big Ten,1,3,Ted Burton,Sr,INF,56,56,0.301,0.414,0.565,40,209,63,14,1,118,13,45,32,9,1,1,53,1,3,1,4,0,0,6-3,R/R,548206,827,7828259?year_stat_category_id=15000,http://stats.ncaa.org/players/7828259?year_stat_category_id=15000
4567,2023,Michigan,Big Ten,1,22,Tito Flores,Sr,OF,55,52,0.274,0.367,0.441,36,186,51,11,1,82,6,25,16,14,5,0,27,2,0,1,2,0,0,6-1,R/R,548206,827,7828260?year_stat_category_id=15000,http://stats.ncaa.org/players/7828260?year_stat_category_id=15000
4568,2023,Michigan,Big Ten,1,54,Ryan Zimmer,Jr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,R/R,548206,827,7828261?year_stat_category_id=15000,http://stats.ncaa.org/players/7828261?year_stat_category_id=15000
4569,2023,Michigan,Big Ten,1,37,Chase Allen,Jr,P,12,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,R/R,548206,827,7828263?year_stat_category_id=15000,http://stats.ncaa.org/players/7828263?year_stat_category_id=15000
4570,2023,Michigan,Big Ten,1,5,Jimmy Obertop,Sr,C,19,17,0.2,0.324,0.367,8,60,12,1,0,22,3,7,11,0,0,0,28,3,0,0,1,0,0,6-2,R/R,548206,827,7828264?year_stat_category_id=15000,http://stats.ncaa.org/players/7828264?year_stat_category_id=15000
4571,2023,Michigan,Big Ten,1,23,Joe Longo,So,C,42,31,0.277,0.376,0.438,14,112,31,3,0,49,5,19,16,3,2,0,24,6,2,0,0,0,0,6-0,R/R,548206,827,7828267?year_stat_category_id=15000,http://stats.ncaa.org/players/7828267?year_stat_category_id=15000
4572,2023,Michigan,Big Ten,1,34,Ahmad Harajli,Jr,P,20,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548206,827,7828268?year_stat_category_id=15000,http://stats.ncaa.org/players/7828268?year_stat_category_id=15000
4573,2023,Michigan,Big Ten,1,36,Trevor Kilinski,Jr,UT,12,0,0.167,0.286,0.667,2,12,2,0,0,8,2,2,1,1,0,0,5,0,0,0,0,0,0,6-1,L/R,548206,827,7828269?year_stat_category_id=15000,http://stats.ncaa.org/players/7828269?year_stat_category_id=15000
4574,2023,Michigan,Big Ten,1,42,Ian Kennedy,Jr,UT,6,1,0.167,0.286,0.167,0,6,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,6-3,R/R,548206,827,7828270?year_stat_category_id=15000,http://stats.ncaa.org/players/7828270?year_stat_category_id=15000
4575,2023,Michigan,Big Ten,1,2,Camden Gasser,So,INF,15,2,0.273,0.429,0.273,3,11,3,0,0,3,0,1,3,0,0,0,5,0,0,0,1,0,0,5-10,L/R,548206,827,7828271?year_stat_category_id=15000,http://stats.ncaa.org/players/7828271?year_stat_category_id=15000
4576,2023,Michigan,Big Ten,1,39,Jake Keaser,So,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548206,827,7828272?year_stat_category_id=15000,http://stats.ncaa.org/players/7828272?year_stat_category_id=15000
4577,2023,Michigan,Big Ten,1,8,John Torroella,Jr,P,12,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548206,827,7828273?year_stat_category_id=15000,http://stats.ncaa.org/players/7828273?year_stat_category_id=15000
4578,2023,Michigan,Big Ten,1,9,Dylan Stanton,Jr,INF,36,7,0.25,0.318,0.275,1,40,10,1,0,11,0,3,3,1,0,1,12,1,0,0,0,0,0,6-1,R/R,548206,827,7828274?year_stat_category_id=15000,http://stats.ncaa.org/players/7828274?year_stat_category_id=15000
4579,2023,Michigan,Big Ten,1,14,Avery Goldensoph,So,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,R/R,548206,827,7828275?year_stat_category_id=15000,http://stats.ncaa.org/players/7828275?year_stat_category_id=15000
4580,2023,Michigan,Big Ten,1,18,Jordon Rogers,Sr,UT,12,4,0.15,0.261,0.2,2,20,3,1,0,4,0,3,3,0,0,1,6,2,0,0,0,0,0,5-9,R/R,548206,827,7981945?year_stat_category_id=15000,http://stats.ncaa.org/players/7981945?year_stat_category_id=15000
4581,2023,Michigan,Big Ten,1,48,Noah Rennard,Sr,P,25,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548206,827,7981943?year_stat_category_id=15000,http://stats.ncaa.org/players/7981943?year_stat_category_id=15000
4582,2023,Michigan,Big Ten,1,25,Kurt Barr,Fr,P,13,6,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548206,827,7981731?year_stat_category_id=15000,http://stats.ncaa.org/players/7981731?year_stat_category_id=15000
4583,2023,Michigan,Big Ten,1,50,Casey Buckley,Sr,C,29,4,0.194,0.265,0.323,7,31,6,1,0,10,1,8,2,1,0,0,14,0,0,0,0,0,0,6-1,L/R,548206,827,7981735?year_stat_category_id=15000,http://stats.ncaa.org/players/7981735?year_stat_category_id=15000
4584,2023,Michigan,Big Ten,1,30,Nate Voss,Fr,C,9,3,0.2,0.333,0.2,0,10,2,0,0,2,0,0,2,0,0,1,3,3,0,0,0,0,0,5-11,R/R,548206,827,7981784?year_stat_category_id=15000,http://stats.ncaa.org/players/7981784?year_stat_category_id=15000
4585,2023,Michigan,Big Ten,1,6,Greg Pace Jr.,Fr,OF,49,22,0.123,0.25,0.292,13,65,8,1,2,19,2,6,9,2,0,1,40,1,0,1,8,1,0,6-3,R/R,548206,827,7981917?year_stat_category_id=15000,http://stats.ncaa.org/players/7981917?year_stat_category_id=15000
4586,2023,Michigan,Big Ten,1,55,Mitch Voit,Fr,INF,54,51,0.267,0.338,0.439,28,187,50,9,1,82,7,32,18,3,2,1,50,2,0,0,0,0,0,6-0,R/R,548206,827,7981830?year_stat_category_id=15000,http://stats.ncaa.org/players/7981830?year_stat_category_id=15000
4587,2023,Michigan,Big Ten,1,21,Jonathan Kim,Fr,OF,44,39,0.322,0.379,0.479,23,146,47,10,2,70,3,28,10,4,1,0,38,6,2,0,5,0,0,5-11,L/L,548206,827,7981903?year_stat_category_id=15000,http://stats.ncaa.org/players/7981903?year_stat_category_id=15000
4588,2023,Michigan,Big Ten,1,32,Eamon Horwedel,Sr,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548206,827,7981960?year_stat_category_id=15000,http://stats.ncaa.org/players/7981960?year_stat_category_id=15000
4589,2023,Michigan,Big Ten,1,35,Walker Cleveland,Sr,P,12,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,548206,827,7981744?year_stat_category_id=15000,http://stats.ncaa.org/players/7981744?year_stat_category_id=15000
4590,2023,Michigan,Big Ten,1,15,Gabe Sotres,Jr,C,53,49,0.201,0.331,0.322,26,149,30,5,2,48,3,8,16,13,0,5,37,0,2,0,4,0,0,5-10,R/R,548206,827,7981766?year_stat_category_id=15000,http://stats.ncaa.org/players/7981766?year_stat_category_id=15000
4591,2023,Michigan,Big Ten,1,51,Jack Van Remortel,Sr,INF,52,49,0.29,0.399,0.494,30,162,47,13,1,80,6,29,25,5,1,3,42,1,1,0,0,0,0,6-2,R/R,548206,827,7981822?year_stat_category_id=15000,http://stats.ncaa.org/players/7981822?year_stat_category_id=15000
4592,2023,Michigan,Big Ten,1,28,Cam Hart,Sr,INF,10,2,0.0,0.143,0.0,1,6,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6-4,R/R,548206,827,7981797?year_stat_category_id=15000,http://stats.ncaa.org/players/7981797?year_stat_category_id=15000
4593,2023,Michigan,Big Ten,1,12,Cody Jefferis,Sr,INF,56,56,0.287,0.409,0.398,46,216,62,14,2,86,2,41,38,8,2,0,31,1,1,0,16,1,0,5-8,L/R,548206,827,7981809?year_stat_category_id=15000,http://stats.ncaa.org/players/7981809?year_stat_category_id=15000
4594,2023,Michigan,Big Ten,1,17,Robert Pitts Jr.,Fr,OF,5,0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5-10,B/R,548206,827,7981925?year_stat_category_id=15000,http://stats.ncaa.org/players/7981925?year_stat_category_id=15000
4595,2023,Michigan St.,Big Ten,1,7,Brian Martin,Jr,UT,8,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548205,827,7828217?year_stat_category_id=15000,http://stats.ncaa.org/players/7828217?year_stat_category_id=15000
4596,2023,Michigan St.,Big Ten,1,1,Trent Farquhar,Jr,INF,55,55,0.343,0.467,0.469,59,213,73,19,1,100,2,35,43,11,5,1,26,3,3,1,7,0,0,-,,548205,827,7828219?year_stat_category_id=15000,http://stats.ncaa.org/players/7828219?year_stat_category_id=15000
4597,2023,Michigan St.,Big Ten,1,33,Casey Mayes,Sr,OF,55,55,0.262,0.316,0.352,31,210,55,9,5,74,0,30,12,6,3,4,66,2,4,1,15,0,0,-,,548205,827,7828220?year_stat_category_id=15000,http://stats.ncaa.org/players/7828220?year_stat_category_id=15000
4598,2023,Michigan St.,Big Ten,1,46,Nick Powers,Jr,P,15,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,548205,827,7828221?year_stat_category_id=15000,http://stats.ncaa.org/players/7828221?year_stat_category_id=15000
4599,2023,Michigan St.,Big Ten,1,48,Brock Vradenburg,Jr,INF,55,55,0.4,0.492,0.721,62,215,86,22,4,155,13,69,36,7,4,1,34,5,0,0,1,3,0,-,,548205,827,7828222?year_stat_category_id=15000,http://stats.ncaa.org/players/7828222?year_stat_category_id=15000
4600,2023,Michigan St.,Big Ten,1,2,Dillon Kark,Jr,INF,50,48,0.275,0.351,0.45,33,171,47,6,3,77,6,29,12,9,2,8,39,9,2,0,1,0,0,6-1,,548205,827,7828223?year_stat_category_id=15000,http://stats.ncaa.org/players/7828223?year_stat_category_id=15000
4601,2023,Michigan St.,Big Ten,1,44,Adam Berghorst,Jr,P,12,8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-7,-/R,548205,827,7828224?year_stat_category_id=15000,http://stats.ncaa.org/players/7828224?year_stat_category_id=15000
4602,2023,Michigan St.,Big Ten,1,6,Wyatt Rush,Sr,P,26,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548205,827,7828225?year_stat_category_id=15000,http://stats.ncaa.org/players/7828225?year_stat_category_id=15000
4603,2023,Michigan St.,Big Ten,1,24,Sam Busch,So,INF,52,44,0.268,0.382,0.476,26,168,45,8,3,80,7,38,27,6,3,0,55,6,2,0,1,2,0,6-5,,548205,827,7828226?year_stat_category_id=15000,http://stats.ncaa.org/players/7828226?year_stat_category_id=15000
4604,2023,Michigan St.,Big Ten,1,14,Mitch Jebb,Jr,INF,50,50,0.337,0.438,0.495,41,202,68,15,7,100,1,36,32,5,1,1,28,4,4,2,14,1,0,-,,548205,827,7828229?year_stat_category_id=15000,http://stats.ncaa.org/players/7828229?year_stat_category_id=15000
4605,2023,Michigan St.,Big Ten,1,5,Christian Williams,So,UT,2,2,0.333,0.4,1.0,2,9,3,0,0,9,2,3,0,1,0,0,1,0,0,0,0,0,0,5-9,,548205,827,7828230?year_stat_category_id=15000,http://stats.ncaa.org/players/7828230?year_stat_category_id=15000
4606,2023,Michigan St.,Big Ten,1,26,Noah Matheny,So,P,19,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,548205,827,7987925?year_stat_category_id=15000,http://stats.ncaa.org/players/7987925?year_stat_category_id=15000
4607,2023,Michigan St.,Big Ten,1,21,Jack Frank,Jr,OF,55,55,0.299,0.418,0.456,48,204,61,11,0,93,7,45,33,11,3,1,55,5,5,0,19,1,0,6-0,,548205,827,7828234?year_stat_category_id=15000,http://stats.ncaa.org/players/7828234?year_stat_category_id=15000
4608,2023,Michigan St.,Big Ten,1,26,Dominic Pianto,So,P,13,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,548205,827,7828235?year_stat_category_id=15000,http://stats.ncaa.org/players/7828235?year_stat_category_id=15000
4609,2023,Michigan St.,Big Ten,1,34,Max Chapman,Jr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548205,827,7987930?year_stat_category_id=15000,http://stats.ncaa.org/players/7987930?year_stat_category_id=15000
4610,2023,Michigan St.,Big Ten,1,18,Bryan Broecker,So,C,49,47,0.318,0.441,0.529,39,170,54,8,2,90,8,36,31,9,3,0,37,5,1,0,1,0,0,-,,548205,827,7828237?year_stat_category_id=15000,http://stats.ncaa.org/players/7828237?year_stat_category_id=15000
4611,2023,Michigan St.,Big Ten,1,30,Jake Dresselhouse,Fr,OF,24,15,0.192,0.311,0.231,9,52,10,0,1,12,0,5,5,4,0,1,22,2,1,0,5,0,0,5-10,,548205,827,7987931?year_stat_category_id=15000,http://stats.ncaa.org/players/7987931?year_stat_category_id=15000
4612,2023,Michigan St.,Big Ten,1,9,Jacob Anderson,So,INF,21,12,0.205,0.367,0.41,6,39,8,1,2,16,1,3,6,4,0,2,12,0,1,0,0,0,0,6-1,,548205,827,7828239?year_stat_category_id=15000,http://stats.ncaa.org/players/7828239?year_stat_category_id=15000
4613,2023,Michigan St.,Big Ten,1,41,Nolan Higgins,Fr,P,16,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,,548205,827,7987932?year_stat_category_id=15000,http://stats.ncaa.org/players/7987932?year_stat_category_id=15000
4614,2023,Michigan St.,Big Ten,1,42,Ryan Szczepaniak,So,P,16,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,,548205,827,7828244?year_stat_category_id=15000,http://stats.ncaa.org/players/7828244?year_stat_category_id=15000
4615,2023,Michigan St.,Big Ten,1,8,Harrison Cook,Jr,P,20,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,,548205,827,7828248?year_stat_category_id=15000,http://stats.ncaa.org/players/7828248?year_stat_category_id=15000
4616,2023,Michigan St.,Big Ten,1,17,Andrew Carson,Sr,P,22,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548205,827,7828250?year_stat_category_id=15000,http://stats.ncaa.org/players/7828250?year_stat_category_id=15000
4617,2023,Michigan St.,Big Ten,1,25,Robert Klann,Fr,P,3,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,,548205,827,7987937?year_stat_category_id=15000,http://stats.ncaa.org/players/7987937?year_stat_category_id=15000
4618,2023,Michigan St.,Big Ten,1,39,Gavin Sitarz,Fr,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,,548205,827,7987941?year_stat_category_id=15000,http://stats.ncaa.org/players/7987941?year_stat_category_id=15000
4619,2023,Michigan St.,Big Ten,1,16,Joseph Dzierwa,Fr,P,16,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-7,,548205,827,7987895?year_stat_category_id=15000,http://stats.ncaa.org/players/7987895?year_stat_category_id=15000
4620,2023,Michigan St.,Big Ten,1,15,John Malcom,So,1B,4,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6-3,L/L,548205,827,7987892?year_stat_category_id=15000,http://stats.ncaa.org/players/7987892?year_stat_category_id=15000
4621,2023,Michigan St.,Big Ten,1,3,Sam Thompson,Sr,C,19,14,0.176,0.271,0.314,4,51,9,1,0,16,2,6,7,0,1,0,11,0,0,0,0,0,0,6-1,,548205,827,7987894?year_stat_category_id=15000,http://stats.ncaa.org/players/7987894?year_stat_category_id=15000
4622,2023,Michigan St.,Big Ten,1,35,Randy Seymour,Fr,INF,7,2,0.182,0.308,0.364,2,11,2,2,0,4,0,2,2,0,0,0,5,0,0,0,0,0,0,6-4,,548205,827,7987940?year_stat_category_id=15000,http://stats.ncaa.org/players/7987940?year_stat_category_id=15000
4623,2023,Michigan St.,Big Ten,1,31,Greg Ziegler,Jr,OF,47,41,0.252,0.351,0.371,28,143,36,4,2,53,3,19,17,6,2,4,29,4,5,1,10,0,0,6-0,,548205,827,7987934?year_stat_category_id=15000,http://stats.ncaa.org/players/7987934?year_stat_category_id=15000
4624,2023,Middle Tenn.,C-USA,1,15,Jackson Underwood,Fr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548207,24312,8004455?year_stat_category_id=15000,http://stats.ncaa.org/players/8004455?year_stat_category_id=15000
4625,2023,Middle Tenn.,C-USA,1,17,DJ Wright,Sr,UT,55,54,0.275,0.345,0.43,31,207,57,11,0,89,7,42,17,7,4,1,54,4,1,1,6,1,0,6-5,R/R,548207,24312,8004498?year_stat_category_id=15000,http://stats.ncaa.org/players/8004498?year_stat_category_id=15000
4626,2023,Middle Tenn.,C-USA,1,24,Bryant Beranek,Fr,P,17,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,548207,24312,8004502?year_stat_category_id=15000,http://stats.ncaa.org/players/8004502?year_stat_category_id=15000
4627,2023,Middle Tenn.,C-USA,1,31,Justin Lee,Fr,P,21,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548207,24312,8004507?year_stat_category_id=15000,http://stats.ncaa.org/players/8004507?year_stat_category_id=15000
4628,2023,Middle Tenn.,C-USA,1,35,Cole Torbett,Fr,UT,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/L,548207,24312,8004511?year_stat_category_id=15000,http://stats.ncaa.org/players/8004511?year_stat_category_id=15000
4629,2023,Middle Tenn.,C-USA,1,36,Cale Vinson,Fr,INF,8,0,0.2,0.333,0.2,2,5,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,6-0,R/R,548207,24312,8004512?year_stat_category_id=15000,http://stats.ncaa.org/players/8004512?year_stat_category_id=15000
4630,2023,Middle Tenn.,C-USA,1,13,Brett Coker,Sr,INF,56,56,0.347,0.424,0.453,48,225,78,10,1,102,4,35,16,17,4,1,37,8,9,1,13,0,0,6-1,R/R,548207,24312,7828277?year_stat_category_id=15000,http://stats.ncaa.org/players/7828277?year_stat_category_id=15000
4631,2023,Middle Tenn.,C-USA,1,5,Bryce Symlar,Jr,OF,14,0,0.167,0.286,0.167,2,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5-11,R/R,548207,24312,7828278?year_stat_category_id=15000,http://stats.ncaa.org/players/7828278?year_stat_category_id=15000
4632,2023,Middle Tenn.,C-USA,1,8,Gabe Jennings,Jr,INF,56,56,0.215,0.306,0.36,37,186,40,7,1,67,6,29,22,4,4,5,33,2,0,1,3,0,0,6-2,R/R,548207,24312,7828279?year_stat_category_id=15000,http://stats.ncaa.org/players/7828279?year_stat_category_id=15000
