"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Monmouth","CAA",1,"46","Jimmy Wigo","Jr","P",1,0,0,0.1,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,"6-6","L/L",596609,837,8898406,"http://stats.ncaa.org/players/8898406?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"38","Stefan Swee","So","P",1,0,0,1,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"6-2","R/R",596609,837,8900267,"http://stats.ncaa.org/players/8900267?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"5","Austin Beard","Jr","P",1,1,4.5,4,5,2,2,0,2,0,17,17,1,0,0,0,0,0,0,0,0,0,0,58,5,5,1,0,0,1,"6-3","R/R",596609,837,9091472,"http://stats.ncaa.org/players/9091472?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"47","Jake Nolan","Jr","P",1,0,0,1,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"6-2","R/R",596609,837,9091489,"http://stats.ncaa.org/players/9091489?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"39","Jake Danyluk","Sr","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,"6-5","L/L",596609,837,9091487,"http://stats.ncaa.org/players/9091487?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"37","Joey Ciancimino","So","P",1,0,0,1,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"6-0","R/R",596609,837,9091486,"http://stats.ncaa.org/players/9091486?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"27","Brendan Kenneally","Jr","P",1,0,10.13,2.2,1,3,3,2,2,0,14,10,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,1,"5-11","R/R",596609,837,9091482,"http://stats.ncaa.org/players/9091482?year_stat_category_id=15688"
2025,"Monmouth","CAA",1,"42","Ryan Mealy","Fr","P",1,0,4.5,2,4,3,1,0,2,0,11,11,0,0,0,1,0,0,0,0,0,0,0,37,2,2,0,0,0,1,"6-0","R/R",596609,837,9091488,"http://stats.ncaa.org/players/9091488?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"28","Kamden Hawks","Fr","P",1,1,0,3.1,1,0,0,6,2,0,16,9,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,"6-6","L/L",596610,902,9042766,"http://stats.ncaa.org/players/9042766?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"11","Hunter Porter","Jr","UT",1,1,4.5,4,3,2,2,3,4,0,18,15,1,0,0,1,0,0,0,0,0,0,0,76,2,6,0,0,0,3,"6-4","R/R",596610,902,8886986,"http://stats.ncaa.org/players/8886986?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"18","Josh Furtado","Jr","P",1,0,0,3,1,0,0,0,2,0,10,10,0,0,0,0,1,0,0,0,0,0,0,38,2,5,0,0,0,1,"6-0","R/R",596610,902,8887286,"http://stats.ncaa.org/players/8887286?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"35","Andre Wojtarowicz","Sr","P",1,0,0,1,0,1,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,"6-4","R/L",596610,902,8888498,"http://stats.ncaa.org/players/8888498?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"4","Bradley Poynter","So","P",1,1,1.29,7,4,1,1,3,3,0,26,23,0,0,0,1,0,0,0,0,0,0,0,88,9,7,1,0,0,1,"6-4","R/R",596610,902,8894033,"http://stats.ncaa.org/players/8894033?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"40","Will Grimmett","Sr","P",1,0,2.25,4,4,1,1,0,0,0,17,16,0,0,0,0,1,0,0,0,0,1,0,37,8,4,1,0,0,0,"6-2","R/R",596610,902,8897428,"http://stats.ncaa.org/players/8897428?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"15","Trevor Callahan","Sr","P",1,0,7.36,3.2,4,3,3,1,4,0,14,13,1,0,0,1,0,0,0,3,0,0,0,0,2,3,0,1,0,3,"6-3","R/R",596610,902,8890969,"http://stats.ncaa.org/players/8890969?year_stat_category_id=15688"
2025,"Morehead St.","OVC",1,"27","Landon Waugh","Fr","P",1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"5-9","R/R",596610,902,9042765,"http://stats.ncaa.org/players/9042765?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"25","Tommy Moore Jr.","Sr","P",1,0,0,2,0,0,0,1,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"6-3","R/R",596611,871,9299158,"http://stats.ncaa.org/players/9299158?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"44","Eli DeRossi-Cytron","Fr","P",1,1,0,4,2,0,0,3,6,0,18,13,1,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,"-","R/R",596611,871,9299178,"http://stats.ncaa.org/players/9299178?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"41","Serigne Sarre","Fr","P",1,1,0,7,1,0,0,1,13,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,5,"-","L/L",596611,871,9299172,"http://stats.ncaa.org/players/9299172?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"15","Jake Andrews","Sr","P",1,0,4.5,2,1,1,1,0,3,0,9,7,1,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,"-","R/R",596611,871,9299139,"http://stats.ncaa.org/players/9299139?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"11","Maximus McCrary","Jr","1B",1,0,0,2,1,0,0,0,4,0,7,7,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,3,"6-3","R/R",596611,871,8876523,"http://stats.ncaa.org/players/8876523?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"14","Jakob Foster","So","P",1,1,7.2,5,6,4,4,3,3,0,24,21,2,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,"6-2","R/R",596611,871,8882525,"http://stats.ncaa.org/players/8882525?year_stat_category_id=15688"
2025,"Mount St. Mary's","MAAC",1,"23","Josh Halcisak","Fr","P",1,0,0,5,3,0,0,1,6,0,19,18,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,1,"5-11","R/R",596611,871,9218750,"http://stats.ncaa.org/players/9218750?year_stat_category_id=15688"
2025,"Murray St.","MVC",1,"33","Jack Wajda","So","p",1,0,2.7,3.1,4,1,1,0,3,0,14,14,1,0,0,0,0,0,0,1,1,0,0,0,3,4,0,0,0,1,"-","",596612,884,9300268,"http://stats.ncaa.org/players/9300268?year_stat_category_id=15688"
2025,"Murray St.","MVC",1,"5","Harper McLendon","Jr","p",1,0,10.8,1.2,2,2,2,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,"-","",596612,884,9300269,"http://stats.ncaa.org/players/9300269?year_stat_category_id=15688"
2025,"Murray St.","MVC",1,"29","Dylan Zentko","Jr","p",1,0,0,2,2,0,0,0,4,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"-","",596612,884,9300274,"http://stats.ncaa.org/players/9300274?year_stat_category_id=15688"
2025,"Murray St.","MVC",1,"20","Ethan Lyke","Jr","P",1,1,0,4,4,2,0,2,2,0,19,16,0,0,0,0,1,0,0,0,0,0,1,0,6,3,0,0,0,1,"6-0","",596612,884,8901865,"http://stats.ncaa.org/players/8901865?year_stat_category_id=15688"
2025,"Murray St.","MVC",1,"8","Isaac Silva","Jr","P",1,1,0,5,0,0,0,1,5,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,1,"6-2","R/R",596612,884,9218756,"http://stats.ncaa.org/players/9218756?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"7","Angel Ortiz","Sr","P",1,1,3.6,5,5,2,2,2,5,0,21,18,2,0,0,0,0,1,0,0,0,0,0,0,4,4,1,0,0,1,"5-11","R/R",596627,837,8878459,"http://stats.ncaa.org/players/8878459?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"10","Evan Hart","Jr","P",1,0,9,1,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"6-1","R/R",596627,837,8895034,"http://stats.ncaa.org/players/8895034?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"2","Diego Barrett","Sr","P",1,0,0,2,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,"6-0","R/R",596627,837,8901573,"http://stats.ncaa.org/players/8901573?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"14","Gavin Sentell","Jr","P",1,0,0,4.2,2,0,0,1,2,0,16,15,0,0,0,0,0,0,0,3,0,0,0,0,5,5,1,0,0,0,"5-11","R/R",596627,837,9108730,"http://stats.ncaa.org/players/9108730?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"21","Mekai Griffin","Fr","P",1,1,6.75,1.1,3,1,1,3,3,0,11,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,"6-3","R/R",596627,837,9108734,"http://stats.ncaa.org/players/9108734?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"28","Sean Duke","Jr","P",1,0,0,1,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"5-11","R/R",596627,837,9108740,"http://stats.ncaa.org/players/9108740?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"37","Braxton Davis","Fr","P",1,0,0,1,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"6-1","R/R",596627,837,9108783,"http://stats.ncaa.org/players/9108783?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"40","Jacob Halford","Sr","P",1,0,0,1.1,1,0,0,1,4,0,7,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"6-2","R/R",596627,837,9108785,"http://stats.ncaa.org/players/9108785?year_stat_category_id=15688"
2025,"N.C. A&T","CAA",1,"34","Taili Thompson","Fr","P",1,0,40.5,0.2,3,3,3,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"6-2","R/R",596627,837,9108768,"http://stats.ncaa.org/players/9108768?year_stat_category_id=15688"
2025,"NC State","ACC",1,"36","Camden Wimbish","So","UT",1,0,81,0.1,2,3,3,1,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,"6-2","B/R",596628,821,8881905,"http://stats.ncaa.org/players/8881905?year_stat_category_id=15688"
2025,"NC State","ACC",1,"41","Jacob Dudan","So","P",2,0,13.5,1.1,3,6,2,4,1,0,13,7,2,0,0,1,0,1,0,0,0,0,1,52,1,2,0,1,0,1,"6-2","L/R",596628,821,8889430,"http://stats.ncaa.org/players/8889430?year_stat_category_id=15688"
2025,"NC State","ACC",1,"48","Andrew Shaffner","Jr","P",2,0,0,4.2,3,0,0,1,2,0,18,16,0,0,0,0,1,1,0,0,0,0,0,82,6,5,1,0,0,1,"6-2","L/R",596628,821,8878320,"http://stats.ncaa.org/players/8878320?year_stat_category_id=15688"
2025,"NC State","ACC",1,"51","Dominic Fritton","Jr","P",1,1,0,4.1,3,1,0,2,5,0,20,14,0,0,0,0,0,2,0,0,0,1,1,83,3,4,0,0,0,1,"6-1","L/L",596628,821,8892143,"http://stats.ncaa.org/players/8892143?year_stat_category_id=15688"
2025,"NC State","ACC",1,"28","Cooper Consiglio","So","P",2,0,0,3.2,3,0,0,4,7,0,18,14,0,0,0,0,3,0,0,2,2,0,0,83,4,0,0,0,0,0,"6-0","L/L",596628,821,8892387,"http://stats.ncaa.org/players/8892387?year_stat_category_id=15688"
2025,"NC State","ACC",1,"20","Ryan Marohn","So","P",1,1,0,5,3,0,0,0,7,0,17,17,0,0,0,0,0,0,0,0,0,0,0,81,4,2,1,0,0,1,"6-2","L/L",596628,821,8892638,"http://stats.ncaa.org/players/8892638?year_stat_category_id=15688"
2025,"NC State","ACC",1,"19","Heath Andrews","So","P",1,1,1.8,5,1,2,1,3,5,0,23,17,0,0,0,0,4,3,0,0,0,0,0,81,5,4,1,0,0,1,"6-3","R/R",596628,821,8891536,"http://stats.ncaa.org/players/8891536?year_stat_category_id=15688"
2025,"NC State","ACC",1,"24","Carson Kelly","Sr","P",1,0,0,0.1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,"6-2","R/R",596628,821,8891629,"http://stats.ncaa.org/players/8891629?year_stat_category_id=15688"
2025,"NC State","ACC",1,"34","Anderson Nance","Fr","P",1,0,0,3,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,50,2,5,0,0,0,1,"6-0","R/R",596628,821,9106283,"http://stats.ncaa.org/players/9106283?year_stat_category_id=15688"
2025,"NC State","ACC",1,"23","Matt Willadsen","Sr","P",2,1,16.2,3.1,6,6,6,1,5,0,17,16,2,0,0,1,0,0,0,0,0,0,0,58,3,2,0,0,0,0,"6-3","R/R",596628,821,9106325,"http://stats.ncaa.org/players/9106325?year_stat_category_id=15688"
2025,"NIU","MAC",1,"11","Adam Brouwer","Jr","P",1,1,0,6,4,0,0,0,6,0,22,22,0,0,0,0,0,0,0,0,0,0,0,83,3,9,0,0,0,5,"6-1","R/R",596633,875,8873907,"http://stats.ncaa.org/players/8873907?year_stat_category_id=15688"
2025,"NIU","MAC",1,"19","Alex Day","So","P",1,0,0,1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,1,"6-2","R/R",596633,875,8875071,"http://stats.ncaa.org/players/8875071?year_stat_category_id=15688"
2025,"NIU","MAC",1,"7","Ty Brachbill","So","P",1,1,12,3,6,8,4,2,3,0,20,15,0,0,0,0,1,2,0,0,0,1,0,81,4,1,0,1,0,1,"6-2","R/R",596633,875,8878263,"http://stats.ncaa.org/players/8878263?year_stat_category_id=15688"
2025,"NIU","MAC",1,"17","Mason Ruh","Sr","P",1,0,0,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,0,"6-4","R/R",596633,875,8889816,"http://stats.ncaa.org/players/8889816?year_stat_category_id=15688"
2025,"NIU","MAC",1,"10","Danny Cihocki","So","P",1,0,40.5,0.2,1,3,3,2,1,0,5,3,0,0,0,0,0,0,0,2,2,0,0,22,1,0,0,1,0,1,"6-3","R/R",596633,875,9102807,"http://stats.ncaa.org/players/9102807?year_stat_category_id=15688"
2025,"NIU","MAC",1,"40","Zach Hise","Jr","P",1,0,0,1,0,1,0,2,2,0,6,4,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,0,0,"6-5","R/R",596633,875,9102787,"http://stats.ncaa.org/players/9102787?year_stat_category_id=15688"
2025,"NIU","MAC",1,"31","Chad Saner","Sr","P",1,0,18,1,1,2,2,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,"6-2","R/R",596633,875,9102795,"http://stats.ncaa.org/players/9102795?year_stat_category_id=15688"
2025,"NIU","MAC",1,"8","John Lyman","Jr","INF",1,0,0,0.2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,"6-0","L/L",596633,875,9102804,"http://stats.ncaa.org/players/9102804?year_stat_category_id=15688"
2025,"NIU","MAC",1,"25","Gavin Micklinghoff","Jr","P",1,0,13.5,0.2,2,1,1,2,0,0,6,4,1,0,0,0,0,0,0,3,0,0,0,23,2,0,0,0,0,0,"6-3","R/R",596633,875,9102813,"http://stats.ncaa.org/players/9102813?year_stat_category_id=15688"
2025,"NIU","MAC",1,"21","Clayton Taylor","Jr","P",1,0,0,1,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,"6-1","R/R",596633,875,9102811,"http://stats.ncaa.org/players/9102811?year_stat_category_id=15688"
2025,"NIU","MAC",1,"22","Carter Cox","Fr","P",1,0,9,1,2,2,1,2,2,0,8,6,0,0,0,1,1,0,0,0,0,0,0,41,1,0,0,0,0,0,"6-0","L/L",596633,875,9102812,"http://stats.ncaa.org/players/9102812?year_stat_category_id=15688"
2025,"NIU","MAC",1,"9","Sebastian Gutierrez","Jr","P",1,0,0,1,2,0,0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,"6-0","R/R",596633,875,9102805,"http://stats.ncaa.org/players/9102805?year_stat_category_id=15688"
2025,"NIU","MAC",1,"12","Nick Bassi","Jr","P",1,0,0,0.1,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,3,3,0,0,14,1,0,0,0,0,0,"6-3","R/R",596633,875,9102808,"http://stats.ncaa.org/players/9102808?year_stat_category_id=15688"
2025,"NIU","MAC",1,"26","Max Vaisvila","Jr","P",1,1,0,5.2,7,0,0,0,7,0,25,23,1,0,0,0,0,2,0,0,0,0,0,90,6,3,1,0,0,1,"5-10","L/L",596633,875,9102792,"http://stats.ncaa.org/players/9102792?year_stat_category_id=15688"
2025,"NJIT","America East",1,"49","Talon Mihalinac","Jr","P",2,0,18,2,7,5,4,1,0,0,13,12,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,"6-1","R/R",596621,845,8889650,"http://stats.ncaa.org/players/8889650?year_stat_category_id=15688"
2025,"NJIT","America East",1,"13","Holden DeJong","Jr","P",1,1,6.75,4,5,4,3,3,5,0,21,18,2,0,0,1,1,0,0,0,0,0,0,0,3,4,0,1,0,2,"6-3","L/L",596621,845,8874672,"http://stats.ncaa.org/players/8874672?year_stat_category_id=15688"
2025,"NJIT","America East",1,"43","Anthony Anzaldi","So","",1,0,4.91,3.2,1,3,2,3,3,0,18,13,0,0,0,0,0,2,0,3,2,0,0,0,2,6,0,0,0,2,"-","",596621,845,8898981,"http://stats.ncaa.org/players/8898981?year_stat_category_id=15688"
2025,"NJIT","America East",1,"25","Brandon Peterson","Jr","UT",1,1,3,6,6,2,2,4,0,0,27,23,1,0,0,1,0,0,0,0,0,0,0,0,3,14,0,0,0,0,"6-0","R/R",596621,845,8896253,"http://stats.ncaa.org/players/8896253?year_stat_category_id=15688"
2025,"NJIT","America East",1,"48","Tade Riorden","So","",1,0,0,1,3,5,0,3,2,0,9,6,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"-","",596621,845,8894280,"http://stats.ncaa.org/players/8894280?year_stat_category_id=15688"
2025,"NJIT","America East",1,"30","Collin Kidd","So","",1,0,0,0.1,2,1,0,1,1,0,4,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,"-","",596621,845,8891062,"http://stats.ncaa.org/players/8891062?year_stat_category_id=15688"
2025,"NJIT","America East",1,"55","Hayden Estes","So","",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"-","",596621,845,8902088,"http://stats.ncaa.org/players/8902088?year_stat_category_id=15688"
2025,"NJIT","America East",1,"16","Garret Gates","Fr","P",2,0,13.5,1.1,1,2,2,2,3,0,8,5,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,"5-9","-/L",596621,845,9214838,"http://stats.ncaa.org/players/9214838?year_stat_category_id=15688"
2025,"NJIT","America East",1,"32","Eddie Werse","Fr","P",1,0,9,3,4,3,3,0,3,0,12,11,1,0,0,2,0,0,0,0,0,1,0,0,4,2,0,0,0,1,"6-0","-/L",596621,845,9214851,"http://stats.ncaa.org/players/9214851?year_stat_category_id=15688"
2025,"NJIT","America East",1,"27","Jack Sylvia","Sr","INF",1,0,27,0.2,1,2,2,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,"6-0","",596621,845,9214819,"http://stats.ncaa.org/players/9214819?year_stat_category_id=15688"
2025,"NJIT","America East",1,"23","Brandon Falco","Fr","P",2,0,6.75,4,5,5,3,4,2,0,20,14,1,0,0,1,0,1,0,3,0,0,1,0,4,4,0,0,0,0,"6-0","-/R",596621,845,9214849,"http://stats.ncaa.org/players/9214849?year_stat_category_id=15688"
2025,"NJIT","America East",1,"20","Nate Deschryver","So","P",1,1,162,0.1,3,6,6,3,1,0,8,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"6-3","R/R",596621,845,9214926,"http://stats.ncaa.org/players/9214926?year_stat_category_id=15688"
2025,"NJIT","America East",1,"7","Noah Pins","Sr","P",1,0,40.5,0.2,2,3,3,2,0,0,7,3,1,0,1,0,0,1,1,2,2,0,1,0,1,1,0,0,0,0,"5-11","R/R",596621,845,9214928,"http://stats.ncaa.org/players/9214928?year_stat_category_id=15688"
2025,"NJIT","America East",1,"21","Michael Morrissey","Sr","P",1,1,67.5,0.2,5,5,5,3,1,0,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"6-1","R/R",596621,845,9214931,"http://stats.ncaa.org/players/9214931?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"45","Landon Kruer","Sr","P",1,0,13.5,0.2,1,1,1,1,0,0,4,3,0,1,0,0,0,0,0,1,1,0,0,11,1,1,0,1,0,0,"6-0","R/R",596431,838,8877611,"http://stats.ncaa.org/players/8877611?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"31","Owen Beisty","Sr","P",1,0,9,1,4,1,1,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,19,0,3,0,1,0,0,"6-3","R/R",596431,838,8873898,"http://stats.ncaa.org/players/8873898?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"25","Tyler Grenn","Jr","P",1,1,1.69,5.1,2,1,1,0,4,0,18,18,0,0,0,0,0,0,0,0,0,0,0,73,4,8,0,0,0,2,"6-2","L/R",596431,838,8874860,"http://stats.ncaa.org/players/8874860?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"18","Matt Archibald","So","P",1,1,13.5,2,3,3,3,2,3,0,10,8,1,0,0,1,1,0,0,0,0,0,0,50,1,1,0,1,0,0,"6-4","R/R",596431,838,8885194,"http://stats.ncaa.org/players/8885194?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"28","Jackson Beattie","Jr","P",1,0,0,0.1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,2,2,0,0,11,0,0,0,0,0,1,"6-0","R/R",596431,838,8898138,"http://stats.ncaa.org/players/8898138?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"29","Liam Golden","Sr","P",1,0,9,1,2,1,1,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,"6-2","R/R",596431,838,8898456,"http://stats.ncaa.org/players/8898456?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"40","Brady Bendik","So","P",1,1,2.45,3.2,0,1,1,3,1,0,15,11,0,0,0,0,0,1,0,0,0,0,0,63,2,8,0,0,0,0,"6-4","R/R",596431,838,8892397,"http://stats.ncaa.org/players/8892397?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"36","Spencer Stephens","Fr","P",1,0,2.7,3.1,3,3,1,2,2,0,16,14,0,0,0,0,0,0,0,0,0,0,0,65,1,7,0,0,0,0,"6-3","L/L",596431,838,9102643,"http://stats.ncaa.org/players/9102643?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"1","Mikey Plummer","Fr","OF",1,0,0,1.1,0,1,0,2,1,0,7,5,0,0,0,0,0,0,0,1,1,0,0,21,1,2,0,0,0,1,"6-0","L/L",596431,838,9102263,"http://stats.ncaa.org/players/9102263?year_stat_category_id=15688"
2025,"Navy","Patriot",1,"12","Kody Clancy","Fr","P",1,0,0,3.1,2,0,0,1,2,0,13,12,0,1,0,0,0,0,0,1,1,0,0,51,2,6,0,0,0,1,"6-0","R/R",596431,838,9102546,"http://stats.ncaa.org/players/9102546?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"28","Luke Broderick","Jr","P",2,0,0,1.1,1,0,0,0,2,0,5,5,1,0,0,0,1,0,0,2,2,0,0,23,0,2,0,0,1,2,"6-3","R/R",596712,827,9297669,"http://stats.ncaa.org/players/9297669?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"30","Will Walsh","Sr","P",1,1,0,7,5,0,0,1,6,0,27,25,0,0,0,0,0,1,0,0,0,0,0,85,8,6,1,0,0,3,"6-4","R/L",596712,827,9297670,"http://stats.ncaa.org/players/9297670?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"6","Pryce Bender","Fr","P",1,0,0,2,0,0,0,0,1,0,7,6,0,0,0,0,0,1,0,2,0,0,0,27,2,3,0,0,0,0,"6-3","R/R",596712,827,9297640,"http://stats.ncaa.org/players/9297640?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"51","Mason McConnaughey","Jr","P",1,1,14.73,3.2,5,6,6,3,9,0,20,16,2,0,0,0,0,1,0,0,0,0,0,78,1,1,0,1,0,1,"6-3","R/R",596712,827,8877573,"http://stats.ncaa.org/players/8877573?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"20","Ty Horn","So","P",1,1,6.75,4,4,3,3,2,6,0,18,16,2,0,0,1,0,0,0,0,0,0,0,78,4,2,0,0,0,3,"6-2","L/R",596712,827,8890001,"http://stats.ncaa.org/players/8890001?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"32","Tucker Timmerman","So","P",1,0,3.86,2.1,2,1,1,0,2,0,9,9,1,0,0,0,0,0,0,1,0,0,0,34,5,0,0,0,0,0,"6-3","R/R",596712,827,8887973,"http://stats.ncaa.org/players/8887973?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"24","Caleb Clark","Jr","P",1,0,0,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,"6-2","L/L",596712,827,8888387,"http://stats.ncaa.org/players/8888387?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"33","Jackson Brockett","Sr","P",1,1,1.5,6,6,1,1,0,3,0,22,22,1,0,0,1,0,0,0,0,0,0,0,63,7,6,0,0,0,2,"6-1","L/L",596712,827,8880460,"http://stats.ncaa.org/players/8880460?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"36","Grant Cleavinger","Jr","P",1,0,0,0.2,2,0,0,2,1,0,6,4,1,1,0,0,0,0,0,3,3,0,0,32,0,1,0,0,0,1,"6-5","L/L",596712,827,8894371,"http://stats.ncaa.org/players/8894371?year_stat_category_id=15688"
2025,"Nebraska","Big Ten",1,"42","Jalen Worthley","Jr","P",1,0,0,1.2,1,0,0,3,1,0,9,6,0,0,0,0,1,0,0,1,1,0,0,45,3,1,1,0,0,1,"5-10","L/L",596712,827,8897218,"http://stats.ncaa.org/players/8897218?year_stat_category_id=15688"
