"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"SUNY Brockport","Empire 8",3,"31","Ryan Peters","Sr","P",1,0,4.5,2,2,2,1,1,1,0,10,7,1,0,0,0,0,0,0,0,0,1,1,38,3,2,1,0,0,1,"6-2","R/R",597233,863,9302833,"http://stats.ncaa.org/players/9302833"
2025,"SUNY Brockport","Empire 8",3,"3","Zach Eldred","Sr","OF",1,1,0,3,0,0,0,4,5,0,13,9,0,0,0,0,0,0,0,0,0,0,0,63,2,2,0,0,0,3,"6-3","L/R",597233,863,9302778,"http://stats.ncaa.org/players/9302778"
2025,"SUNY Brockport","Empire 8",3,"42","Angelo Agro","Sr","1B",1,1,3.38,2.2,4,1,1,2,2,0,15,12,1,0,0,0,0,0,0,0,0,1,0,54,4,2,0,0,0,1,"6-5","R/R",597233,863,8878042,"http://stats.ncaa.org/players/8878042"
2025,"SUNY Brockport","Empire 8",3,"4","Anthony Lapine","Sr","P",1,0,0,5.1,0,0,0,2,6,0,19,16,0,0,0,0,0,1,0,0,0,0,0,63,7,3,0,0,0,2,"5-10","R/R",597233,863,8888290,"http://stats.ncaa.org/players/8888290"
2025,"SUNY Brockport","Empire 8",3,"21","Troy Leibert","Sr","P",1,0,0,2.1,2,0,0,1,3,0,11,9,1,0,0,0,0,1,0,0,0,0,0,42,4,0,0,0,0,0,"5-10","R/R",597233,863,8902149,"http://stats.ncaa.org/players/8902149"
2025,"SUNY Canton","SUNYAC",3,"8","AJ Campi","So","UT",1,1,13.5,1.1,2,2,2,4,2,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"5-10","R/R",597203,917,9303768,"http://stats.ncaa.org/players/9303768"
2025,"SUNY Canton","SUNYAC",3,"28","Daniel Aviles","So","P",1,0,0,3,0,0,0,0,2,0,11,9,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,0,0,1,"5-8","L/L",597203,917,8883413,"http://stats.ncaa.org/players/8883413"
2025,"SUNY Canton","SUNYAC",3,"18","Keegan Franklin","Jr","P",1,0,54,0.1,1,2,2,1,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"6-2","R/R",597203,917,8874377,"http://stats.ncaa.org/players/8874377"
2025,"SUNY Canton","SUNYAC",3,"29","Maxwell Rose","So","UT",1,0,0,2.1,3,0,0,1,3,0,11,9,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,3,"6-1","L/R",597203,917,8874645,"http://stats.ncaa.org/players/8874645"
2025,"SUNY Canton","SUNYAC",3,"44","Hunter LaValley","Sr","UT",1,0,3,3,4,2,1,2,3,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,"5-8","R/R",597203,917,8897154,"http://stats.ncaa.org/players/8897154"
2025,"SUNY Canton","SUNYAC",3,"20","Javier Chico","So","P",1,0,108,0.1,2,4,4,1,0,0,6,3,1,0,0,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,"5-8","L/L",597203,917,8896036,"http://stats.ncaa.org/players/8896036"
2025,"SUNY Canton","SUNYAC",3,"2","Kayden Guerin","Sr","P",1,1,6,3,3,2,2,1,1,0,13,11,1,0,0,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,"5-10","R/R",597203,917,9303763,"http://stats.ncaa.org/players/9303763"
2025,"SUNY Canton","SUNYAC",3,"16","Lucas Gravlin","Fr","UT",1,0,3.38,2.2,1,1,1,3,2,0,13,9,0,0,0,0,0,1,0,2,0,0,0,0,2,4,0,0,0,0,"6-2","R/R",597203,917,9303776,"http://stats.ncaa.org/players/9303776"
2025,"SUNY Maritime","Skyline",3,"17","Jared Kay","Sr","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,"-","R/R",596981,13054,9113967,"http://stats.ncaa.org/players/9113967"
2025,"SUNY Maritime","Skyline",3,"11","Matt Demme","Sr","P",1,1,3,6,6,2,2,2,7,0,25,22,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,1,0,5,"-","R/R",596981,13054,8887098,"http://stats.ncaa.org/players/8887098"
2025,"SUNY Maritime","Skyline",3,"13","Haydn Strycharz","Sr","P",1,0,0,0.1,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,"-","L/L",596981,13054,8882008,"http://stats.ncaa.org/players/8882008"
2025,"SUNY Maritime","Skyline",3,"26","Sean Mylan","Jr","P",1,0,0,1.2,0,0,0,2,3,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,"-","L/R",596981,13054,8892689,"http://stats.ncaa.org/players/8892689"
2025,"SUNY Oneonta","SUNYAC",3,"24","Wyatt Braun","Jr","P",1,0,0,2.1,3,4,0,4,2,0,15,10,2,0,0,0,0,0,0,0,0,0,1,55,2,3,0,0,0,0,"6-2","L/L",596996,917,9297007,"http://stats.ncaa.org/players/9297007"
2025,"SUNY Oneonta","SUNYAC",3,"9","Michael Gage","So","P",1,0,108,0.1,2,4,4,3,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,"6-1","R/R",596996,917,9296994,"http://stats.ncaa.org/players/9296994"
2025,"SUNY Oneonta","SUNYAC",3,"21","Kyle Roper","Sr","P",1,1,6.75,4,5,4,3,2,2,0,19,16,2,0,0,1,0,1,0,0,0,0,0,62,7,2,0,1,0,2,"6-2","R/R",596996,917,8881301,"http://stats.ncaa.org/players/8881301"
2025,"SUNY Oneonta","SUNYAC",3,"1","Logan Kaufman","Sr","P",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,"6-0","R/R",596996,917,8889581,"http://stats.ncaa.org/players/8889581"
2025,"SUNY Oneonta","SUNYAC",3,"32","Martin Thorsland","Jr","P",1,0,0,0.2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,"6-4","R/R",596996,917,8896515,"http://stats.ncaa.org/players/8896515"
2025,"SUNY Poly","Empire 8",3,"24","Connor Marcello","Sr","P",1,0,0,2,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,"6-0","R/R",597158,863,8880686,"http://stats.ncaa.org/players/8880686"
2025,"SUNY Poly","Empire 8",3,"38","Andrew Soule","So","P",1,0,54,0.1,3,5,2,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"6-1","L/L",597158,863,8889397,"http://stats.ncaa.org/players/8889397"
2025,"SUNY Poly","Empire 8",3,"17","Maddox Garvey","Sr","INF",1,0,0,1.2,1,0,0,1,1,0,7,6,1,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,"5-11","R/R",597158,863,8883266,"http://stats.ncaa.org/players/8883266"
2025,"SUNY Poly","Empire 8",3,"19","Jack Montanye","Jr","P",1,0,36,1,1,4,4,3,0,0,8,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,"6-1","R/R",597158,863,8896637,"http://stats.ncaa.org/players/8896637"
2025,"SUNY Poly","Empire 8",3,"25","Aaron Kifer","Sr","P",1,1,12,3,6,7,4,5,2,0,21,15,3,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,0,"6-4","R/R",597158,863,8901588,"http://stats.ncaa.org/players/8901588"
2025,"Schreiner","SCAC",3,"18","J. Blair","N/A","c",1,0,0,0,2,3,3,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-","",597133,835,9299005,"http://stats.ncaa.org/players/9299005"
2025,"Schreiner","SCAC",3,"36","T. Beck","N/A","p",2,0,0,2,0,3,0,4,1,0,13,8,0,0,0,0,1,0,1,0,0,1,0,23,3,2,0,1,0,0,"-","",597133,835,9299008,"http://stats.ncaa.org/players/9299008"
2025,"Schreiner","SCAC",3,"33","H. Oakes","N/A","p",1,0,9,2,2,2,2,0,0,0,9,9,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,"-","",597133,835,9299010,"http://stats.ncaa.org/players/9299010"
2025,"Schreiner","SCAC",3,"47","J. Marentes","N/A","p",1,0,9,1,2,1,1,0,0,0,5,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,"-","",597133,835,9299009,"http://stats.ncaa.org/players/9299009"
2025,"Schreiner","SCAC",3,"30","Max Sauceda","So","P",2,2,4.63,11.2,15,9,6,2,13,0,53,50,3,0,0,1,0,1,0,0,0,0,0,0,9,10,0,0,0,3,"6-0","R/R",597133,835,8874681,"http://stats.ncaa.org/players/8874681"
2025,"Schreiner","SCAC",3,"38","Luke Rogers","Sr","P",2,0,0,1.2,2,3,0,1,2,0,9,8,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,1,1,1,"6-0","R/R",597133,835,8874961,"http://stats.ncaa.org/players/8874961"
2025,"Schreiner","SCAC",3,"33","Trey Bennett","So","P",1,1,27,2,6,7,6,2,3,0,15,12,1,0,1,1,2,1,0,0,0,0,0,0,1,2,0,0,0,0,"6-1","R/R",597133,835,8877325,"http://stats.ncaa.org/players/8877325"
2025,"Schreiner","SCAC",3,"15","Fito Mendez","Sr","P",1,1,4.5,6,8,4,3,0,1,0,29,28,2,0,0,0,0,0,0,0,0,0,1,0,7,8,0,1,0,0,"6-1","R/R",597133,835,8883553,"http://stats.ncaa.org/players/8883553"
2025,"Schreiner","SCAC",3,"51","Nolan Sauceda","So","P",3,3,4.5,18,17,11,9,3,8,1,79,72,4,0,0,1,2,4,0,0,0,0,0,170,17,27,1,1,0,2,"5-10","R/R",597133,835,8898846,"http://stats.ncaa.org/players/8898846"
2025,"Schreiner","SCAC",3,"19","Daniel Cardenas","So","P",3,0,9,5,3,6,5,5,5,0,25,19,1,0,0,0,2,1,0,1,0,0,0,22,0,10,1,1,0,1,"5-11","L/L",597133,835,8897849,"http://stats.ncaa.org/players/8897849"
2025,"Schreiner","SCAC",3,"39","Caden Shyrock","So","P",1,0,9,2,2,2,2,1,0,0,10,8,2,0,0,0,0,1,0,0,0,0,0,28,1,5,0,0,0,0,"6-0","L/L",597133,835,8901105,"http://stats.ncaa.org/players/8901105"
2025,"Sewanee","SAA",3,"20","A. Graber","N/A","p",2,0,6,3,4,2,2,1,3,0,14,13,0,0,0,0,0,0,0,0,0,0,0,45,4,2,1,0,0,1,"-","",597037,30169,9300454,"http://stats.ncaa.org/players/9300454"
2025,"Sewanee","SAA",3,"48","J. Havens","N/A","p",1,0,27,0.1,2,1,1,2,0,0,5,3,1,0,0,1,1,0,0,0,0,0,0,16,0,1,0,0,0,0,"-","",597037,30169,9300455,"http://stats.ncaa.org/players/9300455"
2025,"Sewanee","SAA",3,"53","I. Rosseter","N/A","p",1,0,13.5,0.2,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,"-","",597037,30169,9300458,"http://stats.ncaa.org/players/9300458"
2025,"Sewanee","SAA",3,"43","S. Poore","N/A","p",1,0,0,0.1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,"-","",597037,30169,9300457,"http://stats.ncaa.org/players/9300457"
2025,"Sewanee","SAA",3,"29","H. Phillips","Fr","p",1,0,3.86,2.1,3,1,1,2,1,0,10,8,1,0,0,0,0,0,0,0,0,0,0,32,3,1,0,0,0,0,"-","",597037,30169,9301255,"http://stats.ncaa.org/players/9301255"
2025,"Sewanee","SAA",3,"9","Jake Nevle","Jr","P",1,1,27,2.1,6,7,7,2,2,0,15,13,1,0,0,2,0,0,0,0,0,0,0,56,2,3,0,0,0,0,"5-10","R/R",597037,30169,8886774,"http://stats.ncaa.org/players/8886774"
2025,"Sewanee","SAA",3,"26","Taj Donald","So","P",2,2,3.18,11.1,12,5,4,6,11,0,51,43,3,0,0,1,0,1,0,0,0,1,0,182,10,10,1,0,0,1,"6-0","R/R",597037,30169,8889043,"http://stats.ncaa.org/players/8889043"
2025,"Sewanee","SAA",3,"40","Will Berry","So","P",2,0,0,1.1,1,0,0,1,2,0,7,5,0,0,0,0,2,1,0,0,0,0,0,35,2,0,0,0,1,1,"5-10","R/R",597037,30169,8881331,"http://stats.ncaa.org/players/8881331"
2025,"Sewanee","SAA",3,"49","Jack Merril","So","P",1,1,3,3,1,1,1,2,3,0,12,9,0,0,0,0,3,1,0,0,0,0,0,44,5,0,0,0,0,2,"6-6","R/R",597037,30169,8885436,"http://stats.ncaa.org/players/8885436"
2025,"Sewanee","SAA",3,"45","Matt Munn","Sr","P",2,2,0.82,11,4,1,1,5,15,0,44,37,0,1,0,0,2,2,0,0,0,0,0,174,14,3,0,0,0,2,"6-4","R/R",597037,30169,8884544,"http://stats.ncaa.org/players/8884544"
2025,"Sewanee","SAA",3,"14","Jake Walling","Jr","P",1,0,0,1.2,1,0,0,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,30,2,2,0,0,0,0,"5-11","R/R",597037,30169,8893927,"http://stats.ncaa.org/players/8893927"
2025,"Sewanee","SAA",3,"23","Joey Crews","Sr","P",3,0,0,3.2,0,0,0,2,2,0,15,11,0,0,0,0,0,2,0,0,0,0,0,47,4,5,1,0,1,1,"6-2","R/R",597037,30169,8897336,"http://stats.ncaa.org/players/8897336"
2025,"Sewanee","SAA",3,"17","Braeden Mefford","Sr","P",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",597037,30169,8892798,"http://stats.ncaa.org/players/8892798"
2025,"Sewanee","SAA",3,"34","Henry Collins","Sr","P",2,0,0,6,5,0,0,5,8,0,26,21,1,0,0,0,0,0,0,0,0,0,0,102,1,7,1,0,0,4,"6-4","R/R",597037,30169,8896219,"http://stats.ncaa.org/players/8896219"
2025,"Sewanee","SAA",3,"28","Ben Weiser","Jr","P",1,0,15,3,5,5,5,2,2,0,16,14,1,0,0,1,1,0,0,0,0,0,0,63,4,3,1,0,0,0,"6-3","R/R",597037,30169,8895051,"http://stats.ncaa.org/players/8895051"
2025,"Shenandoah","ODAC",3,"14","Brian Ferreira","Sr","P",2,0,0,2.2,0,0,0,1,2,0,10,7,0,0,0,0,0,1,0,0,0,0,1,24,3,3,0,0,0,1,"-","R/R",597034,903,8881793,"http://stats.ncaa.org/players/8881793"
2025,"Shenandoah","ODAC",3,"43","Dominic Pancione","Sr","OF",1,0,27,0.2,0,2,2,3,2,0,6,2,0,0,0,0,1,1,0,0,0,0,0,23,0,0,0,0,0,1,"-","",597034,903,8888086,"http://stats.ncaa.org/players/8888086"
2025,"Shenandoah","ODAC",3,"36","Joey Mitchell","So","P",2,1,0,5,0,0,0,2,1,0,18,14,0,0,0,0,0,2,0,0,0,0,0,69,7,6,0,0,1,0,"-","-/R",597034,903,8880187,"http://stats.ncaa.org/players/8880187"
2025,"Shenandoah","ODAC",3,"23","Michael Meyers","Jr","P",1,0,13.5,2,2,3,3,1,1,0,10,8,0,0,0,1,1,0,0,0,0,1,0,39,5,0,0,0,0,0,"-","",597034,903,8876347,"http://stats.ncaa.org/players/8876347"
2025,"Shenandoah","ODAC",3,"31","Kody Dobyns","So","P",1,1,4.5,2,1,1,1,1,3,0,8,6,1,0,0,0,1,1,0,0,0,0,0,42,2,0,1,0,0,0,"-","-/R",597034,903,8889714,"http://stats.ncaa.org/players/8889714"
2025,"Shenandoah","ODAC",3,"8","Anthony Arrichiello","Jr","P",2,0,0,3.1,2,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,44,5,2,1,0,1,0,"-","",597034,903,8888631,"http://stats.ncaa.org/players/8888631"
2025,"Shenandoah","ODAC",3,"25","Jacob Gilbert","So","P",2,1,0,3.2,2,0,0,2,3,0,17,12,0,0,0,0,1,2,0,0,0,1,0,64,5,3,1,0,0,1,"-","-/R",597034,903,8897014,"http://stats.ncaa.org/players/8897014"
2025,"Shenandoah","ODAC",3,"54","Blaine Griffin","So","P",1,0,0,2,1,0,0,0,4,0,6,6,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,"-","-/R",597034,903,8893896,"http://stats.ncaa.org/players/8893896"
2025,"Shenandoah","ODAC",3,"32","Braden Landis","Jr","OF",1,0,0,1,0,2,0,2,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,"-","",597034,903,8891618,"http://stats.ncaa.org/players/8891618"
2025,"Shenandoah","ODAC",3,"51","Colin Miller","So","P",1,0,0,0.2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,"-","-/R",597034,903,8891148,"http://stats.ncaa.org/players/8891148"
2025,"Shenandoah","ODAC",3,"27","Andrew Gload","Jr","P",2,0,3.86,2.1,2,3,1,1,1,0,13,9,1,0,0,0,0,2,0,0,0,1,0,49,2,3,0,1,0,0,"-","",597034,903,8896599,"http://stats.ncaa.org/players/8896599"
2025,"Shenandoah","ODAC",3,"19","Carl Keenan","So","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,"-","-/R",597034,903,8901405,"http://stats.ncaa.org/players/8901405"
2025,"Shenandoah","ODAC",3,"38","Ryan Seifert","So","P",1,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,"-","-/R",597034,903,8899237,"http://stats.ncaa.org/players/8899237"
2025,"Shenandoah","ODAC",3,"33","Jackson Sherman","Jr","P",1,0,0,1,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,"-","-/R",597034,903,8902450,"http://stats.ncaa.org/players/8902450"
2025,"Shenandoah","ODAC",3,"39","Dominic Dottavio","Fr","UT",1,0,0,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,"-","",597034,903,9214485,"http://stats.ncaa.org/players/9214485"
2025,"Shenandoah","ODAC",3,"44","Parker Farrington","Sr","P",2,2,0,5,3,0,0,0,7,0,19,19,1,0,0,0,0,0,0,0,0,0,0,70,3,4,1,0,0,2,"-","",597034,903,9214442,"http://stats.ncaa.org/players/9214442"
2025,"Shenandoah","ODAC",3,"35","Joseph Gleason","Jr","P",1,1,0,2,1,3,0,1,4,0,9,7,0,0,0,0,0,1,0,0,0,0,0,49,0,1,0,0,0,1,"-","",597034,903,9214492,"http://stats.ncaa.org/players/9214492"
2025,"Shenandoah","ODAC",3,"47","John Richmond","Fr","P",1,0,0,1,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,"-","-/R",597034,903,9214569,"http://stats.ncaa.org/players/9214569"
2025,"Shenandoah","ODAC",3,"42","Liam Stewart","Fr","P",2,0,4.5,4,3,3,2,3,4,0,19,14,2,1,0,0,0,1,0,0,0,1,0,73,6,2,0,0,0,1,"-","-/R",597034,903,9214570,"http://stats.ncaa.org/players/9214570"
2025,"Shenandoah","ODAC",3,"45","Orion Marshall","Fr","P",1,0,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,15,2,0,0,0,0,1,"-","-/R",597034,903,9214518,"http://stats.ncaa.org/players/9214518"
2025,"Southern Va.","USA South",3,"16","Harrison Moore","Sr","P",1,1,4.76,5.2,6,3,3,3,4,0,26,23,0,0,0,0,0,0,0,0,0,0,0,95,6,5,0,0,0,0,"-","",597202,842,9298358,"http://stats.ncaa.org/players/9298358"
2025,"Southern Va.","USA South",3,"4","Benjamin Agnew","Jr","1B",2,0,6.75,2.2,3,3,2,2,4,0,15,12,1,0,0,0,2,1,0,0,0,0,0,56,2,2,1,0,0,0,"-","",597202,842,8878601,"http://stats.ncaa.org/players/8878601"
2025,"Southern Va.","USA South",3,"41","Carson Bybee","Jr","P",1,1,30.38,2.2,10,10,9,1,0,0,20,16,3,0,0,0,1,2,0,0,0,0,1,64,3,4,0,1,0,0,"-","",597202,842,8876772,"http://stats.ncaa.org/players/8876772"
2025,"Southern Va.","USA South",3,"2","Rock Giles","Jr","P",1,0,9,2,4,2,2,1,1,0,11,10,1,0,0,0,1,0,0,0,0,0,0,44,3,2,0,0,0,0,"-","",597202,842,8879075,"http://stats.ncaa.org/players/8879075"
2025,"Southern Va.","USA South",3,"25","Stockton Hall","Jr","3B",1,0,0,1,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,1,0,"-","",597202,842,8877522,"http://stats.ncaa.org/players/8877522"
2025,"Southern Va.","USA South",3,"14","Jeffrey Hill","So","P",1,0,0,2,1,0,0,0,2,0,7,7,1,0,0,0,0,0,0,0,0,0,0,30,1,3,0,0,0,1,"-","",597202,842,8893840,"http://stats.ncaa.org/players/8893840"
2025,"Southern Va.","USA South",3,"22","Zack Geertsen","So","P",1,1,3.86,7,7,3,3,0,3,0,28,28,0,0,0,1,0,0,0,0,0,0,0,91,9,8,1,0,1,0,"-","",597202,842,8896633,"http://stats.ncaa.org/players/8896633"
2025,"Southwestern (TX)","SCAC",3,"24","Ryan Corbett","Sr","P",1,0,3.86,4.2,7,2,2,2,7,0,23,20,1,0,0,0,0,1,1,0,0,0,0,83,3,3,0,0,0,3,"-","",597154,835,8886714,"http://stats.ncaa.org/players/8886714"
2025,"Southwestern (TX)","SCAC",3,"63","Garrett Guinn","Jr","P",1,0,0,5,3,0,0,0,4,0,17,17,0,0,0,0,0,0,0,0,0,0,0,62,7,3,0,0,1,0,"-","",597154,835,8876936,"http://stats.ncaa.org/players/8876936"
2025,"Southwestern (TX)","SCAC",3,"27","Kalen Gonzalez","Jr","P",1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"-","",597154,835,8887965,"http://stats.ncaa.org/players/8887965"
2025,"Southwestern (TX)","SCAC",3,"9","Noah David","Fr","P",1,0,0,1,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,1,0,"-","",597154,835,9116018,"http://stats.ncaa.org/players/9116018"
2025,"Southwestern (TX)","SCAC",3,"51","Stephen Rutherford","Sr","P",1,1,4.5,4,7,4,2,4,5,0,23,19,1,0,0,0,1,0,0,0,0,0,0,100,1,5,1,0,0,0,"-","",597154,835,9116057,"http://stats.ncaa.org/players/9116057"
2025,"Southwestern (TX)","SCAC",3,"19","Chase McGarr","Fr","P",1,0,0,4,2,0,0,4,5,0,19,13,0,0,0,0,1,2,0,0,0,0,0,67,3,3,1,0,0,1,"-","",597154,835,9116035,"http://stats.ncaa.org/players/9116035"
2025,"Southwestern (TX)","SCAC",3,"44","Silas Jones","Sr","P",1,1,1.8,5,5,1,1,4,11,0,23,17,0,0,0,0,0,0,0,0,0,2,0,95,3,0,0,0,0,5,"-","",597154,835,8899178,"http://stats.ncaa.org/players/8899178"
2025,"Southwestern (TX)","SCAC",3,"61","Greg Ferguson","Sr","P",1,1,4.5,4,3,3,2,0,7,0,18,18,1,0,0,1,0,0,0,0,0,0,0,83,3,2,0,1,0,4,"-","",597154,835,8902130,"http://stats.ncaa.org/players/8902130"
2025,"St. John Fisher","Empire 8",3,"24","Ethan Fulton","Jr","OF",1,1,9,3,6,4,3,1,0,0,17,15,0,0,0,1,1,0,0,0,0,0,1,0,2,7,0,1,0,0,"-","",597021,863,8890108,"http://stats.ncaa.org/players/8890108"
2025,"St. John Fisher","Empire 8",3,"25","Anthony Lang","Sr","P",1,0,0,1.1,0,0,0,2,3,0,7,4,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,1,"-","",597021,863,8876951,"http://stats.ncaa.org/players/8876951"
2025,"St. John Fisher","Empire 8",3,"1","Tanner Frank","Sr","P",1,0,1.93,4.2,3,1,1,2,2,0,18,16,0,0,0,0,0,0,0,2,0,0,0,0,6,4,1,0,0,0,"-","",597021,863,8881969,"http://stats.ncaa.org/players/8881969"
2025,"St. John Fisher","Empire 8",3,"19","Luke Horton","So","P",1,0,4.91,3.2,6,2,2,1,1,0,17,15,1,0,0,1,1,0,0,2,2,0,1,0,7,2,0,0,0,0,"-","",597021,863,8901947,"http://stats.ncaa.org/players/8901947"
2025,"St. John Fisher","Empire 8",3,"10","Patrick McGuire","Sr","P",1,1,0,3,4,0,0,0,1,0,12,11,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,1,"-","",597021,863,9095455,"http://stats.ncaa.org/players/9095455"
2025,"St. John Fisher","Empire 8",3,"12","Christian O'Brien","Sr","P",1,0,0,0.1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,"-","",597021,863,9095460,"http://stats.ncaa.org/players/9095460"
2025,"St. John Fisher","Empire 8",3,"33","Sean Cleary","Fr","P",1,0,9,1,2,1,1,0,2,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"-","",597021,863,9095442,"http://stats.ncaa.org/players/9095442"
2025,"St. Thomas (TX)","SCAC",3,"42","Nick Alumai","Jr","p",1,0,0,1,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,"-","",597345,835,8890176,"http://stats.ncaa.org/players/8890176"
2025,"St. Thomas (TX)","SCAC",3,"47","Dominick Garza","Sr","",1,0,0,0.2,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0,"-","",597345,835,8886805,"http://stats.ncaa.org/players/8886805"
2025,"St. Thomas (TX)","SCAC",3,"65","Gilberto Arrozola","Jr","P",1,0,27,0.2,1,3,2,3,1,0,7,2,0,0,1,0,0,1,0,0,0,0,1,39,0,1,0,0,0,0,"-","",597345,835,8888970,"http://stats.ncaa.org/players/8888970"
2025,"St. Thomas (TX)","SCAC",3,"7","Armando Rocha","So","",2,0,4.5,2,2,1,1,2,0,0,10,7,0,0,0,0,1,1,0,1,0,0,0,35,2,3,0,0,0,0,"-","",597345,835,8885924,"http://stats.ncaa.org/players/8885924"
2025,"St. Thomas (TX)","SCAC",3,"1","Kaden Bertrand","So","",1,1,7.71,4.2,6,4,4,4,2,0,25,19,0,0,0,2,0,0,0,0,0,1,1,78,7,5,0,1,0,1,"-","",597345,835,8874473,"http://stats.ncaa.org/players/8874473"
2025,"St. Thomas (TX)","SCAC",3,"14","Walker Holzhausen","Jr","P",1,0,27,1,4,3,3,0,0,0,7,7,0,0,0,1,1,0,0,0,0,0,0,23,2,1,0,0,0,0,"-","",597345,835,8893416,"http://stats.ncaa.org/players/8893416"
2025,"St. Thomas (TX)","SCAC",3,"32","Houston Rhodes","Fr","P",1,0,0,1,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,1,"-","",597345,835,9100150,"http://stats.ncaa.org/players/9100150"
2025,"St. Thomas (TX)","SCAC",3,"15","Jacob Mead","Sr","1B",1,0,4.5,2,2,1,1,2,3,0,10,7,0,0,0,0,1,1,0,0,0,0,0,43,0,2,0,0,1,1,"-","",597345,835,9100078,"http://stats.ncaa.org/players/9100078"
2025,"St. Thomas (TX)","SCAC",3,"27","Landon Murray","Sr","P",1,1,19.64,3.2,9,9,8,3,2,0,24,20,1,1,0,1,1,1,0,0,0,0,0,76,5,3,0,0,0,0,"-","",597345,835,9104606,"http://stats.ncaa.org/players/9104606"
