Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
5846,2023,Ohio St.,Big Ten,1,23,Logan Jones,Jr,P,9,0,3.72,9.2,7,4,4,8,12,0,43,34,0,0,0,0,0,0,0,5,1,0,1,175,6,9,0,0,1,5,6-4,R/R,548245,827,7978688?year_stat_category_id=15001,http://stats.ncaa.org/players/7978688?year_stat_category_id=15001
5847,2023,Ohio St.,Big Ten,1,32,Hunter Rosson,Jr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548245,827,7978693?year_stat_category_id=15001,http://stats.ncaa.org/players/7978693?year_stat_category_id=15001
5848,2023,Ohio St.,Big Ten,1,35,Landon Beidelschies,Fr,P,24,1,4.15,30.1,26,18,14,21,45,0,145,115,4,0,0,4,2,8,0,22,12,1,0,518,21,22,0,2,7,14,6-3,L/L,548245,827,7978695?year_stat_category_id=15001,http://stats.ncaa.org/players/7978695?year_stat_category_id=15001
5849,2023,Ohio St.,Big Ten,1,29,Drew Jones,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548245,827,7978690?year_stat_category_id=15001,http://stats.ncaa.org/players/7978690?year_stat_category_id=15001
5850,2023,Ohio St.,Big Ten,1,2,Marcus Ernst,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/R,548245,827,7978735?year_stat_category_id=15001,http://stats.ncaa.org/players/7978735?year_stat_category_id=15001
5851,2023,Ohio St.,Big Ten,1,20,Nolan Clegg,Sr,OF,32,0,4.93,38.1,33,22,21,14,37,0,171,145,3,2,1,6,2,10,0,29,9,2,0,565,40,34,1,1,1,15,6-2,R/R,548245,827,7978746?year_stat_category_id=15001,http://stats.ncaa.org/players/7978746?year_stat_category_id=15001
5852,2023,Ohio St.,Big Ten,1,5,Nick Erwin,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548245,827,7978740?year_stat_category_id=15001,http://stats.ncaa.org/players/7978740?year_stat_category_id=15001
5853,2023,Ohio St.,Big Ten,1,15,Josh Timmerman,Jr,P,13,6,8.37,23.2,21,23,22,20,36,0,114,89,1,1,2,4,3,4,0,1,0,1,0,434,12,21,2,2,0,9,6-4,R/R,548245,827,7978744?year_stat_category_id=15001,http://stats.ncaa.org/players/7978744?year_stat_category_id=15001
5854,2023,Ohio St.,Big Ten,1,37,Landon Price,Fr,P,3,0,9.0,2.0,6,2,2,1,1,0,13,11,1,0,0,1,1,0,0,5,4,0,1,34,1,4,0,0,0,0,5-9,L/L,548245,827,7978752?year_stat_category_id=15001,http://stats.ncaa.org/players/7978752?year_stat_category_id=15001
5855,2023,Ohio St.,Big Ten,1,46,Jameson Campbell,Sr,P,10,0,6.17,11.2,15,8,8,9,14,0,60,48,6,1,0,2,0,3,0,12,4,0,0,110,7,12,1,0,0,8,6-0,R/R,548245,827,7978756?year_stat_category_id=15001,http://stats.ncaa.org/players/7978756?year_stat_category_id=15001
5856,2023,Ohio St.,Big Ten,1,17,Cole Pauley,Fr,P,9,0,4.15,8.2,4,4,4,12,6,0,43,27,0,0,1,1,0,3,0,0,0,1,0,150,8,9,0,0,0,1,6-0,R/R,548245,827,7978745?year_stat_category_id=15001,http://stats.ncaa.org/players/7978745?year_stat_category_id=15001
5857,2023,Ohio St.,Big Ten,1,40,Jaylen Jones,So,P,20,4,7.04,23.0,18,20,18,22,28,0,116,84,2,0,0,1,4,10,0,12,7,0,0,382,18,19,0,1,0,5,6-1,L/L,548245,827,7978753?year_stat_category_id=15001,http://stats.ncaa.org/players/7978753?year_stat_category_id=15001
5858,2023,Oklahoma,Big 12,1,41,Gray Harrison,Jr,P,16,5,10.89,19.0,23,24,23,19,19,0,104,80,7,3,1,1,3,4,1,6,3,0,0,394,27,8,0,2,0,5,-,,548248,25354,8007136?year_stat_category_id=15001,http://stats.ncaa.org/players/8007136?year_stat_category_id=15001
5859,2023,Oklahoma,Big 12,1,3,Anthony MacKenzie,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,B/R,548248,25354,8007167?year_stat_category_id=15001,http://stats.ncaa.org/players/8007167?year_stat_category_id=15001
5860,2023,Oklahoma,Big 12,1,19,Mason Strong,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548248,25354,8007168?year_stat_category_id=15001,http://stats.ncaa.org/players/8007168?year_stat_category_id=15001
5861,2023,Oklahoma,Big 12,1,40,Kale Davis,Jr,P,15,7,8.92,36.1,44,37,36,25,28,0,181,150,11,1,0,5,3,3,0,4,1,0,3,718,27,51,2,3,0,5,-,R/R,548248,25354,8007171?year_stat_category_id=15001,http://stats.ncaa.org/players/8007171?year_stat_category_id=15001
5862,2023,Oklahoma,Big 12,1,48,James Hitt,So,P,17,12,4.89,70.0,70,42,38,23,41,0,302,263,8,0,1,9,3,6,0,6,3,2,7,0,86,73,6,2,0,5,6-0,,548248,25354,8007172?year_stat_category_id=15001,http://stats.ncaa.org/players/8007172?year_stat_category_id=15001
5863,2023,Oklahoma,Big 12,1,12,Bryce Madron,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-8,,548248,25354,8007177?year_stat_category_id=15001,http://stats.ncaa.org/players/8007177?year_stat_category_id=15001
5864,2023,Oklahoma,Big 12,1,13,Peyton Olejnik,So,P,5,0,4.91,3.2,2,2,2,4,2,0,18,13,1,0,0,1,1,1,0,5,1,0,0,85,3,6,0,0,0,1,6-11,L/R,548248,25354,8007178?year_stat_category_id=15001,http://stats.ncaa.org/players/8007178?year_stat_category_id=15001
5865,2023,Oklahoma,Big 12,1,18,Caden Powell,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548248,25354,8007180?year_stat_category_id=15001,http://stats.ncaa.org/players/8007180?year_stat_category_id=15001
5866,2023,Oklahoma,Big 12,1,21,Carson Pierce,Jr,P,23,0,3.94,29.2,35,17,13,14,21,0,137,123,6,1,0,5,6,0,0,13,6,0,0,532,32,32,2,1,1,7,-,,548248,25354,8007182?year_stat_category_id=15001,http://stats.ncaa.org/players/8007182?year_stat_category_id=15001
5867,2023,Oklahoma,Big 12,1,27,Braden Carmichael,Sr,P,18,11,3.39,77.0,86,39,29,18,62,1,342,313,24,1,0,4,2,6,0,10,8,1,4,0,55,105,7,1,0,18,-,,548248,25354,7829525?year_stat_category_id=15001,http://stats.ncaa.org/players/7829525?year_stat_category_id=15001
5868,2023,Oklahoma,Big 12,1,25,Julien Hachem,Fr,P,10,1,18.47,6.1,9,13,13,10,5,0,36,26,3,0,0,4,4,0,0,13,4,0,0,125,7,5,1,0,0,2,6-8,-/L,548248,25354,8007184?year_stat_category_id=15001,http://stats.ncaa.org/players/8007184?year_stat_category_id=15001
5869,2023,Oklahoma,Big 12,1,45,Will Carsten,Jr,P,18,5,5.77,43.2,51,34,28,21,41,0,207,179,8,0,0,8,2,5,1,5,1,0,2,815,33,52,1,3,4,14,6-7,,548248,25354,8007186?year_stat_category_id=15001,http://stats.ncaa.org/players/8007186?year_stat_category_id=15001
5870,2023,Oklahoma,Big 12,1,7,Kendall Pettis,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,,548248,25354,7829530?year_stat_category_id=15001,http://stats.ncaa.org/players/7829530?year_stat_category_id=15001
5871,2023,Oklahoma,Big 12,1,34,Carson Atwood,Jr,P,22,3,6.28,28.2,35,21,20,11,19,0,133,119,10,0,0,5,2,1,0,19,13,1,1,492,23,42,1,2,1,5,6-0,,548248,25354,7829531?year_stat_category_id=15001,http://stats.ncaa.org/players/7829531?year_stat_category_id=15001
5872,2023,Oklahoma,Big 12,1,1,Diego Muniz,Sr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548248,25354,7829532?year_stat_category_id=15001,http://stats.ncaa.org/players/7829532?year_stat_category_id=15001
5873,2023,Oklahoma,Big 12,1,29,Jett Lodes,Jr,P,16,0,5.88,26.0,31,20,17,16,30,0,132,109,5,2,0,2,7,6,0,9,2,0,1,513,28,20,1,0,0,9,5-11,,548248,25354,7829533?year_stat_category_id=15001,http://stats.ncaa.org/players/7829533?year_stat_category_id=15001
5874,2023,Oklahoma,Big 12,1,11,Sebastian Orduno,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548248,25354,7829534?year_stat_category_id=15001,http://stats.ncaa.org/players/7829534?year_stat_category_id=15001
5875,2023,Oklahoma,Big 12,1,31,Kade Fletcher,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548248,25354,7829535?year_stat_category_id=15001,http://stats.ncaa.org/players/7829535?year_stat_category_id=15001
5876,2023,Oklahoma,Big 12,1,32,Colton Sundloff,So,P,5,0,6.75,4.0,5,4,3,3,5,0,21,17,1,0,0,0,0,0,0,3,3,0,1,68,4,3,0,0,0,2,6-5,R/R,548248,25354,7829536?year_stat_category_id=15001,http://stats.ncaa.org/players/7829536?year_stat_category_id=15001
5877,2023,Oklahoma,Big 12,1,8,John Spikerman,So,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548248,25354,7829539?year_stat_category_id=15001,http://stats.ncaa.org/players/7829539?year_stat_category_id=15001
5878,2023,Oklahoma,Big 12,1,14,Carter Campbell,Jr,P,34,1,5.61,59.1,60,39,37,14,39,0,256,230,19,0,1,9,8,4,1,27,9,6,2,943,68,66,6,4,2,14,6-2,,548248,25354,7829542?year_stat_category_id=15001,http://stats.ncaa.org/players/7829542?year_stat_category_id=15001
5879,2023,Oklahoma,Big 12,1,6,Wallace Clark,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,B/R,548248,25354,7829546?year_stat_category_id=15001,http://stats.ncaa.org/players/7829546?year_stat_category_id=15001
5880,2023,Oklahoma,Big 12,1,15,Jackson Nicklaus,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548248,25354,7829548?year_stat_category_id=15001,http://stats.ncaa.org/players/7829548?year_stat_category_id=15001
5881,2023,Oklahoma,Big 12,1,17,Aaron Calhoun,So,P,14,0,8.16,14.1,21,16,13,9,14,0,75,59,2,1,0,3,3,3,0,6,2,1,3,241,12,14,0,1,1,4,5-10,R/R,548248,25354,7829550?year_stat_category_id=15001,http://stats.ncaa.org/players/7829550?year_stat_category_id=15001
5882,2023,Oklahoma,Big 12,1,23,Braxton Douthit,Sr,P,16,15,5.33,79.1,67,53,47,57,58,0,362,295,17,1,0,5,11,7,0,1,0,0,3,0,104,62,5,6,0,11,-,,548248,25354,8007169?year_stat_category_id=15001,http://stats.ncaa.org/players/8007169?year_stat_category_id=15001
5883,2023,Oklahoma,Big 12,1,35,Gray Thomas,So,P,3,0,33.75,1.1,1,8,5,6,2,0,13,6,0,0,0,0,0,1,0,2,0,0,0,65,1,1,0,1,0,1,-,,548248,25354,8007170?year_stat_category_id=15001,http://stats.ncaa.org/players/8007170?year_stat_category_id=15001
5884,2023,Oklahoma,Big 12,1,2,Easton Carmichael,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,548248,25354,8007174?year_stat_category_id=15001,http://stats.ncaa.org/players/8007174?year_stat_category_id=15001
5885,2023,Oklahoma,Big 12,1,9,Patrick Engskov,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548248,25354,8007175?year_stat_category_id=15001,http://stats.ncaa.org/players/8007175?year_stat_category_id=15001
5886,2023,Oklahoma,Big 12,1,10,Dakota Harris,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548248,25354,8007176?year_stat_category_id=15001,http://stats.ncaa.org/players/8007176?year_stat_category_id=15001
5887,2023,Oklahoma,Big 12,1,20,Rocco Garza-Gongora,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,548248,25354,8007181?year_stat_category_id=15001,http://stats.ncaa.org/players/8007181?year_stat_category_id=15001
5888,2023,Oklahoma,Big 12,1,22,Aaron Weber,So,P,19,0,9.5,18.0,21,20,19,13,22,0,90,74,4,0,0,5,1,1,0,17,7,1,1,396,14,18,0,2,7,7,6-5,R/R,548248,25354,8007183?year_stat_category_id=15001,http://stats.ncaa.org/players/8007183?year_stat_category_id=15001
5889,2023,Oklahoma,Big 12,1,37,Carson Turnquist,Fr,P,5,0,3.6,5.0,3,2,2,5,7,0,25,17,0,0,0,1,2,2,0,4,3,1,0,98,5,3,0,0,0,3,6-5,R/R,548248,25354,8007185?year_stat_category_id=15001,http://stats.ncaa.org/players/8007185?year_stat_category_id=15001
5890,2023,Oklahoma,Big 12,1,55,Adam Walker,Jr,P,5,0,5.79,4.2,4,3,3,5,2,0,23,18,1,0,0,1,1,0,0,5,3,0,0,90,5,7,0,0,0,1,6-1,R/R,548248,25354,8007188?year_stat_category_id=15001,http://stats.ncaa.org/players/8007188?year_stat_category_id=15001
5891,2023,Oklahoma St.,Big 12,1,2,Aidan Meola,So,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,548247,25354,7829483?year_stat_category_id=15001,http://stats.ncaa.org/players/7829483?year_stat_category_id=15001
5892,2023,Oklahoma St.,Big 12,1,13,Nolan McLean,Jr,UT,14,3,3.3,30.0,30,14,11,17,34,0,141,118,5,0,0,0,3,4,1,5,4,2,0,497,30,23,1,2,6,8,-,R/R,548247,25354,7829490?year_stat_category_id=15001,http://stats.ncaa.org/players/7829490?year_stat_category_id=15001
5893,2023,Oklahoma St.,Big 12,1,53,Ryan Bogusz,Jr,P,9,1,2.6,17.1,25,5,5,5,11,0,79,71,3,0,1,3,0,0,0,6,4,2,1,277,16,22,1,1,0,1,6-2,R/R,548247,25354,7829492?year_stat_category_id=15001,http://stats.ncaa.org/players/7829492?year_stat_category_id=15001
5894,2023,Oklahoma St.,Big 12,1,43,Riley Taylor,Sr,P,1,0,9.0,2.0,3,2,2,1,2,0,10,9,0,0,0,1,1,0,0,0,0,0,0,38,3,1,0,0,0,0,6-3,R/R,548247,25354,7829493?year_stat_category_id=15001,http://stats.ncaa.org/players/7829493?year_stat_category_id=15001
5895,2023,Oklahoma St.,Big 12,1,19,Marcus Brown,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,L/R,548247,25354,7829494?year_stat_category_id=15001,http://stats.ncaa.org/players/7829494?year_stat_category_id=15001
5896,2023,Oklahoma St.,Big 12,1,5,Jaxson Crull,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548247,25354,7829495?year_stat_category_id=15001,http://stats.ncaa.org/players/7829495?year_stat_category_id=15001
5897,2023,Oklahoma St.,Big 12,1,32,Drew Blake,Fr,P,28,2,5.46,28.0,26,19,17,15,27,0,129,107,4,0,1,2,1,3,0,21,10,1,3,430,26,30,1,0,0,8,6-2,L/L,548247,25354,7829498?year_stat_category_id=15001,http://stats.ncaa.org/players/7829498?year_stat_category_id=15001
5898,2023,Oklahoma St.,Big 12,1,7,Roc Riggio,So,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,L/R,548247,25354,7829499?year_stat_category_id=15001,http://stats.ncaa.org/players/7829499?year_stat_category_id=15001
5899,2023,Oklahoma St.,Big 12,1,33,Chase Adkison,Jr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,548247,25354,7829500?year_stat_category_id=15001,http://stats.ncaa.org/players/7829500?year_stat_category_id=15001
5900,2023,Oklahoma St.,Big 12,1,8,Ian Daugherty,So,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548247,25354,7829503?year_stat_category_id=15001,http://stats.ncaa.org/players/7829503?year_stat_category_id=15001
5901,2023,Oklahoma St.,Big 12,1,4,Zach Ehrhard,So,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548247,25354,7829507?year_stat_category_id=15001,http://stats.ncaa.org/players/7829507?year_stat_category_id=15001
5902,2023,Oklahoma St.,Big 12,1,3,Carson Benge,Fr,UT,10,10,6.69,35.0,38,26,26,24,35,0,167,136,10,0,0,4,4,5,0,0,0,1,1,590,35,30,2,2,0,17,6-1,L/R,548247,25354,7829509?year_stat_category_id=15001,http://stats.ncaa.org/players/7829509?year_stat_category_id=15001
5903,2023,Oklahoma St.,Big 12,1,31,David Mendham,Sr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,L/R,548247,25354,7829511?year_stat_category_id=15001,http://stats.ncaa.org/players/7829511?year_stat_category_id=15001
5904,2023,Oklahoma St.,Big 12,1,6,Brennan Holt,Fr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,L/R,548247,25354,7978406?year_stat_category_id=15001,http://stats.ncaa.org/players/7978406?year_stat_category_id=15001
5905,2023,Oklahoma St.,Big 12,1,22,Gabe Davis,Fr,P,22,0,7.92,25.0,29,22,22,19,40,0,121,100,6,0,0,8,2,2,0,15,6,0,0,439,16,15,1,2,1,10,6-9,R/R,548247,25354,7978416?year_stat_category_id=15001,http://stats.ncaa.org/players/7978416?year_stat_category_id=15001
5906,2023,Oklahoma St.,Big 12,1,28,Brennan Phillips,Fr,P,10,6,9.69,26.0,34,29,28,12,22,0,126,108,4,1,0,6,2,4,0,1,0,2,0,434,31,21,2,1,0,2,6-1,L/L,548247,25354,7978441?year_stat_category_id=15001,http://stats.ncaa.org/players/7978441?year_stat_category_id=15001
5907,2023,Oklahoma St.,Big 12,1,14,Bayden Root,Sr,P,20,1,4.34,37.1,32,23,18,16,40,0,162,136,8,2,0,1,4,8,0,13,5,2,0,523,46,16,7,1,1,8,-,R/R,548247,25354,7978413?year_stat_category_id=15001,http://stats.ncaa.org/players/7978413?year_stat_category_id=15001
5908,2023,Oklahoma St.,Big 12,1,55,Ben Abram,Sr,P,18,14,6.21,71.0,91,49,49,22,76,0,323,292,14,2,2,19,5,6,0,6,6,2,1,0,55,73,8,3,0,21,-,R/R,548247,25354,7978450?year_stat_category_id=15001,http://stats.ncaa.org/players/7978450?year_stat_category_id=15001
5909,2023,Oklahoma St.,Big 12,1,39,Janzen Keisel,So,P,9,4,7.85,18.1,15,16,16,19,34,0,92,70,5,0,0,4,5,2,0,0,0,0,1,400,6,15,0,0,0,9,6-4,R/R,548247,25354,7978402?year_stat_category_id=15001,http://stats.ncaa.org/players/7978402?year_stat_category_id=15001
5910,2023,Oklahoma St.,Big 12,1,30,Kade Shatwell,Fr,P,3,0,10.13,2.2,4,3,3,2,3,0,14,12,0,0,0,1,0,0,0,3,1,0,0,35,2,3,0,0,0,1,-,R/R,548247,25354,7978442?year_stat_category_id=15001,http://stats.ncaa.org/players/7978442?year_stat_category_id=15001
5911,2023,Oklahoma St.,Big 12,1,23,Juaron Watts-Brown,So,P,17,15,5.03,82.1,68,52,46,48,124,0,376,311,19,2,1,11,15,10,2,0,0,4,3,0,61,61,6,5,0,22,-,R/R,548247,25354,7978437?year_stat_category_id=15001,http://stats.ncaa.org/players/7978437?year_stat_category_id=15001
5912,2023,Oklahoma St.,Big 12,1,46,Dominick Reid,Fr,P,3,0,2.25,4.0,3,1,1,4,2,0,17,13,0,0,0,0,0,0,0,0,0,0,0,73,7,1,0,0,0,1,6-3,R/R,548247,25354,7978447?year_stat_category_id=15001,http://stats.ncaa.org/players/7978447?year_stat_category_id=15001
5913,2023,Oklahoma St.,Big 12,1,27,Brian Hendry,Sr,P,16,5,6.63,36.2,43,30,27,14,51,0,167,146,6,1,0,6,1,2,0,3,1,3,2,664,27,28,2,1,0,9,6-4,R/R,548247,25354,7978440?year_stat_category_id=15001,http://stats.ncaa.org/players/7978440?year_stat_category_id=15001
5914,2023,Oklahoma St.,Big 12,1,52,Michael Benzor,Fr,P,13,0,9.82,7.1,15,12,8,5,13,0,42,36,3,0,0,2,2,0,0,10,3,0,1,153,5,3,0,0,0,2,6-4,L/L,548247,25354,7978448?year_stat_category_id=15001,http://stats.ncaa.org/players/7978448?year_stat_category_id=15001
5915,2023,Oklahoma St.,Big 12,1,34,Isaac Stebens,Jr,P,28,0,2.24,64.1,49,22,16,24,85,0,265,231,6,1,0,1,2,5,2,26,14,3,2,0,55,43,4,1,6,27,-,R/R,548247,25354,7978443?year_stat_category_id=15001,http://stats.ncaa.org/players/7978443?year_stat_category_id=15001
5916,2023,Oklahoma St.,Big 12,1,36,Brant Hogue,Jr,P,3,0,0.0,0.2,2,0,0,1,0,0,5,4,0,0,0,0,0,0,0,5,3,0,0,13,2,0,0,0,0,0,-,L/L,548247,25354,7978445?year_stat_category_id=15001,http://stats.ncaa.org/players/7978445?year_stat_category_id=15001
5917,2023,Oklahoma St.,Big 12,1,17,Tyler Wulfert,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548247,25354,7978414?year_stat_category_id=15001,http://stats.ncaa.org/players/7978414?year_stat_category_id=15001
5918,2023,Oklahoma St.,Big 12,1,18,Beau Sylvester,Fr,UT,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548247,25354,7978415?year_stat_category_id=15001,http://stats.ncaa.org/players/7978415?year_stat_category_id=15001
5919,2023,Oklahoma St.,Big 12,1,25,Evan O'Toole,Jr,P,22,0,4.99,39.2,47,27,22,15,28,0,178,157,7,0,0,6,2,2,0,9,4,1,3,611,53,31,6,1,0,7,6-2,R/R,548247,25354,7978438?year_stat_category_id=15001,http://stats.ncaa.org/players/7978438?year_stat_category_id=15001
5920,2023,Oklahoma St.,Big 12,1,26,Derek Smith,Fr,C,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,548247,25354,7978439?year_stat_category_id=15001,http://stats.ncaa.org/players/7978439?year_stat_category_id=15001
5921,2023,Oklahoma St.,Big 12,1,10,Nolan Schubart,Fr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,L/R,548247,25354,7978411?year_stat_category_id=15001,http://stats.ncaa.org/players/7978411?year_stat_category_id=15001
5922,2023,Oklahoma St.,Big 12,1,12,Colin Brueggemann,So,1B,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-6,L/R,548247,25354,7978412?year_stat_category_id=15001,http://stats.ncaa.org/players/7978412?year_stat_category_id=15001
5923,2023,Oklahoma St.,Big 12,1,15,Noah Turley,Jr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,548247,25354,7978434?year_stat_category_id=15001,http://stats.ncaa.org/players/7978434?year_stat_category_id=15001
5924,2023,Old Dominion,Sun Belt,1,47,Tyler Stott,Fr,P,1,0,9.0,1.0,5,8,1,2,0,0,12,9,1,0,0,0,1,1,0,0,0,0,0,38,3,0,0,0,0,0,6-4,R/R,548249,818,8007867?year_stat_category_id=15001,http://stats.ncaa.org/players/8007867?year_stat_category_id=15001
5925,2023,Old Dominion,Sun Belt,1,32,Ron Cole,Jr,P,19,0,7.02,16.2,15,15,13,16,22,0,88,65,2,0,1,1,4,6,0,6,4,1,0,305,13,13,0,0,0,3,6-2,,548249,818,8007368?year_stat_category_id=15001,http://stats.ncaa.org/players/8007368?year_stat_category_id=15001
5926,2023,Old Dominion,Sun Belt,1,24,Kyle Scrape,Jr,P,6,2,8.22,7.2,14,7,7,2,5,0,42,36,3,0,1,2,0,4,0,0,0,0,0,101,11,5,0,0,0,2,6-2,-/L,548249,818,8007439?year_stat_category_id=15001,http://stats.ncaa.org/players/8007439?year_stat_category_id=15001
5927,2023,Old Dominion,Sun Belt,1,15,Chris Dengler,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,,548249,818,7829554?year_stat_category_id=15001,http://stats.ncaa.org/players/7829554?year_stat_category_id=15001
5928,2023,Old Dominion,Sun Belt,1,49,Vincent Bashara,Jr,P,21,6,5.4,36.2,44,25,22,10,29,0,165,147,8,1,0,2,2,4,2,9,2,3,1,550,36,40,4,0,1,10,6-0,L/R,548249,818,7829556?year_stat_category_id=15001,http://stats.ncaa.org/players/7829556?year_stat_category_id=15001
5929,2023,Old Dominion,Sun Belt,1,27,Thomas Wheeler,Sr,OF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,548249,818,7829562?year_stat_category_id=15001,http://stats.ncaa.org/players/7829562?year_stat_category_id=15001
5930,2023,Old Dominion,Sun Belt,1,43,Jacob Gomez,Jr,P,21,2,4.7,44.0,39,27,23,27,46,0,201,165,5,0,1,2,2,4,1,8,4,3,2,779,37,43,1,3,1,15,5-10,R/L,548249,818,7829567?year_stat_category_id=15001,http://stats.ncaa.org/players/7829567?year_stat_category_id=15001
5931,2023,Old Dominion,Sun Belt,1,7,Kenny Levari,Jr,INF,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/R,548249,818,7829569?year_stat_category_id=15001,http://stats.ncaa.org/players/7829569?year_stat_category_id=15001
